cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
431,3,3,3,4
535,4,5,5,6
245,4,5,4,6
407,2,4,3,4
493,3,5,5,6
272,2,2,2,3
504,1,4,2,5
442,1,1,2,2
513,9,5,10,5
302,2,1,2,2
250,1,2,2,2
257,2,5,2,6
434,3,4,3,5
540,5,5,6,7
428,1,3,2,3
536,0,1,0,1
383,1,1,1,1
264,1,2,1,2
394,2,1,2,1
420,3,2,3,2
300,1,3,1,3
512,3,2,3,2
224,3,3,3,3
453,1,2,1,2
241,1,3,1,3
230,1,2,1,2
283,2,1,2,1
486,0,1,0,1
470,1,1,1,1
477,2,2,2,2
222,0,2,0,2
246,1,0,1,0
514,1,2,1,2
465,1,1,1,1
380,2,2,2,2
358,4,4,4,4
346,2,1,2,1
322,2,3,2,3
422,1,1,1,1
357,1,1,1,1
365,3,3,3,3
471,2,2,2,2
311,2,1,2,1
391,1,1,1,1
564,1,1,1,1
569,1,1,1,1
506,1,2,1,2
480,1,2,1,2
267,0,1,0,1
258,2,1,2,1
239,2,1,2,1
319,1,1,1,1
271,2,4,2,4
314,1,2,1,2
354,1,0,1,0
321,1,0,1,0
529,1,1,1,1
340,0,1,0,1
281,1,0,1,0
