cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
39,247,248,154066,154043
120,149,139,63245,62382
15,203,192,102221,103022
16,152,151,97332,97627
12,165,163,80621,80418
3,182,187,83800,84253
14,186,187,113040,112244
10,185,194,120626,119942
19,168,157,40606,41135
119,141,141,26190,26057
114,265,269,50044,49194
6,193,193,109765,108545
17,176,183,71447,71513
7,187,183,92808,93096
8,163,158,48636,48605
57,158,148,47138,46847
5,194,191,113455,112955
104,148,150,49618,49772
4,196,190,71066,69817
98,136,141,33277,33184
13,172,174,65643,65701
26,156,149,36869,37144
35,163,166,30783,30824
28,186,188,45268,44475
46,150,148,37057,36974
11,172,171,47303,47640
106,152,151,31404,30906
54,144,144,18880,19027
2,175,171,61908,61901
48,170,167,35819,35341
51,154,152,26586,26358
21,141,143,26875,26994
50,152,155,26128,26022
58,171,173,41979,42136
37,150,149,28136,27595
33,175,172,57359,57319
81,137,137,14851,14893
101,159,155,24855,24437
38,159,160,16792,16945
9,155,148,26275,26778
109,139,145,20898,20965
121,131,139,26413,26291
105,135,130,8879,8759
193,160,161,11732,11717
140,109,102,10836,10949
31,175,173,31383,31524
1,208,200,35554,35977
97,145,144,20467,20415
122,109,108,10763,10660
25,152,157,19383,19544
20,164,167,37828,37655
49,137,130,7412,7758
18,151,157,29845,29874
70,150,137,18059,18081
62,122,123,8701,8715
56,125,118,9702,9701
27,144,143,14183,14190
30,164,154,22266,22133
76,147,142,11688,11589
41,171,166,24261,23901
34,156,157,8965,9014
24,134,144,14188,14492
68,156,162,7188,7096
44,177,174,16733,16751
83,154,152,9517,9662
95,110,104,5875,5983
118,168,169,12661,12465
60,124,122,6505,6374
53,160,159,16797,16641
88,117,127,4350,4386
65,144,137,5432,5522
87,198,194,13961,13517
29,162,163,17694,17992
156,168,150,3845,3784
45,149,152,10400,10566
79,166,160,5634,5718
108,185,177,12691,12924
22,144,142,9416,9460
32,138,146,14105,14209
67,286,276,17565,17255
77,144,142,5855,5916
390,81,82,3262,3245
71,145,157,4836,4948
55,139,141,8448,8535
36,120,123,5490,5769
43,169,160,6330,6436
52,142,142,6835,6817
385,140,132,2321,2321
92,117,115,3989,4071
85,155,150,4944,5082
157,75,66,1503,1557
100,128,115,3432,3521
138,57,60,1583,1639
102,159,159,8252,8071
23,175,175,9503,9744
99,123,125,7518,7581
74,136,140,5446,5460
132,134,140,3895,4032
124,142,148,5449,5629
189,126,133,3575,3506
136,56,53,1750,1757
66,135,140,4277,4314
175,110,108,2015,2087
131,130,131,4716,4536
59,164,167,6470,6698
42,154,148,8558,8696
75,135,133,5672,5706
69,138,142,5585,5619
91,141,141,4140,4169
350,36,37,1242,1233
180,69,67,1653,1672
103,117,101,2326,2268
143,67,70,1249,1276
63,132,144,6122,6334
148,39,37,1328,1341
134,67,79,2306,2248
182,50,43,886,849
61,130,134,3504,3647
40,144,147,6143,6259
73,155,148,4159,4249
110,122,120,3631,4115
107,119,120,2310,2389
115,133,124,4456,4417
111,96,93,2498,2535
84,108,115,2436,2528
47,123,129,3397,3437
293,39,42,916,925
72,117,118,2500,2466
133,67,71,972,941
399,90,76,910,927
78,123,121,2242,2310
90,109,105,3288,3346
93,125,131,3711,3736
154,59,57,1186,1204
82,134,126,3489,3641
94,140,138,2952,2886
123,102,98,2606,2670
89,123,123,3682,3531
113,86,97,1437,1549
174,129,134,2443,2608
161,57,47,608,597
227,50,48,667,692
125,86,86,1876,1913
160,59,58,973,1071
149,56,50,677,664
401,30,30,411,426
318,44,49,486,515
86,121,120,2380,2387
181,51,55,955,956
206,48,58,698,712
183,62,54,816,843
96,105,96,1893,1977
164,77,81,1477,1489
208,123,122,1592,1586
515,49,58,559,580
194,60,72,778,789
128,70,70,1292,1269
565,53,63,628,667
116,68,75,1270,1359
117,74,69,817,790
196,34,35,587,583
163,51,54,458,466
553,28,31,581,579
375,28,26,471,466
142,62,60,668,724
144,69,57,797,791
135,44,39,560,543
126,71,63,890,944
437,10,16,226,222
184,96,102,1078,1094
186,49,46,690,709
188,33,29,479,477
170,57,58,508,516
403,54,50,667,662
197,105,73,941,926
409,32,30,398,398
539,23,25,461,461
211,60,60,707,687
363,12,17,182,185
483,30,29,392,376
386,23,22,299,324
176,28,29,246,245
199,30,37,519,538
64,109,115,1979,2032
325,17,18,167,163
112,125,123,1750,1891
427,15,17,164,163
80,88,96,952,1067
158,50,63,542,572
342,19,19,228,234
139,12,16,166,185
438,11,8,147,124
155,89,98,460,476
338,43,51,407,419
178,58,59,493,496
531,8,9,132,157
439,17,22,167,192
324,34,41,324,330
150,38,48,462,488
191,49,58,525,556
165,23,23,282,329
475,37,37,365,445
277,26,26,245,163
498,11,14,127,152
190,29,33,279,291
145,63,71,533,543
551,75,66,693,699
152,38,30,273,276
482,73,67,445,436
300,17,16,128,128
141,66,82,461,507
130,34,28,326,352
550,16,19,224,218
546,29,22,233,233
209,35,39,348,314
459,13,12,127,109
204,53,60,357,361
568,15,19,135,134
172,35,34,342,338
192,36,36,339,354
146,16,15,172,176
360,19,20,247,328
295,31,24,295,241
225,9,9,112,108
278,28,26,224,230
177,57,60,453,498
449,13,10,171,199
333,11,10,129,121
166,54,57,468,501
214,30,26,218,226
207,75,85,791,812
169,47,54,447,459
162,19,22,165,156
202,36,32,286,303
147,17,19,206,229
505,11,8,127,145
127,19,17,134,135
151,39,38,262,286
489,12,13,138,146
530,16,20,221,220
397,65,58,291,295
555,25,21,201,244
548,19,11,98,97
129,41,47,318,322
262,12,16,127,165
205,56,57,356,402
294,27,26,197,190
298,18,15,120,142
185,86,85,439,471
153,31,37,361,354
462,10,7,87,92
173,36,31,302,325
545,16,20,155,154
201,33,27,215,212
540,19,12,99,100
200,41,45,271,267
244,6,7,51,75
198,29,31,197,210
137,30,33,241,219
554,15,20,104,140
377,19,22,122,177
413,74,77,308,341
310,12,12,152,151
179,31,31,191,183
268,8,5,60,55
500,23,30,133,133
516,8,7,62,68
243,14,16,153,157
195,16,16,100,124
570,47,39,226,213
327,13,14,78,82
417,10,11,121,125
187,27,29,211,246
273,8,10,54,36
366,6,4,47,48
291,4,5,42,42
487,16,12,71,62
406,12,11,61,70
526,11,13,96,108
557,8,11,84,82
533,6,5,64,67
469,35,39,185,192
470,7,3,75,51
167,21,18,86,95
254,13,13,53,57
364,25,33,160,160
314,8,7,68,60
567,7,9,42,44
517,10,10,55,43
378,16,13,94,81
226,6,7,60,62
171,39,39,253,253
497,25,20,97,90
168,35,36,216,209
509,8,9,43,51
297,11,11,95,120
382,4,7,44,35
463,16,24,66,96
212,22,25,135,148
334,23,32,101,116
283,6,10,53,53
358,8,8,64,58
369,11,10,64,64
222,4,5,30,32
513,10,8,67,64
400,2,2,27,31
519,9,10,57,61
384,10,16,64,78
468,11,11,77,66
302,3,4,27,30
499,6,6,41,39
560,13,13,60,61
279,11,9,52,38
224,9,10,51,51
486,12,15,54,53
494,9,13,41,67
247,16,16,90,115
496,14,16,64,57
238,9,9,48,48
414,8,7,67,77
371,2,2,16,29
348,6,6,42,38
232,11,18,51,82
433,8,8,40,53
286,7,6,39,38
237,5,7,30,33
260,4,5,25,23
387,11,14,45,49
213,13,14,47,41
421,13,13,49,45
393,11,14,80,100
