cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
90,105,106,1289,1384
94,117,103,881,834
206,39,30,293,298
86,113,121,935,908
160,69,60,524,481
515,39,41,271,262
174,109,117,1191,1194
117,53,58,569,578
350,35,28,297,284
134,57,63,429,414
318,40,39,205,222
401,28,28,165,146
483,21,22,214,215
73,137,131,1366,1436
177,57,49,409,439
192,26,30,213,275
72,106,104,710,714
183,41,42,435,409
113,82,71,637,661
180,82,88,549,611
187,20,19,141,151
64,82,83,901,868
164,66,65,530,508
293,37,39,251,247
161,49,42,296,257
154,56,65,551,541
559,23,23,214,200
116,54,56,400,381
78,109,109,1052,1029
142,49,59,331,361
144,53,45,446,412
143,56,57,313,314
126,62,68,487,515
427,22,21,142,141
475,26,29,235,253
551,45,42,254,246
153,30,36,227,228
333,10,9,85,130
449,6,8,88,56
146,10,11,107,95
136,43,39,261,287
201,26,26,161,159
182,24,24,197,231
188,30,26,277,295
135,49,39,288,231
207,68,67,394,391
447,23,26,127,143
550,16,16,136,145
145,43,43,252,276
80,68,81,525,559
162,23,19,144,141
386,20,17,130,91
403,16,18,161,161
325,20,18,129,110
191,66,73,303,319
360,21,17,150,137
248,8,11,76,56
211,57,57,246,265
254,15,10,59,67
279,7,4,69,61
150,41,33,221,201
565,45,42,340,311
112,105,99,661,654
539,17,13,175,161
310,17,15,133,134
128,61,65,465,479
84,83,91,631,671
375,16,20,133,130
498,14,10,77,69
190,28,26,134,141
244,5,4,43,59
545,13,17,78,68
213,16,16,77,105
158,50,49,209,216
227,50,38,208,203
324,29,29,122,129
439,18,21,112,111
553,24,24,154,167
170,39,41,197,208
197,59,56,309,321
148,42,33,183,171
194,37,38,205,212
209,19,20,97,90
459,9,10,67,67
129,26,27,117,116
130,25,30,145,139
517,8,11,36,59
555,5,7,24,46
163,35,47,136,156
166,39,37,200,192
208,69,76,277,300
570,61,58,199,206
295,17,18,97,96
294,17,18,68,61
278,23,28,96,104
169,35,42,192,221
196,17,18,106,100
214,28,28,103,115
141,55,66,209,237
199,32,24,130,137
264,7,8,61,61
176,23,19,92,81
171,25,24,82,90
195,10,11,87,101
505,8,10,48,55
265,4,4,36,33
155,51,48,236,205
509,5,4,39,30
356,5,3,40,27
179,16,23,104,104
277,19,17,78,75
500,16,16,82,101
417,7,6,43,52
159,17,19,44,76
433,5,6,41,42
202,24,27,112,107
338,33,37,111,130
178,40,43,134,136
168,24,24,85,94
204,43,50,159,191
432,19,9,70,11
173,29,32,177,162
342,16,9,58,52
172,29,24,150,155
200,26,25,84,91
212,16,34,80,103
186,37,40,173,185
371,3,2,22,26
151,22,23,66,76
327,12,8,46,42
531,4,6,34,42
533,1,1,24,20
469,18,15,79,69
249,2,3,24,25
397,57,61,244,234
198,21,27,74,75
147,9,10,68,65
530,11,11,42,45
482,49,48,220,194
348,5,3,23,24
468,7,6,21,42
409,23,24,107,98
167,13,11,49,50
205,52,39,139,135
139,24,21,117,93
137,19,26,62,92
328,4,3,20,23
406,13,11,62,47
185,20,29,57,71
334,32,40,90,106
554,13,13,30,47
462,4,3,20,19
127,16,15,62,65
364,16,16,46,47
526,14,15,67,62
234,7,4,20,23
414,6,4,36,35
543,4,5,22,25
511,5,6,15,22
349,7,6,15,23
380,11,6,26,12
461,3,4,14,18
372,3,4,21,24
379,8,4,22,20
437,8,11,38,42
329,3,5,16,27
566,9,7,25,10
210,29,30,92,98
558,4,5,20,14
489,15,13,50,67
337,15,14,31,26
557,5,4,16,17
560,7,10,21,27
508,7,7,40,44
301,3,6,15,19
269,7,7,33,30
496,5,4,17,18
306,4,3,17,16
331,3,3,13,12
516,13,11,42,43
229,7,6,27,27
152,23,28,76,84
345,6,8,15,23
415,4,5,20,14
454,6,5,12,23
243,7,9,27,36
544,3,4,9,14
312,5,5,18,18
323,5,4,9,13
441,9,8,24,26
330,3,3,11,13
418,36,37,74,65
219,9,11,34,32
217,12,12,43,32
377,15,12,36,29
275,12,12,33,27
368,4,4,11,13
297,11,7,22,19
382,7,6,19,14
165,13,11,26,26
519,5,6,17,20
347,10,8,31,25
484,3,6,12,14
537,6,5,18,19
413,60,61,137,133
225,3,4,11,13
239,2,2,5,10
472,4,4,17,16
336,4,5,12,15
497,4,2,12,12
467,12,14,33,38
421,14,12,27,31
546,11,14,31,34
351,2,3,7,10
309,9,6,31,28
502,4,6,11,15
393,5,7,18,17
251,2,2,9,8
300,6,3,19,15
466,13,19,37,52
387,4,2,12,12
220,2,2,9,9
286,5,5,13,12
424,6,5,18,10
308,4,4,12,8
549,3,4,9,12
203,17,13,36,33
216,5,6,12,12
471,6,12,11,25
259,8,5,19,10
404,3,2,10,8
378,7,6,21,20
358,7,6,17,15
305,9,8,19,18
298,12,14,21,24
499,10,8,20,15
261,5,5,14,15
237,4,2,13,10
407,7,9,12,19
522,8,5,19,8
456,3,5,12,13
363,13,12,20,21
487,6,5,9,13
240,5,6,12,20
317,4,3,12,8
232,7,9,17,25
408,3,2,7,7
474,4,4,7,9
402,2,2,7,5
242,10,12,15,17
431,2,4,7,8
396,2,3,5,9
532,7,7,17,17
450,4,5,7,11
435,4,3,9,8
296,5,5,7,15
394,11,9,17,16
352,3,3,7,7
491,7,5,13,6
541,9,9,11,20
268,4,2,8,5
528,3,1,7,5
235,3,3,7,9
339,7,7,10,12
285,4,4,11,11
412,6,5,16,9
486,4,3,9,7
540,8,9,15,15
494,4,3,8,7
568,2,4,6,5
445,4,2,10,6
423,5,4,9,7
434,3,1,7,2
525,9,12,16,19
299,7,9,11,16
426,5,8,6,15
238,4,6,7,6
354,5,2,9,4
567,5,7,9,12
400,2,1,4,4
455,4,4,11,7
307,6,8,9,12
367,2,3,5,6
481,8,10,11,20
548,7,13,13,15
410,4,3,9,7
446,6,4,9,10
284,4,3,5,6
226,7,5,11,10
291,2,4,6,4
253,1,1,2,4
374,2,2,5,5
280,8,14,11,17
365,1,1,1,3
523,5,5,7,7
303,5,7,6,9
361,1,1,2,3
392,5,7,8,9
252,1,1,3,1
340,5,5,6,7
326,1,3,1,5
381,5,4,6,6
266,3,3,5,3
563,1,2,1,5
260,3,4,3,6
535,5,2,9,3
452,6,6,9,8
448,3,4,5,7
562,3,4,5,4
245,3,3,4,3
444,3,3,4,4
561,1,3,2,4
389,1,0,2,0
470,4,3,5,5
436,2,4,4,5
311,2,2,3,3
405,3,3,4,5
520,4,5,5,7
314,3,2,4,3
353,1,1,1,2
271,4,4,6,5
315,6,6,8,8
313,1,1,1,2
513,4,4,5,5
241,1,2,1,3
425,0,2,0,3
501,3,3,3,4
457,6,6,7,6
255,6,4,9,4
302,13,9,14,11
442,1,3,2,4
398,9,8,10,8
362,1,3,2,3
370,6,4,7,4
346,1,2,2,2
547,0,1,0,2
477,4,12,6,13
524,2,3,3,3
247,6,6,7,7
369,9,7,10,8
460,4,5,4,6
527,2,4,2,5
429,2,4,2,5
383,1,2,2,2
215,2,4,3,4
473,3,5,3,6
230,2,2,2,3
344,1,2,1,3
495,1,1,2,1
332,1,1,2,2
384,9,7,10,7
493,5,4,5,5
222,2,2,2,3
257,2,3,3,3
453,3,2,3,3
388,1,1,1,1
536,1,1,1,1
316,1,2,1,2
250,3,5,3,5
283,3,3,3,3
273,6,2,6,2
290,1,2,1,2
366,3,2,3,2
272,1,2,1,2
503,3,2,3,2
419,5,4,5,4
420,2,1,2,1
289,1,1,1,1
438,1,1,1,1
534,3,2,3,2
458,4,3,4,3
343,5,6,5,6
355,1,1,1,1
221,3,3,3,3
422,2,2,2,2
478,2,1,2,1
223,0,1,0,1
263,1,1,1,1
464,1,1,1,1
233,2,3,2,3
564,1,1,1,1
319,0,1,0,1
507,2,1,2,1
391,2,1,2,1
510,0,1,0,1
228,2,2,2,2
321,1,1,1,1
504,2,2,2,2
490,1,2,1,2
376,1,1,1,1
262,3,1,3,1
488,1,1,1,1
411,2,1,2,1
463,0,1,0,1
465,0,1,0,1
521,0,1,0,1
569,1,1,1,1
320,0,1,0,1
492,1,0,1,0
256,1,1,1,1
443,0,1,0,1
274,0,1,0,1
267,1,0,1,0
