cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
324,30,36,202,232
439,22,15,185,171
294,34,32,284,293
192,35,35,382,359
546,19,21,206,206
169,41,40,370,361
184,92,94,765,820
482,42,42,231,241
427,11,10,130,128
338,28,30,250,256
145,49,48,377,375
166,36,33,321,346
112,103,105,1110,1190
351,9,7,126,113
235,14,14,223,219
185,41,38,229,222
498,13,12,129,141
190,29,31,198,207
198,24,20,133,127
418,13,18,83,104
278,34,28,270,271
531,5,5,85,89
298,25,29,142,182
500,17,19,130,142
150,51,57,296,288
151,30,35,177,214
277,26,25,163,164
155,55,63,308,338
153,40,43,249,248
202,38,36,145,157
179,26,31,125,138
327,9,8,98,96
342,17,13,106,100
386,19,20,149,145
426,31,26,215,168
530,20,20,138,135
570,41,40,213,225
295,20,23,121,141
137,26,28,158,155
139,18,22,126,101
224,10,11,75,74
205,46,68,267,315
210,39,43,210,204
195,15,17,167,185
165,17,20,116,103
406,10,10,57,66
469,17,17,112,105
348,11,8,94,93
360,25,29,203,233
519,13,14,62,59
173,46,41,282,286
283,8,8,70,71
533,10,11,93,97
243,9,13,139,131
284,4,8,46,56
473,29,20,104,95
147,15,14,59,74
200,47,47,177,213
269,7,10,48,49
310,12,13,79,75
505,8,10,81,82
244,4,6,28,47
545,20,15,96,82
247,16,14,72,45
232,6,7,56,62
214,17,19,129,125
413,63,78,199,252
159,20,17,108,91
209,26,40,149,190
417,10,13,79,90
475,33,30,169,158
398,16,15,68,65
171,32,32,181,161
130,34,31,211,194
226,7,8,67,67
167,24,26,124,118
421,12,9,46,48
212,18,23,98,115
168,38,39,207,214
268,7,7,45,43
201,30,39,174,183
437,11,13,43,42
517,6,8,33,37
127,20,14,81,93
146,13,20,74,78
557,9,9,37,38
265,2,4,30,29
459,10,10,66,54
254,18,14,56,61
412,2,1,29,24
333,15,17,76,81
433,5,5,15,46
468,8,9,47,64
563,5,5,27,40
162,18,19,56,69
393,16,17,102,102
369,8,7,57,53
559,22,22,117,94
456,15,15,64,72
238,8,8,44,45
397,58,56,155,152
334,16,19,61,62
499,8,9,38,39
560,16,15,85,95
410,7,10,51,39
489,8,8,47,52
486,13,7,40,40
540,19,24,66,68
187,20,22,110,97
470,6,8,21,54
462,5,3,22,25
414,5,10,45,44
497,3,3,16,22
364,16,18,63,48
441,8,7,26,30
213,12,20,53,61
566,5,5,24,21
203,22,28,100,88
526,14,16,52,48
217,22,16,91,75
320,3,1,20,11
273,19,14,60,41
328,6,5,26,22
525,13,12,42,39
378,11,12,48,47
266,8,9,31,36
307,9,11,42,46
363,15,19,49,47
443,4,5,31,31
262,6,6,32,33
279,6,7,28,17
549,8,5,39,38
248,5,6,26,20
508,4,3,23,29
257,10,6,24,21
237,5,6,24,21
467,14,16,59,57
496,11,11,38,49
522,6,5,21,26
387,11,11,43,41
568,4,5,19,21
472,3,5,23,25
374,6,7,18,24
347,14,15,37,40
512,11,10,36,30
460,8,10,22,31
285,9,8,23,25
449,11,9,38,28
286,6,5,28,31
400,4,4,26,20
404,8,11,38,40
543,4,3,21,27
356,7,4,26,21
447,15,19,41,56
312,8,5,23,26
330,3,3,14,15
358,5,3,25,24
455,7,8,26,31
377,13,14,29,34
555,8,7,32,35
494,15,13,43,35
446,6,6,28,27
481,4,4,15,15
274,1,1,12,10
535,6,11,23,16
261,6,7,13,19
491,6,6,19,18
465,6,2,21,3
429,6,7,16,22
424,19,18,47,50
362,2,3,13,14
368,6,7,23,23
466,11,10,29,32
554,14,13,33,40
280,15,17,43,38
435,3,6,14,7
309,6,6,25,17
415,5,6,11,18
345,8,9,22,19
315,9,8,33,30
337,14,16,26,28
352,3,1,12,7
221,12,13,29,29
492,1,1,9,10
303,9,10,29,27
493,4,7,13,16
275,16,12,28,21
308,6,4,17,9
365,3,6,6,16
561,8,8,17,19
452,8,7,23,24
453,3,2,12,12
434,13,12,31,16
537,5,5,12,14
532,4,4,16,9
511,6,6,13,15
300,5,6,15,17
448,7,8,26,18
339,20,18,47,39
290,2,2,9,9
381,3,3,12,11
296,2,4,9,10
229,9,9,27,29
516,10,9,28,23
523,13,15,33,32
411,5,6,15,16
343,7,8,23,23
220,13,13,35,37
297,6,5,14,19
305,10,11,33,31
407,6,5,16,14
382,3,4,11,12
485,3,1,9,5
457,16,14,30,30
558,3,1,7,6
431,4,4,7,11
461,6,5,12,7
354,4,2,7,7
408,2,3,7,8
301,2,3,10,11
259,5,6,12,15
520,5,7,16,15
219,10,8,22,19
349,7,13,25,21
292,4,4,10,5
396,2,4,7,7
487,10,12,22,23
264,3,5,11,14
569,1,2,6,6
249,5,6,12,12
325,9,10,29,25
353,4,4,14,8
402,4,5,10,11
380,6,6,11,14
541,9,14,22,22
509,8,8,23,23
366,5,4,10,4
242,12,14,19,20
240,3,3,6,7
317,8,8,16,14
291,2,2,7,7
544,5,6,12,9
326,5,4,15,13
341,3,2,6,5
231,3,0,6,0
299,8,8,14,14
450,6,9,11,14
233,4,5,10,12
507,3,5,8,12
490,6,9,8,14
329,3,4,6,7
215,10,7,17,15
422,10,7,16,16
250,2,1,3,4
474,6,5,8,8
216,3,4,6,4
367,5,4,9,8
384,6,7,11,10
527,5,6,8,7
454,7,7,10,10
480,2,2,5,5
392,11,5,14,10
321,4,3,7,3
477,8,4,13,5
432,7,7,10,10
251,3,2,6,3
306,3,3,7,9
379,6,8,8,12
282,1,1,3,3
513,7,5,11,8
239,7,5,10,9
502,9,9,13,10
371,5,4,6,6
528,2,3,5,5
255,2,2,2,4
222,9,5,10,10
340,4,5,5,7
458,2,4,4,4
484,6,4,6,7
501,3,4,5,5
372,4,4,6,6
464,2,2,3,4
314,7,2,7,4
389,2,3,4,5
271,3,2,4,2
478,1,3,1,4
289,8,7,11,9
323,4,4,5,4
263,3,1,4,1
552,4,4,4,5
388,5,5,5,6
225,0,4,0,5
547,10,4,13,5
423,1,0,2,0
376,2,1,3,1
534,4,3,6,4
556,1,2,2,2
319,2,3,2,4
252,3,1,4,2
241,2,4,3,4
419,4,4,5,5
564,1,1,2,1
514,5,2,6,2
234,4,2,4,3
316,4,1,4,2
524,3,2,3,3
246,3,3,3,3
302,2,5,2,5
438,4,2,4,2
562,3,6,3,6
542,1,1,1,1
518,2,2,2,2
394,2,3,2,3
322,1,0,1,0
331,1,1,1,1
420,2,1,2,1
425,3,2,3,2
510,2,2,2,2
230,1,3,1,3
521,0,1,0,1
336,2,1,2,1
567,2,1,2,1
270,1,1,1,1
260,1,2,1,2
503,2,2,2,2
428,3,4,3,4
344,2,2,2,2
256,2,2,2,2
405,0,2,0,2
436,1,1,1,1
272,2,1,2,1
276,1,0,1,0
536,1,1,1,1
311,1,1,1,1
451,1,1,1,1
445,1,0,1,0
223,1,0,1,0
245,1,0,1,0
391,1,0,1,0
471,1,1,1,1
346,1,1,1,1
442,1,1,1,1
416,1,1,1,1
