cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
64,91,98,839,813
551,56,64,324,345
565,59,57,284,276
208,84,71,402,375
539,21,21,206,192
375,22,20,179,178
147,16,16,107,109
191,59,63,398,430
339,11,9,84,72
163,50,40,187,180
324,27,34,161,141
439,16,17,120,129
165,19,20,171,180
144,43,52,441,444
271,10,8,113,104
409,25,30,154,158
207,58,65,395,372
141,75,81,285,303
145,44,41,219,228
150,46,46,272,308
277,16,13,115,109
155,78,73,328,271
169,40,38,243,255
199,29,24,208,208
205,43,45,188,191
176,32,29,134,111
499,12,11,69,63
397,44,46,189,188
555,13,15,78,97
550,20,19,164,144
275,28,25,155,101
496,8,12,53,95
166,40,47,258,228
447,23,24,103,90
418,54,42,162,144
202,28,29,142,150
194,44,48,250,269
158,54,31,264,254
364,16,14,90,80
417,9,9,87,71
342,33,16,110,79
517,6,11,38,74
278,24,28,110,114
338,28,30,285,270
178,45,41,185,202
500,15,18,85,98
187,17,21,100,129
482,46,36,149,166
129,30,33,137,125
225,4,4,39,43
502,28,27,91,128
173,38,36,206,197
459,8,10,44,55
209,28,25,149,122
159,18,23,52,83
549,12,8,48,52
127,17,16,75,70
190,31,30,147,139
130,21,24,132,150
153,29,31,179,184
179,25,28,107,99
204,43,45,233,222
185,49,46,162,138
310,13,12,54,66
483,21,23,132,149
327,8,6,52,51
200,24,22,117,112
533,2,2,36,30
151,24,32,106,107
498,12,11,69,63
377,16,18,52,57
244,5,5,32,35
545,15,16,67,67
232,8,8,39,33
171,25,24,166,149
516,21,18,81,77
167,23,16,83,71
162,15,23,72,84
526,7,8,62,50
247,10,11,87,85
413,48,46,142,139
449,6,8,30,49
333,8,7,51,28
406,7,8,40,44
325,9,6,45,41
475,22,23,169,128
295,20,15,76,76
468,9,5,36,28
452,7,4,46,45
264,4,7,21,32
469,21,17,71,53
195,22,17,106,82
434,7,8,30,20
557,4,7,27,26
560,7,10,25,39
568,25,21,69,56
353,4,1,25,22
554,20,39,86,108
433,3,4,32,42
137,19,18,83,90
412,10,7,47,42
472,4,5,53,50
414,6,5,40,39
570,44,44,178,163
347,13,15,61,73
530,13,10,58,45
294,23,22,65,58
201,31,28,116,109
349,8,7,35,37
423,3,5,18,25
213,12,12,35,40
558,8,6,32,29
348,4,6,33,45
152,23,20,85,87
495,4,1,10,19
487,12,11,46,29
346,3,4,13,23
198,26,20,61,69
261,4,4,16,22
212,17,24,85,93
491,14,10,47,44
219,16,9,47,39
257,5,5,17,22
462,4,5,19,21
509,7,6,26,25
374,5,6,22,20
421,8,8,29,28
368,5,8,35,35
505,12,15,40,48
214,30,27,91,104
460,9,9,31,22
243,11,7,35,32
229,8,8,34,30
489,10,13,49,55
392,8,8,27,17
467,17,17,43,50
265,5,7,20,21
569,3,2,14,17
139,23,16,69,63
438,8,10,25,23
519,9,10,35,37
363,19,17,66,65
546,19,14,60,59
531,6,5,27,33
561,3,6,8,26
408,2,2,7,14
381,4,2,7,14
298,17,13,37,34
508,4,3,32,31
410,7,8,25,26
286,4,7,17,17
396,2,3,15,12
405,4,3,16,16
312,5,7,17,21
358,10,10,25,26
456,6,5,22,21
497,3,3,20,20
146,16,13,57,50
470,1,1,11,11
527,2,10,12,20
308,7,5,21,20
393,11,12,40,40
241,3,3,13,12
532,9,9,24,21
268,4,2,10,11
334,29,36,68,69
394,15,13,40,34
432,8,12,24,23
226,5,6,18,33
400,2,1,11,9
217,14,14,37,34
235,10,10,22,24
296,5,2,18,3
354,6,4,17,11
369,10,10,22,25
330,5,5,9,13
548,5,8,14,17
563,3,6,8,17
544,4,4,11,26
337,13,23,23,41
323,6,5,17,21
255,4,4,10,12
297,4,3,15,7
242,13,7,22,8
315,6,6,18,18
441,8,6,15,13
525,11,10,22,21
424,20,16,42,24
466,11,8,21,21
522,7,3,14,9
203,21,33,50,62
301,3,2,11,8
380,5,6,14,14
373,15,15,35,31
272,5,8,12,13
289,3,5,7,11
280,5,9,6,17
372,3,4,7,13
379,8,8,15,13
371,1,1,7,7
387,7,6,14,13
540,17,16,34,28
356,3,4,9,9
300,3,5,10,12
378,9,6,17,17
285,3,2,5,7
486,5,5,10,10
534,1,2,6,6
307,6,8,11,17
299,4,7,7,16
352,5,6,10,11
455,9,6,18,13
484,6,7,11,13
528,5,6,10,18
407,11,11,22,20
303,7,5,12,13
305,7,7,18,16
351,6,6,14,13
269,2,4,7,9
237,6,7,15,16
450,11,9,21,18
458,1,2,1,6
260,3,4,7,6
391,2,2,5,6
494,7,7,19,20
453,4,4,6,9
367,4,6,9,13
382,4,7,6,16
220,2,2,6,6
520,6,5,13,11
302,7,8,16,18
238,3,3,10,9
345,9,10,22,21
314,7,3,13,10
473,6,4,11,9
240,4,5,8,9
446,8,5,17,11
248,5,4,9,8
404,4,5,8,10
309,7,4,11,7
537,7,9,14,16
426,10,8,14,11
384,8,5,15,9
481,8,5,13,9
511,7,9,14,13
566,3,3,7,7
223,2,1,5,4
320,8,4,11,6
398,13,12,22,19
266,6,3,10,4
291,2,2,5,4
221,6,7,10,13
523,6,7,12,10
422,1,3,4,4
474,6,5,10,7
317,3,5,6,9
215,4,5,6,8
507,3,3,5,3
535,5,1,9,1
224,5,4,8,7
543,6,5,11,9
477,8,11,12,13
562,4,4,8,7
216,4,5,6,7
311,2,2,4,4
461,2,2,4,3
457,7,5,9,10
490,3,2,3,4
503,3,3,6,7
445,5,5,8,8
361,0,1,0,3
249,3,3,3,6
493,6,3,6,5
343,5,4,7,6
370,3,3,4,4
383,1,1,2,2
448,4,2,6,2
283,4,2,5,4
402,2,3,4,4
328,4,3,4,5
513,2,3,4,6
501,1,1,2,2
251,4,2,5,3
239,3,5,5,6
234,8,7,10,10
485,3,2,4,2
246,2,1,2,2
365,2,5,3,6
273,4,4,5,5
222,6,3,6,4
541,7,10,8,12
245,2,5,3,6
284,2,3,3,3
340,5,5,7,6
442,1,1,2,2
326,3,2,3,3
306,3,3,4,4
389,2,2,3,2
411,2,1,2,2
524,2,2,3,2
420,6,4,7,5
236,2,1,3,2
480,1,1,2,2
321,1,1,2,1
233,2,2,2,3
428,1,1,2,1
252,2,4,2,5
259,2,3,3,3
336,2,0,3,0
335,2,2,2,2
504,2,0,2,0
262,3,4,3,4
228,2,2,2,2
444,4,3,4,3
454,1,1,1,1
436,1,2,1,2
478,2,3,2,3
463,5,3,5,3
253,0,2,0,2
292,2,3,2,3
231,0,1,0,1
547,3,3,3,3
431,4,4,4,4
250,5,2,5,2
304,1,1,1,1
415,1,3,1,3
510,2,3,2,3
429,3,3,3,3
514,0,1,0,1
419,4,2,4,2
529,1,0,1,0
542,1,1,1,1
329,0,3,0,3
564,1,0,1,0
290,2,2,2,2
492,1,0,1,0
556,0,1,0,1
276,0,1,0,1
355,1,0,1,0
332,0,1,0,1
263,1,1,1,1
425,2,2,2,2
322,0,1,0,1
313,2,1,2,1
331,1,0,1,0
443,1,0,1,0
