cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
100,77,77,590,577
103,75,63,398,380
133,29,28,282,284
73,96,92,861,842
42,105,116,1538,1480
115,83,90,831,840
40,104,102,1046,1026
124,103,98,825,797
49,91,90,691,676
138,41,35,255,224
399,36,26,201,198
175,48,45,262,255
131,66,56,375,370
61,94,84,652,716
149,26,26,169,176
74,113,114,1052,1060
110,73,78,555,553
143,36,35,202,214
132,73,70,573,559
107,79,82,424,449
293,25,21,177,184
78,78,71,577,602
92,71,67,661,654
102,111,108,1275,1184
113,54,48,445,466
117,41,40,260,238
123,53,57,391,417
161,25,32,159,184
148,29,24,266,292
174,93,86,545,543
350,20,20,164,173
134,42,37,297,294
90,90,90,576,613
79,112,103,645,662
71,103,95,824,799
125,67,71,507,497
183,31,32,163,193
189,74,69,440,408
145,33,35,165,158
93,92,84,693,679
111,46,53,307,310
227,25,26,155,156
59,123,117,948,953
96,63,77,525,529
89,96,93,707,653
254,9,11,67,73
279,1,4,58,53
80,51,47,260,252
47,83,85,569,617
116,40,47,219,241
177,35,32,158,139
192,26,25,129,106
112,77,82,339,338
150,27,37,143,154
206,25,31,116,125
559,14,14,37,78
184,71,63,336,276
126,32,35,184,184
72,74,81,360,403
200,16,18,79,99
207,33,37,217,220
86,57,64,434,458
180,46,46,232,233
170,15,20,141,154
84,72,80,489,476
240,5,8,39,51
397,25,23,74,67
318,23,19,90,89
401,19,22,79,85
136,32,31,182,176
347,7,5,56,35
182,16,16,99,105
154,37,26,274,248
382,3,4,38,42
269,6,8,52,53
144,43,41,235,227
190,24,23,123,106
515,29,25,146,131
375,20,14,97,97
360,14,10,64,74
452,10,9,87,57
211,30,27,137,149
191,32,26,161,158
164,41,43,279,278
209,14,14,90,91
199,21,18,81,86
94,76,69,426,397
160,27,32,95,133
64,69,65,430,418
173,19,18,128,114
197,32,34,153,149
135,33,40,122,99
208,47,45,189,191
565,27,32,131,132
127,13,14,54,52
186,23,27,133,135
432,5,9,17,40
278,8,8,47,28
427,12,16,66,68
553,19,18,91,82
409,12,18,78,78
181,24,21,129,120
188,23,18,80,74
194,22,21,90,91
266,5,5,33,37
570,27,32,91,120
141,22,27,84,84
155,34,40,91,105
459,5,8,32,43
545,7,11,32,38
176,14,10,43,36
324,28,29,74,84
439,9,8,38,25
129,23,22,63,68
196,12,13,59,56
169,28,28,80,91
555,8,10,49,44
178,28,27,69,83
338,16,16,84,77
241,4,6,26,35
377,9,8,27,32
225,4,6,28,23
295,7,10,29,48
358,5,5,27,18
128,37,37,190,179
234,4,4,22,25
142,38,37,127,117
539,11,11,73,69
551,47,45,110,144
204,22,23,72,76
274,2,3,20,13
297,4,4,26,29
445,3,2,21,18
147,7,8,33,28
163,15,16,55,60
386,8,7,24,33
158,40,39,160,144
205,25,25,110,110
433,1,3,5,20
202,16,16,57,39
403,11,10,54,52
349,3,2,18,18
232,4,2,17,18
139,10,11,35,45
153,22,28,64,64
166,22,16,69,60
413,35,28,79,63
179,18,21,68,67
214,14,12,63,60
212,13,13,52,51
342,9,11,30,43
533,3,1,9,14
172,24,20,70,66
229,5,6,12,20
265,3,5,21,18
353,1,1,9,13
522,5,8,10,50
498,3,4,15,16
255,1,3,1,15
500,9,9,23,13
210,17,22,45,53
531,1,1,12,10
310,7,9,32,40
201,22,22,52,65
203,14,11,46,41
469,8,8,28,28
378,7,6,24,19
519,7,6,29,29
327,7,8,31,29
550,10,9,37,35
546,11,7,27,28
557,6,5,20,19
213,7,10,19,23
414,4,4,17,19
187,16,16,28,33
277,13,10,49,31
472,3,4,15,14
334,12,18,37,42
151,15,15,41,42
162,14,15,30,33
348,4,3,18,21
146,8,10,28,23
505,6,9,21,24
490,15,11,42,28
130,17,24,51,58
294,9,9,25,31
483,11,9,29,29
137,11,13,31,35
198,9,12,22,26
475,12,13,38,30
421,5,5,14,16
152,17,19,42,48
165,8,9,16,25
356,3,3,13,8
296,2,5,4,15
502,8,2,11,9
435,5,2,12,7
298,7,13,16,19
496,5,7,17,24
491,15,16,32,33
434,3,3,9,10
328,9,11,25,22
185,15,10,36,37
503,3,4,11,9
450,10,8,19,20
243,4,5,17,10
485,3,1,9,1
444,5,3,10,9
499,3,6,9,13
470,2,1,2,7
482,21,25,42,55
249,3,3,7,9
443,3,3,10,7
168,11,12,23,22
449,4,7,9,13
462,2,2,4,7
239,3,3,12,8
171,16,16,35,36
220,3,7,5,16
478,6,3,13,6
159,13,15,28,36
351,4,3,14,15
364,5,6,11,14
497,2,4,8,9
424,5,6,10,14
468,6,7,17,18
417,5,4,10,9
291,2,3,6,8
216,4,5,12,12
268,1,1,5,6
371,2,4,6,8
337,6,5,9,10
387,8,7,15,20
398,10,5,16,13
467,12,16,22,31
367,3,2,7,4
418,6,5,10,11
525,9,6,13,14
516,7,5,11,9
441,5,5,9,9
530,9,10,19,21
167,11,10,18,16
305,9,9,14,15
195,10,10,19,15
231,0,2,0,6
276,1,1,5,4
379,1,2,4,4
446,6,6,11,11
391,4,2,7,5
312,3,3,8,9
219,5,6,9,6
345,4,5,9,9
540,5,10,9,15
230,2,1,4,4
406,8,8,12,18
541,3,2,5,5
544,2,1,5,3
333,10,11,17,20
456,3,4,9,10
549,6,5,9,10
286,1,1,3,4
568,8,5,8,8
323,2,1,5,3
340,2,3,5,5
508,3,2,5,7
447,9,6,12,8
362,3,1,6,2
566,3,4,8,7
321,1,2,1,4
325,6,5,10,7
308,5,3,6,5
513,1,2,3,4
237,3,3,3,5
481,2,1,3,3
307,2,2,4,3
309,3,3,6,7
484,4,4,7,7
261,6,7,10,8
455,3,4,5,4
224,4,4,7,7
404,2,2,4,4
437,5,3,7,5
381,6,6,7,9
369,7,7,11,11
303,2,3,5,4
560,2,9,4,9
238,2,2,4,4
520,4,4,7,6
263,2,4,3,7
316,1,1,1,3
563,2,2,4,4
339,7,7,10,9
221,2,4,4,4
486,4,3,7,5
388,2,1,3,3
526,6,5,10,8
509,3,3,6,5
548,3,3,5,3
299,5,5,6,7
343,7,6,8,8
489,4,3,5,5
217,9,8,12,11
374,1,3,2,4
233,1,1,2,2
429,3,3,4,3
301,2,1,4,1
302,1,3,2,3
448,4,2,5,2
245,1,2,2,3
317,2,1,3,1
315,2,5,3,6
402,1,1,1,2
474,2,1,3,1
247,4,6,6,8
354,2,2,3,4
426,3,3,3,4
226,6,5,7,6
259,1,0,2,0
511,1,3,1,4
501,1,2,2,3
273,3,3,4,3
528,1,1,2,1
527,1,2,2,3
242,2,1,3,2
271,2,2,2,3
537,5,4,6,4
466,4,3,5,3
411,2,1,2,2
384,3,2,3,3
419,3,1,3,2
314,3,3,3,4
368,3,3,3,4
284,2,4,3,4
438,2,3,3,3
487,3,2,3,3
408,1,1,1,2
306,2,1,2,1
244,4,1,4,1
215,3,2,3,2
287,1,1,1,1
326,0,2,0,2
300,1,1,1,1
352,2,2,2,2
400,1,1,1,1
460,1,2,1,2
366,1,1,1,1
561,2,0,2,0
363,3,1,3,1
329,1,0,1,0
393,2,1,2,1
248,3,3,3,3
330,1,2,1,2
251,0,1,0,1
285,1,3,1,3
344,1,1,1,1
311,2,2,2,2
493,4,3,4,3
412,3,2,3,2
336,2,2,2,2
457,2,4,2,4
283,1,1,1,1
532,2,3,2,3
473,2,1,2,1
262,1,1,1,1
289,1,2,1,2
394,2,1,2,1
407,0,1,0,1
380,3,2,3,2
415,2,3,2,3
523,3,2,3,2
458,2,1,2,1
534,1,2,1,2
235,1,3,1,3
256,1,0,1,0
395,1,1,1,1
507,0,1,0,1
223,1,1,1,1
272,1,0,1,0
494,2,2,2,2
410,1,1,1,1
554,2,3,2,3
453,2,2,2,2
480,1,0,1,0
357,0,2,0,2
222,1,0,1,0
280,1,2,1,2
538,1,0,1,0
260,1,1,1,1
282,1,0,1,0
504,0,1,0,1
562,2,2,2,2
396,1,1,1,1
558,0,1,0,1
461,0,1,0,1
264,1,0,1,0
250,1,0,1,0
495,1,0,1,0
370,1,1,1,1
320,1,1,1,1
569,0,1,0,1
405,1,1,1,1
319,1,0,1,0
346,1,0,1,0
524,1,0,1,0
477,0,1,0,1
313,0,1,0,1
275,0,1,0,1
431,0,1,0,1
253,1,0,1,0
