cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
545,11,12,95,88
539,19,15,158,153
211,70,69,435,439
155,46,53,251,217
202,27,28,147,144
433,7,6,85,72
168,34,29,141,133
153,29,33,189,186
192,40,41,197,194
194,46,55,366,385
533,7,8,60,58
177,48,47,228,235
342,17,17,89,88
427,23,26,96,105
199,33,26,240,235
135,35,44,258,306
498,13,13,69,74
190,36,29,145,141
264,4,5,51,36
349,43,52,162,189
468,7,8,45,58
417,8,10,99,92
148,35,34,208,195
516,19,15,79,91
384,16,17,79,91
517,16,15,73,83
200,37,33,133,105
163,29,38,134,140
363,20,17,66,78
173,36,34,271,265
170,32,45,167,179
195,16,15,77,99
179,32,26,174,135
203,23,24,109,103
296,7,8,53,57
210,41,28,134,98
219,14,11,70,44
158,40,43,191,176
403,19,17,130,137
128,64,62,461,429
408,5,5,67,76
499,10,8,49,44
186,39,37,257,240
553,25,24,153,142
129,33,28,114,107
169,41,51,191,246
458,7,5,39,40
260,3,3,42,40
570,37,43,184,150
327,10,8,51,50
277,16,21,80,90
214,17,21,100,110
310,24,28,116,119
139,17,19,140,152
438,11,12,52,57
166,28,31,152,161
196,29,30,158,153
551,54,51,216,207
159,15,19,87,67
333,10,15,61,49
254,16,14,78,63
127,15,17,75,83
469,10,15,56,70
205,47,56,192,231
482,79,91,285,311
137,24,23,85,94
326,7,12,52,62
351,6,5,44,36
225,6,4,44,38
409,25,29,108,110
171,20,18,55,65
204,51,42,157,149
505,18,21,62,74
265,2,3,26,25
387,7,6,39,41
393,8,7,56,51
377,14,17,55,62
447,17,19,82,65
489,10,8,42,35
198,37,32,92,93
531,8,6,41,39
530,12,12,63,66
414,5,6,36,38
338,38,34,162,167
212,20,16,94,85
215,12,12,40,50
555,8,9,54,48
462,4,5,22,26
500,14,16,69,86
413,52,52,153,123
147,9,14,54,56
519,15,15,55,49
348,2,3,28,22
397,47,52,159,135
187,16,22,68,79
526,14,10,62,58
213,7,11,35,46
378,7,8,44,48
271,4,2,22,18
559,10,15,55,54
275,9,14,29,35
278,33,37,100,115
312,6,8,24,25
364,15,14,40,50
497,1,2,17,10
167,18,17,61,62
483,26,34,125,137
421,34,35,93,85
279,6,7,31,23
330,8,10,30,26
237,5,6,22,20
550,14,14,65,64
328,3,4,17,18
334,31,27,68,67
325,23,23,82,66
295,15,19,47,51
152,26,24,86,86
441,8,7,28,28
450,10,11,30,32
303,25,28,61,70
353,3,3,15,18
185,23,26,70,58
567,5,7,28,42
297,9,7,31,20
229,6,5,24,23
502,19,14,64,52
554,9,7,21,21
255,2,2,14,8
248,3,5,19,21
269,6,8,25,37
557,7,9,22,24
496,6,4,27,26
522,10,8,24,19
346,1,1,11,12
546,15,11,37,34
560,6,9,11,22
233,4,5,22,11
509,5,8,16,17
257,4,6,15,12
379,15,18,48,60
456,3,3,18,13
232,10,6,27,26
549,4,5,20,14
298,15,12,31,23
368,9,6,24,23
165,19,12,40,32
455,2,6,11,14
299,11,12,26,21
406,9,9,32,30
558,6,6,15,18
380,5,4,18,15
412,4,4,11,17
424,6,6,15,19
347,17,12,40,45
337,10,9,22,23
418,22,18,47,49
216,10,10,21,20
358,10,13,30,34
437,8,9,23,19
494,13,12,23,31
242,12,10,24,27
540,9,9,22,22
305,9,7,27,23
329,5,4,15,8
308,6,5,16,17
369,9,10,24,29
285,5,7,12,16
266,4,7,13,13
467,15,14,36,35
367,2,3,10,11
243,5,8,20,23
249,5,3,10,10
286,5,4,19,17
404,4,4,12,7
356,5,5,12,10
448,7,8,20,23
566,7,8,26,24
234,10,9,19,12
541,12,11,20,24
306,3,3,6,12
381,4,3,12,8
508,5,5,12,15
537,10,11,19,21
484,11,5,22,15
410,6,2,12,7
449,7,6,17,14
226,7,5,13,14
446,12,12,27,29
372,3,3,10,4
435,6,9,11,26
223,5,5,10,8
240,2,5,2,16
525,15,8,24,18
548,11,7,16,15
345,8,4,14,12
309,4,3,10,12
236,2,3,7,6
511,1,5,1,10
419,6,6,14,14
527,1,1,6,3
315,4,2,10,6
398,13,14,22,29
307,8,12,12,19
343,10,11,18,22
532,9,7,14,16
544,4,3,8,7
320,2,3,6,7
452,6,5,10,13
473,9,11,20,15
217,17,14,35,28
513,4,4,11,9
503,10,4,18,5
396,3,2,7,7
563,4,7,11,12
339,14,14,19,27
495,1,1,5,3
426,11,12,20,19
486,4,7,9,12
392,7,8,15,19
535,11,8,14,13
280,13,14,25,24
235,6,7,12,15
460,4,3,11,7
317,5,1,10,1
562,3,1,5,5
481,4,5,16,14
457,10,7,13,12
268,2,2,6,6
472,5,6,8,12
568,2,1,2,4
258,2,4,5,7
487,5,9,8,17
491,5,7,9,13
431,3,3,6,7
543,4,4,10,10
542,2,1,5,1
463,4,1,9,4
323,2,4,5,4
300,2,2,5,5
477,5,6,8,11
259,2,1,5,3
261,6,5,9,10
352,4,3,7,4
290,1,3,3,3
250,2,2,4,6
374,2,2,4,3
501,3,2,7,6
273,8,8,9,14
466,11,13,16,15
382,6,4,6,7
272,2,2,4,3
221,4,6,7,6
251,4,4,6,4
239,4,3,5,5
274,1,2,3,4
512,2,3,4,5
561,5,6,9,6
520,8,10,13,15
291,2,3,4,3
301,3,1,4,3
400,3,3,6,6
247,4,7,7,8
371,3,1,5,3
443,7,5,9,6
263,4,1,5,2
493,2,2,3,3
314,8,8,10,11
316,1,2,2,2
252,1,1,1,2
534,2,2,2,3
465,0,1,0,2
220,1,1,2,2
478,5,4,6,5
230,1,2,2,3
302,5,6,6,8
453,3,3,3,4
523,4,5,4,7
564,2,1,2,2
471,0,2,0,3
389,2,1,3,1
289,2,2,3,3
492,2,3,3,4
470,2,2,3,3
569,3,2,4,2
354,4,6,4,7
490,3,1,4,1
224,3,4,3,5
362,3,4,5,4
407,6,2,7,2
476,4,4,5,4
432,3,4,4,5
547,1,1,2,1
283,3,4,4,4
238,4,4,5,4
284,3,2,3,2
228,2,1,2,1
336,4,3,4,3
504,2,1,2,1
474,3,3,3,3
464,2,2,2,2
510,1,3,1,3
366,2,2,2,2
416,2,1,2,1
245,3,3,3,3
429,3,2,3,2
313,1,2,1,2
507,3,1,3,1
262,1,1,1,1
434,2,2,2,2
454,5,3,5,3
340,2,1,2,1
394,3,2,3,2
445,1,1,1,1
415,1,2,1,2
311,1,1,1,1
282,1,1,1,1
357,1,0,1,0
528,1,1,1,1
370,1,0,1,0
222,2,2,2,2
253,1,0,1,0
514,1,0,1,0
425,1,1,1,1
341,3,0,3,0
322,1,1,1,1
442,1,2,1,2
411,1,1,1,1
480,1,1,1,1
359,1,0,1,0
391,3,0,3,0
428,1,1,1,1
402,4,2,4,2
461,2,1,2,1
373,1,0,1,0
361,1,0,1,0
423,2,1,2,1
405,0,2,0,2
524,2,0,2,0
365,2,2,2,2
529,1,0,1,0
552,0,1,0,1
388,1,1,1,1
281,0,1,0,1
231,0,1,0,1
485,1,0,1,0
422,2,1,2,1
376,0,1,0,1
241,0,2,0,2
444,0,1,0,1
