cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
163,39,34,411,398
94,118,124,1836,1847
206,46,52,373,395
78,121,125,1711,1752
553,31,36,563,559
192,30,35,419,441
273,28,26,319,141
182,41,40,458,476
539,15,16,364,353
194,59,77,574,627
128,86,88,1143,1133
86,94,96,1675,1697
144,53,53,668,695
142,60,57,733,655
141,67,72,401,455
342,18,18,224,227
176,33,31,261,251
117,80,82,673,693
208,93,91,734,761
199,48,47,515,502
439,13,19,165,186
324,30,30,232,224
338,42,38,516,484
178,47,37,365,352
145,54,49,508,484
165,26,25,290,276
191,55,53,482,485
150,37,37,322,322
209,34,37,223,302
459,5,7,119,87
360,19,15,298,263
409,30,32,316,316
188,41,36,338,341
96,105,106,1041,1006
112,110,109,1040,1045
211,47,48,498,510
186,39,39,445,422
386,24,21,214,218
277,36,31,442,315
172,36,42,397,435
170,44,51,336,337
158,51,48,385,419
197,77,86,478,491
207,79,75,542,531
153,36,40,330,342
551,63,68,563,549
160,53,50,385,396
469,71,76,273,350
171,38,42,320,321
427,16,17,158,154
80,86,83,727,771
468,6,9,60,118
205,60,47,323,242
126,90,87,599,603
531,7,7,82,109
184,104,100,841,820
483,34,30,258,278
147,17,20,151,159
169,49,49,415,392
151,31,35,227,256
204,59,63,337,339
475,26,25,136,214
244,9,4,67,77
545,22,19,135,124
327,15,12,120,123
412,2,4,63,58
570,42,49,229,234
295,28,28,133,161
162,20,19,166,142
550,22,25,171,176
546,24,22,146,140
177,51,49,358,364
166,51,50,395,382
554,13,11,81,103
139,19,19,125,124
243,18,17,149,161
530,18,19,170,170
294,24,21,171,153
213,10,16,102,133
198,32,30,141,146
129,38,43,261,277
173,32,42,246,261
505,10,9,96,79
353,2,2,35,46
130,37,31,229,238
200,42,40,243,232
348,4,5,53,50
428,4,6,51,50
470,9,10,77,71
278,26,19,157,149
310,13,8,109,96
526,6,7,69,72
364,18,15,115,106
377,20,22,74,98
137,20,26,145,115
413,50,58,213,213
222,4,9,51,51
500,15,17,127,136
179,30,26,138,125
268,7,9,47,48
152,32,29,204,176
214,20,23,167,173
548,15,17,71,69
201,31,30,164,173
190,30,30,151,159
195,16,19,104,117
167,21,24,114,117
275,29,32,91,137
503,37,28,153,53
557,12,10,76,69
155,70,59,303,287
567,6,11,29,53
382,14,11,79,90
216,22,15,66,72
210,44,43,185,171
517,9,13,42,66
168,32,38,179,190
447,22,29,84,85
297,6,8,34,40
406,13,16,79,71
417,11,11,75,76
513,5,7,52,57
264,11,11,65,57
334,40,40,105,116
555,21,17,102,106
248,4,5,52,29
477,12,15,47,41
525,19,20,64,72
369,10,11,56,57
519,7,8,45,47
347,11,8,42,29
437,10,13,54,47
393,13,11,64,45
127,19,26,79,86
298,24,20,78,67
533,5,2,28,27
462,6,3,28,24
559,20,16,70,78
421,9,12,39,38
187,18,19,96,83
226,11,14,54,45
502,10,9,43,48
456,11,13,39,46
397,58,54,148,167
159,22,23,77,90
185,37,42,154,194
496,8,10,41,49
392,15,11,53,33
301,10,8,39,43
498,4,6,24,26
234,21,16,62,55
333,17,12,61,49
387,8,9,35,37
449,16,16,42,62
203,19,21,70,72
508,3,4,27,37
229,8,7,28,39
540,16,23,63,67
486,12,12,34,35
398,12,13,30,36
283,9,8,35,34
414,9,8,36,41
224,8,9,41,41
566,5,7,19,28
285,9,10,35,37
482,44,39,165,141
238,7,7,32,32
212,34,39,109,117
363,24,20,62,64
484,11,13,30,30
501,1,2,15,15
249,9,7,27,25
562,8,6,31,32
492,7,4,38,35
146,12,11,49,32
441,5,7,30,32
410,3,6,14,20
396,5,8,29,44
497,3,3,14,17
404,8,6,30,30
407,8,7,31,18
240,2,2,8,15
305,6,6,46,42
489,14,12,54,47
384,14,17,33,35
254,12,11,45,44
339,8,8,30,23
247,11,10,37,38
509,8,9,33,31
291,8,6,19,19
485,9,14,25,21
215,9,9,34,29
494,9,11,28,35
217,24,16,65,33
418,9,9,28,31
568,20,21,63,54
335,8,6,19,18
329,6,4,11,25
569,7,3,28,9
563,7,7,16,23
408,5,6,17,18
237,5,5,17,18
467,13,16,44,45
349,12,11,39,31
232,17,18,55,43
378,8,6,27,26
460,10,15,37,50
499,12,10,40,36
381,7,9,40,40
290,5,3,25,24
472,5,2,21,17
261,10,10,37,40
426,9,8,24,34
289,5,9,18,23
300,10,11,30,36
433,6,7,26,19
507,2,2,14,13
345,9,10,39,37
337,13,18,33,32
560,14,14,39,34
308,5,6,17,15
266,6,7,23,22
320,1,1,11,10
315,6,7,33,36
279,6,6,15,18
446,4,8,21,27
351,4,4,15,14
491,7,5,20,10
286,5,5,25,26
280,16,16,46,41
269,9,8,22,17
233,4,4,13,17
284,4,4,13,13
252,5,6,15,17
330,11,9,19,20
356,3,9,11,16
307,6,7,19,17
535,6,5,9,12
235,6,6,10,14
481,13,14,32,37
379,5,6,12,18
372,4,2,6,12
473,12,8,18,20
400,3,1,13,7
325,14,12,33,21
457,9,7,17,19
516,7,8,20,19
374,12,4,25,20
523,7,6,19,18
272,2,2,8,8
452,6,6,18,19
454,5,4,15,8
549,10,7,24,20
276,2,2,8,9
493,5,7,12,12
558,2,3,7,9
314,8,8,17,19
419,5,6,10,16
358,6,7,16,14
424,8,10,18,18
466,13,14,26,20
380,8,8,14,14
250,2,3,9,10
219,12,13,34,34
343,17,11,32,25
236,3,4,8,7
394,11,11,15,25
365,3,3,7,7
312,5,6,15,15
362,3,4,6,8
529,5,6,10,10
415,7,7,20,19
306,4,3,9,4
461,8,7,12,12
561,5,4,8,8
532,2,2,5,6
476,3,4,8,10
541,9,10,17,14
495,1,1,2,5
543,2,3,5,7
221,11,8,19,16
371,3,4,7,7
520,8,8,18,18
544,5,2,8,4
528,2,2,5,5
522,6,6,11,13
524,1,1,4,2
366,2,2,5,5
490,7,10,13,15
448,8,12,18,20
354,4,3,5,7
455,6,5,10,10
429,3,4,6,6
450,8,15,15,20
463,3,3,7,7
465,1,1,4,4
438,5,4,6,8
228,4,5,6,8
281,3,3,7,6
547,3,3,3,5
303,7,7,8,11
368,4,4,8,6
511,5,6,6,9
402,3,3,5,5
431,2,2,3,4
302,2,2,4,4
265,3,3,7,3
444,2,3,4,4
336,3,5,6,6
225,3,2,5,5
344,3,2,5,4
405,2,1,4,3
370,2,2,3,4
445,3,5,7,7
391,3,3,5,5
352,2,7,4,11
514,2,2,3,4
367,3,3,5,4
239,4,4,6,6
326,3,5,3,7
411,3,8,4,11
340,3,3,5,5
453,3,2,4,3
542,2,2,4,3
435,6,4,7,5
487,6,7,10,9
323,7,7,11,9
251,2,2,3,3
242,7,5,8,7
478,4,5,5,6
389,1,1,2,1
383,2,2,3,3
309,3,5,4,5
316,3,2,3,3
259,6,1,9,1
230,5,1,7,1
346,2,2,3,2
260,9,15,11,17
388,6,5,7,7
317,3,4,5,4
220,1,2,1,3
274,3,3,3,4
422,4,3,4,4
395,1,1,2,2
241,3,3,4,5
464,2,2,3,2
322,3,3,4,4
564,1,2,2,2
299,4,8,4,9
246,1,1,1,2
321,0,1,0,2
434,2,6,3,6
361,2,4,2,5
527,1,1,1,1
313,2,3,2,3
376,3,3,3,3
263,4,2,4,2
537,5,6,5,6
510,0,1,0,1
271,2,1,2,1
253,1,1,1,1
506,1,1,1,1
458,3,3,3,3
552,1,0,1,0
474,2,0,2,0
292,3,2,3,2
262,1,2,1,2
442,1,1,1,1
425,1,1,1,1
538,1,1,1,1
245,1,2,1,2
416,0,3,0,3
357,1,1,1,1
534,1,2,1,2
430,1,1,1,1
223,2,0,2,0
296,1,1,1,1
257,2,0,2,0
218,1,0,1,0
341,1,0,1,0
319,2,0,2,0
255,2,2,2,2
328,1,0,1,0
331,0,1,0,1
256,1,1,1,1
231,2,0,2,0
480,0,1,0,1
451,1,1,1,1
258,1,0,1,0
521,1,0,1,0
432,1,1,1,1
270,0,1,0,1
471,1,1,1,1
