cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
12,165,163,37806,37929
3,177,178,39934,40127
7,176,174,58955,58545
6,187,182,57087,56601
15,180,180,41342,41586
16,146,155,37355,37169
14,168,171,46976,46908
10,181,189,46276,46147
17,159,162,39506,39533
5,182,176,58342,58119
104,137,135,27820,27664
39,208,203,61913,61205
120,142,136,18069,17915
11,164,176,28630,28871
98,135,128,17775,17632
35,149,154,16716,16625
28,172,180,19507,19582
13,177,161,37227,36973
119,125,132,9656,9930
114,220,216,20980,20948
8,152,154,20694,21142
57,154,147,21120,21033
4,168,172,30906,30759
106,146,145,16262,16362
54,128,127,10789,10679
50,148,145,14390,14378
58,148,146,27425,27559
26,154,144,17826,18084
19,169,165,14250,14262
2,161,157,34071,33757
101,149,152,15107,14793
51,160,151,14414,14312
48,159,159,19027,18991
81,139,140,9658,9858
33,168,161,34330,34730
46,139,135,16870,16605
109,129,130,12685,12732
121,122,124,14806,15083
38,191,185,9998,10002
9,156,152,14654,14573
21,144,146,14484,14702
20,154,153,21525,21608
31,159,160,20445,20393
37,136,145,13657,13864
70,139,134,11930,12024
97,134,137,11973,12031
25,151,148,13043,12944
193,149,153,6057,5862
122,112,113,6873,6962
83,146,143,6503,6394
140,112,109,4985,4930
1,198,191,16542,16766
18,147,147,17404,17019
41,168,166,14692,14339
105,122,130,3488,3501
24,130,136,9930,9738
76,129,128,6526,6582
60,113,118,3962,3955
118,147,147,5704,5659
30,152,153,12699,12819
27,136,140,7366,7439
62,113,113,3917,3961
95,102,106,3244,3312
34,156,146,4575,4473
29,150,148,10710,10672
56,120,115,4029,4065
68,147,145,3338,3307
44,180,181,8217,8330
49,130,135,4423,4440
87,173,163,5600,5673
65,139,132,3287,3272
22,127,123,5909,5724
108,161,160,7609,7691
32,129,139,7862,7900
53,148,151,7382,7614
88,106,106,2123,2146
77,125,121,3663,3708
67,219,212,7706,7823
390,104,108,1899,1932
43,153,158,4145,4215
45,146,144,5895,6160
79,128,119,2700,2666
385,92,90,1369,1358
36,121,114,3550,3549
55,134,123,4389,4325
99,126,113,4601,4699
91,133,119,2821,2810
66,137,130,2650,2715
63,136,122,3902,3955
156,139,149,1965,1998
157,63,62,933,939
52,136,132,2887,2894
100,101,95,2031,2038
92,104,96,2029,2079
85,139,138,2828,2707
71,127,141,2316,2350
69,157,142,3222,3189
73,119,121,2025,2098
40,134,138,4354,4336
42,143,138,4768,4636
61,130,120,2672,2651
131,91,89,1124,1125
175,86,74,984,1020
23,167,166,6146,5907
138,58,55,991,931
74,132,137,3316,3377
132,117,118,2246,2265
350,33,32,698,676
75,124,118,2555,2523
143,57,61,813,838
115,118,120,2873,2920
47,130,123,2472,2430
124,129,131,3098,3076
110,98,108,1771,1817
136,48,53,736,754
134,63,64,1180,1193
59,153,149,3657,3688
84,101,97,1328,1313
103,93,96,1367,1395
180,59,71,862,881
96,90,98,1104,1044
90,115,122,2251,2197
72,104,105,1363,1375
160,64,56,746,766
93,107,108,2370,2392
107,105,111,1330,1389
125,83,81,1310,1300
174,127,130,1559,1600
111,78,82,1450,1438
293,47,51,574,587
399,47,54,551,561
149,33,41,388,381
82,130,130,2002,2021
133,46,50,536,537
189,120,117,1331,1374
181,50,51,666,667
148,31,39,571,575
117,63,69,635,708
227,38,37,408,414
123,78,69,1233,1191
102,135,138,3038,3112
116,57,50,737,728
64,98,105,1186,1201
515,46,41,405,400
78,111,109,1383,1551
113,86,88,849,912
94,114,109,1540,1674
401,27,33,205,226
318,53,60,293,293
164,71,63,924,904
210,27,33,210,280
447,20,21,207,133
154,68,62,647,643
182,35,30,354,358
161,42,47,439,436
89,119,123,1655,1738
192,33,35,306,288
128,79,81,865,886
170,43,53,394,476
183,51,48,486,479
172,33,38,382,352
196,26,28,330,338
375,24,18,274,271
208,84,95,682,701
135,38,37,329,339
142,54,53,561,543
144,94,79,717,669
418,15,19,145,150
206,42,45,310,345
194,46,44,417,428
360,17,19,172,208
80,71,77,654,660
565,50,59,392,409
483,26,26,239,187
184,115,120,843,833
403,13,15,235,231
141,83,71,441,441
145,53,55,467,426
427,21,19,151,137
178,46,47,312,316
338,37,42,297,296
163,29,30,196,213
86,91,84,1277,1284
553,34,35,392,397
211,49,42,412,410
130,28,26,220,185
475,25,25,157,205
448,13,9,133,74
176,31,37,149,159
126,62,70,534,561
112,103,102,903,932
197,62,69,501,516
409,25,20,217,220
202,41,39,214,189
191,53,55,454,457
342,15,19,126,131
199,28,28,246,240
186,44,53,456,482
439,15,26,94,120
324,22,25,131,126
169,31,35,309,349
147,20,11,163,117
339,11,12,93,87
158,34,39,251,254
151,26,33,168,154
188,33,31,265,310
146,11,10,87,79
468,11,9,61,80
207,82,89,491,537
213,14,13,101,130
205,43,39,213,191
570,53,44,278,267
195,13,11,131,109
204,47,42,273,245
152,29,27,183,183
539,18,18,149,128
173,48,34,232,240
545,19,21,101,121
244,3,4,56,38
294,21,19,113,118
150,45,43,216,207
137,35,40,168,150
