cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
120,124,126,67344,67823
39,215,217,185582,186080
12,137,139,92248,92520
3,163,159,109348,109398
16,140,144,142546,143257
15,167,172,133235,131898
14,164,164,144682,144941
10,163,167,166969,167641
19,150,152,49535,49102
8,136,138,52768,52764
4,163,166,70497,71360
6,169,180,113157,111664
17,163,152,85042,84459
119,112,121,32010,32084
114,241,245,44665,45137
57,128,134,58121,58455
7,181,187,99070,99239
5,161,167,111020,111324
46,127,125,44966,44955
26,131,124,36945,37037
98,107,114,36611,36657
13,153,151,61203,61512
104,134,135,58948,58815
106,130,133,28781,29126
54,134,130,20327,20289
11,147,142,45048,44926
48,144,143,41065,41072
51,138,141,29560,29660
21,124,121,26180,26167
2,157,153,61208,61429
109,116,114,22624,22646
121,113,115,28531,28633
28,155,163,36511,36384
35,143,143,24923,24850
37,124,129,26414,27069
193,134,138,12004,12045
58,138,146,36817,36956
9,133,128,21761,21551
38,134,137,15271,15131
140,79,82,12380,12384
33,147,155,44404,44265
81,112,109,11138,11203
101,147,148,19579,19671
76,119,122,13764,13787
97,123,122,16732,16802
50,139,136,21084,20899
1,175,174,22873,22079
31,144,147,21113,21220
18,136,139,24336,24513
70,115,116,16794,16992
20,141,140,27602,27546
62,100,104,7975,7931
56,99,100,9162,9200
25,130,131,14649,14837
105,100,105,5659,5669
24,119,117,12813,12686
41,144,142,20540,20575
34,131,123,8450,8484
27,121,125,11505,11802
30,135,130,15078,14928
68,157,152,6154,6163
44,153,160,13420,13330
95,92,92,5449,5411
87,169,160,10001,9908
65,122,118,4809,4817
83,139,139,7322,7408
118,131,138,9483,9334
49,127,119,4594,4509
122,87,87,8231,8186
52,122,124,5725,5797
60,102,104,4735,4764
108,153,148,14152,14001
79,149,137,4642,4602
45,143,142,9406,9355
390,56,62,3703,3735
67,247,241,15821,15730
77,128,134,4894,4842
88,106,97,3265,3238
53,139,137,10956,10930
29,134,137,12774,12632
385,81,76,2458,2461
22,111,117,7101,7088
32,115,117,9127,9379
36,109,104,5205,5197
43,147,141,5389,5423
71,114,115,4079,4090
55,109,109,6488,6498
85,133,133,3927,3891
74,120,117,5639,5606
132,104,106,3935,3853
157,51,48,1367,1345
136,54,47,1972,1987
23,150,141,8629,8582
91,113,104,3422,3362
99,116,121,6505,6427
156,89,98,1987,1998
175,74,62,1617,1615
131,97,100,3033,3009
107,101,97,2263,2228
350,28,31,1286,1287
63,121,128,5126,5018
124,114,110,3601,3617
180,57,46,1493,1495
102,141,139,5747,5801
138,39,43,1284,1280
59,145,143,4958,4863
92,95,91,2080,2111
100,86,77,2211,2167
143,48,40,1161,1162
42,126,131,6532,6562
75,111,113,4111,4077
69,126,124,4867,4795
134,55,45,2132,2132
73,109,111,2860,2840
115,124,121,4278,4298
61,106,120,2917,2929
40,119,126,4569,4428
182,39,37,607,605
72,86,100,2042,2032
293,37,36,944,950
90,94,95,2511,2476
47,101,103,2618,2559
148,27,32,893,914
110,103,94,2763,2379
399,44,42,691,699
84,87,82,1497,1453
82,90,98,2540,2489
66,114,116,2768,2765
78,99,95,1516,1457
94,103,103,2378,2382
164,89,92,1624,1701
565,44,46,639,649
163,25,35,586,603
154,51,51,955,936
93,105,106,2679,2741
227,37,27,561,547
123,65,69,1453,1461
133,33,29,615,602
403,43,38,1042,998
103,94,87,1655,1600
149,32,34,522,517
111,72,74,1823,1818
125,67,69,1666,1667
116,51,47,788,782
375,23,23,529,533
196,24,24,544,534
128,68,69,1416,1418
189,86,92,1386,1376
161,36,37,551,534
553,27,26,626,640
194,50,47,691,685
515,41,39,490,484
183,41,35,487,462
206,35,35,340,313
174,93,96,1744,1775
401,25,22,266,268
318,31,30,335,328
89,111,110,1966,1957
144,45,47,677,683
135,30,25,576,578
170,47,46,543,532
158,50,38,428,423
409,27,26,400,392
208,60,69,849,841
186,34,35,558,545
211,48,41,606,559
86,79,93,1605,1559
342,19,15,232,226
117,52,60,447,473
160,44,45,513,520
197,59,60,560,602
176,31,22,247,237
191,30,33,440,423
181,33,34,545,536
539,19,17,389,383
427,12,11,173,166
142,51,49,542,535
113,63,63,677,657
199,26,29,432,434
155,45,42,331,323
64,101,98,1219,1201
188,31,30,301,305
324,29,28,237,234
439,11,16,170,167
141,28,33,295,292
546,14,15,201,207
550,14,14,231,228
204,42,41,346,353
96,80,88,1063,1070
172,26,29,244,247
145,41,39,420,420
531,5,4,106,103
568,14,12,122,131
153,30,36,317,323
112,90,89,945,834
397,54,49,195,201
207,46,55,536,534
152,27,24,224,215
178,36,38,383,380
325,15,14,123,116
449,12,9,109,120
338,30,28,279,277
177,40,40,415,420
327,10,13,113,113
150,34,37,287,277
551,57,61,390,365
530,8,11,127,123
169,30,32,312,318
184,75,70,630,592
166,29,24,262,265
126,39,38,447,449
243,12,9,139,139
295,19,21,130,134
570,30,31,251,252
192,37,33,319,309
202,30,24,130,131
198,18,21,91,94
482,38,41,190,191
363,10,11,77,79
173,25,24,222,219
129,38,38,294,288
548,16,14,88,88
360,16,14,133,138
162,15,14,95,110
147,18,18,131,131
554,17,12,153,108
310,9,13,108,99
294,19,22,168,170
483,21,21,196,199
386,21,16,89,98
298,16,12,95,96
268,7,6,52,54
137,23,24,201,221
205,27,31,217,226
238,7,8,79,79
195,14,12,82,109
151,24,30,168,177
369,9,8,86,82
277,20,25,102,114
139,16,15,91,96
130,28,30,271,275
533,5,5,58,57
209,16,19,170,174
203,18,18,82,84
462,4,4,43,38
278,18,16,133,120
168,34,31,213,219
413,38,38,157,129
190,21,24,144,122
80,66,69,483,447
214,9,16,116,118
254,10,10,54,54
167,18,14,82,78
216,22,17,93,94
437,21,11,144,104
505,8,10,58,57
187,15,14,87,88
283,6,7,44,44
469,19,18,87,87
348,5,5,51,54
333,10,13,65,53
500,12,8,58,33
406,7,6,44,44
210,21,22,78,74
557,6,6,41,42
201,25,26,142,139
146,11,13,84,82
222,1,2,30,31
301,10,8,55,53
393,9,11,88,89
459,8,9,48,45
559,14,10,94,94
526,7,7,38,41
555,10,10,76,79
185,30,25,164,151
212,19,25,104,99
407,8,6,29,34
334,24,17,78,80
171,28,25,131,138
224,8,10,46,45
421,12,13,39,45
414,4,4,39,35
545,16,9,57,58
244,8,6,46,48
259,3,4,28,31
159,15,16,58,46
251,5,6,29,24
517,6,7,25,33
382,4,4,22,23
127,16,12,58,54
525,12,13,54,53
418,10,10,41,48
305,10,9,38,36
315,12,11,56,55
226,9,6,27,28
475,14,17,69,65
237,5,6,27,25
378,12,12,59,52
417,8,6,46,44
540,14,16,51,51
486,9,10,40,38
456,7,5,31,32
326,6,7,43,44
436,3,2,19,18
496,6,7,23,22
453,4,4,29,23
307,8,9,36,33
519,6,5,28,29
