cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
157,50,51,696,622
45,139,137,3364,3276
55,111,119,2776,2892
385,98,97,887,917
99,115,113,3032,3055
115,119,118,1988,1925
63,127,122,2033,2084
36,118,119,2257,2314
23,156,155,3785,3929
75,132,138,2023,2094
183,67,62,548,586
102,137,127,2266,2178
174,106,101,1093,1161
181,35,35,466,456
123,67,81,901,909
49,109,113,1552,1512
91,109,116,1871,1893
79,125,122,1284,1233
59,152,154,3030,3102
93,112,114,1803,1849
149,35,35,378,362
161,33,31,313,272
110,108,103,1285,1267
175,69,63,459,480
131,95,97,656,674
40,134,140,2667,2693
69,130,127,1886,1878
206,59,62,361,281
133,47,52,528,559
90,103,98,1121,1128
47,129,132,1836,1828
74,124,126,1878,1870
86,93,87,1031,989
132,99,106,1130,1166
125,76,67,571,585
138,48,37,447,439
96,86,97,973,979
143,41,37,365,383
89,105,115,1729,1779
399,36,42,372,369
73,114,122,1430,1422
103,93,94,712,701
71,129,121,1648,1712
64,83,81,893,945
116,56,59,591,615
350,29,29,276,265
94,99,103,878,823
111,89,100,728,784
500,22,26,146,196
184,83,83,598,672
80,76,85,618,649
211,73,69,485,499
107,88,94,688,756
417,9,8,197,210
468,14,11,197,171
112,88,87,606,623
117,82,78,791,717
188,29,21,297,313
318,38,40,160,174
401,27,30,147,141
84,85,96,700,682
293,32,30,221,226
207,50,54,342,357
170,34,37,337,322
144,47,36,395,397
134,60,65,465,481
179,28,28,295,322
128,50,60,581,572
142,58,65,347,356
515,35,35,274,259
113,69,70,609,545
197,50,53,455,444
386,14,14,117,138
475,34,31,316,231
72,100,94,692,687
202,32,30,173,177
433,5,8,92,86
154,62,57,367,377
164,68,70,593,571
173,33,36,239,270
296,6,4,82,67
186,35,36,229,230
499,8,7,87,86
408,8,7,110,73
166,35,34,218,178
126,67,63,380,410
78,113,113,1109,1068
516,7,9,54,79
180,68,77,417,437
136,44,45,308,337
447,20,18,120,121
227,44,49,279,276
208,101,101,526,545
150,29,34,236,235
153,32,29,195,202
192,20,22,157,139
437,7,7,73,73
539,16,19,214,194
182,19,17,179,176
363,20,13,87,90
427,16,15,125,116
199,29,25,254,244
141,50,55,211,196
129,32,32,163,147
135,38,38,174,187
209,28,25,179,170
469,15,18,85,84
203,28,26,140,128
191,79,86,370,409
147,14,17,119,122
403,16,15,101,98
159,17,18,69,79
168,32,31,100,110
393,12,10,78,70
171,29,19,91,78
163,32,37,166,174
294,14,14,65,67
439,11,11,60,69
324,40,36,127,112
375,27,34,159,171
196,15,20,112,118
198,21,25,120,113
519,10,12,81,73
127,9,9,91,94
148,27,27,166,183
565,38,38,234,231
145,49,45,183,213
214,31,31,119,125
483,21,21,124,144
412,1,6,39,46
210,33,36,103,149
339,29,20,118,92
169,28,31,133,132
489,9,11,71,46
530,11,8,59,44
278,22,20,89,84
190,22,23,129,130
234,9,8,72,71
177,46,46,153,182
195,13,10,63,64
273,23,18,145,105
551,52,48,197,186
176,19,18,79,70
498,8,8,22,45
194,28,27,210,210
167,20,21,94,91
482,39,56,136,162
502,1,3,28,29
277,16,17,91,98
155,54,55,171,166
146,10,9,65,83
200,23,20,124,98
554,10,11,45,38
130,26,24,167,157
400,2,3,27,22
336,11,14,62,94
360,15,19,71,67
342,7,11,40,44
185,27,26,101,97
461,3,2,23,25
317,5,6,26,48
204,45,48,162,164
152,24,21,86,76
316,8,7,23,43
325,27,26,85,85
254,11,9,39,40
279,7,6,41,33
555,13,7,55,31
213,9,8,33,23
418,10,13,36,37
553,20,17,86,83
409,18,24,85,90
217,18,14,92,58
178,40,43,140,145
172,39,44,135,139
459,7,8,31,37
248,4,4,16,23
414,6,6,28,27
406,9,9,61,65
158,31,37,92,120
472,4,3,30,13
384,7,18,19,36
470,3,4,21,12
505,24,32,56,59
559,20,19,87,82
205,47,43,150,153
187,16,17,55,55
353,4,2,21,18
219,9,8,52,48
446,6,8,28,32
295,14,20,49,57
162,21,19,85,85
338,27,24,137,125
364,10,9,24,28
526,9,8,48,42
496,7,8,24,23
349,13,15,38,35
550,9,10,50,51
570,26,25,64,60
269,5,2,21,19
272,4,5,18,19
243,8,9,28,30
310,25,22,50,49
561,5,4,17,20
201,39,36,109,91
397,42,40,131,110
456,4,4,22,20
462,3,3,16,15
151,25,28,72,77
165,12,18,45,43
327,8,10,27,29
413,51,37,114,104
494,5,7,17,22
445,5,5,22,21
212,19,19,50,59
533,3,3,15,12
139,17,17,60,67
137,16,15,57,56
457,8,8,20,18
424,3,3,16,14
566,8,5,20,20
382,3,5,16,16
434,7,10,19,19
226,4,7,12,22
545,21,12,42,30
394,12,7,45,34
423,5,5,24,11
481,9,4,27,18
308,4,4,17,16
396,5,5,17,18
337,10,15,22,23
348,4,6,14,14
450,6,8,19,20
323,8,6,25,20
467,7,6,20,26
334,24,18,44,36
242,9,10,26,18
261,6,6,19,19
352,4,4,12,13
312,6,6,19,17
557,7,7,23,24
377,12,12,27,33
458,2,3,4,11
260,4,3,12,3
265,5,6,19,20
425,3,5,11,9
407,3,3,17,8
298,15,12,28,29
531,4,7,17,23
421,8,9,21,21
235,4,3,7,10
443,5,5,12,15
546,12,14,29,31
517,8,9,14,17
305,7,7,15,12
306,2,2,11,9
491,6,6,15,14
297,2,3,8,9
528,1,1,6,7
435,5,6,15,16
303,10,12,20,29
368,6,5,12,11
229,4,4,15,15
487,6,9,17,19
448,5,2,13,8
429,6,6,12,14
379,9,10,18,25
549,6,5,16,14
237,4,4,11,7
563,4,3,6,13
369,13,8,24,21
326,1,2,7,6
225,3,2,7,9
371,3,3,10,8
232,12,10,26,23
441,6,4,10,11
509,4,4,12,12
301,3,3,10,5
356,4,3,8,7
508,5,3,16,13
300,5,6,13,15
560,4,7,9,12
361,2,2,6,5
398,11,14,28,24
428,2,1,6,5
309,5,5,9,10
275,9,12,16,24
314,3,4,4,10
351,4,4,8,7
268,1,2,5,5
544,5,5,11,10
328,2,2,5,3
540,7,11,10,14
486,2,2,5,3
307,14,15,22,24
453,3,4,7,8
285,7,6,13,13
455,5,4,8,7
372,3,3,8,5
532,5,4,7,9
466,6,7,9,13
244,5,3,8,9
343,4,5,8,9
380,3,4,8,8
543,2,3,5,8
378,8,7,12,13
358,2,4,6,7
449,4,9,7,17
240,2,3,5,7
520,7,7,13,14
222,1,2,4,2
239,4,4,11,10
241,4,3,7,7
246,3,4,6,6
347,8,10,15,13
568,3,2,4,5
345,4,3,7,4
286,6,4,7,8
302,10,5,18,6
513,2,3,7,7
497,5,4,8,8
460,5,11,10,16
333,11,11,19,20
463,6,4,10,7
535,4,3,6,4
548,14,10,22,15
247,7,5,11,9
477,4,3,5,6
387,5,6,7,7
495,1,1,3,3
224,2,2,5,4
283,4,2,5,4
215,4,5,7,8
220,3,2,4,4
249,3,3,7,6
405,2,1,4,2
523,4,3,6,5
357,1,1,3,2
537,7,9,7,13
299,6,4,8,6
558,3,2,4,4
490,5,5,5,8
266,5,4,8,6
452,4,2,6,2
525,8,11,10,13
404,6,6,7,8
280,3,2,6,3
284,5,7,8,9
426,7,4,9,6
330,3,3,5,4
415,2,3,3,4
391,2,2,3,2
473,6,6,8,6
510,1,1,2,1
422,6,4,7,6
485,5,4,5,5
216,5,6,5,8
474,2,4,3,5
402,3,2,4,4
527,4,1,5,1
250,4,4,5,5
392,2,5,3,7
567,6,4,7,5
366,2,2,3,2
512,2,2,3,2
381,3,4,3,5
484,3,4,3,5
541,7,5,9,6
438,0,1,0,2
430,0,1,0,2
522,3,2,5,3
442,2,3,3,3
255,3,2,4,2
252,1,1,1,2
492,4,0,6,0
410,3,6,4,7
362,4,2,4,3
374,1,1,2,1
480,0,1,0,2
454,1,1,1,2
236,2,2,2,3
221,3,3,3,4
329,1,3,2,3
259,1,2,1,2
569,3,3,3,3
476,1,1,1,1
493,1,1,1,1
507,3,4,3,4
290,1,1,1,1
281,1,1,1,1
233,2,2,2,2
359,0,1,0,1
420,1,2,1,2
547,2,1,2,1
562,3,0,3,0
340,1,1,1,1
524,1,1,1,1
320,2,3,2,3
292,1,1,1,1
478,0,2,0,2
370,2,2,2,2
315,1,2,1,2
289,1,1,1,1
257,0,1,0,1
311,2,2,2,2
416,0,1,0,1
388,0,1,0,1
431,2,2,2,2
344,2,0,2,0
258,1,1,1,1
501,1,2,1,2
504,3,3,3,3
291,2,3,2,3
274,1,1,1,1
411,1,2,1,2
238,1,2,1,2
465,1,0,1,0
503,3,1,3,1
511,0,1,0,1
230,1,0,1,0
471,1,1,1,1
322,0,1,0,1
432,0,1,0,1
264,1,1,1,1
383,1,1,1,1
282,0,1,0,1
436,1,1,1,1
367,0,1,0,1
313,1,1,1,1
365,1,1,1,1
534,1,1,1,1
389,1,1,1,1
288,1,0,1,0
538,0,1,0,1
332,1,0,1,0
228,1,0,1,0
256,1,0,1,0
251,1,0,1,0
