cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
129,37,38,196,190
531,6,7,56,59
517,13,12,56,43
200,20,21,134,133
349,9,12,17,46
380,5,7,37,10
185,77,69,245,220
271,12,12,76,57
244,5,5,31,42
548,11,7,52,49
482,67,67,262,249
561,5,4,31,23
519,7,10,41,50
165,20,17,66,72
369,10,10,52,52
516,11,10,45,52
212,13,27,95,118
273,18,25,59,154
502,11,12,46,31
210,21,30,98,104
447,21,27,81,103
325,13,10,46,32
297,5,8,38,40
382,4,4,28,16
414,8,7,48,47
268,6,3,29,26
496,12,11,56,63
505,20,14,77,76
139,29,26,120,157
490,6,6,28,16
406,8,10,68,77
214,29,22,127,110
508,5,4,44,42
162,18,20,65,85
421,12,13,42,42
213,10,10,40,48
364,13,18,49,55
363,16,13,67,68
159,18,17,61,52
127,18,16,62,76
500,17,21,68,89
237,5,4,31,31
426,15,14,40,50
202,29,32,100,120
179,25,26,124,119
171,31,30,122,120
437,15,15,59,49
336,8,10,48,40
473,8,9,25,13
477,8,9,27,27
280,4,8,20,15
187,21,24,84,89
265,5,6,22,17
307,12,16,48,52
146,11,11,38,44
296,2,3,12,18
448,4,5,13,21
283,4,7,28,30
489,13,7,44,42
412,7,7,31,43
312,3,4,22,21
394,10,11,39,31
337,16,15,46,24
555,16,15,68,54
544,4,6,22,22
308,4,3,18,18
525,11,13,43,41
334,26,46,62,92
257,1,3,15,18
215,8,5,16,19
378,7,8,33,31
298,16,12,50,50
377,17,20,44,47
491,9,8,31,22
242,5,11,18,26
494,12,10,42,25
554,21,14,55,31
278,22,25,76,89
400,2,1,14,13
358,13,11,55,49
481,9,5,26,20
238,7,6,22,20
343,9,10,28,31
558,10,6,33,27
330,7,10,22,35
272,5,6,20,14
532,4,2,15,7
301,4,5,15,18
522,7,5,21,27
203,15,13,43,43
249,7,5,16,16
354,7,5,25,13
460,7,9,20,25
347,12,12,26,34
495,2,1,12,11
549,5,6,18,17
433,4,4,20,18
526,10,11,36,37
456,4,5,17,17
410,7,5,26,26
467,15,16,42,37
247,10,9,37,24
286,5,4,21,19
450,11,9,19,20
387,5,6,21,23
449,12,7,28,21
486,13,14,32,39
540,15,14,32,34
328,8,6,21,17
472,6,5,19,19
306,2,3,11,11
224,5,8,24,24
356,7,8,22,27
275,6,8,14,17
333,12,12,28,29
266,5,3,15,18
528,1,1,9,9
420,5,4,10,11
368,3,4,10,11
351,4,4,15,13
446,9,11,25,28
217,8,8,28,23
305,9,10,34,34
309,4,3,13,11
398,12,11,28,26
264,7,3,14,3
372,2,3,10,13
379,6,2,15,8
300,6,4,12,13
269,4,5,16,15
407,6,8,23,25
216,7,5,23,23
534,2,2,8,8
404,7,7,20,21
560,9,5,24,19
524,1,1,7,3
434,8,10,18,16
509,6,5,14,16
503,2,3,7,9
547,5,6,16,18
435,2,3,6,9
393,8,9,22,25
562,2,2,11,12
361,1,1,6,6
424,7,10,18,18
389,1,2,1,7
229,5,4,13,13
438,4,4,10,8
466,11,9,27,26
261,6,8,19,16
228,2,2,3,8
235,6,4,13,16
221,12,11,21,19
345,4,8,13,17
396,2,2,11,6
497,4,8,9,14
493,5,6,12,12
315,5,3,13,13
234,7,5,11,8
405,2,2,6,5
453,5,5,9,9
563,5,5,9,9
353,2,2,7,6
520,5,6,9,12
299,5,5,8,9
219,5,5,8,8
260,1,3,3,6
556,2,3,6,7
431,2,3,3,6
362,1,2,4,2
511,2,2,2,5
392,5,3,7,7
311,3,2,5,5
320,5,6,9,9
381,1,3,4,6
408,4,4,8,9
487,11,10,18,16
432,11,11,17,16
285,4,5,8,12
322,3,4,6,5
367,4,4,7,10
326,3,7,6,13
423,5,2,10,2
256,3,3,6,6
552,1,2,4,4
239,3,2,6,6
457,3,4,8,9
240,4,3,6,8
289,3,5,3,9
569,4,2,8,5
452,5,3,10,6
259,3,3,5,3
411,7,4,11,9
542,1,3,3,4
507,3,3,6,6
241,4,5,9,10
314,5,6,7,8
523,7,6,10,8
566,6,6,12,10
371,3,2,6,6
251,2,4,4,5
513,5,2,8,4
474,3,4,3,6
366,2,1,3,3
422,7,4,8,7
429,2,3,3,3
402,3,3,4,4
223,3,3,5,4
245,5,6,7,7
458,3,3,4,3
484,6,5,8,7
302,4,3,4,4
543,5,4,6,6
465,2,1,2,2
317,3,4,4,5
478,2,4,3,5
329,4,0,5,0
535,6,5,7,6
374,2,3,3,4
323,5,6,7,7
454,1,2,2,4
291,4,3,5,3
290,3,3,3,5
455,7,7,10,9
541,1,1,2,2
352,3,4,4,6
416,1,1,2,1
255,1,4,1,5
376,3,2,3,3
303,3,6,5,7
340,5,5,6,6
501,3,3,4,4
233,3,4,5,6
331,3,3,3,4
220,4,2,5,3
415,1,2,2,2
445,6,6,7,8
346,2,2,3,2
252,5,5,6,6
370,3,3,3,4
262,3,2,3,3
537,4,5,4,5
527,1,1,1,1
463,2,3,2,3
567,2,1,2,1
476,1,1,1,1
443,0,1,0,1
246,3,2,3,2
270,1,2,1,2
464,1,1,1,1
419,2,2,2,2
319,1,1,1,1
391,1,3,1,3
332,1,0,1,0
436,1,1,1,1
492,1,0,1,0
444,0,1,0,1
357,1,3,1,3
564,1,0,1,0
258,1,1,1,1
263,2,1,2,1
383,1,1,1,1
250,2,2,2,2
428,2,1,2,1
430,1,0,1,0
510,2,1,2,1
365,1,2,1,2
512,0,1,0,1
222,1,1,1,1
292,1,1,1,1
282,1,0,1,0
480,1,1,1,1
485,1,1,1,1
461,2,2,2,2
442,1,0,1,0
514,1,1,1,1
