cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
11,159,157,16118,16370
7,164,168,30559,30446
98,130,127,10227,10228
39,194,202,31235,31392
6,176,183,25325,25310
120,133,140,10307,10348
5,168,173,29342,29166
104,126,127,10017,10030
28,176,180,13270,13222
35,165,160,10587,10475
101,145,146,11046,10889
50,149,145,10354,10312
13,161,162,18600,18666
14,172,172,18469,18425
97,126,136,9293,9321
15,166,170,16009,15854
17,148,155,16688,16731
2,153,164,18966,18801
58,157,156,14920,15109
10,164,165,19560,19837
18,137,140,12193,11894
3,167,171,17224,17596
4,164,162,18918,18425
33,165,164,20251,20356
12,147,152,14353,14565
81,124,121,5555,5617
16,165,162,12953,12843
105,113,121,3061,3163
54,130,130,4908,4934
106,147,146,10094,9932
1,184,184,13219,13365
37,139,133,9059,9041
20,153,147,15468,15258
8,160,164,11822,11718
119,118,120,2878,2863
114,202,211,11541,11408
46,125,128,7075,7259
31,152,153,13205,13144
26,135,136,9231,9341
25,151,139,8156,8278
51,139,134,6919,6845
48,161,166,10559,10551
9,146,133,7950,7839
38,138,138,5642,5715
122,98,96,3512,3551
121,116,127,6539,6491
22,129,123,4495,4687
57,146,143,7337,7336
21,134,137,8116,8190
41,161,167,9343,9427
30,141,144,9422,9568
83,139,141,3932,3881
109,118,123,6145,6253
27,139,143,4684,4544
193,162,153,3979,3925
19,161,161,7639,7543
88,110,111,1749,1814
53,136,149,6334,6302
29,144,147,5987,5889
70,125,128,6309,6324
118,139,139,3405,3377
32,126,126,6590,6364
56,113,114,2116,2153
124,122,122,2786,2758
189,104,101,1959,1877
60,125,127,3187,3186
24,122,121,4614,4494
65,127,122,2076,1996
87,163,152,3611,3481
156,118,119,1538,1579
63,129,143,2750,2843
66,115,115,2757,2602
77,130,134,3053,2954
100,103,102,1892,1814
76,134,136,3481,3511
44,163,166,5121,5193
68,141,141,2400,2518
92,105,98,2523,2511
108,151,151,4247,4229
82,111,113,1549,1611
49,108,116,1993,2069
89,117,120,2139,2102
43,143,150,2786,2913
42,130,135,3441,3755
34,134,139,2739,2633
140,89,96,1439,1481
86,94,87,1207,1204
47,113,116,2487,2410
67,187,185,4153,4162
95,80,85,1263,1215
75,130,132,2197,2082
61,114,117,1294,1334
73,116,116,1371,1365
55,117,123,2803,2860
45,148,146,3041,3158
52,126,127,1734,1769
102,133,127,2732,2778
99,109,113,2895,2890
96,83,84,1128,1124
62,103,110,1492,1435
157,46,37,460,477
399,48,58,495,501
247,14,10,302,292
94,104,101,977,1013
23,154,156,3452,3510
115,111,109,1960,1946
85,158,149,2088,2053
132,104,111,1210,1231
69,160,149,2393,2225
36,119,119,2668,2591
403,19,16,244,218
183,51,49,480,488
40,139,141,2676,2863
385,78,80,725,729
390,62,47,491,454
110,102,91,1186,1177
74,124,128,1940,1963
59,153,148,2961,2917
116,64,60,791,656
149,32,37,289,275
551,41,52,281,312
550,14,13,192,156
133,41,41,328,335
123,90,88,976,1016
161,34,39,418,489
386,12,14,132,172
475,36,33,338,296
91,115,121,1743,1757
113,82,84,761,804
79,134,122,1224,1328
117,87,81,743,751
64,95,86,968,960
138,47,44,542,531
103,79,87,892,920
80,77,76,837,900
112,96,93,613,636
499,8,9,121,126
408,8,7,168,163
71,130,136,1540,1517
90,110,104,1305,1269
130,25,29,211,213
174,114,120,990,1046
177,46,41,293,278
196,51,50,464,473
93,114,115,1689,1707
207,61,61,418,424
143,59,57,364,366
184,100,99,703,688
78,97,96,1016,1059
131,90,93,625,625
164,56,62,469,494
144,64,61,495,555
142,49,47,271,296
175,85,84,442,436
401,28,32,129,136
318,31,42,138,153
72,99,95,718,684
107,92,86,649,625
126,71,74,409,427
179,22,20,266,251
125,77,73,462,491
505,9,12,69,99
181,37,36,333,325
206,40,39,187,156
150,46,42,253,232
294,12,12,90,75
353,2,1,64,67
202,21,19,175,148
111,94,88,690,738
197,79,74,462,507
172,36,27,212,130
293,26,29,156,155
134,47,45,328,341
154,54,51,364,339
515,34,32,205,195
211,41,39,233,236
470,6,4,67,25
277,17,17,126,141
155,49,53,217,234
182,14,18,135,148
135,38,46,142,151
180,53,59,403,412
427,21,18,89,88
209,19,21,139,116
127,11,16,98,114
363,11,9,68,68
213,10,10,65,68
128,56,56,428,401
191,39,50,208,224
84,95,90,649,680
457,45,38,267,179
160,55,57,261,283
358,9,8,89,96
295,23,19,100,93
176,17,17,84,87
350,26,31,174,171
188,23,25,208,225
200,16,17,93,92
186,39,33,225,209
433,6,5,60,75
195,9,11,131,147
141,76,68,232,232
185,32,29,130,100
153,25,23,144,146
173,38,29,202,182
296,3,5,49,45
171,19,17,109,116
190,40,27,171,127
198,27,25,105,120
168,20,21,128,124
136,33,33,208,211
347,8,9,56,44
192,24,27,128,128
417,10,8,71,91
169,31,33,182,180
483,22,22,152,147
208,93,97,379,421
170,36,35,176,189
375,30,31,143,161
214,32,24,136,127
194,34,43,215,206
377,16,14,62,82
439,6,7,78,88
324,35,37,165,166
360,10,15,63,62
