cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
223,10,10,75,38
176,23,23,78,82
553,20,23,152,138
199,24,26,138,148
433,5,4,52,48
202,34,32,166,161
349,11,17,28,57
380,8,13,48,39
447,17,21,95,107
496,8,9,44,50
449,6,6,24,47
333,11,10,79,40
406,10,12,58,74
168,28,28,101,110
526,9,11,62,66
364,18,12,74,67
570,26,37,85,98
295,15,16,55,65
254,21,18,50,73
279,5,4,34,24
204,39,46,161,147
462,4,8,30,28
190,31,33,111,117
498,13,14,64,55
500,21,17,125,123
417,9,9,85,99
356,4,5,23,41
563,4,3,31,32
210,40,43,128,145
397,83,66,269,223
468,6,8,42,45
338,22,26,117,123
169,35,32,130,124
482,80,85,298,280
240,10,12,47,65
151,23,29,76,90
530,13,12,58,53
334,22,21,69,73
543,2,1,24,22
248,4,4,19,28
209,19,16,98,100
418,47,37,128,102
272,4,7,25,26
178,40,34,128,121
497,4,3,28,26
342,20,16,73,70
147,9,11,37,40
232,10,11,45,48
358,13,14,49,49
200,24,24,72,82
317,2,4,20,25
294,15,19,49,50
531,4,4,29,30
275,12,10,42,36
386,22,25,99,86
533,5,4,27,20
312,8,6,30,27
214,17,23,89,83
327,7,7,38,41
409,20,26,97,103
198,16,15,62,54
303,8,7,31,15
541,5,4,21,16
152,22,25,89,89
217,25,21,93,70
297,11,11,40,43
382,4,3,21,15
459,8,4,31,27
519,5,6,27,33
549,6,5,27,19
426,11,10,37,25
329,3,3,28,31
162,20,22,50,56
487,11,7,38,25
243,10,8,34,24
139,23,26,101,114
550,18,19,75,79
469,12,14,40,51
348,8,9,26,28
205,61,62,167,167
220,4,2,16,15
167,17,15,48,39
508,5,8,24,35
345,13,10,37,45
185,33,31,82,85
285,10,9,37,34
326,5,12,25,47
195,11,8,54,45
441,12,9,34,26
555,12,15,53,59
203,13,18,41,42
269,11,7,26,17
127,14,16,54,59
378,8,10,31,32
467,13,11,39,33
410,3,3,17,20
363,8,8,19,21
566,6,5,7,15
137,22,18,76,64
308,5,3,14,14
491,20,16,64,44
354,3,3,12,9
305,9,11,32,32
511,4,3,13,12
419,3,3,12,11
456,9,6,20,19
244,4,2,14,11
545,20,13,46,39
557,8,7,21,19
546,14,14,32,37
489,11,14,38,38
377,15,19,54,52
445,3,4,6,13
423,8,6,19,17
273,7,7,23,15
234,10,11,20,23
558,3,1,15,9
225,2,4,12,16
299,8,9,28,34
265,6,7,15,13
548,14,13,33,27
212,17,17,43,43
509,3,4,17,17
438,1,4,9,9
309,7,8,11,24
242,4,3,12,12
490,8,4,17,14
525,12,9,27,24
257,4,5,12,12
540,16,20,36,35
414,6,5,14,13
516,13,13,29,23
165,10,9,28,28
499,4,4,12,12
347,10,12,31,30
528,2,2,5,14
394,12,12,23,27
431,2,2,9,9
235,2,3,4,12
398,19,20,47,34
278,14,16,39,41
238,9,9,15,15
229,5,5,11,11
554,15,12,32,26
298,12,13,22,23
249,5,4,11,10
472,5,4,18,17
396,2,3,8,6
268,2,3,8,8
372,5,2,11,11
379,7,5,19,12
421,8,11,17,21
306,3,3,13,6
368,6,6,11,12
328,4,3,8,8
353,1,3,6,7
562,6,6,12,7
370,5,5,11,10
492,5,2,11,8
452,5,4,13,5
226,8,9,16,14
450,11,10,21,20
446,6,5,9,9
481,6,5,12,8
381,9,7,16,15
343,5,5,8,10
250,1,1,5,5
455,8,6,11,11
286,6,4,16,15
369,8,10,14,14
434,1,1,5,2
330,3,3,9,8
473,5,4,10,5
567,4,3,11,9
457,6,4,13,10
337,12,9,19,14
387,5,6,12,12
291,2,4,6,6
320,5,4,9,4
367,4,4,7,9
407,7,6,13,11
502,14,15,25,22
233,2,2,5,8
560,11,10,16,14
424,10,6,13,8
301,5,3,9,7
393,6,11,12,14
307,8,5,18,11
486,5,5,9,10
412,7,4,9,10
300,7,7,12,13
494,9,8,16,15
276,3,2,7,3
561,4,3,6,6
216,4,6,8,9
523,5,3,6,6
448,6,6,15,10
568,4,5,7,8
458,5,6,9,7
266,5,6,9,12
241,4,4,6,8
435,5,3,11,7
474,9,7,14,12
477,2,3,4,6
527,6,6,7,10
478,3,6,6,7
351,4,2,6,5
466,7,12,12,20
461,5,5,7,11
520,7,9,10,11
215,3,3,5,5
260,7,6,9,8
408,3,3,5,5
283,4,4,7,7
261,4,4,6,4
315,6,4,7,6
289,1,2,3,3
402,2,3,4,4
339,9,8,13,12
247,5,5,6,10
485,3,1,6,1
425,2,2,3,4
400,2,2,3,4
493,3,4,6,7
258,3,1,6,1
535,6,3,8,5
391,1,1,3,3
336,1,1,3,2
371,2,1,4,3
415,1,2,3,3
444,2,1,2,3
355,1,1,2,2
262,2,0,3,0
501,1,1,1,2
522,1,1,2,1
245,2,2,3,3
547,1,1,1,2
224,3,2,4,4
464,1,2,2,3
552,1,2,2,3
537,10,8,11,9
314,4,3,5,3
284,5,5,7,7
384,8,7,9,8
255,1,3,2,3
484,3,6,4,7
529,1,1,2,2
290,2,1,2,2
388,2,2,3,3
460,5,8,7,8
524,1,3,1,4
422,4,4,6,5
352,1,3,2,3
510,1,1,1,2
331,2,2,3,2
453,4,3,4,4
274,2,1,3,2
544,1,1,2,1
504,2,1,3,1
340,2,3,2,4
259,1,3,1,4
442,1,1,1,2
411,3,4,3,5
252,3,2,4,2
392,6,7,7,7
503,1,2,2,3
513,3,3,3,4
344,1,2,1,3
454,6,4,7,4
221,5,5,6,5
420,7,5,7,5
365,1,1,1,1
362,1,1,1,1
237,5,5,5,5
282,0,1,0,1
532,6,6,6,6
316,1,3,1,3
280,5,2,5,2
383,1,0,1,0
465,3,1,3,1
302,3,1,3,1
239,4,3,4,3
296,0,2,0,2
405,2,2,2,2
470,2,3,2,3
256,1,1,1,1
292,1,1,1,1
230,1,1,1,1
346,2,1,2,1
332,1,1,1,1
480,1,1,1,1
564,1,1,1,1
429,2,0,2,0
228,4,3,4,3
476,2,1,2,1
263,1,1,1,1
538,1,1,1,1
389,1,1,1,1
374,1,1,1,1
366,1,1,1,1
246,1,0,1,0
569,1,1,1,1
471,0,1,0,1
222,1,0,1,0
236,1,0,1,0
361,0,1,0,1
323,0,1,0,1
463,1,0,1,0
