cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
120,144,143,16297,16249
39,199,200,48713,49021
28,171,168,19839,19695
105,94,98,7999,8007
7,158,164,37771,37748
6,172,172,39838,39594
98,121,125,15256,15235
12,143,138,23739,23448
3,167,165,24566,24503
14,156,153,31228,31309
15,171,169,26298,26808
16,155,149,23642,23729
10,170,172,30897,31159
19,143,143,11848,11977
5,163,164,36590,36320
104,136,124,17619,17586
119,98,108,7056,7097
114,207,205,14399,14677
17,142,149,23655,23122
11,148,154,19371,19687
35,151,152,11497,11471
26,137,133,15406,15228
46,132,133,13882,14053
13,158,160,24475,24435
8,131,139,12871,12955
57,127,125,13585,13692
101,142,136,10896,11136
106,137,135,11526,11581
54,126,123,6839,7049
4,158,163,21876,21570
48,145,146,13485,13546
51,131,132,9387,9475
21,127,133,11090,11049
31,149,140,13063,13160
58,136,148,16281,16441
97,137,130,9882,9911
9,142,149,9479,9511
38,161,151,7193,7075
2,155,157,21363,21116
193,159,158,4675,4733
33,161,149,20891,20942
81,125,120,5738,5777
50,138,138,7556,7689
1,191,187,11854,11884
121,115,117,9630,9785
109,115,121,8367,8361
37,135,125,9642,9669
20,133,135,14396,14160
18,129,141,12070,12141
25,138,140,8374,8470
49,107,107,2935,3012
140,87,97,3331,3331
122,96,104,4119,4084
41,193,184,11558,11332
70,130,129,7180,7286
24,118,126,5880,5848
118,131,132,4147,4058
76,122,121,4049,4081
60,111,113,2779,2706
83,144,142,3932,3920
68,135,149,2775,2733
44,169,160,5923,5809
56,110,109,2906,2884
34,132,131,3128,3122
32,128,120,5854,5774
30,137,139,8891,8630
29,147,143,7336,7286
62,98,97,2328,2355
27,120,119,4603,4577
53,139,134,5485,5503
88,104,91,1497,1410
108,135,127,5461,5390
87,145,148,3722,3800
65,125,127,2509,2423
390,58,52,1363,1357
67,205,187,5188,5156
95,93,92,2166,2150
77,116,121,2282,2351
22,122,120,4017,3975
43,151,142,3161,3157
85,139,130,2406,2361
385,79,82,899,865
156,127,128,1487,1546
36,109,107,2375,2294
75,132,122,2228,2349
91,109,112,1757,1831
100,95,89,1286,1267
45,137,140,3645,3677
55,112,120,3161,3083
52,111,113,1765,1729
157,53,46,499,523
79,123,131,1644,1652
99,119,121,3188,3147
40,119,118,2425,2367
149,39,36,495,489
66,107,104,1531,1605
69,116,120,2636,2548
138,64,70,661,690
92,84,86,1159,1181
131,82,87,857,868
175,58,55,584,555
23,144,148,3439,3418
117,62,56,535,611
115,109,115,1813,1825
124,124,112,1901,1883
71,126,114,1443,1381
96,74,70,888,923
42,120,125,3208,3249
73,110,108,1635,1627
133,47,52,493,502
63,119,125,2150,2189
143,60,52,441,450
132,100,101,1283,1275
293,29,35,394,396
350,27,24,355,356
399,59,61,620,635
134,64,65,632,662
123,71,63,1097,997
59,139,135,2230,2271
103,71,79,795,788
61,95,101,1356,1274
74,114,111,2076,2048
90,95,104,1237,1255
64,92,94,919,888
189,87,87,786,780
515,46,51,363,344
135,25,23,373,379
107,107,101,1014,1000
148,30,33,530,507
72,96,85,966,966
196,27,22,270,273
78,104,100,1036,1059
113,70,75,687,657
136,45,50,495,507
47,101,99,1288,1215
375,12,19,213,223
93,102,105,1435,1508
125,78,77,859,854
82,107,105,1322,1350
183,61,55,368,379
102,130,135,2124,2061
89,112,112,1236,1298
197,39,48,399,375
182,23,22,173,167
84,97,96,913,922
116,53,51,482,484
227,33,30,314,303
110,86,94,1190,1178
318,33,27,166,168
401,26,27,155,140
180,68,52,445,410
154,58,44,503,439
161,34,39,268,251
94,87,85,877,859
174,118,112,887,881
111,70,70,684,687
500,20,16,166,88
164,63,61,562,540
206,30,35,177,181
86,89,83,873,843
502,29,26,140,153
192,25,28,236,273
211,51,43,302,245
505,15,14,71,96
208,83,65,392,327
126,57,53,423,424
80,68,66,423,440
150,25,23,188,200
387,8,8,89,103
338,28,21,218,186
144,42,43,371,397
142,56,57,297,293
181,37,44,344,370
163,30,30,164,164
565,43,38,227,217
141,35,41,179,196
177,36,30,184,190
145,43,46,200,198
191,50,50,318,318
427,11,13,84,84
176,16,24,86,106
179,25,21,157,164
553,20,22,177,184
409,26,22,175,168
184,71,75,528,524
128,57,60,426,413
194,41,60,267,306
199,19,26,200,204
298,17,19,142,133
360,11,10,59,70
173,26,27,109,141
155,52,48,186,180
207,61,64,312,317
