cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
39,182,189,31108,30773
120,133,134,9796,9970
28,160,158,12717,12757
105,109,110,4973,4916
98,115,112,8965,8972
6,170,160,23871,23874
7,151,156,25535,25526
11,143,150,13282,13104
3,184,191,19437,19281
12,154,155,13535,13722
35,144,147,8685,8572
5,154,164,24776,24774
104,124,122,10013,10085
14,152,151,16611,16792
4,163,159,14792,14837
17,145,153,15915,15966
16,141,133,13027,13234
15,176,163,17083,17012
50,142,141,7621,7531
13,159,152,15241,15295
101,137,143,8220,8191
10,162,158,16476,16536
58,138,139,12026,11918
2,160,154,15845,15834
46,121,124,6761,6779
57,130,128,7114,7234
119,114,120,2666,2693
114,197,212,9996,9901
8,151,141,8813,8780
26,123,117,8138,8023
97,121,120,6940,6988
33,149,149,16086,16289
106,136,130,8167,8171
54,131,133,4065,4016
81,123,124,4518,4560
51,136,141,5654,5886
48,146,155,9136,8962
31,137,142,10416,10403
25,143,145,6726,6678
18,141,137,8234,8176
122,92,88,3078,3056
193,144,141,3399,3358
30,134,132,7634,7579
41,160,157,8558,8484
109,113,119,6015,5961
20,138,139,11413,11140
19,142,147,6408,6434
38,152,157,4348,4560
9,146,143,6334,6365
21,126,123,6588,6766
1,180,188,9211,9323
37,130,129,6688,6638
83,140,145,2729,2745
121,116,115,6279,6243
70,132,127,5414,5391
56,111,105,2364,2208
24,117,121,4235,4310
88,101,109,1424,1521
53,143,145,4779,4842
29,135,140,5022,5091
55,115,114,2530,2511
32,117,123,5240,5310
63,121,119,1830,1895
66,108,106,2029,2017
60,106,107,2215,2164
118,134,135,2716,2812
27,134,129,3615,3561
108,155,150,3744,3744
140,91,89,1428,1428
76,125,123,3070,2967
43,153,149,2412,2444
95,91,87,1445,1394
65,111,108,1612,1712
87,149,154,3137,3041
156,137,123,1433,1410
59,137,141,2403,2286
44,153,146,3853,3901
68,123,123,1616,1514
22,116,114,2989,2949
124,108,120,1476,1499
189,88,82,1209,1124
67,188,190,4075,4293
390,47,53,688,701
42,126,125,3213,3335
40,119,125,2091,2146
385,91,84,686,650
34,138,145,2328,2234
77,122,124,1722,1726
79,118,129,1254,1210
157,47,49,497,518
115,105,107,1697,1681
403,17,18,327,315
62,106,101,1642,1625
89,115,113,1522,1578
91,95,98,1290,1323
52,122,123,1612,1635
92,90,85,1385,1298
75,122,122,1586,1664
149,35,33,333,333
36,106,111,1810,1913
99,104,100,2679,2600
85,137,137,2269,2279
69,121,124,2544,2350
23,148,149,2986,2900
47,121,110,1402,1408
82,119,119,1322,1343
132,89,90,968,925
45,139,132,2722,2692
49,104,97,1428,1379
102,127,128,1996,2025
399,71,70,521,555
90,97,93,872,867
61,114,121,1359,1389
110,85,83,864,824
73,100,100,1193,1157
138,46,35,437,435
117,52,44,366,385
93,106,101,1366,1250
192,16,20,282,257
202,27,27,208,237
78,105,102,955,970
107,86,94,688,726
80,63,54,379,420
123,64,66,736,717
131,82,84,640,619
175,59,63,385,393
184,77,79,458,442
100,91,89,994,1034
183,50,44,372,381
96,89,87,1174,1127
164,67,63,593,537
293,36,42,259,273
74,124,113,1574,1653
174,102,96,867,888
147,10,7,183,193
169,27,36,284,285
160,45,45,357,432
84,84,87,685,702
161,32,34,240,248
143,49,42,393,367
133,50,51,376,390
103,68,70,574,546
350,28,23,239,228
71,122,134,1247,1320
134,71,59,407,353
201,33,34,247,230
128,52,53,323,305
142,39,38,276,320
94,114,106,691,713
182,16,20,132,132
515,38,36,218,217
112,98,103,730,716
116,44,50,397,443
141,60,66,242,257
206,34,32,170,175
125,70,78,607,570
565,41,36,225,232
278,22,20,128,138
401,30,31,132,137
318,29,25,137,134
148,22,27,228,237
211,28,34,190,200
553,12,18,126,128
363,9,9,85,78
72,92,94,588,534
351,8,8,36,88
64,78,77,507,514
177,44,43,211,236
136,42,45,256,264
111,64,63,458,452
113,57,62,573,521
144,57,56,347,338
190,30,25,251,214
417,12,13,81,122
130,27,28,147,144
559,8,11,92,94
166,31,38,173,179
180,52,51,294,292
483,15,10,114,107
194,34,44,177,242
126,50,54,231,254
191,34,35,209,208
209,29,23,147,143
181,32,30,210,198
86,75,80,542,554
439,14,14,85,87
324,31,31,153,146
406,14,14,138,120
199,22,22,135,129
153,30,28,113,110
145,64,50,249,225
570,43,43,106,152
227,31,30,176,183
127,11,9,81,70
207,62,66,354,320
197,52,49,252,237
217,20,19,60,86
158,38,45,190,273
386,12,14,74,39
396,6,11,71,65
375,18,18,123,116
176,20,20,84,82
170,22,23,189,188
208,75,62,304,265
179,24,29,103,104
276,2,1,43,42
539,15,18,141,136
338,32,25,170,143
433,4,3,52,51
294,16,12,97,109
517,10,9,35,56
349,8,8,55,58
427,14,15,80,80
255,3,3,37,43
566,4,4,42,36
154,48,49,337,337
129,27,29,117,126
459,9,8,60,69
368,19,20,110,125
135,31,35,105,110
360,12,17,62,76
186,27,27,195,193
150,25,25,99,112
234,8,8,52,51
173,25,29,138,175
196,35,33,134,129
466,11,13,26,76
188,24,28,106,99
371,1,1,33,33
555,11,10,59,50
437,17,18,81,93
137,18,11,48,66
204,28,32,143,147
155,47,50,172,188
277,20,23,129,117
219,10,7,53,59
310,11,12,76,73
212,20,18,84,67
551,50,42,155,146
254,11,10,47,53
391,1,3,27,25
168,20,21,68,63
214,14,20,72,78
413,41,40,134,126
516,8,9,45,36
151,21,22,70,73
398,8,8,33,35
424,9,5,33,36
490,6,6,41,34
305,10,8,54,49
232,5,7,33,37
345,5,5,19,28
377,10,11,66,49
205,43,49,164,167
495,2,2,20,22
291,3,4,23,20
296,2,2,21,2
469,10,14,69,74
327,5,6,30,31
203,15,17,58,56
172,28,33,110,113
498,8,8,19,28
554,12,15,39,31
462,4,4,21,19
247,33,35,116,104
387,7,5,29,40
475,22,24,70,65
178,28,29,122,115
342,10,13,45,45
195,10,9,40,38
409,21,23,92,79
530,8,9,33,31
152,15,18,57,62
412,1,1,16,11
500,11,10,35,36
519,9,10,33,30
418,18,14,41,38
545,24,15,100,76
397,32,31,74,69
348,8,4,21,18
269,4,5,23,19
468,8,8,46,42
279,3,3,16,15
163,28,26,89,89
421,11,8,30,28
550,11,9,27,28
200,11,15,38,44
210,22,29,58,82
356,5,6,21,28
557,7,8,19,21
474,4,4,15,14
198,15,15,30,31
159,15,12,38,34
146,14,16,46,60
295,13,10,41,37
450,12,13,43,33
505,24,18,56,40
309,5,6,18,15
531,3,2,13,10
393,6,7,18,27
472,3,2,11,11
274,4,4,16,21
165,13,10,42,33
458,3,2,6,12
260,4,3,15,7
369,8,6,23,25
243,5,4,19,16
497,2,1,8,10
364,12,13,33,33
286,2,3,11,12
448,3,4,11,8
567,2,4,7,12
229,8,6,23,16
482,27,25,52,57
414,7,7,29,29
353,2,2,11,9
457,8,6,16,11
139,20,19,59,48
244,3,1,8,9
167,13,7,32,22
467,12,13,42,40
441,3,3,12,8
526,8,9,22,23
560,9,6,19,19
380,8,8,24,24
265,5,4,15,11
499,6,9,21,23
266,9,6,33,27
548,10,6,20,16
455,6,4,13,12
339,14,13,37,25
171,18,21,38,45
382,4,5,14,11
522,2,2,9,8
434,4,2,12,7
257,4,3,11,4
549,7,5,16,14
213,7,7,20,23
533,3,3,12,11
312,6,7,15,18
546,10,9,19,26
185,18,20,36,41
233,3,3,9,9
298,13,15,33,28
525,15,14,27,29
425,1,1,7,5
275,5,2,16,14
452,6,4,13,13
435,7,4,13,11
487,6,5,14,16
187,17,13,24,22
337,9,8,18,14
449,3,7,13,20
489,8,7,22,17
162,19,18,42,43
272,2,3,8,8
343,6,8,19,19
216,6,6,18,18
308,6,5,16,11
326,1,1,6,4
334,16,28,28,45
447,7,10,11,20
347,9,7,18,14
221,5,4,9,11
511,6,5,16,11
562,2,2,9,10
460,3,3,8,7
248,4,5,10,11
374,3,3,7,5
328,1,1,5,4
429,2,3,8,5
316,2,2,5,9
299,6,3,8,7
445,5,6,11,14
513,6,4,13,12
242,4,7,7,11
438,1,2,4,5
325,5,4,10,8
419,4,5,9,12
558,2,2,3,5
491,5,5,13,10
362,1,2,4,4
492,3,3,6,5
408,2,4,6,9
239,3,4,7,8
249,4,5,9,11
306,3,2,4,5
443,5,6,8,9
508,2,3,4,6
422,5,3,6,6
323,2,3,3,6
333,7,7,11,11
494,6,6,14,9
532,4,5,6,11
226,5,8,7,12
493,3,3,5,5
384,11,10,11,17
235,4,5,8,9
300,3,2,6,5
428,1,1,3,3
431,3,2,4,5
280,2,3,4,6
358,7,5,8,7
378,5,4,10,6
541,6,5,9,9
569,2,2,6,4
283,3,4,6,7
320,4,4,6,6
563,7,4,10,5
502,4,3,7,5
285,3,6,6,8
486,4,4,6,6
540,8,8,11,12
473,2,3,4,3
340,4,4,6,7
290,1,1,3,3
484,3,4,6,6
478,9,6,14,10
456,1,1,3,3
464,2,3,5,6
268,3,2,4,4
477,2,4,3,7
561,2,3,4,5
329,2,1,5,1
282,2,1,4,2
336,3,1,5,3
240,1,1,2,3
400,2,2,5,3
352,4,2,4,5
568,8,10,13,14
520,4,3,5,4
319,1,1,2,1
365,1,2,2,3
407,2,3,3,4
432,4,3,4,4
528,1,1,2,2
273,4,8,5,10
411,3,2,4,4
454,1,2,2,2
220,2,0,3,0
370,3,2,3,3
303,2,2,3,2
302,3,4,4,5
496,1,4,1,5
523,1,2,2,3
225,2,2,3,2
404,2,2,3,3
442,6,2,7,3
510,0,1,0,2
261,3,3,4,3
301,1,1,2,1
379,2,5,2,6
544,2,2,3,3
552,2,2,4,4
307,7,6,7,7
292,1,1,2,2
