cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
306,2,0,2,0
231,0,4,0,4
522,1,1,1,1
331,2,4,2,4
514,1,1,1,1
276,3,0,3,0
431,1,2,1,2
218,0,1,0,1
405,2,0,2,0
420,4,2,4,2
547,1,1,1,1
252,1,1,1,1
262,2,1,2,1
233,0,1,0,1
332,1,0,1,0
344,1,1,1,1
263,2,1,2,1
271,2,1,2,1
520,6,5,6,5
256,1,1,1,1
272,4,3,4,3
436,1,1,1,1
383,2,1,2,1
425,1,1,1,1
362,2,2,2,2
415,2,1,2,1
224,3,2,3,2
274,1,1,1,1
365,1,0,1,0
464,1,1,1,1
228,1,1,1,1
366,4,0,4,0
388,1,0,1,0
463,0,1,0,1
282,0,1,0,1
319,1,0,1,0
289,0,1,0,1
552,1,0,1,0
480,0,1,0,1
