cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
342,8,9,45,44
144,43,33,212,221
197,54,49,208,189
166,28,23,119,114
202,21,22,91,78
145,28,27,106,103
386,10,14,42,66
177,40,39,160,155
349,9,9,38,38
160,46,39,207,222
172,26,21,120,120
553,23,19,101,107
186,33,30,141,129
148,20,25,117,123
155,43,36,125,122
277,12,17,74,76
475,17,15,59,58
438,6,5,27,32
139,13,16,58,58
338,21,19,82,83
178,37,29,125,113
146,7,7,37,40
517,5,9,28,27
214,11,13,58,63
310,14,14,79,73
559,14,14,50,71
198,17,17,53,57
333,8,9,26,36
449,6,6,29,22
496,7,9,49,45
187,20,19,70,68
209,16,20,66,84
439,13,12,39,41
324,29,25,81,72
129,26,24,84,82
367,5,5,29,29
204,34,32,105,105
530,8,10,32,43
393,2,4,20,19
147,10,9,47,53
482,59,55,173,193
414,3,3,27,25
483,22,21,79,63
205,34,45,93,124
312,5,4,24,22
409,24,11,66,55
151,26,24,86,77
418,19,14,50,43
152,17,15,76,75
254,12,18,38,50
279,2,5,18,14
462,4,5,14,21
551,39,48,146,150
185,23,23,52,49
413,35,39,104,99
326,4,6,18,26
398,6,9,21,25
219,8,6,23,24
437,4,4,17,23
406,6,7,34,40
508,6,7,29,35
472,5,4,24,21
130,22,24,68,75
212,18,14,50,44
557,7,7,22,26
421,9,4,33,26
305,11,6,33,27
469,8,12,25,37
348,4,4,20,18
516,13,8,30,26
448,6,7,24,17
294,13,13,33,37
167,20,20,54,53
525,7,10,22,24
417,6,6,30,42
468,6,7,25,23
168,18,24,51,53
545,12,14,24,36
244,5,4,18,11
360,13,13,44,47
549,3,4,15,15
232,7,10,24,27
377,16,16,45,38
566,4,5,24,12
329,1,1,11,11
162,11,11,39,51
269,7,4,25,24
497,5,2,10,14
364,8,12,30,31
526,8,9,20,26
502,6,4,18,14
201,18,16,50,41
447,13,14,27,33
500,11,8,29,33
137,15,14,36,38
327,6,7,22,24
200,16,14,62,38
285,3,3,18,16
489,9,9,24,21
499,7,8,16,14
328,3,1,12,8
351,2,3,9,12
265,4,4,15,16
441,6,5,15,10
429,3,4,14,21
248,4,5,13,11
241,2,2,11,11
433,3,5,3,15
298,9,11,21,24
560,7,6,15,14
550,10,17,39,42
251,1,2,9,7
243,6,6,17,11
325,11,9,32,20
336,7,5,24,10
213,13,15,33,39
519,9,8,21,17
498,5,6,14,18
190,18,15,32,35
378,6,6,20,11
275,11,17,24,23
195,9,11,22,24
410,3,3,8,10
555,6,6,19,21
127,12,11,25,29
570,26,26,49,56
295,13,12,20,17
540,13,5,18,14
203,14,14,27,24
217,12,11,22,20
412,4,5,14,15
249,1,2,6,8
554,2,5,9,9
334,14,19,29,34
278,17,14,36,29
273,2,4,7,4
356,1,5,6,8
546,13,11,25,26
450,13,11,26,25
435,2,0,7,0
337,9,4,18,10
379,5,9,11,19
372,1,1,5,4
314,2,2,5,6
159,8,11,12,14
264,2,3,6,9
404,4,3,8,4
432,7,5,12,16
368,4,2,9,4
459,4,3,10,8
533,1,2,2,6
369,9,7,13,13
490,5,5,10,14
308,4,2,8,6
358,5,5,12,11
456,2,2,7,6
461,2,4,6,6
347,4,2,8,5
548,6,7,9,11
543,2,2,3,6
467,11,12,19,19
568,5,5,8,9
300,3,4,3,8
466,4,10,12,15
165,10,14,16,21
487,5,8,10,14
250,2,3,5,7
339,10,8,14,14
494,5,3,8,8
247,7,7,12,11
563,4,2,11,5
303,9,10,14,13
240,3,4,6,6
286,4,4,8,8
266,3,4,7,6
272,4,4,8,5
535,1,2,2,4
307,7,5,9,7
486,4,5,7,7
283,2,3,4,5
446,2,3,5,5
460,3,2,6,6
229,4,1,4,3
280,1,1,3,1
567,2,2,5,4
353,2,2,4,4
453,3,3,5,5
259,0,1,0,3
561,4,2,7,4
428,1,1,3,1
523,5,6,7,7
223,2,6,2,11
424,6,6,10,7
407,3,3,6,3
257,5,4,7,7
394,3,4,3,5
470,3,2,5,3
411,2,2,2,3
242,5,3,7,3
477,4,2,6,4
381,3,3,3,4
309,5,4,8,5
445,2,3,4,6
345,10,9,12,12
226,4,5,6,5
365,1,0,2,0
426,1,6,1,7
371,2,4,3,5
392,6,4,8,4
510,0,1,0,2
425,0,2,0,3
431,6,3,7,4
541,5,8,6,9
520,6,4,6,6
291,2,2,3,3
481,5,6,7,9
239,3,3,3,4
493,3,3,5,4
532,2,3,3,3
522,2,0,3,0
340,4,1,5,2
296,2,2,2,3
363,7,6,7,8
474,4,5,6,6
402,3,2,4,3
315,4,4,5,5
491,4,3,5,4
320,2,3,3,5
299,3,3,5,4
509,4,4,5,5
444,1,1,2,2
400,1,2,2,2
238,2,0,3,0
434,6,5,8,6
284,2,3,2,4
436,1,1,2,2
311,1,1,2,2
316,2,2,2,3
261,5,3,5,4
455,4,7,5,8
352,4,4,4,5
380,5,3,6,3
224,2,2,3,2
452,4,6,5,7
528,2,2,3,3
396,0,1,0,2
513,2,2,3,2
215,3,3,3,4
480,1,1,1,2
323,2,2,2,3
387,4,4,5,4
422,4,2,4,3
234,1,1,1,1
484,3,3,3,3
246,1,1,1,1
220,1,2,1,2
457,3,3,3,3
527,1,1,1,1
537,5,5,5,5
302,1,4,1,4
558,2,1,2,1
569,1,1,1,1
330,2,1,2,1
231,1,1,1,1
233,1,1,1,1
216,4,3,4,3
476,2,2,2,2
343,2,3,2,3
252,2,1,2,1
218,1,0,1,0
306,3,0,3,0
478,2,2,2,2
317,3,4,3,4
544,1,1,1,1
235,1,1,1,1
419,2,1,2,1
301,2,1,2,1
256,0,1,0,1
408,2,2,2,2
341,1,0,1,0
423,2,2,2,2
245,5,5,5,5
547,1,2,1,2
268,1,1,1,1
473,2,1,2,1
464,1,1,1,1
313,3,1,3,1
355,1,2,1,2
228,3,1,3,1
362,2,1,2,1
562,2,1,2,1
221,4,4,4,4
511,2,4,2,4
260,1,1,1,1
262,1,2,1,2
237,2,3,2,3
290,1,1,1,1
415,2,0,2,0
501,0,1,0,1
564,1,0,1,0
332,1,1,1,1
289,1,1,1,1
454,1,1,1,1
552,1,1,1,1
389,1,0,1,0
507,0,2,0,2
346,0,1,0,1
391,0,1,0,1
361,2,0,2,0
384,0,4,0,4
292,2,1,2,1
465,3,1,3,1
331,0,2,0,2
225,1,1,1,1
274,1,1,1,1
495,1,1,1,1
271,2,0,2,0
374,0,1,0,1
512,1,0,1,0
366,0,1,0,1
253,0,1,0,1
344,0,1,0,1
