cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
98,126,132,11878,12035
39,191,206,37398,37435
120,151,153,12678,12572
11,158,163,18441,18516
7,164,164,33133,33066
28,182,168,16023,16403
35,170,167,12326,12204
6,170,180,27945,27976
14,164,168,19275,19808
105,112,112,4258,4275
101,144,150,11396,11395
5,165,175,32421,32344
104,137,136,11010,10927
13,159,161,19950,19953
50,151,147,10794,11015
97,140,147,10247,10159
4,172,171,20370,20530
1,199,189,15162,15104
15,168,169,16882,16908
17,156,155,19353,19475
2,155,159,22497,22722
58,142,146,15110,14919
3,171,172,18080,18142
12,156,161,17345,17220
33,162,159,22536,22422
46,136,129,9256,9151
18,151,145,12898,12927
10,174,173,19910,19826
26,135,138,10713,10720
9,172,161,9602,9688
38,161,163,6166,6128
31,160,168,15213,15286
114,206,204,13319,13269
119,126,130,3341,3317
8,144,149,12488,12592
16,155,148,13545,13574
81,136,133,6795,6735
20,148,147,17055,16936
106,134,142,12125,11996
54,134,130,5299,5330
48,159,160,12224,12245
51,140,153,7201,7023
122,102,109,4178,4135
25,149,152,9225,9231
41,178,174,10432,10433
109,123,121,7067,7100
19,157,153,9255,9180
121,124,120,7368,7364
37,143,138,10821,11032
83,142,144,4236,4309
57,137,143,8259,8242
21,149,153,9537,9567
193,151,145,4427,4429
70,139,139,6319,6421
66,126,120,3217,3528
30,156,147,11371,11037
32,127,129,8831,8865
56,126,117,3080,2875
27,139,142,4747,4839
53,152,150,6734,6689
88,106,106,1770,1748
68,126,132,2739,2828
75,117,120,2848,2747
118,140,139,3838,3869
22,126,127,5245,5237
63,132,136,2712,2746
29,162,157,6387,6498
100,105,106,3184,3180
85,151,153,2860,2767
24,138,143,5813,5865
156,150,140,1850,1779
87,168,159,4805,4783
60,116,114,3143,3051
124,129,134,2870,2867
189,106,111,1459,1457
115,110,114,2162,2200
77,126,126,3038,3079
65,128,122,2436,2431
92,109,107,2834,2798
108,151,146,5266,5328
61,122,129,2158,2224
140,90,87,1607,1564
42,144,149,4977,4613
44,173,175,6076,5946
73,133,138,1831,1857
34,146,141,2755,2775
91,126,115,2306,2156
43,145,159,4049,4120
71,135,134,2080,2002
94,116,116,1200,1215
67,192,202,5456,5418
62,104,108,1729,1696
52,129,127,2537,2463
64,92,96,1433,1429
390,59,59,665,675
76,129,125,3347,3246
95,90,101,1693,1798
36,130,123,2738,2697
82,118,117,1868,1888
138,52,48,637,604
103,84,78,940,916
40,140,146,3413,3525
55,123,128,3161,3210
385,91,100,874,882
90,106,100,1541,1493
80,82,72,753,661
23,163,172,4147,4220
45,153,148,3408,3361
99,121,117,3147,3248
143,42,46,417,417
132,104,107,1457,1407
93,113,120,1925,2014
125,92,91,1020,964
69,122,123,2219,2259
89,123,117,1749,1744
49,103,115,1663,1536
79,128,120,1612,1676
59,153,148,3062,2979
123,81,79,1346,1220
110,92,90,1184,1194
133,64,50,622,529
117,66,64,655,653
96,95,93,1209,1221
