cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
12,165,166,67841,67688
3,176,175,77581,77421
15,172,177,92896,92786
16,154,149,91088,91112
14,170,163,103180,103085
10,178,176,100731,100944
39,207,209,101899,102312
120,136,139,35517,35060
7,173,174,83582,83687
6,196,188,90602,90334
17,177,167,66325,66335
119,135,142,20796,20706
114,214,214,33619,33823
57,152,149,40155,40141
5,176,165,88028,87781
19,173,168,27339,27493
8,162,145,35069,34891
104,144,149,47009,47065
98,136,134,30618,30560
13,159,162,53245,52865
4,171,168,45538,45582
26,137,136,29741,29531
11,170,170,38562,38317
46,144,144,29956,30075
106,149,148,23823,23823
54,135,140,17175,17020
48,164,158,31083,31186
51,156,150,24083,24084
2,160,160,49463,49453
35,148,149,21583,21696
28,179,178,29026,28933
109,121,125,19853,19848
121,127,125,22608,22499
21,145,145,21227,21261
58,157,155,33316,33243
193,166,156,9572,9641
101,152,151,18852,18913
33,169,163,41185,41636
81,133,127,11149,11272
9,147,150,19616,19517
38,164,166,12574,12560
50,142,147,16307,16447
31,170,171,22359,22590
37,147,148,20577,20324
76,123,127,10690,10698
97,130,138,16745,16442
140,113,115,8959,8981
70,140,135,17104,16994
105,122,114,5468,5538
20,159,156,25340,25550
25,149,146,14732,14695
1,197,190,20086,20514
24,142,147,12612,12603
56,107,113,6768,6789
41,161,163,19933,20022
34,157,142,7470,7610
18,142,138,22401,22299
62,115,113,6111,6056
30,149,147,15222,15285
27,136,133,10100,9875
83,146,146,7130,7046
122,107,108,7760,7753
118,141,146,7345,7359
52,135,140,4869,4861
87,172,171,7693,7831
65,123,131,4243,4275
44,174,162,11489,11632
68,152,146,4838,4697
60,121,124,5017,5031
95,95,87,4295,4297
108,169,179,9926,9692
67,218,212,11377,11429
390,70,71,3293,3284
29,146,142,11449,11532
32,124,123,9102,9005
77,141,143,4205,4218
22,132,133,6894,6902
385,121,122,2419,2427
53,148,150,9401,9409
88,116,122,2520,2584
49,133,135,3658,3689
36,123,132,5069,5175
79,130,132,3490,3576
45,153,147,7332,7401
43,162,154,5547,5496
55,131,119,5811,5810
85,144,152,3717,3692
157,69,60,1297,1263
74,128,127,4808,4690
132,128,117,3076,3167
91,127,122,3339,3363
107,105,111,1887,1898
71,135,136,2915,2908
99,114,124,5953,5990
350,30,31,1107,1114
136,66,63,1424,1429
75,131,132,4392,4437
100,113,116,2034,2131
138,52,54,1187,1189
23,170,165,7215,7156
175,76,77,1308,1285
131,106,105,1554,1573
92,112,106,2014,2061
115,130,121,4090,4066
42,145,147,5727,5669
180,68,76,1369,1344
124,137,145,3422,3393
69,131,131,3611,3611
40,131,129,4201,4199
59,161,157,4803,4828
73,117,112,2551,2556
143,50,52,950,959
47,115,111,2678,2662
134,71,80,1795,1804
61,119,127,2830,2736
156,133,136,1882,1895
63,133,131,4017,4015
90,103,101,2342,2318
84,98,100,1802,1837
72,110,105,1793,1781
110,114,109,2186,2253
123,79,81,1431,1454
399,70,64,807,792
293,38,33,774,759
133,59,54,695,685
149,34,43,556,598
164,78,81,1293,1313
227,39,39,646,652
66,134,131,2753,2700
93,116,116,2794,2710
111,97,90,1678,1679
103,95,92,1476,1469
148,33,33,671,661
161,49,46,525,527
403,21,22,465,460
174,119,115,1981,1995
125,85,86,1538,1588
82,131,123,2430,2464
565,57,58,538,527
116,54,55,781,754
94,129,132,2095,2060
154,62,59,899,875
102,153,145,3880,3802
89,126,123,1992,1918
553,22,23,603,620
189,109,101,1321,1397
401,18,22,236,258
318,63,70,402,444
163,34,43,395,402
196,25,26,534,548
515,46,40,492,489
144,53,56,806,782
557,10,8,207,208
135,39,44,554,576
183,54,69,633,655
208,66,74,608,648
182,37,32,329,327
96,94,105,1032,1065
188,38,32,429,464
206,33,35,347,378
128,72,73,1289,1272
80,91,89,776,902
192,33,38,416,409
117,72,75,606,649
64,97,104,1303,1337
194,56,44,577,572
375,30,27,360,348
181,44,44,614,635
409,39,44,362,366
184,105,113,1024,935
78,106,113,1160,1168
176,23,33,221,234
427,7,12,148,156
113,84,94,1076,1099
170,54,51,443,455
86,96,101,1416,1425
126,71,68,609,597
412,4,4,109,110
145,42,39,408,397
211,40,35,493,453
186,42,43,439,455
158,46,49,326,337
112,105,105,978,1001
142,60,55,526,504
197,69,65,626,603
199,30,31,366,366
141,70,55,376,334
191,53,56,422,429
278,19,26,145,184
162,17,13,132,125
393,14,21,178,162
550,17,14,214,206
551,72,74,550,556
342,17,15,148,158
178,49,45,339,342
338,26,32,254,271
207,72,73,526,517
160,44,51,347,371
204,43,40,345,357
150,46,50,317,300
517,16,15,110,79
172,31,40,325,388
546,17,17,154,157
166,30,31,278,257
169,33,39,315,339
475,30,30,168,208
386,20,30,165,204
153,38,30,239,237
418,18,17,93,92
173,57,59,317,361
310,10,9,95,97
294,29,28,194,205
439,15,18,105,105
324,31,31,140,127
129,41,37,246,242
548,14,19,91,89
446,6,5,62,62
397,46,45,164,168
214,18,16,130,130
198,34,33,186,196
225,3,3,56,47
152,29,39,187,207
130,31,29,237,281
205,45,40,267,227
195,10,12,132,135
