cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
22,116,117,3128,3132
36,109,115,2023,1974
385,85,83,800,777
77,123,122,1846,1826
82,109,112,1339,1202
68,120,130,1511,1556
44,153,155,3998,4004
124,123,123,1784,1797
189,105,102,1204,1061
91,116,111,1501,1468
99,113,117,2623,2691
61,117,123,1396,1450
123,73,80,852,981
40,114,121,2198,2097
55,117,117,2273,2202
69,118,117,2385,2359
92,83,95,1180,1133
52,119,124,1671,1726
107,100,94,865,827
45,133,148,2907,3060
47,108,119,1379,1406
102,129,122,2172,2138
138,45,46,549,550
100,95,93,1154,1136
157,52,52,495,462
84,112,100,1000,953
406,17,17,260,279
89,115,116,1402,1490
149,35,29,300,270
75,113,116,1438,1589
73,104,101,1365,1364
78,104,100,901,938
96,76,83,1102,1031
147,14,14,199,240
169,25,26,265,241
131,80,85,699,707
175,66,59,398,389
49,117,107,1315,1296
74,116,118,1498,1629
174,86,98,910,925
110,87,91,858,880
184,66,60,539,522
117,58,60,374,398
93,103,101,1448,1372
111,66,68,529,528
133,44,44,325,337
183,62,57,415,368
132,89,87,973,963
103,82,80,719,689
293,26,30,242,236
177,35,35,331,320
161,27,29,282,294
399,70,70,628,700
182,18,24,223,228
112,91,102,610,633
72,93,93,715,708
79,122,127,1129,1113
515,46,40,291,279
294,16,13,134,139
276,8,6,135,136
134,53,59,352,376
71,113,106,1040,1050
64,86,80,627,612
143,41,44,341,345
179,24,21,228,212
350,26,29,216,215
113,65,65,604,550
206,33,43,171,181
483,16,16,121,113
141,62,50,305,261
278,13,19,208,178
116,57,56,396,386
80,67,68,464,467
277,20,21,117,134
155,65,58,256,236
90,103,105,848,874
136,53,52,317,329
468,9,13,148,166
417,9,9,133,119
154,50,48,356,362
192,26,21,109,136
135,27,28,184,153
318,45,34,168,164
401,29,25,125,115
188,22,19,168,168
125,79,75,622,631
86,83,82,669,741
199,26,24,141,145
150,32,36,275,265
448,15,18,89,201
158,51,45,331,280
211,33,33,209,224
190,24,22,216,199
144,47,52,342,373
377,13,13,43,93
345,10,8,97,53
324,43,40,211,194
439,13,13,86,83
197,51,51,258,237
207,53,56,340,356
202,15,19,103,128
433,4,3,64,52
191,32,38,219,238
181,37,40,279,258
553,22,20,137,142
363,11,10,67,63
126,64,57,277,257
164,58,61,411,414
227,37,36,191,181
148,26,25,251,230
339,15,13,84,73
180,67,67,377,405
565,42,43,223,209
551,43,44,132,140
145,38,41,200,214
559,13,14,107,135
427,13,11,74,67
205,54,48,239,216
166,53,49,229,208
397,38,41,124,133
210,25,31,131,127
130,28,26,98,123
94,102,94,590,572
176,26,24,88,80
517,6,7,53,53
269,5,5,42,51
372,4,3,51,36
186,29,33,173,179
555,10,10,57,69
498,15,8,70,27
466,15,17,84,45
160,38,43,243,242
570,39,35,162,133
516,12,12,64,60
375,17,13,109,108
545,16,25,80,99
351,4,5,38,40
459,7,8,68,63
153,27,26,138,122
127,8,10,52,60
204,27,24,147,151
214,20,21,94,93
234,6,7,41,46
203,15,17,66,68
142,44,42,159,176
212,14,18,89,94
295,22,27,122,136
128,60,64,286,280
208,68,72,308,334
172,52,32,204,163
146,13,14,86,80
170,25,24,169,178
500,17,17,94,74
187,18,14,85,96
194,28,23,106,108
196,34,40,119,141
256,2,3,26,29
129,22,27,102,94
412,1,3,26,21
469,15,20,68,82
173,23,21,119,128
537,13,14,28,45
200,14,16,65,111
209,21,27,75,91
505,7,7,23,37
499,6,8,31,35
360,11,10,43,34
163,29,29,89,86
531,5,4,24,24
387,12,13,37,39
530,8,9,33,36
462,1,1,20,21
378,18,16,59,48
229,9,11,67,25
472,4,4,23,24
334,12,12,45,42
338,24,28,92,99
178,33,36,117,115
490,15,9,80,58
232,5,4,26,25
414,5,6,36,39
482,27,34,66,79
566,9,8,27,34
386,15,17,47,55
475,34,24,82,72
168,23,18,53,62
201,30,34,127,137
421,11,8,43,38
159,14,13,42,48
342,12,15,43,47
296,4,3,12,21
544,5,6,26,14
151,25,22,69,73
195,16,12,104,73
373,2,3,16,20
279,6,3,25,31
254,7,8,37,41
217,11,16,40,54
165,7,15,31,40
222,33,17,117,44
457,8,7,20,23
470,6,5,18,19
310,18,15,54,67
554,14,9,30,31
443,3,3,15,24
219,5,5,31,23
435,5,12,17,38
139,15,13,48,45
413,37,37,117,111
305,6,7,25,28
216,4,3,16,16
567,4,4,17,14
489,5,4,29,21
539,17,17,71,63
478,9,6,37,28
391,1,2,13,9
353,3,3,19,11
152,15,20,37,48
409,22,18,76,77
198,17,15,38,37
255,2,4,10,15
327,8,10,24,27
519,7,6,27,25
349,7,6,30,29
286,4,2,16,12
322,2,2,13,15
511,3,3,12,14
162,16,18,43,54
533,2,2,12,14
137,18,18,46,54
558,1,1,10,8
244,4,4,14,12
456,1,2,10,4
437,5,6,10,19
502,9,5,23,10
540,9,9,24,23
486,4,5,12,14
358,7,7,24,24
549,3,5,17,13
265,7,5,22,14
282,2,3,10,7
526,12,11,30,27
247,3,4,13,14
273,7,7,19,22
171,21,23,59,58
348,5,7,12,12
274,4,3,6,11
495,1,1,8,6
447,14,13,24,28
396,9,8,26,29
419,5,3,12,9
291,4,4,10,13
450,13,11,30,35
312,4,5,11,15
441,5,2,12,6
243,6,8,19,19
557,10,7,20,18
185,23,22,55,49
424,7,5,14,8
356,6,3,10,10
508,5,5,20,17
418,7,9,17,21
467,11,9,22,23
213,6,10,16,15
266,7,5,10,13
513,5,3,12,6
384,17,15,32,30
569,4,3,11,11
347,6,7,17,20
426,4,3,10,7
298,11,14,23,26
431,5,3,13,10
550,8,13,22,26
546,13,12,27,33
454,6,4,14,17
249,5,5,12,12
446,3,4,6,10
167,12,8,26,21
560,5,8,13,14
449,8,7,15,13
497,2,4,8,8
333,12,15,23,26
548,9,8,15,14
309,2,2,5,8
380,5,5,9,12
496,6,5,7,10
398,11,11,22,21
442,3,5,8,11
259,2,2,6,10
371,6,3,12,8
252,3,5,9,12
215,2,2,6,6
434,3,6,9,11
364,11,17,23,28
230,2,1,6,5
369,6,8,12,15
379,9,7,12,13
297,6,5,10,8
474,4,4,9,8
323,3,2,7,2
485,6,6,6,12
337,12,11,18,19
221,3,4,8,7
268,3,3,6,6
272,4,1,4,4
308,2,4,5,7
240,3,1,6,4
491,5,5,10,9
510,1,3,4,4
317,5,2,9,6
400,1,1,4,2
382,3,2,5,5
394,3,4,7,8
525,11,12,15,17
238,4,6,8,9
237,2,1,4,2
504,2,2,5,4
248,2,2,4,5
223,3,4,6,7
220,2,2,4,4
484,7,3,11,4
509,3,4,4,6
325,7,9,11,10
315,4,5,7,6
285,6,6,7,8
563,3,3,6,6
280,3,4,8,6
562,3,1,5,2
283,4,3,6,5
340,3,2,6,3
393,3,5,6,8
320,4,3,6,5
328,4,3,7,3
408,3,3,5,5
316,7,4,12,8
303,2,2,2,4
367,2,3,5,6
299,3,7,5,10
224,2,1,3,3
404,2,5,5,5
452,4,4,7,7
366,2,2,5,3
235,2,3,2,5
481,2,0,4,0
225,1,1,2,2
275,3,2,3,3
228,1,2,1,3
494,1,8,2,11
343,6,6,9,8
541,4,5,5,7
245,3,6,4,7
226,4,4,4,6
300,5,4,7,6
402,2,2,2,3
290,5,3,6,4
381,3,4,4,4
392,2,3,3,4
263,2,2,3,3
411,1,1,2,1
473,2,3,2,4
520,6,5,7,5
568,4,4,4,5
477,3,6,4,8
410,5,5,7,7
388,4,5,4,7
455,4,1,4,2
301,2,2,3,2
524,2,2,3,4
429,4,2,5,3
374,2,1,3,2
307,6,7,7,8
352,2,4,3,6
261,1,4,2,4
241,4,4,5,5
487,5,5,6,7
330,5,5,7,7
284,4,3,5,3
528,1,1,2,2
522,3,1,3,2
501,1,1,2,1
445,2,6,2,8
523,5,3,6,3
440,1,0,2,0
407,4,1,4,2
432,3,3,4,3
458,1,3,2,3
532,2,2,2,3
405,2,3,3,3
460,4,4,5,4
361,1,1,2,1
480,2,1,3,1
267,0,1,0,1
242,2,1,2,1
535,2,2,2,2
492,4,3,4,3
534,1,1,1,1
329,2,1,2,1
251,1,1,1,1
271,2,2,2,2
357,1,1,1,1
422,3,2,3,2
453,3,3,3,3
260,2,1,2,1
362,1,1,1,1
336,1,1,1,1
355,1,1,1,1
420,0,2,0,2
561,2,1,2,1
438,3,4,3,4
425,1,1,1,1
332,1,0,1,0
436,3,2,3,2
311,1,1,1,1
239,3,1,3,1
416,1,0,1,0
476,2,0,2,0
428,1,1,1,1
370,1,2,1,2
302,5,1,5,1
246,0,1,0,1
383,1,1,1,1
321,1,1,1,1
344,0,2,0,2
368,3,1,3,1
314,0,2,0,2
341,1,0,1,0
547,1,0,1,0
444,0,1,0,1
543,1,1,1,1
354,1,1,1,1
233,1,2,1,2
319,0,2,0,2
250,0,1,0,1
512,0,1,0,1
306,1,1,1,1
326,2,1,2,1
415,0,1,0,1
527,1,2,1,2
236,0,1,0,1
376,1,1,1,1
231,1,0,1,0
289,0,1,0,1
