cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
39,214,203,45932,46480
120,144,143,15375,15358
7,174,169,41239,41046
11,160,159,22356,22211
98,134,132,13588,13541
6,180,179,35706,35713
5,172,175,39429,39607
104,154,150,15072,15035
28,173,182,16122,16140
35,160,159,13069,12955
14,177,168,25581,25714
101,151,149,13553,13276
13,164,165,23587,23860
50,148,153,12387,12593
97,137,134,11511,11485
17,165,164,24499,24151
2,177,171,26571,26294
15,171,175,23670,23691
3,170,175,22985,22902
12,154,159,20826,20867
58,161,154,18697,18778
105,123,129,3968,3944
16,155,153,19119,19181
10,171,174,27421,27625
18,151,148,15035,14633
33,169,169,27249,27058
114,207,210,16225,16292
119,127,126,4236,4066
46,129,137,10006,10157
8,156,160,14687,14516
4,167,164,23926,24051
26,139,138,12346,12431
57,147,143,11171,11073
81,133,137,7311,7286
31,165,161,17474,17389
30,142,144,13656,13796
41,173,175,13565,13626
20,152,155,20737,20620
38,153,158,6795,6790
9,147,151,9513,9530
106,150,152,12742,12704
54,132,129,5832,5858
1,203,200,16149,15841
51,144,142,9195,9067
48,156,164,14069,14026
25,150,142,10544,10437
121,126,126,9437,9303
44,172,171,7717,7600
37,141,140,11727,12027
21,147,152,10507,10271
122,110,116,4502,4481
19,160,174,10592,10765
83,148,148,5013,5055
27,136,131,5917,5814
193,160,158,5252,5220
109,129,127,9043,8970
56,111,115,3614,3830
70,135,139,8677,8605
118,131,136,4150,4267
24,131,130,6540,6584
32,125,125,7733,7968
53,150,150,7797,7632
88,108,108,1940,1901
61,118,129,2348,2418
22,130,124,5155,5286
29,155,163,7752,7930
60,120,120,3563,3497
66,129,131,3695,3416
156,135,143,1741,1799
108,146,152,5692,5789
34,148,142,3826,3700
63,121,128,2850,2957
140,90,89,1980,1932
42,136,134,5037,5194
115,109,119,2305,2311
95,91,93,1892,1932
87,171,164,4611,4528
65,127,131,2940,3035
124,123,133,2852,2860
189,106,106,2094,2003
89,137,127,2530,2545
49,126,122,2798,2977
68,161,164,2804,2820
92,105,101,2723,2828
390,58,58,919,936
67,204,208,5453,5510
36,122,122,3516,3564
85,183,185,3027,3097
76,128,132,4049,4049
