cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
45,149,143,3351,3416
49,106,107,1818,1684
91,124,118,1731,1755
73,133,119,1310,1317
123,79,72,837,762
59,147,147,2932,2913
149,47,43,316,313
52,123,128,1815,1815
40,141,129,2214,2267
75,125,124,1733,1747
93,116,117,1652,1565
117,70,83,665,731
131,101,95,612,636
175,83,76,454,477
90,99,99,1101,1151
47,119,115,1557,1522
89,115,111,1605,1505
110,109,110,1181,1166
107,94,91,755,734
133,52,56,419,410
79,130,115,1308,1213
183,55,48,358,371
181,34,35,386,413
161,36,34,310,276
71,132,133,1530,1528
69,123,130,1806,1874
399,38,43,294,297
72,88,88,669,660
80,75,74,763,770
363,5,9,120,121
103,89,80,644,630
111,83,80,743,710
112,101,100,576,572
113,74,72,671,655
184,78,83,616,597
78,103,100,1090,1092
132,103,114,1051,1113
174,123,109,1148,1145
318,42,36,170,167
401,23,26,133,130
180,48,50,345,310
350,31,28,268,256
143,48,46,302,310
207,64,62,416,391
408,9,7,127,131
499,6,9,102,101
134,57,57,441,417
96,86,86,826,802
86,99,101,943,895
64,89,83,938,884
94,104,103,934,861
142,52,57,280,294
144,50,50,479,440
182,19,22,156,153
130,26,34,247,267
206,43,48,219,255
164,55,62,494,504
202,28,37,167,198
515,32,37,234,242
294,15,16,99,107
150,34,34,178,180
154,53,55,414,400
427,12,13,134,127
84,85,83,596,582
136,37,45,306,323
135,36,29,164,167
293,30,22,176,181
403,44,32,159,162
197,62,75,434,426
116,58,58,364,375
211,59,54,264,286
191,52,52,259,270
128,59,61,424,415
151,30,25,179,154
126,67,68,377,377
127,11,9,99,95
125,67,69,558,553
358,8,7,74,70
295,19,16,103,97
277,14,16,102,114
429,7,8,67,62
375,23,26,175,183
178,38,37,214,209
338,28,28,175,175
177,44,48,184,191
227,40,43,219,219
163,36,28,147,135
192,41,38,260,239
170,45,40,226,227
208,92,88,392,392
148,24,30,191,179
176,20,17,77,72
186,32,30,189,177
324,25,24,119,123
439,11,12,100,114
179,22,24,176,182
482,44,35,118,146
185,31,35,141,102
336,4,5,38,52
565,45,57,209,219
342,8,8,58,59
196,44,29,205,157
279,5,6,57,66
386,14,18,95,106
475,28,28,164,144
153,28,29,139,138
160,63,60,301,293
194,27,32,214,216
188,32,27,195,173
199,37,39,216,220
139,19,17,110,104
539,18,18,135,129
198,38,39,182,211
201,31,37,151,158
141,48,40,204,181
273,28,31,117,123
554,15,14,62,51
296,1,5,34,40
173,27,33,164,203
129,26,27,111,144
209,23,24,102,114
168,24,26,75,91
310,23,29,139,147
145,39,37,123,137
418,12,11,43,48
551,43,41,212,206
166,30,30,131,159
417,8,12,56,71
195,7,7,62,48
409,23,21,109,107
169,42,38,175,164
147,13,16,69,63
406,10,10,70,58
516,8,9,56,49
456,4,3,23,39
437,4,2,17,28
421,21,35,60,104
469,24,33,100,108
413,61,77,217,202
146,12,14,67,59
214,21,21,117,117
360,15,10,55,54
553,26,27,111,110
345,10,7,36,36
446,6,4,29,32
570,32,36,105,137
204,48,43,161,174
158,30,29,130,116
200,17,18,101,93
272,3,4,25,27
172,35,29,141,130
167,18,20,58,65
205,46,40,123,134
203,18,15,52,54
190,30,25,91,81
498,4,5,31,40
152,23,27,103,102
155,48,56,173,164
433,4,4,30,15
219,5,5,45,40
500,11,16,44,60
483,19,17,103,108
162,12,12,44,52
505,16,16,45,53
545,14,16,66,59
254,9,8,33,11
397,40,43,113,113
481,7,4,31,25
444,7,9,44,49
414,4,4,24,28
557,10,9,43,43
339,15,10,45,29
393,5,6,24,41
457,16,12,58,58
288,17,11,41,22
248,2,3,18,4
555,11,9,52,44
559,13,11,59,53
472,5,7,21,28
494,2,3,17,17
447,15,14,43,45
212,15,16,56,49
348,1,4,15,18
187,18,21,73,70
171,22,25,78,104
530,8,8,37,36
137,21,18,66,59
269,4,3,22,21
543,2,1,3,14
334,30,33,65,76
513,4,5,19,14
487,7,4,22,18
400,2,1,15,12
441,9,8,23,21
461,3,2,16,10
243,8,7,26,27
347,13,9,32,15
213,6,9,25,19
550,10,8,30,21
526,11,11,43,49
462,2,4,13,14
275,9,12,26,36
305,9,8,24,24
508,4,4,19,23
489,9,10,34,46
467,10,10,27,24
326,3,6,15,17
285,7,11,31,31
325,12,12,51,47
234,4,7,18,29
502,2,2,10,12
165,12,12,38,33
560,8,8,22,29
217,17,13,52,45
159,19,19,53,51
327,9,8,27,31
568,3,3,11,12
497,2,2,18,20
364,14,17,33,34
320,8,5,20,18
492,2,2,12,10
450,7,10,22,25
247,8,9,25,26
297,3,5,14,14
346,1,1,9,9
541,11,9,22,22
237,2,2,8,10
308,3,2,12,13
265,4,5,21,18
449,8,7,20,18
328,4,5,19,17
333,12,9,28,23
398,11,9,26,14
369,6,7,14,15
291,5,4,11,13
366,1,1,9,7
382,5,4,11,18
533,3,2,9,10
268,1,2,8,9
306,2,3,16,13
378,6,5,18,16
278,25,21,54,52
490,8,10,20,16
210,28,23,66,57
528,1,1,8,8
303,17,15,30,39
365,4,5,12,12
384,15,17,28,33
316,6,6,24,23
244,4,1,12,8
468,8,5,16,11
229,4,5,11,14
261,5,7,15,16
215,7,8,16,16
225,5,4,17,10
300,3,3,13,13
512,7,6,14,16
544,4,5,15,15
337,6,6,14,15
455,8,5,15,15
415,2,1,8,6
232,11,10,21,23
531,4,3,9,8
387,7,6,15,14
353,2,1,7,4
240,3,4,8,7
549,5,3,17,10
286,5,3,14,8
470,1,2,1,6
423,4,3,10,6
448,9,8,16,17
425,2,0,6,0
509,3,2,8,4
309,8,7,18,11
445,3,2,9,6
519,8,10,14,19
312,9,7,14,13
486,5,5,7,9
540,14,13,21,17
466,6,6,8,13
250,2,3,6,6
249,7,9,14,21
525,10,11,21,18
354,9,6,14,10
546,12,8,20,13
558,3,3,8,5
330,3,4,7,8
298,12,7,16,13
377,9,12,15,20
477,4,4,7,7
242,7,6,10,9
356,1,2,4,5
396,6,8,13,13
368,3,4,6,8
388,3,2,5,5
478,4,2,8,2
222,1,2,4,4
379,4,8,9,11
266,2,1,3,4
496,8,4,15,7
548,7,6,9,10
459,5,8,10,12
238,1,1,4,4
362,4,3,6,6
566,3,2,5,5
284,4,5,7,6
235,4,3,7,5
221,6,4,7,6
322,3,3,5,6
374,3,1,5,1
349,1,3,1,5
216,7,7,9,11
428,2,2,5,5
507,3,4,6,7
495,1,1,3,1
367,3,3,6,5
317,4,3,5,6
561,8,5,13,9
355,1,0,3,0
426,4,5,7,6
274,1,2,3,3
282,1,0,3,0
442,2,2,2,4
372,2,2,5,4
352,1,1,3,3
299,7,9,10,10
532,2,4,4,5
351,3,3,5,3
329,3,3,5,3
314,4,4,4,5
452,2,3,4,6
547,1,2,2,3
404,2,3,2,4
224,1,2,2,2
389,1,1,2,2
491,6,6,8,8
567,10,6,13,9
443,4,6,5,7
562,3,4,5,6
323,10,10,14,11
563,3,3,4,3
412,1,1,2,1
245,4,4,5,5
474,4,3,5,5
405,2,0,3,0
301,3,2,4,3
283,5,4,6,6
402,2,3,3,3
424,4,5,4,7
511,0,1,0,2
410,2,3,2,5
381,2,3,3,4
484,4,5,6,5
510,1,1,1,2
357,1,1,2,2
520,2,3,2,5
517,4,3,5,4
262,3,2,3,3
241,1,2,1,3
371,0,1,0,2
391,1,2,2,3
434,8,8,10,8
260,2,1,3,2
458,1,3,2,4
453,4,3,5,3
257,1,1,2,1
527,1,1,2,1
537,5,7,5,9
280,2,2,2,3
307,6,3,6,4
220,2,3,3,3
233,3,4,4,4
392,3,2,4,2
411,1,1,1,2
463,0,3,0,4
255,0,1,0,1
419,1,2,1,2
259,1,1,1,1
315,1,1,1,1
230,0,1,0,1
380,2,2,2,2
454,1,3,1,3
407,4,5,4,5
271,2,1,2,1
465,1,0,1,0
343,3,2,3,2
460,5,2,5,2
416,1,2,1,2
394,1,1,1,1
218,1,0,1,0
290,1,1,1,1
376,1,1,1,1
302,2,1,2,1
361,1,1,1,1
420,3,2,3,2
432,3,3,3,3
292,1,1,1,1
251,2,1,2,1
228,1,1,1,1
535,2,0,2,0
523,3,1,3,1
522,2,2,2,2
223,1,1,1,1
239,2,2,2,2
464,0,1,0,1
569,1,1,1,1
263,1,0,1,0
226,5,4,5,4
534,2,2,2,2
514,1,1,1,1
340,1,1,1,1
370,1,1,1,1
435,0,2,0,2
524,0,1,0,1
485,1,1,1,1
431,0,1,0,1
246,1,1,1,1
253,0,1,0,1
529,2,1,2,1
344,1,2,1,2
422,2,2,2,2
556,1,0,1,0
264,1,0,1,0
256,1,0,1,0
438,0,2,0,2
493,1,1,1,1
552,1,0,1,0
476,0,1,0,1
252,0,1,0,1
501,1,0,1,0
