cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
110,102,99,1183,1220
117,70,61,709,705
164,69,70,741,784
79,124,135,1668,1680
132,112,122,1344,1357
143,62,55,491,465
515,23,29,381,412
385,117,125,1083,1098
138,52,53,550,537
86,97,89,1186,1233
80,77,77,833,808
93,120,116,2078,1951
125,92,88,783,771
113,64,72,1049,956
102,143,143,3270,3282
96,88,87,1348,1355
293,28,32,253,263
74,125,128,2486,2343
170,38,34,300,321
94,111,109,1065,1077
211,48,48,307,329
149,41,43,423,412
71,131,129,1768,1738
363,5,5,141,141
78,127,124,1262,1208
131,109,104,980,969
141,52,55,271,282
399,54,48,444,398
130,26,24,300,311
177,58,56,292,297
161,38,36,332,298
196,28,30,317,328
179,34,35,349,343
183,55,59,472,468
160,58,60,412,481
157,43,47,448,421
175,92,83,582,527
401,32,31,175,167
318,43,44,216,207
184,109,93,692,702
433,5,7,130,136
202,29,29,256,264
325,17,20,248,239
139,21,19,155,149
191,48,46,375,385
84,106,100,1221,1185
349,40,41,171,196
64,89,83,892,861
206,76,92,325,357
107,100,96,771,752
181,25,31,317,320
182,23,25,249,250
188,32,34,401,367
197,63,81,412,449
116,66,77,559,639
144,41,40,292,244
248,6,4,76,77
209,19,23,173,155
350,26,24,249,231
207,63,60,381,395
154,50,55,305,309
324,30,30,119,144
439,11,15,86,76
112,93,96,702,719
570,46,40,160,163
369,4,4,65,64
360,22,23,211,191
214,42,29,169,145
499,5,5,72,90
408,4,4,69,86
142,53,51,240,258
111,84,91,574,554
134,51,59,369,377
162,14,17,121,141
375,25,20,156,162
136,47,39,262,261
500,23,22,171,149
472,5,3,59,59
192,28,27,164,153
294,18,11,77,82
150,29,29,172,168
530,10,10,71,72
128,66,69,388,338
194,32,31,235,237
201,26,24,141,135
217,26,20,207,198
227,36,33,270,277
468,11,13,91,106
180,67,73,387,411
545,10,12,82,85
208,117,105,577,517
565,46,53,196,206
186,43,39,229,226
247,10,10,74,77
155,85,74,289,280
277,15,14,92,92
223,21,12,129,89
176,30,27,101,95
190,34,37,132,158
127,16,14,80,70
475,18,22,133,149
459,11,9,84,101
273,23,34,88,146
554,14,18,58,41
171,28,24,111,107
199,38,45,157,202
559,15,15,107,115
278,26,19,103,75
72,130,120,750,672
195,22,15,125,112
551,43,48,200,202
135,42,44,195,195
505,17,28,90,108
151,35,34,123,127
169,32,22,138,129
204,54,47,208,198
403,50,42,177,177
406,12,10,90,102
483,21,21,108,146
153,29,31,135,128
145,43,47,167,164
173,26,23,121,129
413,55,55,180,201
210,39,46,174,143
148,33,34,192,210
539,21,22,142,147
163,36,30,137,106
427,13,14,54,49
158,38,34,155,163
152,22,18,89,85
397,52,55,120,150
469,15,14,55,60
205,54,51,209,191
129,29,34,125,132
172,39,34,142,129
555,12,13,50,46
147,12,13,79,79
338,23,23,107,100
526,7,6,40,35
229,10,8,35,43
386,24,24,153,140
553,21,21,98,100
516,17,19,68,56
165,18,16,118,106
498,9,6,35,34
557,5,7,38,41
166,24,26,96,93
243,7,9,35,33
269,5,4,40,36
409,42,39,135,144
187,21,18,78,71
296,9,9,53,43
424,14,12,60,64
168,22,17,97,86
450,18,19,76,67
561,8,7,32,34
563,4,6,31,20
421,7,5,37,32
387,12,10,49,39
245,31,31,67,63
212,15,12,64,63
364,13,13,34,40
497,4,4,36,34
417,8,8,54,38
237,6,3,25,24
351,3,5,20,19
178,34,39,142,138
339,12,11,30,20
398,13,13,37,34
316,7,9,46,42
437,5,4,18,21
414,6,4,27,27
482,35,33,79,76
327,5,7,29,30
320,5,6,23,24
531,4,3,17,21
137,11,14,37,47
352,5,3,27,26
549,4,3,18,21
167,21,18,60,55
466,8,10,19,31
342,11,12,30,31
372,4,5,22,23
448,10,10,28,33
310,13,11,49,51
432,6,6,22,21
392,7,7,26,28
334,34,27,70,55
213,16,12,42,41
254,17,37,24,69
511,5,6,19,21
509,3,3,15,17
508,5,5,20,14
455,5,5,25,23
303,6,9,20,37
418,9,10,22,30
348,16,14,36,37
326,3,3,13,17
377,20,17,60,57
198,24,27,54,58
562,6,4,19,24
371,2,5,12,15
449,6,5,10,17
203,16,16,50,48
305,9,11,30,24
560,11,10,20,21
462,4,3,16,16
295,18,18,41,44
382,3,3,16,17
333,11,14,44,50
358,7,4,16,13
519,12,10,28,25
219,8,8,32,32
496,7,9,20,25
244,4,3,13,10
240,3,3,7,11
317,4,5,14,10
353,1,1,9,8
200,28,28,76,74
443,5,3,13,16
308,2,2,13,11
495,1,1,9,8
441,8,4,18,19
543,1,2,2,9
312,8,8,23,22
566,7,7,14,14
567,5,4,7,12
558,3,6,6,17
279,1,1,1,8
306,3,3,15,4
541,14,15,30,36
548,9,8,14,16
146,9,14,26,30
379,6,11,20,24
242,3,4,9,11
356,4,5,10,13
261,7,7,20,19
546,11,11,26,21
416,2,4,8,10
159,10,9,20,21
525,6,5,13,12
307,9,5,14,12
550,13,11,22,20
329,4,4,9,8
232,5,6,13,13
321,2,2,6,7
287,1,1,6,5
394,5,5,10,8
298,10,8,17,16
502,20,21,46,44
544,11,9,19,10
474,5,3,10,11
540,20,14,28,24
487,3,5,11,17
275,6,10,12,18
313,1,1,4,6
185,18,18,37,33
447,12,11,22,21
457,18,11,32,19
365,0,2,0,9
494,6,7,17,16
533,3,4,12,11
302,2,2,6,7
297,3,4,5,14
490,8,10,10,15
354,5,6,9,8
446,8,9,17,19
404,8,8,17,12
381,5,4,6,8
291,4,4,4,8
366,3,2,8,3
467,16,14,26,27
222,6,6,7,12
266,3,3,6,7
347,7,8,12,15
402,3,3,7,3
346,1,1,5,4
268,1,2,4,6
426,4,5,10,7
532,11,11,21,26
249,1,1,5,5
265,2,2,8,9
373,5,3,13,8
481,7,9,13,14
489,2,4,5,5
285,5,5,12,12
330,7,6,12,11
362,1,1,4,2
345,5,4,11,6
425,1,1,4,2
453,8,5,9,10
251,1,3,4,5
491,12,9,17,16
445,3,2,6,2
344,4,3,8,7
337,9,11,15,14
438,1,1,4,4
486,5,6,11,7
216,17,16,26,26
215,4,3,8,6
323,3,3,5,8
236,2,2,5,2
456,2,3,5,6
378,4,3,6,4
513,3,2,3,4
343,19,17,26,27
255,1,0,3,0
380,4,3,6,5
283,4,3,5,5
260,2,3,4,5
259,3,4,6,4
235,7,3,13,7
523,4,3,6,5
400,1,1,3,2
336,1,2,1,4
384,8,9,12,10
328,2,3,5,4
460,4,5,6,5
238,5,4,7,7
484,1,2,3,2
410,3,3,5,5
262,2,3,3,5
226,4,4,6,9
252,6,6,8,8
220,3,2,4,4
477,2,6,4,8
435,2,2,3,2
493,3,2,4,3
393,6,3,7,5
434,2,3,3,3
451,0,1,0,2
264,1,0,2,0
368,4,6,6,6
367,2,2,3,3
239,4,2,6,2
537,6,6,7,7
422,2,3,4,4
507,1,1,2,2
452,2,4,3,5
224,1,1,1,2
284,5,5,6,5
423,5,6,7,7
420,4,3,6,4
309,6,6,8,7
535,2,3,2,5
355,1,1,2,1
568,3,1,4,2
520,5,6,7,6
272,3,3,4,5
391,1,2,2,2
517,5,4,6,5
221,2,2,2,3
473,3,3,5,4
258,3,2,4,3
233,3,3,4,4
234,1,1,1,2
405,2,1,3,1
510,1,1,1,2
522,1,1,1,2
300,2,3,3,4
569,3,3,4,3
286,2,2,2,3
322,3,3,3,4
289,3,2,4,3
250,1,1,2,1
314,4,3,5,3
444,1,2,1,2
411,1,1,1,1
241,2,2,2,2
492,0,1,0,1
299,2,3,2,3
407,3,3,3,3
282,1,1,1,1
503,2,4,2,4
429,2,0,2,0
374,1,1,1,1
246,2,2,2,2
218,3,1,3,1
465,2,2,2,2
396,1,1,1,1
534,1,0,1,0
512,1,1,1,1
454,5,4,5,4
288,1,1,1,1
442,3,1,3,1
528,2,1,2,1
464,1,1,1,1
231,1,0,1,0
501,1,1,1,1
504,0,2,0,2
280,5,5,5,5
485,1,4,1,4
527,2,0,2,0
419,3,0,3,0
263,2,1,2,1
331,1,0,1,0
470,2,1,2,1
478,3,4,3,4
271,1,1,1,1
471,1,1,1,1
332,1,0,1,0
431,2,2,2,2
564,1,1,1,1
506,2,0,2,0
556,1,1,1,1
225,0,1,0,1
341,0,1,0,1
301,1,1,1,1
228,1,1,1,1
524,1,2,1,2
547,1,1,1,1
256,1,1,1,1
319,1,1,1,1
340,2,0,2,0
361,1,0,1,0
430,1,0,1,0
388,1,0,1,0
257,1,0,1,0
383,0,1,0,1
276,1,0,1,0
458,1,0,1,0
