cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
495,2,2,15,16
413,38,38,90,90
498,3,6,19,19
217,13,12,55,50
483,18,15,64,57
275,3,5,15,19
277,21,16,50,46
378,14,17,45,49
195,19,14,54,52
363,21,29,55,69
458,4,4,20,16
269,7,9,45,45
555,14,11,38,43
165,11,13,29,32
127,10,9,31,25
198,21,17,40,36
530,10,10,57,45
147,12,13,33,35
382,6,5,22,22
247,11,5,38,16
285,3,4,16,13
345,5,5,18,21
231,1,1,11,12
470,4,2,17,14
508,2,3,10,18
381,5,5,14,16
448,12,8,44,26
557,5,4,26,25
497,5,3,13,16
349,4,3,14,13
226,10,7,27,24
502,13,17,38,56
554,15,19,45,51
351,3,2,13,14
353,2,2,12,9
379,10,9,21,21
295,19,18,47,42
254,11,17,23,32
550,19,17,45,43
162,12,16,33,43
432,26,10,81,23
541,7,10,22,25
152,24,28,70,68
543,1,1,1,9
334,29,26,61,45
560,7,10,16,26
487,28,30,47,53
387,7,10,20,32
348,4,4,12,8
356,2,1,8,9
305,12,12,39,34
280,4,5,12,16
374,4,4,14,15
326,6,9,17,23
220,3,2,11,6
203,17,18,41,34
563,6,6,17,11
323,8,7,18,17
307,8,8,19,16
361,3,3,10,9
402,3,4,9,10
474,5,1,11,7
509,4,5,10,9
276,2,2,8,8
462,3,4,7,11
546,12,12,30,31
321,2,2,3,9
167,11,13,37,37
398,8,8,14,18
235,2,4,8,10
426,8,6,20,14
452,2,5,9,13
229,5,6,12,9
369,6,7,19,19
490,10,10,29,24
302,2,1,3,7
384,12,12,26,16
328,13,7,39,23
240,5,7,11,17
301,3,3,8,9
443,3,4,11,12
569,7,4,15,13
418,12,9,22,21
308,4,3,6,9
450,13,13,20,23
397,35,41,55,62
544,4,4,6,11
296,3,2,11,5
244,3,2,6,7
517,15,15,25,33
435,6,3,11,6
494,5,3,12,7
492,2,2,7,4
343,5,7,19,21
446,5,6,9,12
564,1,1,6,1
260,3,3,10,9
213,10,7,18,18
362,1,2,5,4
225,2,2,6,6
457,8,4,9,9
358,4,7,9,12
337,11,10,16,16
519,9,7,17,14
230,2,1,6,5
274,3,4,7,12
315,2,4,7,6
249,1,1,3,5
364,24,26,38,40
456,3,2,7,5
525,8,13,17,22
219,6,6,11,6
241,4,4,4,8
549,6,4,10,7
424,5,5,11,8
303,5,5,12,7
380,7,7,12,10
325,7,8,15,18
168,20,15,31,28
314,3,4,6,6
366,1,1,1,4
291,4,3,8,3
429,2,3,4,8
272,4,5,12,7
215,4,5,7,8
250,3,3,6,6
434,5,4,12,9
266,8,6,10,10
339,9,8,12,11
309,6,7,11,13
352,5,4,8,9
261,5,6,9,6
453,2,1,3,4
444,5,3,5,6
394,11,6,15,11
368,4,5,5,8
268,2,3,4,5
548,5,7,7,7
347,6,4,8,5
265,3,5,5,7
248,3,2,5,2
410,1,3,2,5
391,1,1,3,3
561,4,4,7,5
537,7,8,10,9
520,6,5,9,9
317,2,2,2,4
499,3,6,7,9
516,8,7,10,12
237,2,3,4,4
393,5,4,7,6
540,11,14,17,19
558,2,1,2,3
460,2,5,5,5
271,4,7,6,9
538,1,1,2,3
486,3,4,5,6
233,4,4,8,7
567,1,2,3,3
239,3,3,5,3
473,3,3,4,3
523,5,5,6,6
408,3,2,4,3
438,3,4,5,7
466,3,6,3,8
312,4,3,6,4
467,6,7,8,11
562,2,3,3,4
411,3,3,4,5
371,0,2,0,3
445,3,1,4,1
476,1,1,1,2
419,2,4,4,6
388,2,1,3,2
222,2,1,3,2
455,3,3,3,4
224,2,3,3,4
330,6,7,8,9
481,4,4,5,4
480,1,1,2,1
313,2,1,3,1
238,5,3,6,5
542,2,2,2,3
257,3,3,4,3
513,5,4,5,5
461,1,1,2,2
259,1,0,2,0
416,1,0,2,0
263,0,2,0,3
252,3,2,4,2
282,1,1,2,1
437,1,2,2,2
485,2,1,3,1
367,2,2,3,3
300,2,2,3,2
552,2,1,2,2
256,1,2,2,2
392,3,6,4,6
322,1,1,2,1
464,2,2,3,2
262,1,2,1,3
284,4,3,4,3
534,1,1,1,1
422,0,1,0,1
512,1,1,1,1
477,3,7,3,7
376,1,1,1,1
425,1,1,1,1
510,3,0,3,0
484,4,7,4,7
359,1,3,1,3
407,1,2,1,2
493,2,2,2,2
288,0,1,0,1
242,2,2,2,2
535,0,1,0,1
246,1,1,1,1
221,3,3,3,3
290,1,2,1,2
355,2,1,2,1
320,1,1,1,1
329,1,2,1,2
283,1,1,1,1
255,5,4,5,4
404,3,2,3,2
454,2,2,2,2
547,1,0,1,0
405,1,1,1,1
258,3,1,3,1
431,1,1,1,1
287,0,1,0,1
354,1,1,1,1
245,1,1,1,1
529,1,1,1,1
299,1,1,1,1
357,1,1,1,1
251,1,1,1,1
501,1,2,1,2
504,2,1,2,1
415,1,3,1,3
286,1,2,1,2
478,1,1,1,1
319,1,1,1,1
365,0,1,0,1
436,1,1,1,1
311,1,1,1,1
372,1,1,1,1
507,1,1,1,1
536,0,1,0,1
400,1,0,1,0
442,1,1,1,1
370,0,1,0,1
344,1,0,1,0
532,1,0,1,0
522,1,0,1,0
