cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
39,199,210,38780,38890
120,144,154,13761,13922
7,168,176,37159,37167
6,183,187,33415,33169
11,157,162,20220,20120
98,136,138,12265,12270
5,177,177,35628,35360
104,146,142,13122,13203
28,180,174,13879,13838
35,175,157,12172,11913
14,169,161,24262,24161
101,146,152,12200,12416
17,150,151,21100,21220
97,130,138,10584,10449
3,182,178,21258,20896
12,148,151,19078,18758
2,164,168,23529,23723
15,172,171,21834,21948
16,156,145,16793,16833
33,161,168,23278,23428
18,152,146,13571,13501
10,169,169,24667,24560
58,142,152,16758,16727
8,158,160,13833,14002
13,159,162,20840,20818
50,148,145,11036,10720
46,122,121,8729,8749
114,214,203,14049,14268
119,128,131,3463,3401
26,139,140,10291,10362
4,166,164,21695,22079
81,130,131,6485,6555
48,161,153,12544,12498
51,156,160,8008,7850
57,151,153,9509,9534
1,189,197,14880,15263
106,144,146,10959,11031
54,122,127,5795,5770
20,153,153,17586,17429
121,126,128,9129,8940
9,157,159,8869,8867
38,150,141,6361,6311
31,152,152,15432,15405
105,109,119,2677,2677
37,148,147,10270,10445
25,142,146,9437,9348
41,171,168,11007,10906
19,172,167,10191,10283
21,138,145,9250,9218
122,110,106,4233,4143
83,149,152,4321,4322
193,145,153,4587,4662
109,120,119,8375,8270
30,152,148,10464,10808
27,140,129,4996,5006
70,141,139,7270,7298
118,144,148,3720,3698
24,140,136,5941,5961
56,115,116,2970,2968
88,108,105,1660,1732
53,155,153,6809,6930
29,137,140,6958,7069
22,132,131,4692,4902
32,122,129,6993,6953
60,127,119,3444,3433
77,138,133,2782,2851
34,148,155,3758,3736
156,131,135,1769,1740
61,125,125,1814,1797
66,139,142,2896,2626
65,123,128,2338,2400
87,161,158,3858,3906
108,150,141,5479,5455
75,129,120,2825,2815
68,160,155,2656,2556
140,103,88,1952,1938
67,196,208,5178,5208
390,60,64,950,938
124,131,133,2988,2921
189,113,106,1790,1760
95,87,87,1871,1904
63,126,116,2429,2455
385,92,95,1195,1156
43,160,155,3469,3460
76,129,126,3954,3911
42,132,134,4659,4559
92,104,105,2756,2765
44,171,177,5767,5767
55,110,111,3095,3095
115,120,118,2086,2031
73,124,121,1480,1503
36,116,127,3287,3171
62,104,102,1646,1633
23,149,153,3860,3892
85,160,156,2788,2771
100,109,108,1536,1578
91,113,117,2022,2090
89,121,128,1991,2087
49,111,110,1995,1911
99,126,121,3618,3616
197,56,57,725,695
59,151,151,3266,3305
45,142,146,3914,4001
82,114,119,1509,1466
247,10,7,279,285
399,51,51,589,578
69,131,130,2821,2771
102,136,140,3052,3065
103,77,84,1204,1186
132,102,112,1439,1384
183,56,57,528,537
110,102,102,1375,1366
74,122,117,2306,2302
149,37,41,470,459
174,110,104,1118,1152
160,74,67,542,604
86,89,91,1236,1168
138,56,44,599,571
40,139,137,2982,2853
47,111,105,1950,2120
142,56,52,481,520
172,35,39,516,382
117,61,72,920,878
52,126,139,1756,1777
144,56,57,590,677
107,116,109,957,981
123,83,79,1177,1184
157,44,55,440,426
143,46,49,397,398
116,69,65,924,979
133,52,52,491,489
96,84,86,996,1022
93,107,104,1513,1620
125,77,75,616,602
196,35,48,506,568
175,88,97,495,526
131,109,103,831,819
181,40,40,401,445
71,122,119,1633,1624
94,105,102,1003,1019
318,46,41,219,217
401,31,33,177,168
90,110,122,1291,1342
79,116,115,1370,1447
161,33,30,445,462
112,101,103,779,810
184,86,84,759,736
111,78,78,649,624
64,94,95,1112,995
113,81,79,909,861
72,102,101,806,775
449,10,11,120,129
316,11,11,263,224
179,19,22,230,234
350,27,27,254,257
177,59,43,347,339
126,75,71,518,518
84,101,94,966,950
130,32,28,207,215
206,36,43,178,179
180,54,66,478,471
207,86,80,484,477
457,22,33,174,127
128,64,59,532,501
408,4,6,78,100
499,6,6,93,73
154,59,56,464,498
150,46,54,525,524
134,67,61,449,429
78,114,104,999,991
202,31,27,186,194
403,20,20,161,162
191,50,61,289,304
173,37,42,256,300
296,6,4,84,67
176,19,17,124,122
515,30,34,270,284
386,16,15,101,116
475,30,28,321,282
375,29,27,213,209
209,23,19,223,252
459,12,11,144,110
127,11,11,143,149
293,28,26,179,196
171,26,30,138,130
444,8,8,88,80
433,6,7,125,100
164,60,58,546,545
170,41,38,258,268
80,78,71,630,681
182,22,22,128,125
136,49,44,330,324
208,81,84,417,444
363,10,12,76,81
190,47,63,193,198
188,22,25,162,153
324,36,37,140,140
439,9,10,96,116
294,12,14,72,71
427,12,12,86,71
278,29,30,145,155
277,19,19,123,131
155,68,65,277,279
135,33,33,122,124
200,25,20,150,159
483,22,20,172,179
214,35,29,124,126
151,29,29,189,186
145,53,46,270,295
551,56,52,313,265
526,10,9,72,72
470,4,5,42,72
199,25,28,153,163
560,9,11,58,67
516,7,5,50,53
158,33,34,231,236
211,54,43,303,266
186,38,43,230,234
561,5,5,54,51
227,65,57,305,276
166,30,31,199,193
565,53,62,240,293
472,6,6,69,54
530,7,9,65,65
217,25,21,104,129
212,26,25,114,91
360,14,18,88,95
511,5,3,42,41
505,11,12,70,64
194,45,49,263,272
456,5,4,38,43
388,2,3,39,28
487,8,10,49,52
539,17,18,155,133
168,32,38,152,172
201,24,22,101,104
137,20,15,96,84
448,6,5,27,45
141,60,62,191,197
437,4,5,34,50
213,14,14,62,79
325,15,12,60,57
148,32,32,179,187
139,27,25,92,120
330,14,8,67,32
509,3,4,40,31
147,16,14,91,113
169,43,37,168,149
153,30,30,167,173
400,1,2,34,24
192,26,32,109,136
165,24,20,128,128
349,53,56,156,158
178,46,46,151,161
418,9,9,43,51
198,25,24,87,81
550,15,19,55,95
163,35,31,156,152
310,18,20,73,81
342,13,18,55,66
559,21,21,117,109
195,16,15,88,80
205,52,59,172,159
273,28,25,150,103
553,24,30,180,179
555,11,11,69,49
409,24,24,135,133
254,5,8,30,37
279,5,3,30,21
497,2,2,34,33
232,14,11,71,44
554,8,5,22,27
406,18,14,71,57
447,18,19,56,82
210,29,30,105,99
377,14,17,46,52
348,5,4,20,24
469,29,27,74,67
494,4,3,19,22
152,28,23,102,106
421,35,40,105,107
269,4,4,30,21
545,10,10,53,65
244,6,6,26,21
338,20,20,97,102
570,40,43,141,142
462,3,6,24,23
498,5,11,30,36
540,19,14,47,53
204,50,46,181,181
333,12,16,34,43
243,7,10,30,39
129,27,25,125,128
