cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
71,133,128,1394,1329
125,92,86,831,826
459,16,14,165,186
209,31,30,244,210
161,41,46,251,269
111,88,93,850,813
175,75,91,614,655
113,77,70,882,851
142,63,49,367,309
318,47,52,250,272
401,31,27,180,162
483,20,21,238,209
141,59,67,329,312
162,23,25,190,223
206,61,42,277,264
184,89,96,680,692
80,71,79,755,809
181,28,34,363,364
248,6,4,119,92
199,35,42,266,287
408,6,8,122,127
499,6,10,110,115
164,66,71,677,670
116,69,75,600,712
211,42,39,283,292
78,106,104,1246,1326
202,29,28,225,214
183,44,41,357,352
350,34,31,224,233
191,45,54,296,329
171,23,20,142,132
130,61,53,304,301
180,67,60,411,406
515,29,33,278,277
134,65,55,432,386
377,17,12,118,96
526,6,5,88,96
325,28,27,296,279
179,27,25,183,195
170,39,38,330,308
530,12,16,86,69
565,48,49,222,220
207,64,76,403,374
135,34,30,171,157
225,2,2,64,66
188,32,30,243,216
386,28,23,238,253
539,17,18,192,164
439,23,19,91,93
324,44,46,142,134
128,70,68,372,336
72,109,95,640,653
294,10,9,105,102
427,15,12,75,76
570,46,41,204,182
369,4,5,56,59
208,100,95,459,442
136,52,51,271,265
153,23,23,175,166
214,25,31,90,113
551,47,52,260,253
168,26,19,120,94
227,42,36,245,241
158,44,46,254,249
178,38,39,171,169
204,66,59,290,311
177,60,46,288,285
494,20,17,83,79
155,82,75,321,288
195,12,15,74,76
254,16,8,33,52
279,4,5,49,34
433,6,7,60,73
176,30,27,82,95
146,14,11,69,53
567,7,5,53,32
190,35,33,190,201
549,9,6,61,50
456,5,4,39,35
450,16,21,112,137
247,18,17,143,137
187,20,19,161,133
147,20,17,131,136
151,32,34,133,146
194,32,34,191,197
127,16,14,82,68
417,6,7,44,46
186,50,44,256,252
301,4,3,37,33
490,6,7,36,37
173,31,30,175,187
198,24,31,73,95
403,28,26,99,89
277,16,22,67,77
561,6,7,66,62
210,49,52,166,196
169,31,30,135,130
145,53,55,190,187
148,43,42,197,189
375,23,25,99,104
265,4,5,52,50
165,17,19,91,86
500,18,19,89,90
166,28,29,111,114
392,7,7,36,23
409,31,33,122,133
172,67,55,202,192
462,7,5,39,36
338,29,24,102,114
342,12,10,46,44
557,5,6,46,48
192,32,27,132,122
418,6,7,35,37
217,21,20,146,140
516,11,14,72,91
498,7,8,45,42
443,10,10,51,56
360,13,16,76,80
310,11,13,56,64
200,22,22,100,124
553,28,22,128,129
129,23,25,97,89
424,18,11,65,45
159,19,20,69,65
163,33,37,107,110
213,15,16,45,40
205,50,49,181,187
559,16,13,43,48
203,18,22,61,70
297,8,8,59,45
489,20,19,99,74
334,27,30,103,98
212,23,22,97,85
308,5,3,29,27
349,30,42,71,136
380,7,5,38,24
406,17,15,77,57
137,21,21,76,71
555,6,8,30,30
468,6,7,27,35
531,5,5,33,23
533,1,2,19,17
303,23,18,68,68
448,11,11,41,47
201,26,24,88,94
185,19,33,65,92
472,5,6,35,32
323,11,12,36,37
289,4,5,31,37
496,11,11,38,37
365,5,5,32,23
266,2,3,16,22
413,48,50,157,143
482,28,40,91,110
285,18,18,52,56
554,11,5,25,23
273,23,26,99,103
497,4,5,20,25
364,21,19,52,44
446,8,16,25,45
550,9,14,36,42
397,62,55,148,137
545,11,13,63,58
244,6,4,28,26
234,9,11,38,32
348,7,11,30,35
286,3,3,22,22
228,3,1,18,14
328,7,6,24,25
379,8,9,24,27
327,6,9,38,33
491,8,6,25,23
437,3,5,17,16
152,23,26,83,84
237,3,5,20,22
261,11,11,37,45
219,4,6,25,20
467,12,19,47,53
243,7,6,21,19
345,10,9,25,41
353,3,3,16,12
487,7,5,24,23
414,4,3,27,23
269,6,4,17,18
295,17,16,47,44
400,2,4,5,16
485,2,2,13,13
229,12,11,27,31
337,10,8,33,31
562,3,2,18,20
528,2,2,13,10
438,5,4,16,17
278,23,25,58,66
522,5,5,14,18
382,4,5,13,21
525,7,8,11,17
280,7,9,19,28
560,5,6,20,32
381,5,3,20,14
444,3,2,11,11
235,6,5,15,20
511,7,10,26,26
540,19,17,34,35
469,20,20,45,48
333,8,11,37,38
296,7,8,26,22
215,9,7,22,23
306,3,3,17,15
356,3,2,7,11
347,16,23,38,49
298,11,13,27,27
558,4,4,10,8
546,12,10,24,21
421,9,8,20,18
441,7,4,17,15
495,1,2,7,7
474,4,4,12,11
402,2,5,9,12
541,14,12,30,26
535,4,4,12,11
398,18,16,42,36
378,10,12,32,36
449,10,9,33,24
566,11,11,21,22
543,4,4,10,14
563,8,7,20,22
432,4,7,4,14
366,2,3,6,8
291,4,4,12,11
326,6,6,16,15
508,5,6,16,19
305,10,8,24,18
167,18,18,44,44
264,0,1,0,6
329,6,4,12,7
242,7,7,14,8
502,5,3,11,7
387,5,7,10,13
466,10,11,21,27
351,6,8,18,20
519,12,8,25,19
226,8,9,17,18
513,6,5,13,8
429,2,3,9,7
339,19,19,34,29
477,5,9,10,15
249,7,6,10,11
416,2,2,2,6
419,8,5,15,9
447,19,10,31,24
312,6,4,10,8
568,4,3,6,7
371,4,4,8,9
520,7,6,11,10
460,11,9,17,12
517,12,11,18,22
299,4,4,7,5
524,3,2,6,7
405,3,4,6,5
420,4,4,5,9
407,8,5,10,8
238,6,5,11,8
241,4,4,7,7
411,3,2,6,5
251,2,2,6,6
354,4,4,8,7
322,5,6,11,17
426,11,9,15,14
255,2,2,7,5
232,4,9,11,20
362,3,2,8,6
538,1,2,4,4
272,3,2,5,5
548,4,3,7,6
283,1,3,4,5
481,4,5,9,9
388,2,4,5,6
268,2,5,5,6
307,5,2,7,7
358,3,6,7,11
372,2,2,4,4
309,8,5,12,7
263,3,2,7,5
532,4,5,5,8
236,1,1,2,3
484,5,8,8,12
473,3,5,4,8
457,6,9,10,14
233,4,6,8,9
537,8,9,11,11
504,4,4,7,4
480,2,3,4,5
275,7,13,8,17
302,4,4,4,7
415,4,4,6,5
455,3,6,7,9
434,6,6,9,8
262,0,2,0,4
317,4,2,7,2
544,11,6,12,8
425,3,2,5,2
368,3,3,4,6
239,3,2,5,2
503,4,5,6,5
422,3,3,4,4
367,3,4,6,6
394,4,4,5,4
315,3,2,5,3
393,5,6,8,6
373,2,3,2,4
361,1,1,2,2
534,1,3,1,4
452,4,5,6,7
458,2,4,2,5
224,3,4,5,6
442,5,3,6,4
431,1,1,2,2
430,1,4,1,6
216,7,8,8,10
404,4,3,6,5
465,1,1,2,2
340,3,2,3,3
445,3,5,4,6
486,3,4,4,5
410,3,2,5,2
320,2,2,3,3
250,1,1,2,1
343,7,6,9,6
245,4,4,6,6
344,2,3,2,4
384,3,2,4,3
221,5,3,6,3
284,1,1,2,1
507,2,2,3,2
509,4,5,4,7
319,2,2,3,3
470,2,2,2,3
259,2,0,3,0
220,4,5,4,6
436,1,2,2,2
435,6,6,8,6
493,5,4,5,4
542,2,2,2,2
359,4,1,4,1
453,2,2,2,2
352,1,3,1,3
471,2,2,2,2
512,2,2,2,2
314,1,4,1,4
391,2,1,2,1
321,1,1,1,1
271,0,1,0,1
230,1,1,1,1
218,2,2,2,2
276,1,1,1,1
290,1,1,1,1
552,1,1,1,1
464,1,1,1,1
412,1,2,1,2
514,1,1,1,1
246,0,1,0,1
423,2,0,2,0
240,2,1,2,1
287,0,1,0,1
292,1,2,1,2
341,1,1,1,1
527,0,1,0,1
257,0,1,0,1
454,2,2,2,2
370,2,1,2,1
564,0,1,0,1
396,3,3,3,3
523,3,1,3,1
569,0,1,0,1
389,1,1,1,1
288,1,0,1,0
510,1,1,1,1
267,1,0,1,0
357,1,1,1,1
529,1,0,1,0
547,1,0,1,0
300,1,1,1,1
506,0,1,0,1
