cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
352,3,3,7,8
226,5,4,9,10
286,3,3,10,10
465,1,1,5,5
434,1,2,5,6
353,3,1,7,3
219,6,7,13,12
500,9,11,14,17
499,6,7,10,13
415,4,3,6,8
466,9,7,17,11
568,4,4,8,8
249,2,2,6,8
456,4,4,9,10
369,6,6,10,10
250,1,2,4,2
222,3,3,5,7
235,3,2,4,7
484,4,4,7,9
363,4,7,7,10
525,9,12,12,17
384,4,6,4,13
356,4,5,7,6
548,2,4,6,8
453,2,3,4,6
307,5,8,10,13
449,4,2,7,3
305,10,11,14,15
408,3,1,6,4
273,7,3,12,6
377,6,11,14,24
554,7,6,8,11
567,6,6,8,9
481,5,5,8,6
362,1,1,3,3
410,5,2,5,4
347,4,3,4,5
489,4,1,6,2
485,2,2,3,4
423,1,2,1,4
445,6,4,12,7
220,1,3,1,5
458,1,2,3,3
520,3,3,5,5
404,1,1,3,2
491,4,3,6,5
524,1,1,3,1
474,3,2,4,4
345,6,9,10,11
509,5,3,9,5
430,1,1,3,3
242,2,2,4,4
255,8,6,14,10
478,4,4,6,7
569,3,3,5,5
282,1,4,2,6
240,3,4,4,7
268,4,3,5,5
261,5,7,10,9
343,9,6,11,9
380,5,4,7,7
319,2,2,3,2
563,3,4,5,4
323,3,4,4,5
337,11,9,13,11
486,3,2,3,4
432,2,2,3,3
400,2,3,2,4
300,3,3,5,6
225,1,2,2,3
460,2,3,3,4
317,1,1,2,2
280,7,4,8,5
394,2,2,3,2
487,3,4,5,6
215,4,3,4,4
493,2,3,3,3
535,4,4,6,4
426,7,4,9,5
296,0,2,0,3
330,2,3,3,4
392,1,2,1,3
470,4,2,5,3
264,1,1,1,2
477,3,2,4,3
368,2,2,3,2
367,1,3,2,3
523,2,3,3,3
306,2,1,3,1
357,0,1,0,2
547,1,0,2,0
558,1,2,2,2
504,2,2,2,3
290,3,2,4,2
257,6,3,6,4
291,5,2,7,3
263,1,1,2,2
302,3,2,3,3
281,1,1,1,1
344,2,2,2,2
428,1,1,1,1
431,2,1,2,1
251,0,2,0,2
488,1,0,1,0
365,2,2,2,2
283,1,2,1,2
336,2,2,2,2
393,4,3,4,3
271,3,2,3,2
424,1,1,1,1
492,1,2,1,2
411,2,1,2,1
510,1,1,1,1
239,3,1,3,1
262,2,0,2,0
228,0,1,0,1
359,2,2,2,2
496,2,4,2,4
374,3,2,3,2
442,1,1,1,1
391,1,0,1,0
221,0,1,0,1
506,2,2,2,2
301,2,2,2,2
241,1,1,1,1
223,0,1,0,1
329,1,2,1,2
237,2,1,2,1
314,1,3,1,3
238,2,2,2,2
341,1,0,1,0
495,1,1,1,1
501,1,1,1,1
438,3,1,3,1
366,1,2,1,2
231,1,0,1,0
259,0,1,0,1
561,0,1,0,1
284,0,1,0,1
454,0,1,0,1
538,1,1,1,1
416,2,0,2,0
420,1,0,1,0
245,1,1,1,1
503,1,0,1,0
564,0,1,0,1
412,0,1,0,1
405,1,1,1,1
534,1,0,1,0
422,1,1,1,1
527,0,1,0,1
246,1,1,1,1
332,0,1,0,1
