cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
363,8,13,77,78
201,20,25,116,139
80,70,61,369,432
126,95,87,529,466
403,18,13,136,122
144,54,45,437,415
324,28,41,156,188
439,17,19,111,94
135,31,28,178,178
150,28,28,220,231
427,8,10,85,81
171,20,16,104,100
325,27,24,184,181
475,30,32,266,327
191,71,59,316,342
349,10,13,78,73
565,53,47,255,248
136,39,41,281,276
294,11,15,82,84
142,52,45,265,243
483,19,19,134,142
227,55,47,227,213
559,19,19,133,138
194,50,49,269,277
169,31,34,160,176
219,18,16,121,81
111,83,89,537,544
229,9,8,71,64
203,15,20,111,119
130,26,26,176,158
192,25,23,144,152
333,10,11,55,79
179,19,25,138,147
254,13,19,52,73
208,62,56,270,263
397,67,57,202,185
170,31,35,165,173
151,31,33,202,200
139,22,25,109,124
172,32,33,174,193
360,14,14,101,109
188,36,26,234,232
375,19,23,119,116
482,41,43,147,189
153,27,30,154,155
158,44,44,265,228
141,66,64,264,245
472,3,3,45,40
148,27,29,157,181
570,37,40,157,114
447,21,27,120,154
211,64,67,325,343
500,15,15,102,111
162,21,19,128,126
145,40,44,167,164
195,11,10,108,76
173,29,30,181,209
296,4,3,40,30
178,33,40,149,156
176,20,25,61,65
147,11,12,73,57
386,17,15,107,93
186,37,38,196,214
163,28,19,99,87
199,28,28,172,188
129,19,21,86,89
225,5,6,52,33
217,14,17,36,61
159,12,16,44,68
196,22,21,104,104
166,33,37,139,190
248,6,5,36,21
533,5,7,26,39
299,7,6,34,33
205,69,47,260,188
516,9,9,54,42
342,7,12,46,55
185,31,22,88,70
539,12,18,94,80
498,10,5,44,52
190,24,26,83,77
409,28,24,142,139
545,9,13,64,58
469,12,12,60,62
348,3,3,28,27
505,13,12,48,46
459,8,9,18,37
209,22,20,76,57
377,12,15,51,47
326,4,6,10,33
398,15,15,48,43
412,2,3,18,23
202,25,25,99,100
433,6,6,31,32
146,12,14,52,62
198,22,28,89,98
244,4,3,16,23
495,3,2,20,22
204,54,49,160,167
310,23,24,113,88
467,9,12,33,39
243,8,10,35,37
517,10,12,41,47
339,21,16,50,36
413,43,53,92,127
508,5,5,37,36
137,21,17,64,54
408,4,8,22,27
499,9,7,33,16
551,45,45,137,135
502,20,15,89,76
554,15,13,39,28
435,4,4,20,22
421,15,23,36,58
456,2,4,23,19
531,6,4,18,26
519,10,14,52,56
541,10,7,27,24
553,27,21,94,91
345,8,7,39,20
438,6,11,19,34
393,7,7,34,37
278,30,30,81,106
165,13,12,47,47
269,6,5,24,20
379,7,15,29,44
549,5,7,24,31
338,23,25,83,93
490,8,10,20,33
336,11,8,38,35
384,18,16,48,39
446,7,9,24,26
462,2,3,14,18
200,23,26,89,86
489,6,7,27,21
417,9,10,58,52
127,13,13,40,46
312,4,3,18,17
372,1,1,13,14
358,10,9,39,35
406,10,12,46,41
327,10,13,36,36
334,24,23,62,54
441,9,7,23,25
260,4,4,17,23
458,4,5,21,13
152,21,23,63,68
468,8,7,28,18
212,47,44,102,101
550,18,15,67,74
214,27,21,83,76
295,17,19,47,44
234,12,8,38,13
273,6,3,13,14
346,1,1,11,7
509,5,3,12,13
351,6,4,20,16
414,4,4,21,21
297,8,7,25,21
450,13,12,32,44
271,4,4,14,11
496,5,4,25,23
546,13,15,43,36
497,2,3,11,15
526,9,10,24,37
555,8,11,28,39
167,11,14,45,49
275,6,14,10,30
426,6,7,15,12
213,9,12,35,36
445,5,3,17,6
471,1,7,2,16
315,5,7,21,21
255,5,6,17,14
308,6,6,12,15
557,6,9,22,23
265,3,3,14,11
246,2,5,11,9
380,3,4,9,12
210,24,23,61,51
436,6,4,21,6
305,8,9,23,24
478,5,4,11,11
328,4,4,10,11
241,4,5,13,15
561,3,4,13,12
266,2,2,8,9
407,6,7,13,15
249,5,7,12,13
449,6,9,17,20
306,2,2,8,9
279,4,4,16,11
560,6,7,12,16
540,14,9,25,24
369,8,11,23,24
567,7,6,11,13
387,6,8,19,19
337,12,13,24,24
448,5,6,11,14
528,3,1,9,6
314,5,3,9,14
364,13,10,29,16
548,9,8,17,16
272,4,2,8,7
378,6,10,16,21
264,3,5,7,14
329,10,7,28,18
232,7,7,11,18
494,7,6,10,14
280,9,7,18,11
568,2,6,7,10
330,9,8,17,15
353,2,2,7,7
491,7,7,17,21
418,10,12,24,29
216,3,3,8,7
513,4,3,9,7
457,6,7,10,11
437,5,9,14,15
301,2,3,5,7
215,6,7,14,13
430,7,7,14,14
242,8,9,14,14
404,6,8,15,15
285,3,4,8,9
487,4,5,9,8
525,10,11,13,17
268,3,4,9,8
252,3,6,6,13
237,2,3,5,7
432,5,2,6,6
251,1,1,5,3
365,1,4,5,7
261,12,9,28,20
368,6,5,11,6
352,2,3,6,7
452,5,4,7,7
400,1,2,4,5
298,6,8,14,16
455,6,5,10,8
486,4,4,7,7
354,3,2,6,3
300,6,4,11,8
481,3,3,7,8
429,6,3,12,6
381,6,6,10,11
392,6,5,14,10
460,3,2,4,5
566,6,5,10,10
236,2,1,5,2
416,2,1,4,3
382,3,3,5,8
303,15,9,26,11
262,3,4,6,6
569,1,1,2,3
340,3,2,4,4
309,4,4,6,5
562,1,2,1,4
240,2,4,2,6
317,4,2,7,2
424,6,3,9,3
558,4,9,6,12
532,7,6,9,7
307,6,7,8,10
443,4,4,6,4
238,3,2,6,3
466,7,8,9,10
473,6,6,6,9
257,4,3,4,5
522,4,6,7,11
289,1,1,3,2
331,2,1,2,3
453,2,2,4,4
537,3,7,4,7
477,9,8,11,11
454,4,6,7,7
223,6,4,7,4
396,1,2,1,3
222,5,8,7,11
544,2,2,2,3
552,2,3,3,4
464,3,3,5,5
344,1,2,1,3
474,5,3,5,4
402,3,2,4,3
233,3,3,5,5
235,4,6,5,7
410,4,0,5,0
394,4,4,5,5
302,3,8,3,10
290,3,2,3,3
231,1,0,2,0
419,3,3,3,4
356,1,1,2,2
431,5,5,6,6
274,2,1,2,2
444,2,2,3,2
405,1,1,2,1
415,4,3,5,3
484,3,5,4,6
501,3,2,4,3
476,2,2,2,3
224,3,3,3,4
313,2,3,2,4
434,4,4,5,4
343,4,5,5,6
367,4,3,4,4
361,1,0,2,0
389,1,1,2,1
220,2,4,2,5
286,3,2,3,3
374,4,1,4,1
520,4,8,4,8
511,1,3,1,3
538,1,2,1,2
523,2,3,2,3
391,3,0,3,0
228,1,2,1,2
465,3,5,3,5
283,2,2,2,2
518,0,1,0,1
230,2,2,2,2
226,5,4,5,4
480,1,1,1,1
524,1,1,1,1
370,0,1,0,1
320,2,1,2,1
547,1,0,1,0
507,1,1,1,1
311,1,2,1,2
245,1,2,1,2
250,1,2,1,2
263,1,1,1,1
510,0,1,0,1
323,4,2,4,2
442,1,1,1,1
388,0,1,0,1
422,1,1,1,1
253,1,0,1,0
291,3,3,3,3
543,1,1,1,1
461,2,0,2,0
470,3,1,3,1
239,2,1,2,1
221,1,1,1,1
362,1,1,1,1
319,3,1,3,1
493,2,1,2,1
355,2,1,2,1
542,0,1,0,1
564,1,1,1,1
316,1,0,1,0
341,1,1,1,1
485,0,1,0,1
529,1,1,1,1
503,1,1,1,1
256,2,2,2,2
282,0,1,0,1
504,1,1,1,1
527,0,1,0,1
371,1,2,1,2
288,1,0,1,0
332,1,1,1,1
281,0,1,0,1
411,1,0,1,0
