cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
12,168,161,59977,60147
3,180,176,65891,65776
15,182,180,69391,70572
16,151,153,71182,71234
39,218,214,95192,95619
120,140,140,30973,30958
6,193,192,84671,84191
17,169,173,62116,61915
14,179,179,79987,80296
10,180,177,79593,79804
7,184,187,77330,77328
5,182,189,81814,81738
119,147,145,19490,19525
114,232,234,31158,30828
19,186,173,26439,26614
104,140,134,39703,39580
13,166,172,52645,52373
57,148,138,34180,34189
8,157,155,33138,33508
98,131,137,26633,26742
11,168,167,40404,40211
26,141,143,31049,30624
4,184,181,44749,44231
46,137,133,28375,28237
35,162,161,22482,22396
28,190,187,29362,29608
106,144,141,21575,21653
54,136,134,14808,14622
48,160,157,28538,28484
51,148,147,21871,21624
21,145,136,21965,22056
2,161,169,45308,45736
50,147,142,18645,18829
38,158,156,14158,14212
9,144,153,23248,23304
58,152,155,31852,31877
109,136,133,17067,16860
121,135,135,20710,20742
193,157,147,9169,9043
33,179,175,43016,42629
81,136,130,11789,11983
101,159,149,18640,18525
31,169,169,24203,24399
140,108,102,8767,8767
37,149,150,18727,18541
97,141,141,16896,16672
25,149,150,15453,15436
70,145,138,16317,16052
1,187,191,23067,23258
20,156,156,27381,27248
105,135,133,5605,5627
122,100,103,8069,8166
49,126,125,6746,6525
76,133,131,9209,9127
18,144,145,23884,23809
62,116,119,7084,7139
41,171,174,18805,18641
34,147,154,6718,6722
83,155,151,7262,7244
95,109,103,4979,4941
24,133,131,12581,12368
56,109,116,6104,5987
44,170,170,12923,12908
68,142,145,5000,5154
30,149,144,16205,16356
27,131,130,10339,10212
87,174,180,8441,8312
65,130,131,4363,4548
118,145,148,7192,7171
60,119,123,5208,5119
88,117,119,3384,3475
53,149,153,11760,11525
45,144,138,8845,8755
79,142,139,3926,3924
32,128,126,9913,9652
108,177,168,9877,10092
77,135,137,4910,4885
22,125,137,7913,8062
29,159,151,13762,13789
67,232,222,11135,11056
390,77,73,3064,3087
52,137,137,4288,4324
71,143,140,4279,4280
36,109,119,4701,4765
55,125,126,6389,6562
43,163,156,5924,5688
385,126,109,2354,2271
92,110,114,2812,2877
85,140,143,3874,3862
157,60,75,1110,1124
99,128,125,6675,6487
74,131,131,4452,4470
132,124,124,3746,3717
59,166,164,5625,5614
136,73,72,1718,1703
23,168,171,7760,7901
350,31,35,1118,1110
100,106,105,2647,2747
91,123,115,3337,3421
124,128,135,4113,4133
40,140,137,4857,4812
66,135,133,3752,3742
156,144,147,2034,2085
143,59,54,1284,1284
63,140,131,5243,5270
69,144,128,4042,3958
148,33,34,1205,1226
75,131,129,4049,3984
84,102,99,2116,2137
180,66,65,1428,1429
134,76,65,2074,2091
42,154,148,6595,6596
175,87,80,1673,1639
131,108,89,1585,1519
111,93,94,1895,1967
93,104,107,3100,3083
73,143,147,3253,3382
61,125,130,3216,3361
138,51,53,1025,1029
115,133,140,3702,3714
107,105,107,1904,1864
72,117,110,2143,2073
