cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
98,118,128,8607,8536
39,199,198,27193,26847
120,129,130,8701,8708
7,161,152,23784,24024
11,154,155,13180,13034
104,121,120,9050,9132
5,165,159,25707,25518
6,158,153,23576,23556
35,162,157,8760,8861
28,166,170,9699,9828
14,152,146,15750,15542
101,142,148,8559,8324
97,126,121,7787,7825
17,148,148,14939,15212
33,148,143,15928,15947
105,109,107,2652,2689
3,168,169,13031,13051
12,154,145,12693,12747
15,173,166,15318,14886
10,153,154,16046,16163
21,125,132,9004,8715
81,117,115,4943,4894
58,144,142,12061,12057
2,151,149,15704,15674
26,123,127,7975,8127
31,147,145,10951,11050
50,141,142,6399,6315
13,155,145,14309,14637
8,136,136,8979,8608
16,142,146,10266,10220
46,123,131,6538,6581
106,140,140,7226,7306
54,129,123,3946,3906
119,112,113,2261,2234
114,215,212,9698,9550
4,153,157,13995,13691
18,147,149,8189,8194
9,138,139,6414,6517
38,165,156,4347,4158
122,107,101,3386,3386
57,128,119,5802,5732
37,130,129,6575,6642
20,143,142,11620,11531
25,136,138,6469,6560
1,177,181,9302,9494
41,155,152,7279,7218
48,151,140,7956,7966
51,139,144,5567,5548
121,112,115,5561,5577
109,122,134,5775,5819
19,158,153,6054,6155
88,113,106,1476,1400
53,142,136,5641,5535
193,135,132,3043,3084
83,138,137,2706,2733
70,129,124,5573,5817
56,107,110,2143,2198
29,136,152,4723,4656
32,123,121,4868,5040
30,133,127,7097,7000
63,124,117,1731,1914
66,113,111,1948,1814
24,126,126,4092,4136
118,137,140,2603,2578
60,112,107,2369,2422
82,96,105,1469,1625
156,107,97,1128,1097
43,139,144,2047,2117
115,98,102,1665,1704
44,158,151,4069,4029
68,119,131,1522,1525
27,114,117,2911,2977
65,116,123,1831,1843
87,157,152,2548,2507
140,78,79,1187,1211
69,125,128,1943,1940
23,158,154,3315,3267
80,72,74,761,936
22,104,107,3055,3056
117,62,57,773,697
76,113,113,2515,2591
40,128,123,2249,2191
42,124,123,2782,2789
108,158,161,3578,3618
95,91,94,1198,1284
100,91,90,1438,1479
77,120,123,1843,1828
74,110,110,2136,2207
132,99,92,1229,1114
67,189,185,3666,3732
34,131,141,1648,1672
123,60,73,713,727
390,54,56,564,551
47,115,113,1957,1807
52,113,119,2091,1874
55,113,104,2234,2207
45,138,138,2814,2787
91,104,100,1318,1303
36,117,115,1965,2099
99,100,103,2394,2328
61,116,121,1292,1293
62,100,101,1323,1348
385,74,63,577,570
85,138,133,1626,1778
125,72,76,595,622
93,107,110,1383,1430
157,33,41,374,388
96,88,84,1346,1109
86,74,82,739,797
138,43,39,430,405
124,119,113,1573,1613
189,88,88,816,779
49,108,104,1214,1358
89,117,111,1290,1283
59,138,131,1806,1835
79,122,114,1313,1275
110,78,89,950,929
103,82,75,648,645
102,117,118,2026,2006
130,29,30,436,424
174,92,83,897,888
75,107,115,1269,1272
84,87,97,960,1018
92,90,79,812,801
149,32,35,306,285
399,70,81,447,438
175,64,69,437,452
131,89,95,529,567
164,53,61,483,495
71,115,117,1150,1078
134,58,57,333,329
143,48,40,254,243
116,45,52,304,377
90,100,100,884,875
113,62,64,519,548
363,22,32,57,186
475,24,22,202,188
325,18,19,146,131
206,25,30,252,271
133,46,51,352,377
401,22,22,123,128
318,33,27,167,154
78,111,106,962,1029
202,32,29,205,187
73,115,109,1196,1156
227,45,46,313,364
94,98,94,583,615
107,95,88,609,577
148,29,29,247,250
530,7,11,94,83
278,19,17,141,156
183,44,48,270,261
154,45,44,320,321
177,29,33,187,184
161,52,55,288,284
180,54,54,283,317
181,31,39,271,294
293,28,28,153,148
126,45,44,240,251
209,20,24,222,246
111,71,76,390,421
150,28,32,273,296
136,36,42,245,247
192,25,21,200,193
72,88,84,559,567
397,43,54,194,186
403,12,12,92,103
166,56,59,162,243
559,12,16,97,84
182,22,23,227,218
135,29,24,144,143
144,56,57,411,354
565,48,42,177,179
217,21,20,107,87
414,9,6,70,67
482,44,35,156,165
147,34,34,203,204
169,35,33,160,159
350,29,24,228,220
146,18,18,147,97
184,70,71,420,399
515,38,37,256,256
375,20,17,135,126
128,56,64,302,300
129,31,29,161,178
178,38,34,212,203
481,11,11,55,78
208,71,69,339,309
298,8,8,66,67
233,2,3,55,56
294,12,7,62,51
155,45,54,217,214
142,59,57,275,279
176,18,21,71,78
64,84,88,730,718
248,5,6,44,53
197,45,60,273,277
316,8,10,53,72
112,99,92,489,507
439,9,8,74,77
324,25,32,114,120
273,6,7,61,42
427,11,11,53,52
186,31,37,175,194
211,36,39,200,193
459,6,9,56,61
494,14,13,80,56
153,26,28,131,128
310,10,10,61,67
145,40,39,155,141
141,41,34,125,127
551,47,45,186,189
483,12,15,67,67
219,6,6,39,45
172,30,29,119,141
243,5,6,53,52
160,33,36,164,168
277,19,16,104,100
417,9,9,40,56
159,22,23,118,126
168,18,24,94,85
338,30,37,105,105
191,34,31,160,162
199,16,23,138,146
519,10,9,42,42
553,22,20,105,98
207,55,55,274,258
531,3,4,34,33
534,2,2,21,29
386,23,27,116,141
539,16,15,114,110
179,25,29,153,143
468,7,8,56,41
188,21,23,96,117
435,6,5,32,29
139,17,16,70,68
557,7,9,40,43
265,4,4,48,43
499,7,6,24,41
210,27,26,114,100
364,11,11,47,46
497,2,2,26,24
201,27,29,111,114
170,28,30,94,127
158,23,22,94,101
194,29,25,117,124
185,27,25,76,65
173,27,30,125,137
349,6,5,44,49
190,25,23,94,96
195,15,16,71,56
214,14,15,62,74
469,13,13,80,78
496,7,9,34,39
255,6,4,34,31
566,9,10,39,33
196,19,19,73,71
433,3,3,29,12
437,3,5,17,26
151,28,23,72,67
353,2,3,27,31
296,1,1,14,21
505,7,7,32,39
204,60,63,154,172
413,47,37,111,114
187,20,24,71,81
212,13,20,49,52
555,7,9,36,34
406,9,10,43,43
152,26,20,64,62
513,4,4,23,22
205,52,44,139,146
472,3,2,21,19
491,2,4,22,23
441,4,5,21,18
163,25,24,81,75
545,11,12,69,58
213,11,11,27,33
382,5,6,12,24
380,4,5,22,13
308,7,7,26,23
244,2,3,14,16
498,3,2,16,7
232,6,6,23,25
167,16,12,57,48
517,4,8,14,24
203,20,21,54,63
462,3,2,16,11
327,6,6,30,30
409,18,18,61,59
360,15,15,40,36
358,7,4,31,31
570,35,27,70,64
342,9,9,31,35
546,7,9,22,21
334,18,18,45,51
467,8,9,28,22
137,21,15,60,41
229,3,8,17,22
516,9,9,36,40
216,10,9,30,28
348,3,4,13,17
329,3,3,14,6
452,9,10,31,40
165,11,10,28,37
200,21,28,58,63
533,2,1,12,11
226,9,13,30,28
490,9,17,26,41
198,17,16,46,41
554,6,6,18,15
508,2,2,11,12
297,6,4,19,19
445,7,6,19,20
550,16,12,35,36
309,7,6,21,18
446,7,6,30,28
423,4,8,15,30
495,1,1,10,6
268,2,2,10,10
339,4,5,12,15
457,7,5,15,23
333,9,8,25,27
526,5,6,19,24
450,11,6,24,15
504,3,3,11,9
286,2,2,10,11
569,3,2,9,9
478,2,2,10,10
447,15,9,29,14
563,3,3,15,12
377,12,10,18,20
429,5,5,17,15
340,6,4,16,7
305,11,11,23,24
560,7,6,21,20
247,4,6,10,15
171,21,18,46,43
275,11,10,33,31
484,1,2,8,2
500,15,16,31,49
558,4,2,10,9
312,3,3,9,10
295,14,11,33,27
127,10,8,31,23
235,7,8,20,17
449,6,5,19,20
323,7,7,18,21
242,7,11,13,20
274,3,5,15,18
291,2,1,7,7
231,5,4,12,9
567,1,2,6,4
261,6,2,11,7
426,6,7,11,9
421,7,6,14,13
407,4,6,9,7
371,1,1,3,6
512,2,2,8,6
544,2,3,7,7
285,5,6,11,11
347,8,8,21,21
269,5,5,7,12
372,4,2,7,7
425,4,2,10,2
398,12,11,28,23
561,5,6,10,8
299,4,6,15,15
455,5,3,11,5
525,5,6,10,9
408,2,3,6,6
328,1,3,4,7
356,2,5,6,9
387,7,8,16,13
448,2,3,6,4
222,2,2,8,6
343,4,3,7,8
303,6,5,14,11
162,8,10,16,19
416,4,6,8,9
393,5,4,9,6
442,5,6,9,10
486,2,2,4,5
378,4,3,8,8
434,6,4,10,9
465,2,2,6,5
351,4,2,9,7
389,1,1,4,4
402,3,4,6,7
474,3,2,7,4
362,2,2,5,4
543,1,1,4,1
272,3,2,7,8
237,2,2,4,5
477,5,4,7,8
279,4,4,6,8
306,3,4,6,5
307,4,6,5,11
460,5,4,5,9
301,2,2,6,6
326,6,5,10,9
410,2,2,5,5
287,1,1,1,4
540,5,4,8,4
254,7,5,11,10
374,4,5,8,9
493,3,1,4,4
456,1,1,3,3
266,6,6,9,6
418,12,6,16,8
392,4,7,9,11
548,5,4,7,7
532,4,7,7,10
485,1,1,1,3
549,3,5,4,8
537,4,3,6,3
330,2,2,2,5
365,1,2,3,4
391,1,2,3,4
470,3,2,5,2
284,4,4,5,6
473,2,2,4,4
234,3,7,4,10
337,7,7,9,11
361,2,1,4,3
259,0,1,0,3
502,1,0,3,0
315,2,2,4,3
509,4,4,6,7
354,2,4,3,4
415,4,1,6,2
379,3,2,3,3
419,2,3,4,4
453,3,1,5,2
373,2,2,4,4
522,2,2,3,2
257,2,3,3,4
489,11,5,13,5
369,4,5,6,6
280,2,3,3,3
239,1,1,2,2
332,1,2,2,3
215,6,5,8,7
400,0,1,0,2
314,2,3,3,4
240,2,4,3,5
443,2,1,3,2
568,1,2,2,2
300,4,4,5,5
271,2,1,3,2
394,5,4,6,5
249,1,1,2,2
236,1,2,1,3
436,1,1,1,2
311,1,1,2,1
466,3,7,4,7
264,1,1,2,1
384,3,5,4,6
260,0,3,0,5
252,7,1,8,1
345,3,4,4,5
454,3,3,4,3
238,2,2,3,3
424,7,6,7,7
458,2,0,3,0
432,3,3,3,3
317,1,0,1,0
381,3,1,3,1
535,4,3,4,3
282,1,0,1,0
346,1,1,1,1
487,2,2,2,2
538,1,1,1,1
471,0,2,0,2
411,1,1,1,1
438,2,2,2,2
336,1,2,1,2
480,1,1,1,1
444,2,4,2,4
476,3,2,3,2
223,1,0,1,0
228,1,1,1,1
322,3,2,3,2
523,1,2,1,2
520,2,3,2,3
404,4,3,4,3
224,2,3,2,3
562,1,2,1,2
541,5,4,5,4
430,3,0,3,0
283,1,1,1,1
366,0,1,0,1
344,3,2,3,2
241,2,1,2,1
221,4,2,4,2
405,1,0,1,0
431,1,2,1,2
258,0,1,0,1
250,2,2,2,2
370,0,1,0,1
506,1,0,1,0
302,1,1,1,1
320,0,1,0,1
289,1,2,1,2
388,2,1,2,1
225,1,0,1,0
352,0,1,0,1
368,1,0,1,0
263,1,0,1,0
376,1,1,1,1
290,1,0,1,0
253,0,1,0,1
422,1,1,1,1
230,0,1,0,1
