cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
516,7,8,31,23
212,16,17,54,52
554,11,11,36,22
334,20,12,50,37
398,6,9,29,34
466,11,15,20,40
489,4,8,16,14
409,18,20,56,60
166,17,18,40,57
397,31,35,68,90
204,31,22,80,61
165,11,13,33,29
333,16,19,61,60
235,3,1,14,9
327,9,8,32,31
458,2,3,9,14
336,3,4,14,11
406,10,5,23,18
472,3,2,12,15
553,12,12,47,49
198,19,16,43,40
448,4,3,12,14
535,1,1,11,11
310,9,5,32,24
307,2,4,11,13
457,4,3,9,12
278,15,7,32,16
151,11,11,29,32
243,3,4,14,19
414,5,4,24,25
172,23,29,65,66
560,7,7,25,15
550,13,10,33,36
546,9,11,23,25
424,7,6,16,14
478,4,4,4,13
326,4,7,19,26
147,9,7,23,23
139,13,9,36,29
178,29,29,72,75
338,30,25,78,72
263,2,2,9,11
291,5,6,19,20
482,29,35,59,56
171,10,14,32,34
286,3,3,12,8
541,4,2,13,16
348,3,5,9,17
273,10,9,14,25
511,4,3,13,5
261,5,4,22,13
352,4,3,12,11
434,4,5,13,12
358,10,8,27,28
559,17,16,43,42
305,11,11,24,27
316,7,6,19,31
450,7,11,24,26
167,9,12,32,31
137,13,16,31,37
241,8,6,23,11
340,4,4,13,13
312,4,6,13,12
402,2,1,8,7
474,3,3,14,14
563,3,4,9,10
435,3,2,13,2
370,3,3,7,10
220,2,6,8,11
229,3,4,14,13
555,8,11,23,29
443,1,2,5,8
500,11,17,26,35
185,15,12,32,32
494,15,12,34,23
418,9,8,21,18
371,3,3,6,10
240,5,6,14,12
249,1,1,3,6
502,10,11,20,18
364,6,6,15,16
497,4,4,13,13
230,1,2,6,7
356,4,4,9,9
566,6,3,8,8
255,4,2,9,3
467,19,17,39,38
568,6,4,9,10
298,9,11,19,20
244,4,3,6,8
481,14,9,25,19
513,3,4,8,8
195,6,10,14,22
388,4,4,8,5
217,9,11,24,25
517,13,12,17,19
394,1,2,5,4
393,8,9,19,13
351,4,2,10,7
558,1,2,5,6
425,2,1,6,5
484,3,5,6,9
366,3,4,9,11
381,6,4,6,8
362,1,2,4,6
347,2,4,6,5
330,4,3,7,8
455,2,1,4,5
234,2,2,6,4
264,2,3,7,8
549,2,4,5,9
237,3,3,6,6
272,2,2,8,7
306,2,3,2,6
294,14,12,20,25
508,2,3,6,4
447,9,9,17,10
280,8,3,12,6
378,5,6,11,9
421,12,9,19,14
548,7,7,10,10
248,2,1,5,3
415,3,3,6,8
345,5,8,9,10
503,2,2,5,4
408,3,2,4,5
379,1,6,3,11
544,6,3,8,8
426,9,8,13,12
225,4,4,5,8
532,4,4,7,5
438,1,1,3,3
268,2,2,4,3
504,2,2,2,4
325,8,6,12,9
337,11,10,17,15
537,5,3,6,7
228,3,3,5,5
216,7,5,11,9
509,3,3,6,6
407,1,2,1,4
460,5,4,10,5
380,4,6,6,8
525,8,9,14,14
470,4,3,7,7
357,1,1,3,1
242,3,2,4,4
262,6,4,8,6
431,4,3,8,5
372,4,4,7,6
365,3,1,5,2
339,9,7,14,8
296,1,2,3,2
384,3,3,4,5
526,7,7,9,10
233,1,1,2,3
308,2,2,3,3
355,3,2,4,3
259,3,2,4,2
238,3,6,4,8
567,3,3,6,3
226,4,8,5,9
522,7,6,9,7
323,3,2,4,2
309,4,3,4,4
477,2,6,3,8
315,2,2,3,4
534,2,1,3,2
250,1,1,2,2
213,7,10,9,14
224,3,4,5,5
389,1,2,1,3
485,3,2,4,2
433,3,3,4,5
343,4,4,5,5
404,3,2,3,3
561,1,2,1,3
369,3,3,3,4
456,4,3,5,4
303,7,6,8,10
498,2,3,3,4
285,5,5,6,5
219,3,3,4,4
569,1,1,1,2
354,2,1,2,2
289,2,2,3,3
260,1,2,2,2
299,2,4,3,4
301,2,2,3,3
222,1,1,1,2
499,2,3,3,3
300,1,1,1,1
391,1,1,1,1
501,1,1,1,1
480,2,1,2,1
239,4,3,4,3
429,1,0,1,0
332,1,1,1,1
215,2,2,2,2
528,2,2,2,2
322,2,0,2,0
321,0,1,0,1
492,2,1,2,1
562,4,3,4,3
540,2,2,2,2
331,1,1,1,1
271,0,1,0,1
422,1,1,1,1
253,0,1,0,1
493,3,3,3,3
543,2,1,2,1
221,0,1,0,1
518,1,1,1,1
317,1,1,1,1
383,1,1,1,1
290,1,0,1,0
461,1,2,1,2
396,1,0,1,0
335,0,1,0,1
454,1,1,1,1
363,1,4,1,4
495,1,0,1,0
292,2,2,2,2
520,2,3,2,3
302,0,1,0,1
361,1,1,1,1
486,0,1,0,1
547,1,0,1,0
368,3,3,3,3
245,2,1,2,1
419,3,2,3,2
412,1,1,1,1
344,2,1,2,1
367,2,1,2,1
487,3,2,3,2
283,1,2,1,2
473,1,1,1,1
410,1,1,1,1
527,1,1,1,1
523,2,0,2,0
314,1,1,1,1
471,1,0,1,0
284,2,1,2,1
236,1,0,1,0
506,0,1,0,1
512,0,1,0,1
538,0,1,0,1
