cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
120,141,137,13092,12891
39,200,207,39221,39573
98,125,126,12126,12106
7,162,162,34103,34168
11,176,162,19568,19371
6,170,169,30165,29673
104,125,123,12451,12571
5,178,176,36093,35936
105,108,109,4368,4364
28,186,180,16777,16723
15,173,178,21469,21726
17,153,153,21109,21391
14,175,173,22893,23101
35,167,161,11463,11332
2,159,161,23015,23071
101,145,148,11219,11157
12,159,164,17937,17931
3,174,168,19905,19992
13,159,162,20151,20405
50,147,147,11220,11282
10,176,173,22608,22795
16,160,151,15886,16142
97,128,131,9839,9518
33,153,156,24077,24017
18,155,153,12553,12344
1,192,193,14205,14337
4,163,168,19885,20092
26,135,135,10232,10154
46,140,138,9662,9614
58,152,153,15437,15267
114,216,212,13725,13667
119,126,126,3266,3174
106,148,144,10217,10234
54,132,126,5324,5325
20,148,148,17058,16780
8,142,146,11922,12009
48,163,170,11372,11221
51,148,150,7645,7542
57,143,137,9454,9551
81,125,130,6637,6538
31,154,152,13268,13088
38,151,155,5543,5622
9,147,147,8375,8179
41,157,158,9355,9395
193,154,151,4820,4898
121,119,118,7943,7975
25,155,147,8850,8823
122,108,105,3705,3726
21,138,127,8872,8828
109,125,119,7129,6981
19,168,162,9226,9071
37,143,141,11253,10956
30,145,144,10022,10141
32,120,117,7944,8030
63,127,126,3095,3180
66,117,120,3311,3134
70,140,132,6929,6936
24,124,136,5934,5949
56,132,133,2981,3006
83,151,147,3671,3748
53,145,150,6280,6239
88,95,104,1416,1449
118,142,141,3488,3402
27,126,130,4405,4517
29,155,157,6772,7009
22,128,130,4348,4581
43,156,156,3829,3706
60,121,113,3226,3113
42,140,138,4368,4426
156,147,137,1601,1598
189,87,97,1464,1480
124,129,130,3167,3102
108,153,145,5009,5077
44,164,168,5831,5841
68,128,140,2144,2201
140,84,87,1580,1620
87,162,158,3642,3613
65,120,119,2391,2354
390,57,55,994,989
67,200,202,5073,5054
76,127,130,3179,3213
55,122,114,3230,3306
77,138,127,2322,2237
95,89,93,1669,1768
34,141,144,2664,2656
69,130,129,2949,2957
36,110,111,2681,2681
85,166,148,2117,2044
92,99,91,1341,1363
102,138,141,3470,3420
100,90,86,1529,1458
73,137,149,1564,1615
59,146,149,2995,3040
45,140,139,3590,3526
61,126,126,1942,1956
23,159,165,3669,3731
385,88,103,782,812
75,122,122,2178,2167
115,115,117,1879,1895
62,100,106,1565,1518
40,136,141,3166,3215
91,131,132,2139,2226
99,126,116,2906,2907
74,125,126,2323,2420
93,118,116,2007,2056
89,121,123,1787,1771
49,121,120,1984,1951
174,115,108,1013,1074
157,52,50,660,630
107,110,105,1025,1010
64,87,92,1088,1100
149,37,35,368,367
515,37,33,397,416
79,121,123,1491,1552
180,64,64,506,479
110,102,108,1286,1296
131,97,90,947,965
96,98,96,1623,1636
353,4,3,155,196
132,109,105,1169,1203
86,86,82,1041,1079
138,49,45,506,506
47,109,107,1694,1694
52,122,123,1812,1869
126,61,64,725,696
71,115,122,1725,1731
103,83,75,682,669
211,51,51,423,413
160,63,64,748,733
175,73,79,509,519
82,112,109,1469,1517
123,74,75,1185,1182
90,104,104,1168,1221
293,32,38,289,291
80,76,74,630,615
117,62,58,565,533
154,57,53,562,585
143,43,43,367,370
206,74,66,379,338
150,47,41,284,286
116,49,51,502,485
184,92,88,652,631
84,101,102,1234,1201
399,56,64,435,408
475,21,24,180,231
226,17,18,257,201
128,67,63,389,386
161,35,39,318,326
133,45,47,381,359
113,80,74,691,678
164,54,62,486,506
134,75,69,540,501
207,73,57,447,370
72,113,115,942,915
177,54,47,408,364
195,22,26,187,205
183,56,58,379,398
181,28,29,355,319
350,31,39,326,329
375,22,20,182,174
186,38,41,302,274
188,28,33,199,245
401,31,26,179,193
318,64,57,266,250
483,16,14,146,146
155,47,46,310,292
509,5,6,124,125
439,19,17,162,149
125,85,88,783,791
202,24,21,239,209
433,4,3,91,80
227,41,49,277,324
363,14,14,142,112
78,100,100,825,851
191,41,39,281,271
505,4,6,96,88
360,23,25,261,255
530,15,16,124,120
94,119,117,857,858
158,41,40,378,361
539,15,13,194,183
136,47,48,255,271
182,24,31,176,191
197,64,66,471,461
185,31,35,114,173
466,19,24,142,126
217,12,15,84,132
179,23,26,201,210
565,44,49,226,239
502,27,24,213,197
541,2,2,60,59
135,29,34,145,138
111,80,79,520,516
170,39,30,181,174
204,51,46,310,265
172,44,43,256,237
200,25,22,112,125
472,4,5,79,82
470,6,7,62,15
427,18,16,87,83
