cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
148,47,44,1080,1078
131,120,117,1570,1599
175,113,116,1750,1724
61,150,166,3806,3926
93,136,138,4213,4293
84,122,115,2230,2356
72,131,133,2392,2326
40,151,155,5460,5584
107,130,120,2138,2151
90,126,130,3212,3244
133,61,56,944,938
82,136,139,3529,3629
94,151,149,2879,2853
174,148,143,2296,2303
149,57,56,725,715
86,111,108,2628,2695
123,95,93,2508,2556
96,118,110,1777,1692
102,159,167,5057,5089
89,135,147,2922,2940
189,126,127,1843,1815
293,49,49,834,829
103,116,116,2081,2105
399,84,88,793,807
113,90,90,1220,1359
401,29,40,330,374
318,69,66,486,471
154,68,73,1027,1066
227,51,48,594,606
116,84,77,1130,1178
164,96,94,1566,1596
161,68,58,619,661
515,65,57,567,549
125,96,98,1804,1808
565,80,81,730,748
78,129,131,1766,1885
183,63,67,717,728
196,34,43,616,616
184,111,110,1366,1374
128,87,87,1320,1326
170,55,62,563,562
194,70,60,764,722
163,54,49,522,503
117,78,73,784,807
197,108,103,941,952
80,89,93,1098,1123
208,128,133,1134,1246
386,48,48,527,579
375,39,34,457,431
553,28,29,533,532
182,66,61,448,451
207,88,94,1029,1051
165,23,22,365,362
186,50,56,650,641
211,75,70,728,714
135,44,48,429,424
181,55,56,803,768
198,50,50,566,600
459,15,10,167,177
209,26,29,360,347
439,22,20,241,228
324,54,47,319,280
158,52,58,417,483
206,79,81,542,540
129,53,53,503,488
64,115,114,1790,1803
409,40,35,381,394
188,49,53,498,521
160,59,57,599,665
112,122,127,1384,1518
141,89,89,569,620
176,34,37,237,259
427,13,16,155,155
142,71,70,660,694
191,69,59,668,658
363,23,22,177,166
152,41,38,344,333
178,55,59,559,545
403,28,29,289,300
199,34,35,394,403
338,41,41,406,398
144,91,87,897,869
190,46,47,301,334
460,28,25,202,169
483,36,37,375,394
145,72,71,617,613
126,64,57,615,604
254,23,29,229,215
130,52,53,358,309
205,47,51,398,394
505,8,8,110,101
397,48,55,240,248
240,5,7,126,126
187,26,27,266,307
150,49,48,502,507
342,19,21,190,202
153,33,40,358,374
177,63,69,623,613
551,87,82,734,732
195,19,16,166,128
278,38,41,230,226
294,26,31,229,251
173,56,50,418,411
482,80,90,364,413
466,22,20,159,140
166,80,91,581,654
151,43,43,280,275
539,19,19,238,232
550,20,19,204,201
546,20,26,226,234
192,42,50,371,347
204,63,62,464,444
441,8,9,81,75
167,20,21,141,141
533,5,10,81,150
172,40,39,338,321
171,31,31,233,229
406,16,19,205,173
360,24,28,239,212
169,66,59,370,374
127,18,23,187,182
244,4,7,55,71
545,70,64,263,261
162,34,33,237,231
210,37,30,240,217
570,64,67,309,306
295,37,34,226,253
137,26,28,201,200
396,12,9,90,95
548,18,16,96,95
417,15,16,193,186
159,27,27,175,154
213,11,13,61,87
168,41,47,224,256
200,44,43,229,247
155,93,91,386,386
277,29,31,203,233
516,9,9,88,86
496,10,11,79,86
260,5,3,59,49
498,12,13,73,98
530,21,23,160,160
139,23,25,172,185
327,12,11,110,101
398,25,33,129,183
252,18,18,141,124
500,26,29,175,197
334,27,28,136,130
543,15,32,64,78
491,11,12,102,70
279,9,7,73,62
280,42,45,183,258
147,27,31,227,288
298,19,22,100,103
531,15,21,90,110
347,11,13,79,79
560,15,13,82,94
214,25,29,215,202
201,45,47,203,197
413,64,62,218,240
326,7,8,54,50
508,4,5,49,58
554,22,21,149,139
243,27,24,158,156
310,23,25,125,126
437,16,15,105,85
559,28,24,141,150
268,6,4,44,41
212,33,32,240,211
185,82,72,340,307
492,5,7,30,51
217,26,25,204,180
467,24,18,123,123
317,9,10,74,88
478,12,16,52,109
307,33,30,108,67
475,21,21,103,108
469,74,70,251,261
348,9,9,58,58
203,29,30,118,113
513,5,5,46,52
323,15,17,108,112
517,23,24,132,120
497,5,3,40,38
364,69,62,247,213
179,33,32,116,120
202,45,49,278,269
557,7,9,38,47
502,21,15,94,67
426,31,27,149,115
333,15,17,73,81
449,10,11,81,87
339,26,28,106,124
447,33,27,135,93
421,21,29,77,93
232,16,18,83,105
269,5,4,44,42
472,5,7,43,50
336,18,12,92,82
450,19,16,50,59
325,55,38,167,125
301,12,13,52,80
393,11,13,80,57
314,7,11,39,42
306,9,10,57,60
555,10,10,83,113
382,9,8,69,44
312,12,12,52,46
369,11,10,73,69
462,5,6,28,31
330,10,11,55,62
509,4,3,22,37
387,12,11,64,57
266,10,6,39,30
219,17,16,78,76
379,17,15,77,60
384,28,23,81,78
394,13,18,58,55
297,10,11,64,67
226,8,14,53,50
558,3,7,26,29
525,17,14,48,44
494,18,18,56,70
220,11,6,33,29
365,7,7,39,47
519,9,9,46,45
146,17,18,70,73
283,10,8,38,36
377,24,28,82,87
567,18,15,50,54
273,22,25,91,80
566,12,11,42,50
353,5,6,37,37
356,8,9,45,49
259,3,4,29,27
237,6,6,26,28
249,5,8,28,37
389,5,6,23,29
414,8,7,38,40
526,10,9,37,38
489,8,17,33,45
285,7,10,33,34
438,9,5,41,31
247,13,8,46,35
410,2,3,18,20
216,19,17,41,45
568,7,7,25,25
238,7,8,41,46
418,23,17,49,45
303,25,22,58,65
255,4,5,19,12
308,4,6,20,21
224,5,8,25,25
540,20,16,45,47
486,14,9,41,38
537,10,9,30,24
477,12,11,43,46
428,8,9,26,34
493,7,7,29,29
446,14,15,41,43
490,37,46,98,107
229,8,9,30,28
433,5,4,23,16
305,9,11,37,36
549,11,10,36,36
400,3,5,20,18
331,2,3,13,17
474,12,9,41,37
456,7,8,28,33
264,6,3,21,12
236,3,3,16,16
424,7,8,45,36
349,8,9,35,32
275,19,19,49,49
468,9,10,54,60
378,12,12,47,47
358,10,11,26,34
291,8,8,20,16
320,4,6,21,27
431,7,7,23,24
233,3,4,19,20
499,11,12,31,33
315,11,7,35,34
563,3,3,18,19
481,7,9,25,26
362,2,2,12,11
251,4,4,20,22
225,3,3,14,13
351,5,6,26,11
457,24,22,63,62
271,3,6,17,16
261,10,11,42,29
286,4,6,18,19
411,9,7,32,28
272,4,4,19,20
435,7,8,34,31
345,14,11,31,32
511,7,8,22,19
407,7,7,17,19
453,5,5,15,14
506,10,13,22,20
309,8,9,25,21
454,9,15,20,31
337,17,25,27,59
452,12,10,28,28
248,5,5,16,20
442,4,11,11,20
434,7,7,25,17
504,16,11,34,22
381,4,5,9,14
372,2,1,8,5
527,7,4,14,10
404,7,8,16,19
328,10,8,21,15
523,10,12,31,30
343,12,16,30,30
520,9,13,19,24
371,3,3,12,17
367,3,5,17,17
391,3,5,8,11
392,12,13,21,27
221,10,13,25,27
455,10,6,19,15
311,3,4,10,11
250,4,5,9,11
544,5,5,11,11
319,4,2,9,8
388,6,8,14,11
239,5,2,9,9
473,13,11,23,18
524,3,4,9,11
405,2,1,7,4
234,5,5,12,9
470,2,3,8,10
429,5,5,11,10
461,6,7,9,14
448,2,4,6,6
215,6,7,19,23
292,5,5,9,10
484,6,6,10,13
480,2,1,6,5
380,8,8,18,15
423,6,7,11,14
370,2,2,6,5
415,8,8,19,13
535,5,7,12,10
465,2,3,6,7
223,3,4,9,7
487,9,9,16,14
522,14,16,23,26
445,8,4,13,7
561,6,6,12,11
290,3,3,7,8
262,4,5,7,9
274,4,3,7,4
412,3,4,6,5
419,7,8,10,14
562,4,5,5,10
395,1,3,4,4
284,3,4,7,5
344,6,4,10,9
235,7,6,12,12
222,9,4,12,5
352,2,2,2,5
218,1,1,4,4
368,4,8,8,11
408,4,5,8,8
532,2,2,2,5
503,5,2,8,2
346,2,4,3,6
228,3,1,5,3
374,6,5,9,7
253,2,2,2,4
547,3,1,4,3
300,10,5,11,7
245,3,3,4,5
422,3,4,4,6
329,3,2,5,2
510,4,4,4,6
420,3,6,7,8
241,5,3,8,6
507,3,4,5,6
242,10,9,13,12
302,11,7,12,9
316,1,2,1,3
299,11,14,14,21
402,4,5,5,7
464,6,6,8,8
270,7,5,8,7
340,7,8,9,8
313,3,3,4,5
541,4,2,5,2
443,3,4,5,4
495,1,1,2,1
366,4,4,5,6
246,2,4,3,5
501,2,1,3,2
263,5,5,6,7
231,4,3,4,5
332,2,1,3,2
463,4,6,5,7
383,1,1,1,2
335,10,9,12,10
281,1,1,1,2
552,1,1,1,2
458,4,3,4,4
444,2,3,3,3
529,1,0,1,0
296,0,1,0,1
528,2,2,2,2
564,4,3,4,3
257,0,1,0,1
425,2,1,2,1
267,3,1,3,1
451,1,1,1,1
256,2,1,2,1
569,1,1,1,1
436,1,1,1,1
357,1,1,1,1
321,1,0,1,0
265,1,3,1,3
376,0,1,0,1
476,2,3,2,3
485,2,2,2,2
471,1,1,1,1
512,0,1,0,1
341,1,2,1,2
432,2,2,2,2
282,0,1,0,1
355,1,1,1,1
538,1,1,1,1
289,3,3,3,3
542,1,1,1,1
258,1,0,1,0
518,1,1,1,1
534,0,1,0,1
230,0,1,0,1
