cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
278,12,12,113,141
174,105,114,906,901
401,28,31,184,201
318,39,43,179,163
148,31,26,427,427
154,48,56,433,477
102,135,124,1945,1978
183,42,44,281,276
164,55,57,579,569
375,14,15,198,208
163,22,21,174,172
86,87,85,798,796
208,57,69,367,357
565,42,43,277,273
182,27,24,199,204
177,48,46,206,231
500,19,18,124,178
447,18,17,164,111
113,72,59,563,568
196,25,26,242,255
184,80,78,413,442
128,52,59,522,523
80,64,69,413,418
135,39,45,294,294
160,38,41,267,266
199,19,25,176,185
144,50,49,376,399
505,16,12,79,83
170,24,32,188,190
553,17,18,184,188
197,60,43,329,299
214,20,21,159,156
150,34,31,251,237
141,33,37,198,197
298,20,18,124,125
551,80,72,282,277
403,20,20,164,158
409,25,20,129,130
417,18,15,117,159
205,35,40,170,132
210,15,19,101,99
195,17,15,44,92
159,15,15,133,57
211,38,45,236,227
176,25,21,101,90
539,11,14,117,130
191,40,38,268,244
342,13,11,88,92
194,35,42,230,252
223,10,15,68,87
178,32,30,162,152
338,26,22,204,169
145,25,33,204,228
502,17,15,70,91
280,16,6,82,16
192,25,33,144,177
126,55,60,338,398
142,55,47,275,256
112,84,82,467,478
202,16,19,109,127
433,3,2,65,48
181,32,29,204,196
151,22,18,102,108
179,27,29,195,208
155,54,40,159,143
277,15,17,101,84
495,4,5,46,53
413,32,32,95,96
146,14,16,103,103
207,44,44,214,206
559,11,13,55,58
234,10,5,52,46
209,29,22,161,101
188,23,27,140,132
349,4,6,35,39
387,9,7,52,57
169,26,25,138,136
439,12,9,48,45
324,31,27,109,96
247,8,9,68,87
496,10,15,54,50
186,35,32,229,238
526,9,7,80,85
173,22,23,97,114
166,49,40,153,144
274,6,2,28,29
158,34,28,162,144
462,5,5,28,32
364,14,16,49,59
172,28,26,112,116
545,9,11,62,56
353,4,3,30,28
130,30,29,135,164
204,30,39,151,170
276,1,1,25,25
327,24,22,79,74
345,5,6,26,33
377,10,13,45,40
441,8,11,36,34
153,27,30,140,152
570,31,21,116,106
295,20,16,74,70
201,30,28,102,99
190,18,19,67,70
498,5,5,28,25
152,24,17,74,64
137,21,19,59,68
306,2,2,23,23
468,9,8,40,49
254,10,7,26,30
279,4,6,27,21
232,5,7,32,33
244,2,3,15,22
198,15,13,44,39
187,11,22,43,54
316,4,6,20,26
212,11,13,63,62
269,7,8,34,33
541,5,4,30,30
469,24,31,75,87
348,7,7,30,28
533,2,4,15,21
310,10,12,46,52
229,8,5,24,32
386,14,18,54,69
200,11,12,44,48
564,9,10,18,47
297,7,4,36,10
139,22,19,103,85
546,14,13,53,55
550,16,16,59,65
470,2,5,19,26
452,3,3,20,20
530,11,14,68,69
519,8,12,44,36
483,17,16,69,64
240,5,6,20,32
171,19,17,54,59
418,6,7,26,21
129,33,31,132,124
167,11,12,34,37
421,32,23,54,45
384,7,6,16,23
333,10,11,39,56
472,6,6,40,41
508,3,4,22,22
185,26,28,82,83
308,4,4,18,16
557,5,6,24,21
334,26,25,87,64
294,10,13,49,42
555,7,9,35,33
360,13,17,52,63
328,9,13,40,55
243,5,7,29,32
398,15,14,47,38
482,29,25,62,61
494,7,6,14,24
406,7,6,19,22
168,20,20,56,63
459,5,3,17,11
275,2,3,7,15
219,4,7,11,20
380,12,7,29,14
127,17,20,49,59
162,12,15,28,40
285,6,8,23,23
296,5,4,16,16
213,10,9,28,22
339,9,10,25,21
449,6,4,19,10
305,9,9,36,38
443,6,7,19,18
369,7,7,26,25
491,4,4,15,10
490,4,7,23,29
548,7,5,18,17
516,4,7,11,31
554,8,6,23,15
568,14,10,36,30
424,6,6,18,18
382,7,7,19,22
388,3,1,12,10
475,19,15,56,38
358,9,10,27,33
467,13,10,31,24
378,6,7,23,27
330,8,6,15,20
522,6,9,11,25
435,6,6,15,10
543,1,2,4,10
268,4,4,12,11
248,2,4,10,9
460,6,4,10,14
165,13,10,30,26
525,8,11,21,21
237,3,5,12,13
466,6,7,9,16
489,4,5,17,21
414,4,4,15,16
397,27,17,41,36
566,7,6,11,15
216,6,5,13,14
434,10,9,21,21
241,4,8,12,16
549,2,3,5,11
381,6,4,16,12
534,3,4,9,10
315,8,6,22,17
343,4,6,13,12
307,14,12,21,22
497,2,2,10,9
289,1,1,6,5
303,4,3,6,8
391,2,2,9,8
203,15,16,36,29
510,1,3,1,12
272,4,3,12,14
419,3,4,10,9
235,3,4,11,10
520,7,6,16,16
560,7,9,17,19
457,5,5,13,14
513,2,1,6,6
450,14,13,31,32
517,4,9,7,22
317,3,2,10,7
531,5,1,10,6
261,3,5,9,12
352,5,5,11,6
446,4,3,9,9
147,7,8,18,17
558,4,3,10,10
217,12,10,29,21
511,9,6,18,15
396,2,2,6,4
336,6,3,12,8
458,5,3,9,6
448,4,5,10,10
335,4,4,8,13
351,4,3,9,10
266,4,4,8,9
321,1,1,4,5
412,3,4,6,12
263,3,5,4,10
283,2,2,8,8
368,4,4,7,8
242,10,7,15,11
320,1,1,4,4
371,4,5,8,8
249,5,2,5,5
224,4,4,7,7
499,3,4,3,7
312,5,4,7,7
374,3,3,6,5
474,9,6,11,11
392,4,3,7,3
273,4,5,7,7
222,1,2,4,5
337,7,4,9,7
233,3,3,5,6
356,2,2,5,4
314,3,3,7,5
456,4,3,9,6
400,1,1,4,4
291,2,1,3,3
262,4,5,6,8
542,2,2,4,3
347,4,4,6,5
402,7,6,9,9
393,4,6,7,8
231,1,0,3,0
363,3,4,7,5
544,4,5,6,8
540,7,7,11,11
230,2,2,4,4
477,2,4,4,7
264,2,2,3,5
299,2,3,6,4
322,2,2,3,4
486,2,2,4,5
301,3,3,5,6
426,5,5,6,8
323,7,6,11,7
286,3,4,7,7
281,2,1,3,3
250,1,2,3,3
340,2,2,3,4
394,4,3,5,5
493,5,2,5,4
366,1,4,3,5
325,6,4,7,5
453,6,5,7,7
411,2,1,3,1
561,3,4,4,5
284,1,5,2,6
226,4,3,5,4
362,2,1,2,2
509,2,5,3,7
404,5,4,7,6
503,1,1,2,2
563,5,4,5,5
451,0,1,0,2
282,0,3,0,5
265,3,1,5,1
492,0,1,0,2
537,4,5,4,7
365,1,1,2,2
255,1,2,2,2
309,1,2,1,3
367,3,2,5,4
484,2,3,3,3
405,1,1,2,2
444,4,5,5,7
481,2,2,2,3
220,1,3,1,4
416,1,2,2,2
455,3,3,3,4
252,1,2,2,4
478,3,3,3,4
535,4,1,5,1
238,4,4,5,4
529,2,2,3,3
547,2,2,3,2
389,1,1,1,2
445,4,1,6,1
245,3,2,3,3
379,4,4,5,5
346,1,2,2,2
425,5,1,7,1
326,0,1,0,2
437,4,3,4,3
562,2,2,2,2
215,1,2,1,2
256,1,1,1,1
528,0,1,0,1
410,3,2,3,2
225,2,1,2,1
407,2,2,2,2
251,1,1,1,1
355,1,3,1,3
438,2,2,2,2
357,1,1,1,1
538,1,1,1,1
436,1,1,1,1
311,1,1,1,1
257,2,2,2,2
344,2,1,2,1
302,1,1,1,1
430,1,2,1,2
221,4,3,4,3
569,1,2,1,2
429,0,1,0,1
454,1,1,1,1
461,0,1,0,1
246,1,1,1,1
536,1,1,1,1
354,2,1,2,1
260,0,1,0,1
507,1,1,1,1
523,3,2,3,2
527,1,0,1,0
408,0,1,0,1
473,1,1,1,1
567,2,1,2,1
329,1,2,1,2
359,1,1,1,1
300,3,2,3,2
271,1,2,1,2
532,2,1,2,1
431,2,1,2,1
287,1,0,1,0
290,2,2,2,2
228,1,1,1,1
270,1,0,1,0
332,0,1,0,1
292,0,1,0,1
476,0,1,0,1
480,0,1,0,1
