cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
28,167,162,13115,13059
105,99,101,5098,5159
39,189,184,29257,29387
120,127,133,9503,9523
98,121,117,9322,9188
7,165,162,24062,24240
11,160,156,12924,12835
6,174,165,22201,21993
35,142,151,8622,8674
5,169,156,22914,22832
104,116,133,9161,9222
14,158,156,14854,15230
12,147,144,12109,12341
3,182,179,16142,16203
101,137,139,8108,8075
17,149,146,14309,14528
4,163,162,13931,14012
15,164,164,14223,14498
97,124,126,6975,7149
58,133,137,11678,11688
26,126,128,8014,8029
16,147,142,10418,10673
46,128,134,7193,7009
2,161,160,14485,14687
33,163,157,15647,15400
54,125,121,3641,3688
106,136,133,7642,7706
31,143,155,9955,9709
10,173,167,15172,15398
81,123,126,4439,4465
50,133,132,5538,5723
13,155,154,13723,13836
119,114,118,2299,2357
114,199,202,8904,8803
8,140,134,7768,7772
38,142,139,4389,4308
9,142,142,6452,6173
51,134,140,5508,5648
48,156,158,8162,8163
57,135,141,6161,6073
1,177,181,8931,8971
21,139,128,6899,6854
193,147,141,3337,3360
18,138,130,8063,7747
25,126,134,6204,6147
109,105,110,5392,5487
20,150,138,10417,10170
41,150,160,7780,7527
122,84,79,2904,2867
121,115,114,5513,5514
19,152,151,5711,5626
24,125,123,4395,4462
30,141,145,6564,6495
56,107,98,2251,2216
70,123,126,4951,4916
83,134,142,2689,2834
32,111,125,4826,4868
118,126,134,2542,2593
37,132,133,6319,6401
53,145,139,4547,4469
88,96,91,1034,1054
60,118,116,2134,2116
108,131,145,3578,3569
29,148,139,5079,4726
27,124,118,2960,3045
42,127,126,2901,2908
76,110,113,2497,2504
67,186,184,4143,4043
390,62,57,805,784
65,114,115,1662,1699
87,160,150,2959,2905
140,84,79,1303,1281
44,159,147,3909,3903
68,125,126,1640,1584
115,117,111,1556,1439
22,116,118,2744,2741
95,89,89,1390,1408
43,157,154,2336,2270
77,116,119,1595,1570
34,139,144,1813,1804
156,118,122,1421,1340
385,88,82,623,622
61,104,99,1018,1150
100,104,90,1062,1069
62,99,94,1373,1319
66,105,103,1272,1332
63,115,114,1596,1585
75,117,120,1401,1381
36,109,110,1887,1928
73,100,94,1374,1340
82,105,100,1219,1061
138,49,56,590,558
40,119,113,1679,1775
91,96,104,1205,1225
192,33,31,269,293
99,109,111,2478,2372
52,113,121,1462,1544
149,33,23,271,248
94,97,93,760,772
45,143,140,2498,2516
55,103,101,1772,1688
85,130,127,1371,1409
78,85,88,1008,1101
107,87,94,798,708
89,108,117,1148,1124
157,50,55,376,379
69,113,118,1757,1765
399,62,55,476,455
126,76,70,404,428
71,113,120,1181,1199
49,104,102,1091,1072
103,66,81,517,532
93,111,110,1309,1292
150,28,29,253,256
47,104,108,1131,1180
79,118,118,884,876
110,90,91,801,830
189,99,91,787,733
124,133,122,1467,1423
23,134,133,2475,2470
175,60,56,402,399
131,80,93,588,624
132,104,93,983,976
161,29,31,242,283
84,93,92,798,786
123,67,72,562,558
143,38,34,305,316
59,128,132,1722,1733
90,94,90,816,810
414,6,13,123,133
74,120,123,1554,1626
96,82,82,889,814
133,52,49,310,308
92,88,81,888,812
116,49,47,434,471
113,64,59,615,504
117,48,49,380,400
293,27,23,195,201
177,40,36,223,175
494,20,14,68,130
184,60,73,389,423
102,132,126,1633,1601
350,28,33,224,226
318,36,38,171,191
401,24,32,136,144
64,80,88,678,666
183,45,47,282,312
179,32,28,258,239
164,69,56,498,434
206,30,36,177,169
174,98,98,738,737
182,25,25,148,139
437,6,4,76,70
145,36,42,212,237
551,50,45,214,189
160,44,38,264,268
515,33,39,202,187
148,30,31,227,223
134,53,52,361,366
197,83,81,332,345
125,67,71,562,558
360,11,14,117,139
452,21,12,137,97
135,45,50,173,204
111,69,74,459,443
211,39,47,229,240
565,41,43,191,184
278,18,21,131,147
170,25,28,247,256
227,34,39,219,234
72,94,94,546,568
181,25,28,133,172
427,21,20,95,102
136,43,46,254,257
80,70,75,381,374
517,8,9,59,62
190,28,36,215,218
188,24,27,105,127
180,62,58,313,261
339,9,11,75,71
413,64,57,254,199
141,38,41,175,180
208,63,63,281,254
142,64,66,218,263
496,8,7,56,62
86,79,82,618,619
519,7,7,69,60
144,46,44,273,292
196,22,32,118,119
129,19,18,69,81
375,17,18,130,122
128,50,47,271,260
112,89,88,462,453
191,32,34,192,184
154,50,43,265,266
358,8,6,50,60
295,21,23,82,69
328,12,13,88,74
162,19,17,142,135
403,12,12,75,76
204,40,36,163,165
202,22,21,77,72
186,30,29,175,181
247,8,9,37,48
277,20,28,113,128
516,6,11,55,53
