cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
314,2,2,4,3
569,1,1,2,2
509,1,1,2,2
491,1,1,2,2
566,1,1,2,2
388,3,3,3,4
431,1,2,2,2
514,1,1,2,2
340,3,2,4,2
300,1,3,2,4
357,1,1,1,2
386,3,2,3,3
400,1,1,1,2
239,2,1,2,2
280,1,2,1,3
517,3,4,4,4
252,4,3,4,3
445,1,1,1,1
320,2,1,2,1
402,4,3,4,3
524,1,2,1,2
504,0,1,0,1
271,0,1,0,1
502,0,1,0,1
405,3,2,3,2
485,1,1,1,1
433,0,1,0,1
394,0,1,0,1
556,0,1,0,1
253,1,0,1,0
262,2,2,2,2
443,2,2,2,2
419,1,1,1,1
229,1,2,1,2
422,3,4,3,4
371,2,3,2,3
236,1,1,1,1
411,2,2,2,2
256,1,1,1,1
561,2,1,2,1
567,2,2,2,2
366,3,3,3,3
391,2,2,2,2
534,2,2,2,2
344,1,2,1,2
494,1,1,1,1
296,1,1,1,1
436,1,1,1,1
311,1,1,1,1
258,1,1,1,1
260,0,1,0,1
359,1,1,1,1
466,3,2,3,2
242,1,1,1,1
496,2,2,2,2
263,2,2,2,2
516,1,1,1,1
464,1,1,1,1
215,2,2,2,2
542,1,1,1,1
347,1,2,1,2
346,1,1,1,1
478,2,2,2,2
353,0,1,0,1
489,1,1,1,1
299,1,1,1,1
220,1,1,1,1
326,2,2,2,2
412,1,1,1,1
383,1,1,1,1
527,1,0,1,0
501,1,1,1,1
370,2,0,2,0
477,1,2,1,2
336,1,2,1,2
424,2,1,2,1
435,1,1,1,1
457,1,0,1,0
476,1,1,1,1
543,1,1,1,1
302,1,2,1,2
234,1,0,1,0
382,1,1,1,1
303,1,2,1,2
522,1,0,1,0
395,1,1,1,1
425,1,1,1,1
426,1,0,1,0
240,1,1,1,1
448,0,1,0,1
470,1,1,1,1
531,2,0,2,0
223,1,1,1,1
245,1,1,1,1
449,1,1,1,1
415,0,1,0,1
317,0,1,0,1
313,1,0,1,0
