cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
520,5,5,13,13
278,6,3,15,15
559,5,5,15,17
533,2,3,13,13
179,10,13,27,28
356,3,3,6,9
266,5,5,12,15
496,3,1,9,7
305,7,10,23,23
362,5,4,10,8
282,1,1,6,6
162,4,6,14,14
200,5,5,11,8
531,3,2,7,7
147,7,5,21,18
307,6,6,20,20
549,4,3,9,8
526,5,5,14,13
563,4,4,10,10
291,3,2,7,6
365,2,2,5,6
516,3,2,5,6
229,1,3,5,4
244,2,3,6,7
381,4,4,10,11
285,2,5,8,8
528,1,1,5,5
210,15,12,24,22
523,11,10,16,18
498,3,2,7,5
351,3,2,6,6
239,5,4,11,11
493,3,6,10,9
415,2,2,5,6
497,3,1,7,5
301,4,2,7,6
398,12,11,22,20
343,6,5,11,8
558,2,2,5,5
165,9,7,11,12
455,4,4,7,8
339,7,7,11,11
499,8,5,13,11
290,4,4,9,10
404,4,5,10,11
459,7,6,9,11
340,1,3,4,4
358,5,5,12,10
280,2,4,6,6
195,6,10,12,13
337,7,9,14,13
406,2,2,5,4
215,4,4,9,8
300,3,3,9,9
447,3,3,6,6
487,5,4,6,7
249,1,1,4,2
159,7,8,10,11
225,2,1,4,3
412,1,1,3,1
203,8,8,15,13
384,1,1,2,3
453,2,3,6,7
289,3,2,5,5
233,1,3,3,3
380,4,2,6,5
366,3,4,6,6
417,5,4,10,7
554,3,3,5,5
326,1,1,3,1
408,2,2,4,4
261,3,4,5,5
431,3,3,5,4
187,8,8,12,12
367,3,5,5,6
221,8,9,12,14
452,2,2,5,4
394,3,3,4,5
275,1,1,3,2
226,6,4,9,7
345,3,2,3,4
349,2,3,4,3
562,3,2,4,3
245,1,1,1,2
537,8,6,9,8
302,1,1,2,1
543,2,1,3,1
461,3,4,4,4
422,4,5,6,6
269,2,2,3,3
484,5,5,6,7
478,3,2,3,3
542,1,2,2,2
534,2,1,2,2
379,1,1,2,2
230,2,2,3,3
265,2,2,2,3
331,1,1,2,2
360,2,3,3,3
317,2,1,3,2
410,2,2,2,3
501,2,2,3,3
241,4,3,4,4
400,1,2,2,3
513,2,2,3,3
426,2,3,3,3
411,3,4,4,5
437,2,3,3,4
297,2,2,3,3
434,3,2,3,3
314,3,1,3,2
306,3,3,5,5
547,1,3,2,3
271,2,1,2,2
217,5,2,6,4
474,4,3,4,4
402,1,2,2,2
476,3,3,4,3
388,2,2,2,3
492,2,2,3,3
416,0,1,0,2
242,1,2,1,3
256,2,1,2,2
488,2,2,3,2
407,1,1,1,2
222,1,2,1,4
216,3,3,3,4
352,1,1,1,1
248,3,4,3,4
371,0,1,0,1
320,1,0,1,0
273,2,1,2,1
532,2,1,2,1
471,1,1,1,1
376,1,1,1,1
253,1,2,1,2
454,1,1,1,1
377,1,1,1,1
443,1,1,1,1
556,1,1,1,1
374,1,1,1,1
236,2,2,2,2
303,1,1,1,1
522,1,1,1,1
538,1,1,1,1
507,2,2,2,2
258,1,0,1,0
272,1,1,1,1
502,1,1,1,1
468,1,1,1,1
458,2,2,2,2
509,3,0,3,0
405,2,2,2,2
524,1,1,1,1
465,1,0,1,0
246,2,2,2,2
336,1,1,1,1
296,3,3,3,3
262,2,1,2,1
429,4,3,4,3
445,1,0,1,0
517,2,3,2,3
355,1,1,1,1
219,2,1,2,1
436,1,1,1,1
311,1,1,1,1
425,0,2,0,2
357,1,1,1,1
370,3,2,3,2
228,1,1,1,1
438,1,1,1,1
470,0,1,0,1
240,0,1,0,1
424,1,1,1,1
372,2,2,2,2
395,1,1,1,1
252,1,1,1,1
251,1,1,1,1
446,1,1,1,1
489,0,1,0,1
263,1,1,1,1
325,2,1,2,1
529,0,1,0,1
442,2,2,2,2
569,1,2,1,2
500,1,3,1,3
346,1,1,1,1
490,0,1,0,1
218,0,1,0,1
511,1,1,1,1
344,0,1,0,1
328,1,1,1,1
485,1,1,1,1
250,1,1,1,1
392,1,1,1,1
480,0,1,0,1
330,0,1,0,1
313,0,1,0,1
396,1,2,1,2
535,1,2,1,2
234,1,1,1,1
220,1,0,1,0
386,0,1,0,1
383,2,2,2,2
391,1,1,1,1
257,1,0,1,0
423,1,1,1,1
