cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
82,70,68,1217,1186
154,33,31,555,560
164,45,42,827,796
148,17,18,509,514
227,19,20,368,365
399,16,16,368,357
93,68,73,1249,1244
47,74,71,1090,1068
125,52,48,1138,1140
149,15,19,292,288
156,48,48,671,703
565,26,20,368,373
123,35,36,707,700
163,13,12,341,339
116,34,32,512,515
196,20,18,391,387
553,20,20,496,503
375,14,8,332,331
102,92,89,1468,1481
111,49,52,1167,1151
144,32,33,526,524
135,24,19,333,324
133,14,10,290,290
66,94,87,1113,1101
161,21,23,277,264
183,22,20,231,227
174,75,64,1034,1027
318,15,18,196,206
401,9,7,162,156
515,21,23,280,283
409,16,18,274,275
128,50,51,740,722
103,64,58,782,780
94,71,73,1155,1162
403,13,12,289,289
189,48,41,407,387
194,22,22,352,354
182,15,13,248,245
117,29,27,268,255
208,31,31,406,397
170,28,32,242,247
206,20,16,205,202
78,75,70,587,572
86,53,61,758,760
142,34,28,328,340
176,19,20,155,148
145,23,24,313,312
89,69,70,752,766
338,17,16,214,216
178,26,27,225,230
199,23,19,343,341
181,22,21,339,339
186,27,26,265,268
211,25,25,311,309
342,8,8,126,128
158,17,19,168,156
172,20,19,208,210
427,6,6,110,108
191,17,20,212,217
96,58,60,401,399
169,24,22,200,192
204,21,22,263,249
64,57,55,521,520
141,18,13,164,160
197,27,30,204,192
113,46,48,371,353
166,22,16,191,182
126,18,18,231,226
207,18,18,201,194
546,10,11,119,117
550,12,10,142,142
184,41,34,226,198
153,16,15,157,150
152,10,14,106,107
198,13,11,59,62
173,15,14,116,123
160,28,24,214,215
188,16,14,104,105
177,32,31,208,201
112,66,57,393,379
192,17,17,118,120
551,25,26,155,149
327,7,9,62,61
469,9,8,51,48
348,3,5,46,48
294,20,20,105,110
483,14,13,91,92
150,22,23,102,104
295,8,8,45,48
570,19,15,113,106
151,22,19,135,139
557,5,6,38,34
129,25,26,145,147
548,7,9,45,44
130,13,17,87,89
232,4,4,42,43
324,11,12,55,64
439,4,7,48,49
334,7,6,49,38
268,3,2,28,29
213,5,5,33,34
505,8,7,46,45
298,13,12,53,53
530,9,11,49,48
209,8,10,41,42
539,12,11,96,96
185,16,20,92,94
369,6,9,52,51
462,3,4,26,25
167,9,8,40,34
137,12,11,72,69
205,12,15,79,81
326,1,1,19,20
139,7,7,65,64
310,7,10,54,53
456,4,6,27,25
555,4,4,30,30
80,37,42,188,196
413,16,15,59,55
283,4,5,24,24
525,7,7,36,34
441,3,6,19,22
202,16,13,41,38
171,15,14,54,56
214,5,7,35,37
545,10,10,32,34
224,8,5,18,18
243,3,4,30,30
168,20,21,70,65
418,5,8,26,27
212,10,14,48,48
393,6,6,34,34
475,8,7,27,28
155,26,21,64,65
190,14,10,31,27
498,3,4,16,17
533,4,2,14,14
127,10,11,28,28
308,2,3,11,12
394,3,3,12,13
275,1,1,10,10
364,11,12,32,31
519,1,2,10,10
146,6,7,18,19
201,13,18,40,42
414,5,5,16,18
482,13,18,49,59
568,9,5,21,21
237,2,3,12,11
238,3,4,19,19
540,6,9,23,25
486,8,8,17,15
554,2,2,10,10
315,7,5,22,22
356,4,3,11,10
363,6,7,18,16
226,5,4,12,11
508,4,4,13,13
278,6,7,28,29
286,5,7,14,15
421,4,5,12,12
147,8,8,20,22
467,7,6,17,21
387,5,6,16,18
333,9,9,23,22
200,9,5,14,11
312,3,4,13,14
305,7,4,16,12
417,7,5,16,19
559,5,5,13,12
397,28,16,46,34
563,2,2,8,7
203,12,10,29,24
179,13,11,28,24
277,9,7,16,14
249,2,2,7,9
410,6,5,13,13
210,8,7,14,14
528,1,1,6,6
560,3,6,8,8
343,6,6,19,20
380,1,2,6,6
285,3,4,12,11
404,4,4,12,13
411,4,5,15,17
362,1,4,6,6
269,2,2,7,7
162,4,6,10,12
300,2,3,8,9
159,10,10,21,20
266,8,5,13,11
487,5,4,10,9
233,1,3,5,6
381,3,3,11,11
290,3,3,9,10
531,1,4,5,7
368,2,2,6,6
216,4,3,6,6
400,2,2,5,6
520,4,4,8,10
523,4,4,8,8
493,6,5,10,8
496,2,2,5,5
279,3,2,4,5
459,7,7,13,13
195,6,5,12,9
415,1,1,4,3
447,6,5,10,10
225,3,3,6,6
325,4,4,7,7
526,3,1,5,4
307,5,5,10,10
549,5,3,9,8
407,1,1,3,4
345,3,3,8,8
422,4,5,7,7
241,3,3,5,4
301,4,4,7,8
472,2,3,4,5
280,1,1,3,3
351,3,2,4,4
284,3,3,5,5
360,3,3,6,5
314,4,4,5,7
384,2,2,4,2
497,1,3,2,5
340,4,4,6,6
358,5,3,7,7
398,7,6,10,9
499,4,2,6,5
244,2,3,4,5
254,8,5,10,9
500,2,3,4,4
247,5,3,6,5
337,6,7,10,10
235,2,1,3,3
378,4,5,8,7
349,4,4,5,6
309,2,2,3,4
402,2,3,4,4
517,4,4,6,5
396,1,1,2,2
405,2,2,3,3
339,5,5,7,6
434,3,3,4,4
424,2,1,3,2
219,3,2,4,3
446,2,2,3,3
379,1,3,2,3
513,2,2,3,3
289,2,1,2,2
454,1,1,2,1
537,5,3,5,4
484,4,5,5,6
377,3,3,4,4
221,3,4,4,4
239,3,4,5,5
431,2,1,2,2
476,2,2,2,3
187,6,8,6,10
292,4,5,5,5
444,1,1,1,2
382,1,1,2,1
516,4,3,5,5
569,2,3,2,4
468,2,2,4,4
271,1,1,1,2
453,3,2,4,3
370,1,1,1,2
538,2,1,2,2
470,3,4,4,4
437,3,2,3,3
426,2,2,2,3
311,1,1,2,2
302,3,1,4,1
265,4,3,5,3
229,1,2,2,2
366,2,2,2,3
518,1,1,1,1
562,1,2,1,2
272,1,1,1,1
504,2,2,2,2
544,1,2,1,2
435,0,1,0,1
273,3,3,3,3
458,1,2,1,2
258,2,2,2,2
256,1,1,1,1
328,0,1,0,1
473,1,1,1,1
542,1,1,1,1
501,2,2,2,2
485,1,1,1,1
440,1,0,1,0
507,2,2,2,2
392,3,3,3,3
474,1,1,1,1
502,0,1,0,1
535,2,1,2,1
376,2,2,2,2
313,1,1,1,1
165,4,5,4,5
248,1,1,1,1
489,1,0,1,0
291,1,1,1,1
253,0,2,0,2
281,2,2,2,2
357,1,1,1,1
494,2,2,2,2
306,1,0,1,0
420,1,1,1,1
395,1,1,1,1
452,2,2,2,2
330,1,1,1,1
250,2,2,2,2
296,1,0,1,0
511,1,1,1,1
336,0,1,0,1
373,1,1,1,1
457,1,0,1,0
416,0,1,0,1
242,2,2,2,2
492,1,1,1,1
320,1,1,1,1
222,1,0,1,0
365,2,1,2,1
532,2,2,2,2
261,1,2,1,2
317,2,2,2,2
329,1,0,1,0
558,1,1,1,1
260,1,1,1,1
455,2,2,2,2
429,0,2,0,2
262,1,1,1,1
461,1,1,1,1
347,1,1,1,1
252,2,1,2,1
480,0,1,0,1
322,1,1,1,1
547,1,1,1,1
406,1,2,1,2
436,1,0,1,0
408,1,1,1,1
215,1,1,1,1
445,0,1,0,1
297,1,1,1,1
425,1,0,1,0
543,1,0,1,0
341,0,1,0,1
478,1,1,1,1
245,1,2,1,2
217,1,1,1,1
433,0,1,0,1
234,1,1,1,1
412,1,0,1,0
303,0,1,0,1
