cve_mun_full,num_dispositivos
02004,67298
19039,61170
09007,60241
21114,53837
09005,50508
15033,48312
14039,47607
08037,46991
11020,44244
14120,41466
15058,35441
22014,33977
31050,30538
15057,28993
02002,28937
09010,27559
09015,27137
08019,26561
26030,26168
28032,25931
15106,25454
24028,25289
05030,24874
19006,24788
09012,24453
23005,24270
09003,24194
15104,23310
01001,22257
09014,21842
16053,21585
19026,21509
25006,20450
14097,19663
09016,19266
15013,19024
14098,19000
05035,18197
15121,17417
09017,17317
15031,16853
28022,16809
09002,16378
27004,16322
19046,16315
14101,15580
30193,15368
15109,14981
19031,14885
09006,14842
17007,14826
12001,14526
15039,13711
15081,13678
28027,13633
19021,13460
09013,12984
02001,12919
09008,12895
11007,12607
07101,12375
10005,12150
30087,11826
13048,11530
11017,11084
09011,10995
28041,10839
19048,10798
19018,10704
15122,9949
15037,9697
23008,9344
25012,9199
28038,9179
03008,9162
15020,8963
15025,8578
09004,8326
26018,8160
18017,7955
24035,7835
15060,7736
15054,7665
15070,7466
14067,7418
13051,7201
25001,7083
20067,6923
28003,6876
10007,6861
17011,6857
19019,6842
03003,6831
05018,6813
22006,6777
30039,6713
32010,6654
04002,6644
16102,6303
21156,6268
22011,6021
15099,5976
22016,5888
12029,5867
28009,5716
26055,5268
05025,5238
26043,5175
23004,5157
15029,5145
21119,5110
04003,5003
17006,4902
15024,4888
07089,4742
30044,4639
08017,4607
11027,4601
30028,4551
08021,4358
15108,4293
13077,4221
32017,4108
30131,4039
14070,3914
32056,3913
21140,3818
19041,3807
15118,3767
30118,3764
14093,3756
15120,3740
15051,3734
11015,3715
06007,3713
11003,3624
11037,3618
26029,3585
05027,3547
25018,3504
28033,3424
17018,3414
18020,3395
16108,3381
30189,3366
06002,3358
16052,3356
27002,3300
26042,3267
02003,3265
25011,3251
15002,3251
21041,3241
13069,3158
26048,3129
14053,3085
29033,3059
19025,3051
30108,3024
06010,2967
07078,2965
09009,2888
19009,2843
02005,2834
10012,2811
21132,2809
26017,2780
15076,2774
21019,2768
27013,2740
31041,2720
12035,2670
27005,2614
17029,2574
14023,2554
08032,2550
23001,2522
11042,2500
17008,2497
13076,2326
21015,2318
19010,2315
24013,2282
29005,2257
01005,2255
14063,2231
30124,2222
11031,2199
15005,2188
11014,2175
14083,2152
19033,2142
27008,2113
24020,2105
14124,2098
11033,2079
19045,2079
15042,2051
20184,2047
24024,2027
30102,2025
08050,2024
16006,2011
15035,2007
30048,2001
05028,1962
07019,1951
15095,1943
05010,1929
11005,1929
30105,1914
21074,1888
31101,1880
15110,1870
15014,1861
30174,1851
29010,1841
16112,1838
15011,1837
12038,1824
27012,1822
19038,1803
26002,1784
27014,1755
13030,1750
11032,1737
15091,1707
14018,1703
21071,1694
20385,1673
16088,1656
11023,1650
05002,1639
16069,1635
29018,1633
15090,1629
27007,1627
05017,1625
30065,1614
30068,1604
14073,1604
28021,1596
13063,1589
15018,1588
23009,1582
14013,1580
11028,1578
16075,1566
11011,1537
17028,1528
15092,1526
11002,1513
08002,1510
30085,1501
14008,1498
31059,1497
30038,1497
15088,1485
19049,1483
05020,1482
01011,1480
07065,1479
14044,1478
05033,1477
07059,1471
12055,1463
06009,1453
19012,1440
15062,1416
15087,1416
14015,1414
21174,1411
16082,1406
22012,1405
13003,1400
07061,1392
31102,1387
15053,1387
07097,1385
32020,1369
16066,1360
05022,1343
29013,1337
15067,1336
27006,1328
23002,1317
11004,1306
22005,1304
25015,1295
16076,1290
17004,1284
11030,1264
13083,1260
20039,1252
20079,1250
13013,1247
16034,1238
30011,1235
01002,1230
05032,1226
10008,1225
16071,1216
13061,1216
22017,1212
11001,1206
21197,1202
15115,1197
20043,1195
27017,1191
15059,1189
30141,1189
27003,1188
21053,1185
15101,1185
04004,1179
14085,1168
18004,1154
15048,1150
16107,1142
11025,1130
15045,1124
10032,1118
30175,1118
01003,1110
14030,1098
13016,1097
23011,1093
15082,1092
21208,1087
30123,1084
30128,1082
23006,1077
11035,1072
20390,1067
21085,1066
19004,1061
21154,1061
30160,1057
18008,1049
13028,1046
29025,1042
11041,1042
17012,1040
21164,1038
17020,1037
11021,1017
27010,1013
14121,1007
15100,1006
24037,1005
14066,1004
15074,996
14051,995
07027,991
14108,983
10038,974
14094,968
08011,949
15009,944
16079,938
07108,929
16043,925
30046,924
13052,923
11044,922
13041,922
13008,917
19044,913
07034,910
24011,909
30109,909
08004,903
03001,902
14035,901
11026,900
16050,899
11009,897
30183,896
03002,894
31096,893
32039,892
28040,889
25010,886
14006,882
32024,881
29043,877
13054,874
20413,870
08005,870
01007,869
14091,868
01006,860
12066,857
32042,839
30133,839
22004,836
29044,832
23003,823
22008,820
13056,816
07017,811
14016,801
05009,800
15019,798
21034,795
21106,791
30003,785
14050,782
26025,781
30181,776
11046,773
15040,772
31089,771
18015,771
14082,771
28025,770
15073,768
30030,761
32026,758
30138,752
22007,752
15085,741
13084,740
11008,737
15001,735
12028,735
25002,733
04009,730
26019,730
17030,724
15023,723
20318,720
28035,716
21186,715
04001,712
17002,706
29031,706
13012,706
21001,701
27016,700
30045,697
23010,697
16045,694
30040,694
12075,688
14087,685
16083,685
07099,684
15047,682
08045,678
32038,678
29006,676
17024,676
14078,671
17031,668
32005,667
16097,666
16011,665
07057,664
13023,656
14119,653
21083,651
20551,651
32034,650
24021,650
20515,649
25009,648
17017,645
11040,644
08052,642
20399,641
26033,638
14116,638
13029,636
32055,636
07052,635
12011,631
07020,630
30014,618
16055,618
30083,618
13067,617
31038,608
14022,607
15103,605
14114,602
31056,602
12057,597
14024,597
08036,593
27015,593
30206,589
30061,589
21003,588
32051,586
16068,586
13010,585
16012,584
30016,584
21180,582
13081,580
08062,578
26036,577
17003,577
29036,571
30115,569
14105,567
15113,567
20002,567
14002,561
23007,557
14046,555
29024,553
13050,541
30155,537
14037,535
07009,533
07046,533
21045,530
14045,525
05036,524
15124,524
21004,524
07012,521
25008,517
30071,517
30191,517
05003,516
30024,514
30004,514
13082,511
32036,511
30010,510
20324,510
14064,510
15065,509
30049,508
08054,507
12021,505
14043,501
17025,497
15012,495
29015,493
12050,492
30070,492
05024,491
27001,491
07049,490
24049,488
21207,487
15093,482
25017,482
26058,481
15043,481
30094,480
30026,479
21177,478
30015,478
30126,478
05004,476
32007,475
10004,475
30009,474
16031,473
15084,472
08031,471
10039,471
12058,468
30101,468
30143,467
11029,466
15030,464
29019,464
11019,463
16098,463
14049,463
18012,462
16010,462
10022,460
30201,460
15075,459
05006,459
20482,459
29028,459
10023,459
26041,458
29041,457
31079,457
30204,453
16015,452
20397,452
16035,450
20401,449
25013,448
16009,448
25014,448
21110,448
21115,447
21010,447
30207,445
15086,445
13074,443
15096,442
12061,441
07015,439
32037,437
24043,436
21051,435
07040,434
30032,432
16106,431
16073,429
29023,428
20334,428
24050,428
14033,427
12048,427
30023,426
15111,426
32009,426
16038,425
05038,423
12046,423
01009,423
16020,422
25004,419
15064,418
15072,417
28012,416
20014,415
07074,415
16110,415
14118,414
27009,412
08048,412
13001,412
30077,407
24016,406
14009,406
15114,405
20227,405
30034,402
15036,401
07092,401
22001,401
14047,400
11043,400
15044,399
28015,397
29034,397
32025,395
31093,394
30053,393
14055,392
30089,392
31052,391
15027,391
14077,390
04011,390
20570,389
26004,389
30047,388
07014,388
21047,385
14086,385
32047,384
11039,384
26026,383
20044,383
28007,382
07051,381
11012,380
13073,379
24032,378
06005,377
20157,377
05031,376
16085,374
21094,372
04005,372
31076,372
16019,372
11013,371
20210,370
21143,369
11018,369
14005,368
30081,366
12034,366
20057,366
21194,365
32048,364
15055,362
26047,361
13075,361
21142,360
32019,359
19005,358
13002,358
15063,358
21189,357
30066,356
20565,356
15052,356
16064,356
14025,355
30069,354
13037,353
30211,352
07100,352
13049,350
13021,349
07079,348
14048,348
15112,347
13059,347
14096,345
14021,345
08055,344
21172,343
18006,343
28043,342
21090,342
10036,342
21169,341
07069,341
32014,340
31013,340
14113,338
21108,338
14111,338
22003,337
18001,337
29039,334
30144,331
13035,329
15032,329
30112,329
30013,329
20107,329
30092,328
15008,323
15022,323
16113,322
30058,322
07030,322
07023,321
10037,321
16090,321
14100,320
15125,319
16093,319
19017,316
15056,316
07013,315
15003,315
07083,315
15079,313
07106,312
21199,310
17009,310
13070,308
03009,307
07031,307
24008,306
24036,306
30117,305
21104,305
14001,304
15123,303
29038,303
21048,303
30148,303
20439,302
21136,302
15097,300
14110,300
32023,299
16062,299
24040,299
31040,298
16016,297
15016,297
12053,297
16103,296
20273,295
29026,295
10001,295
21149,293
29002,293
15028,293
07104,292
29048,291
07008,291
30125,291
14017,291
14036,290
13024,290
16087,290
12007,290
30086,290
16025,289
08029,288
30196,287
13022,287
16111,287
14029,287
01004,286
21043,285
14059,285
12030,285
18018,284
22013,283
15007,283
15068,283
24055,281
07068,281
15006,280
12022,279
16065,279
16063,279
30173,279
07005,278
32029,277
17019,277
21118,276
21117,275
20073,274
29032,273
20350,272
30158,272
08010,271
13018,271
14125,270
15046,270
30134,270
32049,269
20198,269
24058,269
19047,268
24025,267
13015,267
20115,266
08060,266
14095,265
21195,264
20006,264
24007,264
16040,264
07107,263
12033,261
32016,261
14003,261
14074,260
21054,260
17026,260
06001,260
15010,260
15050,259
21012,259
30188,258
22009,257
04006,257
07102,256
12032,256
13007,255
20068,255
15089,254
07002,254
14123,253
14109,252
15015,252
16047,252
32022,251
15061,251
20278,250
24010,250
30157,249
22018,249
12012,249
21134,249
16105,248
14027,247
32040,246
15021,246
12076,245
18014,245
20360,245
31001,245
30006,244
29049,244
22002,244
14079,243
15107,243
30100,242
12017,242
32035,242
30192,241
13039,241
19013,240
20108,240
20293,239
21191,239
12059,238
16033,238
30208,237
17015,236
07080,236
21161,236
13057,235
08001,235
20469,235
31019,234
13038,234
32052,234
13055,233
30075,233
21013,233
07062,232
13009,232
18010,232
05023,232
07077,231
25003,231
30043,231
31091,230
15083,229
14088,229
13066,229
16091,229
13031,228
30052,228
10027,228
01010,228
11016,228
21078,227
20351,227
28030,227
20364,226
28037,225
10034,224
26070,224
32053,224
15117,224
16022,224
28002,223
29042,222
10016,222
20059,221
16017,221
30114,221
06004,221
20041,220
32032,220
24054,220
30164,220
19014,219
15105,219
17035,219
21069,218
12002,218
16084,218
24003,217
30091,217
18016,216
12045,216
20545,216
20297,216
18009,215
32050,215
30021,215
21153,215
31067,214
08003,214
07037,213
07123,213
24056,212
29021,212
08040,211
10026,211
18011,210
30097,209
16002,209
29007,209
30182,209
16089,208
13072,208
20483,206
08009,206
30130,205
14020,204
31033,204
21214,204
16058,204
14065,204
14058,203
30210,203
