cve_mun_full,num_dispositivos
02004,76214
09007,67980
19039,64063
21114,60528
09005,57463
14039,55973
15033,53761
08037,50802
11020,48516
14120,46756
15058,41054
22014,38945
09015,34682
15057,33739
02002,33467
26030,33258
09010,32895
31050,32348
09014,31759
23005,29838
15106,29322
09003,29123
28032,28976
24028,28502
08019,28348
09012,27965
15104,26961
19006,26847
05030,26142
09016,25895
19026,25417
25006,24803
01001,24771
16053,24118
15013,22633
14097,21969
14098,21421
09017,21336
05035,20784
15121,19984
28022,18976
09002,18717
19046,18410
30193,17986
27004,17919
15109,17876
14101,17632
09006,17400
15031,17236
12001,16191
17007,16167
19031,15736
19021,15026
28027,15026
09013,14972
02001,14895
15081,14542
15039,14468
10005,14330
30087,14112
07101,13647
11007,13502
13048,13060
23008,12505
09011,12458
28041,12059
19048,11894
11017,11838
19018,11725
15037,11259
19019,10997
03008,10879
09004,10567
28038,10456
09008,10392
25012,10348
15122,10147
15020,9988
15054,9853
15025,9267
26018,9221
14067,9206
18017,9196
15060,8836
24035,8773
20067,8209
15070,7940
17011,7873
10007,7825
25001,7779
03003,7736
28003,7665
04002,7391
13051,7326
05018,7246
16102,7236
22011,7187
22006,7145
15024,7072
30039,6935
22016,6910
12029,6884
28009,6616
15099,6582
21156,6385
23004,6265
05025,6259
21119,6151
26043,6108
32010,5969
30044,5934
04003,5865
07089,5496
17006,5465
30028,5414
32056,5308
26055,5231
15029,5171
11027,5127
13077,4659
15108,4623
08017,4601
30131,4587
32017,4511
15051,4443
14070,4394
18020,4351
19041,4327
21140,4249
11037,4204
14093,4203
15120,4173
06007,4142
30118,4078
28033,4044
08021,4038
26029,4033
11015,3934
26048,3914
16052,3908
30189,3863
21041,3862
05027,3861
15118,3836
25011,3811
06002,3809
16108,3735
11003,3620
02005,3583
17018,3514
15002,3498
02003,3400
21019,3374
06010,3372
09009,3367
26042,3364
26017,3359
14053,3357
19025,3311
29033,3245
07078,3232
30108,3171
27002,3123
25018,3056
13069,3040
31041,2993
21132,2963
12035,2932
23001,2840
17008,2823
15076,2799
27005,2784
08032,2775
19009,2757
24013,2750
14023,2699
13076,2685
11042,2671
10012,2665
14083,2574
17029,2574
01005,2564
11031,2522
27008,2518
29005,2493
27013,2487
15042,2434
20184,2433
15035,2413
14063,2402
24020,2378
19045,2356
30124,2352
11014,2319
19010,2300
21015,2279
11005,2267
19033,2248
07019,2246
30048,2153
16112,2145
24024,2114
16006,2113
12038,2094
16088,2088
15005,2086
15095,2075
11032,1994
30102,1981
26002,1978
20385,1975
14124,1963
05010,1956
13030,1954
15014,1947
16069,1924
31059,1919
14073,1919
27012,1912
21174,1893
30105,1885
14018,1868
28021,1867
08050,1850
29010,1842
19038,1840
14044,1794
08054,1780
14013,1780
05017,1775
11033,1771
11023,1769
30174,1765
23009,1763
30065,1760
05028,1758
31102,1743
27014,1739
06009,1735
29013,1723
05002,1716
11011,1707
15018,1695
19049,1694
05033,1692
21074,1674
14008,1659
17028,1658
15110,1621
27006,1614
19012,1604
16075,1594
30038,1592
15091,1587
12055,1586
15092,1574
30068,1560
23002,1560
15053,1554
13063,1551
16066,1550
11002,1547
14015,1521
30141,1513
21071,1509
25015,1502
07065,1481
15062,1475
15011,1446
15090,1446
23011,1431
16076,1427
31101,1426
16082,1414
22012,1413
30011,1410
07059,1410
14085,1409
29018,1407
05020,1407
22017,1405
16034,1384
08002,1377
13013,1375
17004,1371
15101,1370
32020,1369
11041,1362
13028,1362
05032,1359
20079,1340
11028,1332
15067,1313
15059,1312
20039,1291
13083,1279
15045,1278
15088,1277
20390,1274
13003,1270
11021,1269
21154,1264
30085,1259
14030,1258
15115,1253
07027,1252
11044,1252
13061,1250
11004,1235
01003,1231
18008,1229
15087,1227
15082,1219
11030,1216
16107,1210
18004,1209
27010,1208
13008,1205
27007,1194
30175,1190
03002,1185
16071,1181
20043,1178
30123,1178
29025,1175
07097,1174
23003,1171
27003,1167
01011,1162
22005,1156
21164,1155
15048,1152
11025,1148
17012,1139
11035,1125
10032,1124
14094,1120
28040,1119
15009,1111
16050,1109
12028,1107
11001,1101
11009,1092
19004,1090
03001,1083
21208,1077
05022,1076
30128,1076
04004,1076
08011,1074
26025,1072
17020,1056
07034,1049
01002,1045
16043,1036
07108,1033
13041,1017
21085,1011
07061,1010
19044,1010
14035,1000
30133,1000
12066,999
18015,997
30109,993
15074,984
29043,976
17003,975
30138,964
31096,963
21034,961
30160,959
14091,957
11046,956
21197,951
20413,940
30003,939
15085,935
32042,933
15100,916
05009,916
11026,914
14082,914
26019,914
13016,909
30183,907
14006,907
22004,906
04001,905
20318,895
21053,891
21106,888
13056,886
24037,885
27017,882
14050,879
14066,878
29044,873
01007,870
13052,862
13029,859
07057,846
14046,843
07052,838
15019,838
25010,835
01006,834
23010,830
14108,828
08036,827
30030,824
28025,821
13084,817
32039,816
27016,813
14051,812
11029,802
24011,801
14016,799
20399,793
30045,790
17031,789
30061,789
31089,783
23006,781
17030,777
22008,777
07017,775
32026,769
30046,766
30181,766
26036,761
30040,760
04009,758
17024,756
23007,749
08045,744
30014,743
21001,743
15023,740
20401,739
20059,737
15073,730
07012,729
24021,726
13023,724
10008,722
12075,722
16012,719
10038,712
15040,709
21083,702
16009,702
14078,702
14119,702
14009,701
17017,700
14022,697
29006,695
20515,692
32005,691
20551,689
08005,688
08052,686
26033,685
25009,681
28035,680
16079,673
20482,672
14121,672
16038,671
32024,671
16055,670
16010,669
12057,667
21010,666
30204,663
30083,663
25002,661
30191,654
11043,654
27001,652
13054,649
29031,646
30016,644
15047,642
13067,642
16068,642
07074,641
30026,641
27009,640
13081,640
11040,639
32055,638
15103,638
14116,634
21180,631
22007,628
32034,626
14105,625
24050,625
32038,620
13010,619
05004,619
07009,616
05036,616
16045,613
21186,613
25017,612
14047,609
15065,607
07099,605
30015,604
12011,601
28030,600
14118,597
15084,596
30004,587
29024,585
15113,583
14033,583
31038,583
30071,581
21004,580
16035,579
14113,578
30009,578
29036,577
12058,573
15114,572
15075,571
15124,570
20324,570
16083,563
21207,563
15096,562
30206,562
31056,562
21047,560
16106,559
16110,555
14002,553
20014,552
31079,552
30010,551
30115,551
13082,549
30155,547
13075,547
30207,547
07020,546
29041,546
30126,545
12050,544
11008,543
10039,542
17002,539
05006,531
10023,527
29023,526
27015,525
21045,525
30058,523
29015,523
07051,523
16015,522
11039,520
11019,516
08004,516
29038,516
28012,514
21003,512
31052,510
05024,505
18012,505
15001,503
20397,502
13050,500
11016,500
30089,498
32036,496
24040,496
14077,495
29028,495
14043,494
12021,493
12048,493
26058,492
30049,492
22001,492
20044,491
32051,488
14055,483
14096,482
29019,482
07040,481
26041,481
25014,477
30101,477
20057,475
21094,473
13074,472
12046,472
20002,471
15030,470
14024,469
15044,468
04005,468
19005,466
15093,463
30021,462
05003,461
30125,461
08062,460
06001,460
30077,459
11012,459
15036,458
14037,458
20565,458
13001,457
12061,455
07068,455
18018,454
24032,454
14114,452
16073,451
07069,450
10022,449
20107,449
07030,448
24016,446
25013,445
21177,442
16020,440
30032,440
14064,440
17025,438
08031,435
29034,435
16098,433
31013,431
25008,430
29026,430
07106,426
28007,426
08048,424
21115,422
29002,422
13012,421
15086,421
10004,420
13059,417
11013,416
31066,415
21110,415
16087,414
16085,414
30034,414
22009,413
12034,412
07015,412
16111,411
16097,411
30143,409
15112,408
28015,408
15043,408
07077,407
21090,405
30069,405
14100,405
32019,401
30211,400
13073,398
30100,397
01010,397
32048,397
13015,394
20295,392
15064,392
15003,391
30094,390
06005,389
16089,389
15068,388
20157,388
21142,388
07049,387
03009,387
15027,387
21051,386
20334,383
21143,383
26026,381
13037,381
01009,381
24049,381
18006,380
30024,378
17009,378
05031,377
18001,377
30047,376
14025,375
30053,375
16113,371
29039,371
30142,371
14021,370
21048,370
21189,369
31040,369
15016,367
11018,366
20475,366
14048,366
14086,366
14001,365
16064,365
13022,364
14110,363
30144,363
16090,360
25004,359
19017,359
10001,359
15055,358
13055,358
30092,357
16103,355
30013,354
12068,352
21161,352
05038,352
12007,352
14045,351
21043,351
21199,350
20073,350
30023,349
26070,348
08029,347
15072,345
21149,345
15012,345
21091,344
07079,343
16025,343
15028,343
21194,343
15125,341
20041,341
20278,340
08055,337
15046,337
24025,336
20227,336
16065,335
05023,335
21144,335
20396,335
30192,334
14003,334
30081,333
15022,333
29048,331
15083,328
21169,327
08010,327
30134,325
13070,325
22003,325
13021,325
20350,323
14123,322
17019,322
14059,321
10036,320
14125,319
20023,318
32007,318
32023,317
07107,315
19014,315
32029,315
16019,315
21125,314
07031,314
21035,314
10037,312
32014,312
10034,312
07013,311
15008,311
21172,311
24036,311
28043,309
14087,309
16105,308
19047,306
32016,305
06003,305
21054,304
22015,304
30006,303
07102,303
21136,303
12012,303
30111,302
04010,302
21104,302
32052,301
07032,300
07023,300
08027,299
22010,298
20439,298
15052,298
30070,297
20293,297
07006,296
30210,295
12053,295
06004,295
24008,294
13002,293
12023,293
21118,293
04011,293
13060,292
04006,292
12022,291
22013,291
07048,290
15050,290
15063,290
14036,288
21128,287
16002,286
15015,285
16014,283
18016,281
16093,280
16046,280
30112,280
30173,280
30188,279
16062,279
12051,279
24010,279
21108,278
16016,276
32049,276
14058,276
01004,276
30158,276
15123,275
10026,274
30130,274
24054,274
15010,274
06008,273
31033,273
20068,272
13024,272
14111,272
07080,271
30208,271
32022,271
21076,271
15006,271
14088,270
08035,270
10013,270
13039,270
13005,269
15079,269
31093,269
30066,267
26004,266
12059,266
17035,266
30201,266
07094,265
14074,265
12027,264
15056,264
30148,264
21134,264
24055,263
18010,261
15007,261
13035,260
22018,260
32032,260
16022,260
22002,260
08060,259
14079,258
07092,258
20570,256
08009,256
21013,256
26061,255
12003,255
28037,255
20115,254
24053,254
29014,254
31001,253
14005,252
32040,252
25003,252
07001,252
30097,251
24058,250
31019,249
19013,248
28039,248
29021,248
21214,247
30205,247
12067,247
14029,247
16057,246
05019,246
24003,245
30086,245
32047,244
16095,244
20338,243
24007,243
15111,243
12041,242
16033,239
16091,238
08040,238
30095,237
17015,237
20469,237
28002,237
15032,236
15021,236
21117,236
21179,235
15077,235
16051,235
19022,235
32037,235
13040,235
12032,234
15061,234
07046,233
14109,232
32054,232
31058,232
13031,230
13009,230
30025,230
10016,230
07008,229
07100,229
07037,228
30075,228
18011,228
16086,227
29042,227
18014,227
10020,227
14095,226
30164,226
13036,226
30093,226
16058,225
21153,225
12056,224
20006,224
13046,223
15089,223
16008,223
16031,222
15004,220
15017,219
21069,219
21124,219
15107,218
30022,218
14065,217
13058,217
07014,216
16070,215
16017,215
14027,214
17010,214
15094,213
16032,213
07005,213
20190,213
13072,212
14017,212
07062,211
31002,211
21211,210
21195,210
15026,210
08001,210
29007,210
32012,210
20010,210
32035,209
25016,209
07104,208
14084,208
13053,208
07086,207
13057,207
07041,207
31048,207
30196,206
08013,205
07047,205
20466,205
20028,204
16004,204
29008,203
07109,203
20409,203
15080,202
20364,202
14012,202
30182,202
17022,201
30072,201
07076,201
31062,200
21063,199
13066,199
15105,199
16084,199
16077,198
26012,197
32053,197
30073,197
30091,197
20557,195
17026,195
24043,195
07115,195
14011,194
11024,194
21044,193
14014,193
29001,192
31067,192
20386,191
14068,191
21064,190
17014,190
15097,190
26035,190
07124,190
29029,189
21209,189
21026,189
15117,189
14007,188
20375,188
21059,188
13018,187
31006,187
30051,186
32044,186
20526,186
21192,186
13007,185
26047,185
11006,185
27011,185
19011,185
24022,184
29027,182
15071,182
12039,182
21205,181
20553,181
30132,180
30135,180
16047,180
20150,180
30149,180
20539,179
31003,179
13019,178
30161,178
11022,177
11038,177
16063,177
16104,177
30117,177
05034,177
29050,177
14020,176
29054,176
07002,176
07021,176
16042,175
16018,175
26071,175
15049,175
30157,174
24005,174
12033,174
32050,174
16003,174
07003,174
13062,174
21126,173
17013,173
16078,172
31053,170
20545,170
26003,169
20198,169
21086,169
30033,168
12004,168
16029,168
16056,168
21017,168
30200,168
14092,167
12054,167
21157,166
16080,166
21067,165
20031,165
05007,164
30074,163
29056,163
12045,163
21072,163
21116,163
13006,163
30043,163
32025,162
20005,162
25007,162
16072,162
20083,162
13014,162
16100,161
31046,161
14041,161
24027,160
16036,160
13044,160
28016,160
24047,160
14049,160
16030,160
21170,159
30177,159
20418,158
30082,158
07083,158
16067,158
20045,157
18002,157
24015,157
17016,157
07071,156
16040,156
07123,155
07096,155
31027,155
16096,154
32018,154
08003,154
16024,154
12016,154
29040,153
14099,153
30050,152
29059,152
29032,152
12017,152
07011,151
07073,151
30019,151
21129,150
30178,150
12052,150
12069,150
20393,150
13047,150
32057,150
29058,150
31004,150
14112,148
30151,148
21038,148
13004,148
31036,148
16023,147
21163,147
07087,146
19034,146
16059,145
20500,145
20042,145
14072,145
15102,144
12030,144
20468,144
19042,144
16099,143
20490,143
31098,143
24026,142
24033,142
16041,142
14103,142
21099,142
24017,142
10024,141
12076,141
20449,141
08023,141
21191,140
19020,140
08007,140
11045,140
08065,139
21058,139
07103,139
28017,138
30080,138
17033,138
12014,138
13064,137
21183,137
24012,137
07081,137
16011,137
07043,135
29012,135
30169,135
20530,135
30090,134
12063,134
21193,134
20124,134
07054,134
30145,134
32009,133
20021,132
05011,132
21006,132
14122,131
20026,131
21175,131
20030,131
29049,131
24046,131
30059,131
24001,131
20467,131
24057,130
16049,130
31091,130
31032,130
31080,130
07111,129
12006,129
30052,129
20505,128
30184,128
24023,127
18007,127
25005,127
07039,126
29022,126
30099,126
20406,126
21151,126
16060,126
20339,126
12002,125
13027,125
26027,125
29017,124
17001,124
31076,123
07016,123
30129,123
08059,123
13038,122
32006,122
20327,122
28019,122
13011,122
20248,121
21098,121
15038,120
21065,120
10035,120
01008,120
29060,120
30114,119
18019,119
16054,119
29053,119
12073,119
20483,118
21057,118
12018,118
16044,118
31063,118
26022,118
21176,118
07075,118
32030,118
15098,117
12040,117
26039,117
30116,116
30103,116
26066,116
20171,116
24051,116
20131,116
30060,116
30120,115
30121,115
30194,115
20559,115
30042,115
28013,115
21046,114
21122,114
31044,114
12015,114
18003,114
20025,114
31100,113
30180,113
21073,112
20360,112
17032,112
31051,112
24042,112
21198,112
13065,111
29051,111
26038,111
21022,110
21008,110
30162,109
20531,109
16026,109
20377,109
24039,109
16074,108
20207,108
20498,108
20310,108
21166,108
31095,108
19029,107
29016,107
20135,107
21079,106
31018,106
29020,106
21040,106
24056,106
20178,106
08051,106
20103,105
21020,105
20174,105
21187,105
21103,105
31029,105
21060,105
14026,105
31069,105
28001,104
24029,104
20277,104
13032,104
19032,104
17034,104
20033,104
28029,103
20139,103
19037,103
24052,103
20063,103
21147,103
30062,103
30027,102
30199,102
07004,102
14107,102
26056,102
21173,102
10019,102
30172,102
21039,102
30166,102
20105,102
15069,101
32031,101
10009,101
29030,101
21146,99
28024,99
07066,99
20091,99
16001,99
24018,99
21012,99
20550,98
08064,98
20414,97
30001,97
21102,97
07050,97
20205,96
12044,96
05037,96
30041,95
30020,95
12010,95
20298,95
14019,95
30104,94
07091,94
29037,94
24014,94
30031,94
13017,94
30029,93
12019,93
30197,93
17027,93
21137,93
31007,93
14040,92
16037,92
20447,92
12064,92
20166,92
21188,92
12042,91
20560,91
20050,91
31020,91
11036,91
20546,91
31028,91
17005,90
31075,90
20540,90
31097,90
21138,90
30150,90
17021,90
21212,89
07093,89
29057,89
14054,89
12024,89
30186,89
14106,89
12013,89
12077,89
07035,88
10021,88
20387,88
30036,88
30067,88
10014,88
18009,87
20177,87
31025,87
21111,87
14004,87
21082,86
24041,86
30185,86
30113,86
31009,86
32027,86
31085,86
20403,86
10033,86
32015,85
21109,85
20305,85
20441,85
15119,85
04008,85
07114,85
21171,84
07026,84
32045,84
20333,84
16039,84
29046,84
14102,83
28011,83
31057,83
18013,82
17023,82
20347,82
20143,82
12049,82
15078,81
29009,81
14080,81
21036,81
26072,81
07010,81
20084,81
21203,81
14031,80
07072,80
20427,80
30136,80
10018,80
28028,80
30054,80
24048,80
08006,79
20087,79
30212,79
31026,79
30167,79
20294,79
05014,78
32033,78
20201,78
24009,78
32008,78
20509,78
20345,78
10015,78
20417,77
07070,77
15034,77
32013,77
16061,77
20525,77
20210,77
14090,77
07064,77
14032,77
30055,77
06006,77
08038,77
21087,77
24006,76
16092,76
29052,76
13045,76
32001,76
29004,76
24045,76
07060,76
30152,75
07038,75
10028,75
24031,75
14069,75
30209,75
28014,74
21139,74
21148,74
20108,74
29011,74
24034,74
21152,74
30147,73
31021,73
16094,73
16109,73
30017,73
20519,73
21089,73
32021,73
13042,72
21033,72
07044,72
26016,72
12043,72
20219,72
07117,71
13049,71
31084,71
12079,71
30154,71
20052,71
31104,70
21155,70
11034,70
07067,70
07033,70
20342,70
13025,69
10027,69
20134,69
30165,69
08025,69
13080,69
12072,68
21016,68
31047,68
20549,68
21185,67
24038,67
32002,67
20145,67
05021,67
30035,67
14115,66
21181,66
16027,66
07122,66
26023,66
20156,65
31073,65
08044,65
07112,65
12026,64
20072,64
13043,64
21217,64
21113,64
28018,64
20123,64
04007,64
21097,64
20013,64
12078,63
20247,63
08053,63
08018,63
26051,63
05008,63
32011,63
21025,63
30119,63
31087,63
07018,62
19007,62
28004,62
16028,62
16005,62
26052,62
30012,62
07025,62
20185,62
20016,62
20202,61
20533,61
20567,60
30202,60
15116,60
07105,60
14052,60
26020,60
13034,60
14042,60
20009,59
19008,59
20077,59
08024,59
30159,58
14010,58
20297,58
20165,57
20272,57
20170,57
21112,57
20232,56
07053,56
14057,55
21127,55
21081,55
16101,55
07055,55
21120,54
21178,54
12065,54
20175,54
12008,54
18005,53
21050,53
14060,53
07116,53
30122,53
31074,53
05001,53
11010,52
20102,52
08061,52
08008,52
31065,52
12071,52
20085,52
20188,52
20348,52
21027,52
08034,51
29045,51
20446,51
20153,51
08020,51
32046,51
14075,51
19002,51
28042,51
12074,50
21075,50
30168,50
20555,50
20497,50
29003,50
30088,50
31090,50
21078,50
08033,50
20392,49
21002,49
20326,49
30079,49
10017,49
21061,49
16081,49
07036,49
21204,48
07085,48
16013,48
12062,48
14104,48
08039,48
20271,48
30127,47
20494,46
08016,46
20279,46
31023,46
26045,46
07098,46
21182,46
20213,46
31042,46
20566,46
07042,46
08058,46
28005,45
21145,45
20520,45
30156,45
20421,45
20460,45
30008,45
20537,45
20492,44
24044,44
08030,44
08012,44
20133,44
21213,44
20477,44
05012,44
13026,43
08028,43
31054,43
20012,43
12025,43
08046,43
12060,43
20240,43
20349,43
14117,42
20424,42
30163,42
31105,42
20179,42
21168,42
21130,42
30106,42
30057,42
30137,42
20128,42
30007,41
20173,41
12080,41
29035,40
20513,40
19051,40
20426,40
19027,40
20462,40
08067,40
30187,40
21202,40
20116,40
21167,40
20499,40
14089,40
30063,39
19001,39
31068,39
21101,39
20486,39
30056,39
24030,39
05026,39
20517,39
20554,39
31035,38
26069,38
29047,38
31077,38
20244,38
21092,38
16048,38
32004,38
10011,37
14081,37
20237,37
19023,37
10031,37
32028,37
20076,37
20104,37
21088,37
26068,37
30198,37
14061,36
20307,36
20415,36
21150,36
31094,36
13078,36
13071,36
20029,36
20280,35
20309,35
12005,35
10002,35
20437,35
14076,35
20229,35
12036,35
20208,35
16021,35
20266,34
31034,34
20489,34
31011,34
21160,34
29055,34
20125,33
20317,33
13079,33
20036,33
20064,33
20459,33
30076,33
20094,33
14038,33
30005,33
07024,33
20470,33
19050,32
05016,32
20088,32
30139,32
20058,32
07045,32
20356,32
20273,32
31039,32
26059,32
20261,32
30203,32
12070,32
20450,31
07084,31
20543,31
20269,31
20372,31
31061,31
30078,31
20148,31
20149,31
26021,31
13068,31
20187,31
24002,30
20080,30
24004,30
20302,30
21215,30
21105,30
20265,30
20095,30
20407,30
14062,29
21190,29
20363,29
20070,29
19036,29
07029,29
19016,29
20308,29
08049,29
21210,29
30098,29
26014,29
26060,29
20433,29
21062,29
20255,28
20066,28
20020,28
30179,28
20398,28
20330,27
12081,27
21206,27
20264,27
21068,27
31017,27
12020,27
26001,27
20098,27
15041,27
30064,27
20325,26
10010,26
21184,26
07056,26
30176,26
30084,26
20260,26
20472,26
20378,25
20141,25
28006,25
20365,25
20507,25
31037,25
21066,25
07058,25
21093,25
31005,25
21055,25
20136,25
20118,25
14056,25
20254,25
32003,25
10006,24
14028,24
12037,24
20300,24
20508,24
31055,24
30037,24
20037,24
28023,24
21100,24
20476,24
20502,24
26015,24
20369,24
20176,23
20379,23
20568,23
31106,23
07007,23
30190,23
28008,23
20206,23
20303,23
20337,23
20410,23
