cve_mun_full,num_dispositivos
02004,88034
09007,83848
21114,76371
14039,68476
15033,67662
08037,64915
11020,62956
19039,57482
09005,55506
14120,55086
15058,52415
22014,46518
15057,38707
02002,38701
31050,38287
09010,37323
23005,36392
08019,35400
24028,34821
28032,34522
15106,34277
05030,33977
16053,33587
09012,32087
19026,31968
09015,31750
01001,31113
19006,30740
26030,30007
15104,29924
09003,29472
14097,28903
14098,27643
05035,27504
25006,26265
15013,25813
15031,24583
09014,24163
14101,23431
09016,23257
30193,22672
28022,22648
27004,22473
15121,22432
09017,22337
12001,22328
15109,21347
19046,20601
19031,20223
09006,19996
15039,19957
09002,19862
17007,19521
19021,19195
15081,18701
02001,18683
09013,18056
30087,17330
28027,16946
19018,16331
11007,16257
10005,16106
09011,15579
13048,15494
23008,14934
07101,14510
15122,14407
11017,14349
28041,14261
19048,14205
15025,13614
03008,13204
28038,12738
15020,12327
24035,11882
25012,11760
15037,11670
14067,11246
09008,10948
15060,10926
15054,10891
09004,10776
10007,10427
26018,10333
15070,10124
19019,10101
25001,9936
18017,9882
13051,9781
17011,9698
28003,9458
20067,9264
05018,8923
04002,8886
22006,8765
03003,8576
22011,8426
30039,8377
21156,8324
15099,8288
28009,8271
22016,8244
32010,8215
12029,8214
23004,7782
16102,7777
05025,7634
30044,7617
15024,7584
17006,7182
26043,7031
30028,6733
15029,6695
21119,6572
07089,6560
13077,6324
04003,6318
11027,6185
15051,6121
19041,5986
08017,5891
32056,5852
14093,5826
26055,5813
15108,5731
14070,5657
11037,5557
32017,5505
30131,5312
15120,5304
18020,5299
25011,5243
28033,5187
26048,5087
30189,5036
06007,4981
16052,4937
15002,4936
26029,4905
21140,4836
11003,4814
30118,4762
15118,4708
05027,4704
27002,4658
11015,4649
19025,4609
17018,4578
21041,4491
08021,4424
13069,4412
16108,4354
17008,4300
14053,4295
21132,4221
30108,4202
06002,4163
02003,4157
26017,4129
26042,4092
27013,4081
29033,4080
21019,4034
07078,4033
08032,3982
09009,3951
10012,3879
31041,3857
27008,3772
02005,3743
15110,3651
12035,3589
17029,3568
11042,3534
15076,3512
19009,3492
27005,3467
06010,3463
23001,3451
19010,3447
14023,3352
14063,3351
15042,3344
14083,3331
30124,3293
11031,3264
24024,3250
11005,3212
29005,3210
16088,3200
11014,3192
13076,3188
24013,3185
19033,3098
20385,3079
05010,3038
01005,3034
15005,3034
24020,3032
30048,3029
19045,3004
20184,2966
15035,2949
12038,2939
21015,2926
07019,2799
27012,2710
08050,2696
30105,2677
16006,2604
29010,2570
14044,2566
17028,2548
19038,2541
13030,2537
14018,2529
16075,2497
05033,2490
05017,2479
30102,2466
15014,2463
14124,2458
16112,2446
30174,2420
16066,2398
23009,2379
25018,2371
15095,2366
21074,2359
27014,2351
31059,2350
11033,2339
14073,2338
31102,2309
05028,2298
15018,2276
11032,2272
23002,2268
26002,2247
19012,2245
14013,2240
16069,2233
27003,2226
13063,2222
06009,2221
21174,2202
14008,2197
22017,2183
27006,2182
21071,2180
15092,2168
15062,2157
15011,2149
11023,2138
30065,2130
07065,2115
11028,2115
16076,2113
28021,2108
05020,2100
19049,2089
31101,2085
29013,2074
15090,2065
16071,2054
22012,2053
11011,2051
30068,2039
13083,2030
15087,2023
16082,1976
15088,1966
01003,1952
30038,1951
07097,1947
11025,1945
22005,1910
15067,1897
32020,1891
13003,1887
11001,1882
11002,1878
01002,1863
13013,1845
15101,1843
07059,1842
05002,1829
30141,1821
12055,1813
14015,1809
15091,1809
23011,1808
15053,1806
14066,1792
15115,1791
17004,1777
14085,1777
18004,1773
15045,1769
20413,1747
16034,1733
05032,1712
11004,1709
01011,1708
21164,1685
10032,1683
25015,1677
30085,1675
11030,1662
13061,1662
04004,1661
11044,1651
13028,1650
30011,1646
07061,1646
13084,1632
15100,1626
20039,1622
07027,1621
14030,1621
14050,1601
16107,1593
16050,1587
11009,1586
20079,1581
15048,1569
30123,1560
21208,1558
30175,1534
17020,1531
08011,1521
21154,1512
15082,1504
32042,1502
11041,1499
20043,1490
11021,1487
14091,1483
29025,1482
27010,1481
23003,1448
20390,1444
20318,1441
13041,1439
30133,1436
22004,1434
14082,1420
15059,1408
14094,1406
28040,1404
17012,1397
23010,1396
11012,1391
30109,1390
30083,1383
15085,1382
21053,1369
03001,1361
15009,1353
07017,1352
03002,1352
08036,1347
13016,1344
26025,1340
19004,1336
07108,1329
21197,1318
12075,1315
11035,1311
15074,1305
13023,1299
18008,1298
30160,1297
04001,1288
27017,1286
07034,1285
31096,1285
18015,1283
21085,1268
26033,1268
29043,1263
01009,1261
16043,1258
13008,1256
24037,1252
14006,1248
29044,1247
19044,1240
12066,1238
30128,1233
08004,1221
25010,1217
13052,1214
13056,1213
13029,1208
32039,1208
30003,1199
30181,1198
11046,1186
04009,1185
12028,1178
29018,1175
32026,1163
01006,1162
14051,1158
11026,1155
14035,1152
30183,1150
30045,1148
15040,1148
30138,1146
08045,1145
07052,1143
05022,1142
05009,1139
16079,1134
21034,1132
27016,1130
01007,1129
21106,1129
30061,1109
30030,1106
17002,1104
10008,1094
14022,1093
13012,1086
14121,1077
32038,1075
17030,1068
24021,1047
15073,1037
13054,1036
21001,1036
15047,1026
10038,1025
13067,1019
17024,1018
30009,1017
08005,1015
07057,1014
15124,1013
30040,1001
24011,1001
21045,997
15114,993
21180,992
14016,992
31089,989
20399,988
22007,982
14046,980
12011,978
28025,977
32005,976
15019,975
14108,974
14118,966
30014,965
14119,952
14078,946
22008,945
28035,941
14105,939
23007,938
21010,938
07012,934
07099,932
16010,931
29038,929
26036,924
15023,924
26019,920
32024,914
11008,912
16038,911
32036,908
27009,903
20551,903
14002,899
11043,895
20059,891
30016,889
30015,880
15113,877
25017,875
15065,872
29036,871
16097,870
08052,869
10023,868
29031,865
30004,854
18012,854
12057,853
07020,852
21003,846
20515,846
26004,841
20401,838
13037,837
25013,834
30206,834
30191,832
05003,831
29006,830
07051,830
05006,829
31038,826
13081,826
17003,826
05004,822
16055,820
16012,811
13050,810
16009,809
14009,804
12050,803
15103,802
10039,801
11029,798
11039,797
30010,794
14033,793
16110,792
23006,788
27015,786
29023,784
15001,784
25009,778
14043,776
13010,772
30115,772
15084,770
05024,770
28012,770
21186,766
14086,765
21177,764
07040,762
14116,760
29041,759
15075,754
15096,753
15086,753
30155,752
31079,750
20002,745
32034,744
30126,742
11040,737
27001,736
07009,734
20324,733
17017,733
30144,733
17031,731
21051,731
15072,730
12058,730
21207,725
11013,724
21115,719
30101,716
15043,714
29028,714
12048,713
16045,712
20057,711
21004,710
08048,709
28007,708
13082,708
30207,708
16106,707
16073,705
13015,703
06005,702
11019,701
29015,700
16035,700
27007,699
32055,698
25004,697
25002,695
30158,692
22003,690
24050,688
30071,687
16068,687
20397,686
30058,685
21110,684
31052,684
32051,680
29024,677
21189,677
13060,671
13074,670
20044,669
16020,667
30021,667
07069,663
30201,659
15036,654
08002,654
04005,653
31056,652
21047,652
07092,645
22001,642
10022,640
16113,640
26041,640
21142,638
14024,635
20014,634
30026,634
07074,632
16015,631
20073,628
20565,627
14064,625
07068,625
14055,623
21083,621
13075,616
14049,615
08062,615
30204,614
29034,614
16083,614
32053,614
15016,613
29019,613
30070,607
24032,604
14047,603
10004,602
12021,601
05031,601
29039,600
30143,599
10001,598
30134,597
32040,597
19005,595
15093,595
30092,594
20482,594
30089,594
04006,593
14037,591
29049,590
30023,587
30100,586
07030,585
12061,584
14096,583
14021,583
31040,582
25014,581
30077,580
30047,580
07079,580
14059,578
12034,576
16064,574
20041,571
30032,568
30069,566
13001,564
14077,561
17025,561
21076,557
15052,556
13046,554
07013,553
21048,553
08059,553
32029,543
07015,543
13059,542
19017,542
26026,540
21161,540
21043,539
24043,539
32052,538
15112,536
14100,536
13057,536
08027,535
28015,534
14025,532
14087,532
08031,532
10037,532
30034,531
20334,531
32048,529
29026,528
08029,528
07106,527
08013,524
08010,522
21199,522
21094,521
30081,520
05038,520
25008,519
30006,519
15044,516
15056,515
15027,515
24016,515
14001,512
18006,511
12046,511
21143,511
22013,508
16019,508
24036,508
16089,507
24049,507
20107,507
15012,507
13021,506
30125,504
14114,501
24055,501
29002,501
16090,499
15030,498
07041,496
10034,494
30049,493
20278,493
15050,492
17019,491
14125,489
15004,488
21090,487
15080,486
08055,485
30211,484
15064,484
21194,484
15077,483
31066,482
30112,482
30066,482
21149,482
22009,481
07023,480
20157,480
11018,478
14109,477
20023,477
12032,476
13035,476
14111,470
14110,469
32019,469
08001,468
21013,467
32018,466
24010,464
14045,464
21209,463
12007,461
15022,461
06003,460
12023,460
14048,460
16085,459
13022,458
21169,457
07031,456
21118,455
21035,454
16065,454
21054,454
30053,453
06001,453
14029,450
16016,450
30075,450
21195,449
05036,448
18018,447
30173,446
13040,446
07107,445
16057,444
12022,444
07102,443
28002,442
15008,442
32035,441
21104,441
15046,440
29048,437
28043,437
30188,436
07100,436
15068,436
20350,436
26070,434
16098,433
21172,433
30024,433
13005,433
31093,433
24008,432
25003,432
04011,432
18002,429
20227,428
30130,427
32007,426
24040,425
21136,424
30013,424
29032,424
01004,423
14123,422
31013,420
03009,419
19047,419
21108,418
13024,418
21191,418
30210,417
16022,417
07005,417
07083,415
07080,415
30033,415
28037,414
13002,413
14079,412
15007,412
14113,410
14036,410
06004,409
30094,407
20439,407
01010,407
16025,406
13055,406
07086,405
15003,405
21069,404
12041,402
16029,401
20360,399
07046,399
12053,399
30025,398
12003,397
24058,396
07001,395
30148,395
13018,392
15055,389
30086,389
21205,388
16087,388
31003,388
17009,388
32016,387
16063,385
08060,385
16008,383
20293,383
05023,383
32023,383
19022,383
14003,382
16111,381
16062,380
24026,379
15006,379
30192,377
16103,377
18011,377
16078,376
08040,376
30117,376
15021,376
11016,375
07049,375
15063,375
08009,374
24054,373
07032,372
07094,372
14058,372
32022,372
31048,371
16002,370
16077,370
07014,370
32032,370
15125,368
15028,367
15015,367
32054,367
18010,366
21179,366
24025,365
20068,363
16026,363
31067,363
12068,362
12056,361
16033,361
14084,361
22015,361
30205,360
12059,360
18001,359
14005,358
21170,358
13070,357
13014,357
15107,356
30208,356
29008,356
16017,355
21153,354
21214,353
12012,353
20150,352
19013,352
24003,352
14088,351
30095,350
32049,349
07077,349
24007,349
16093,349
27011,348
15083,347
14074,345
15079,344
10026,342
21144,342
20210,341
05007,340
29021,340
32044,338
31033,338
18016,337
20028,335
22010,335
15010,333
16014,333
10013,331
28030,330
16051,330
11045,328
13039,328
26058,326
28029,326
19014,326
21117,326
12051,325
30142,325
29007,324
16040,324
13007,323
15123,323
20198,322
32037,322
26047,322
13073,321
21087,321
30091,320
29001,319
22002,319
21134,318
13038,316
10036,316
14020,315
30196,315
21063,315
22018,315
31019,314
20500,314
29029,313
30164,313
21081,313
13019,312
12033,311
07116,310
21099,308
16086,307
31091,307
08003,305
24053,305
07060,305
21008,304
20483,303
07062,303
10016,302
29042,302
14017,302
16056,301
05019,301
32014,300
07037,299
29014,299
20570,298
12067,298
21086,298
30022,297
15071,296
18014,296
28039,296
30093,295
21098,295
20190,295
14027,294
21211,294
21128,294
30157,293
16095,292
30097,292
17026,292
21124,291
15094,288
21091,287
07008,287
16105,285
20526,285
20102,285
14065,285
20469,284
30182,284
15105,283
20295,283
16047,283
30114,283
14095,282
20207,282
12069,282
30043,281
07006,280
13072,280
31027,280
32047,279
20539,278
20409,278
14099,276
05034,275
26071,273
24033,273
17015,273
24039,272
20550,272
14068,272
14042,272
20559,271
13066,270
16042,269
32009,269
20006,268
31002,267
16058,267
07103,267
28019,266
07002,266
20108,266
17010,266
20135,265
21026,265
20364,265
15032,265
31036,265
30072,264
16036,264
25016,263
15102,263
15097,263
30132,261
30135,261
25007,261
14014,261
13006,261
12027,260
24005,260
29050,259
17022,259
13031,258
30052,258
30200,258
16091,257
13058,257
12039,257
29027,256
30120,256
24047,256
11022,255
16032,254
26035,253
15089,253
12002,252
07048,252
10021,252
21044,252
16003,251
21064,251
21129,251
20111,251
16031,250
21057,250
16084,249
15117,247
17035,246
16067,245
16004,245
20447,245
13009,245
20088,244
20115,244
30031,244
30080,243
31001,242
12014,241
13042,241
07011,241
11038,241
07124,241
30172,240
04010,239
20298,239
18019,239
30073,239
29058,238
07109,238
16023,238
15049,238
32013,237
20005,237
13027,237
12024,237
24001,237
19029,236
21125,236
20235,236
07123,235
21175,235
21058,235
28013,234
30199,233
21040,233
29054,232
16070,232
15026,231
15111,230
08035,230
20375,230
20426,230
07070,229
07064,227
06008,227
30149,227
24022,226
21017,226
20449,226
17013,226
20026,225
16096,225
30178,224
20418,223
15098,222
30111,222
15017,222
30151,222
16100,221
07067,221
21163,219
19011,219
30042,219
16099,219
16011,219
21067,218
13004,218
13044,218
31006,218
24015,217
26012,217
20103,216
20553,216
13047,215
14092,215
16104,214
12017,213
16080,213
07104,213
20083,213
21065,213
30046,212
32057,212
20010,212
12054,211
20545,211
20393,211
16041,211
31076,210
10024,210
11024,210
30074,209
16030,209
07003,208
20248,208
20338,208
21038,208
20139,206
16049,206
07021,205
16072,205
30161,204
32015,204
12042,204
30121,204
05011,204
16018,204
20171,203
21122,203
21012,202
30194,202
20417,202
24057,202
31007,201
16046,201
28016,201
24017,201
31058,200
30051,200
08007,199
20136,199
29059,199
10033,199
32025,198
07075,197
14122,197
07039,197
17014,197
16024,197
30062,197
20031,197
21072,196
20403,196
20105,196
21213,195
10020,195
16013,195
29020,193
14011,193
24006,193
29030,192
24019,192
20045,191
30082,191
30209,191
30197,191
17016,191
30177,190
07096,189
12010,189
31044,189
12030,189
20505,189
07071,189
31063,189
24029,188
10028,188
30090,187
16037,187
30169,187
21111,186
30145,186
26003,185
12076,185
13064,185
14007,185
07087,184
07016,183
14054,183
21116,182
16054,182
30165,182
20470,182
19020,181
31053,181
14112,181
10027,181
14041,181
21192,181
21020,180
20467,180
21073,179
21126,179
20498,178
07047,178
29040,177
20475,176
20489,175
12015,175
17027,175
14019,175
24056,174
08054,173
30103,173
18003,173
20406,173
31018,172
08039,172
07081,172
31075,172
30202,172
29053,171
18009,171
20530,170
28017,170
29012,170
30060,170
20205,169
12045,169
31004,169
15061,169
20557,168
32021,168
20177,167
31098,167
17033,167
13049,167
19034,167
12063,166
26066,166
13036,166
08023,165
31051,165
24051,164
12073,164
14004,163
14106,163
20042,163
14010,163
20052,162
21046,162
14072,162
21102,161
31009,161
20021,161
30099,161
31035,160
24052,160
24018,159
20277,159
14103,159
12052,159
07105,158
16044,158
20247,157
12006,157
30019,156
20063,156
30029,156
12018,156
21103,156
12064,155
10002,155
31080,155
32012,155
18007,154
21137,154
24012,154
30067,154
30059,154
19042,153
30027,153
11006,153
13065,153
31085,152
20030,152
13062,152
21176,151
32050,151
21173,151
32031,151
08038,151
31100,150
32045,150
12040,150
26039,150
17001,150
24023,149
21206,149
10009,149
20202,149
13045,149
08006,149
08064,148
21138,148
24027,148
07111,148
20174,148
20441,148
29017,148
12049,147
07058,147
20128,147
14026,147
20386,146
04008,146
31069,146
31032,145
20549,145
13079,145
29056,145
24044,144
24038,144
12019,144
30116,144
19037,144
13053,143
01008,142
26072,142
21022,142
21171,142
21166,142
24030,141
30017,141
31057,140
15038,140
07043,140
10035,140
16001,140
31095,140
14031,139
17034,139
13011,139
07122,138
29057,138
20273,138
31039,137
07025,137
05037,137
30119,136
20025,136
14080,135
14090,135
26022,134
28024,134
20450,133
20327,133
21187,133
30203,133
32030,132
31097,132
24046,132
21039,131
16059,131
08044,131
31026,131
31047,131
07054,130
19032,130
29060,130
20310,130
13017,129
20166,129
30129,128
05021,128
17023,128
26027,128
29004,127
30167,127
21178,127
31062,127
07044,126
29037,126
21060,126
20377,125
07073,125
20468,125
20188,125
30020,125
29051,125
21151,125
32002,125
30050,125
25005,125
30104,124
20055,124
29022,124
30156,124
28018,123
20427,123
07114,123
31025,123
29016,123
30166,122
28001,122
17032,121
21079,121
20560,121
12079,121
20091,121
06006,120
19001,120
31042,120
08025,120
07091,120
21193,120
20540,120
29009,120
20473,119
21157,119
20178,119
10014,119
30180,118
24042,118
20272,118
26056,117
19008,117
17005,116
12004,116
12013,116
21061,116
16074,115
13043,115
32008,115
31084,114
24031,114
20424,113
07035,113
14040,113
24045,113
14107,112
21082,112
21109,112
30152,112
20519,112
16061,112
07066,112
08051,112
05012,112
31105,111
14102,111
16039,110
16092,110
28028,110
30185,109
21078,109
20342,109
20294,108
07076,108
16060,108
24014,108
21212,106
30186,106
32001,106
26023,106
31029,105
10019,105
07093,104
29052,104
30113,104
15119,104
12043,104
32006,104
24034,104
21050,103
24041,103
20509,103
20104,103
07038,103
20123,102
21089,102
20153,102
30168,102
21148,102
20013,102
17021,102
13034,101
08065,101
12026,101
31021,101
26031,101
15116,101
21120,101
20185,101
14012,101
26038,100
20050,100
11010,100
14057,100
32028,100
30001,100
20124,100
12008,100
15034,99
20072,99
26052,99
20546,99
30136,99
11036,99
07026,99
30055,98
28004,98
21016,98
12044,98
21204,98
15069,98
30056,98
20134,98
28011,98
32033,98
20433,98
30036,97
07072,97
31020,97
12077,97
13068,97
30054,96
30012,96
20133,96
14069,96
31087,96
30150,95
08034,95
16005,95
20414,95
30184,95
20143,95
20077,95
28014,94
21152,94
07004,93
20305,93
20217,93
21183,93
08022,93
21185,92
21217,92
13032,92
10015,92
13025,91
08046,91
30037,91
24009,91
30057,90
12062,90
20219,90
30088,89
13080,88
