cve_mun_full,num_dispositivos
19039,47948
02004,46697
09005,35385
21114,32770
09007,30871
08037,29551
14120,27700
14039,26952
15033,24896
09015,24315
11020,22565
09014,22443
02002,22269
22014,20602
28032,18661
31050,18644
26030,18614
09010,18421
09003,18275
15106,18177
15057,18066
09016,17937
08019,17499
24028,16892
23005,16409
15058,16383
09012,16216
15104,14863
19006,14694
25006,13917
16053,13250
05030,13231
01001,12784
15013,12387
19026,11806
09017,11768
15121,11562
17007,11340
19046,11263
09002,10618
28022,10289
05035,10167
28027,9779
09006,9722
14098,9618
27004,9425
07101,9207
09008,9185
14097,8989
10005,8412
30193,8403
13048,8341
15109,7992
12001,7978
02001,7972
15037,7844
30087,7752
11007,7749
09013,7190
11017,7162
15081,7093
25012,7029
09004,6910
19019,6899
03008,6809
15031,6701
19021,6695
23008,6667
19048,6553
28041,6517
14101,6373
15039,6344
09011,6211
18017,6086
26018,6062
19031,5786
15054,5765
14067,5615
15020,5559
28038,5355
20067,4943
03003,4844
15060,4748
16102,4442
15099,4354
26043,4231
19018,4215
15025,4175
26055,4165
21119,4135
22006,4105
13051,3945
17011,3920
30039,3887
25001,3886
24035,3738
15122,3678
05018,3555
12029,3552
28003,3478
04003,3424
22016,3399
05025,3379
28009,3376
04002,3361
22011,3298
11027,3200
10007,3148
08021,3140
15024,3138
21156,3021
15070,2999
30028,2941
07089,2914
25018,2873
32017,2798
30131,2761
32056,2738
17006,2735
15029,2693
11015,2619
23004,2601
18020,2585
08017,2556
06002,2542
21140,2523
30044,2494
30189,2473
02005,2446
30118,2397
06007,2390
02003,2365
13077,2329
15108,2325
11003,2299
28033,2248
15120,2245
16108,2235
06010,2223
15051,2223
29033,2180
26029,2129
07078,2115
21041,2109
32010,2107
16052,1973
14070,1898
14093,1877
21019,1870
15118,1810
17018,1806
25011,1753
12035,1752
05002,1750
24013,1700
26042,1695
05027,1689
23001,1624
19009,1575
30108,1558
11037,1547
17029,1543
15002,1525
21132,1524
26048,1517
09009,1508
14053,1500
15076,1492
13076,1488
26002,1441
27007,1440
14023,1430
13069,1407
12038,1381
01005,1381
17008,1347
08002,1337
27002,1308
15035,1292
15095,1272
10012,1255
19049,1247
07019,1231
11031,1217
08032,1199
19041,1181
29005,1169
20184,1168
31041,1157
15110,1147
14083,1147
27005,1134
14063,1112
16069,1112
23009,1100
26017,1092
28021,1087
16112,1082
15018,1075
12055,1061
