CVEGEO
1001200011037
250140472
2601700011373
2600400010540
2603003435556
0503500010776
080271136
0804500010507
0801900013253
0200204615185
0200200016982
020023649
0200200012320
020020001825A
020020001469A
2605500010751
050010091
0503000014310
190390001445A
190310213
1903900013837
1900600010583
1900600011539
190090001034A
1901200010326
2803200010807
0803700015898
260430708
260700029
160400011
160370054
160690043
1900400010305
190200027
2802200012385
2803200010991
3105000015070
3105000012729
310500001295A
3105000015009
3105000015121
0200400015368
0200400010460
2300400012242
2300900010064
1003700010432
2500600013884
250020289
2601800013358
2602900012067
250100990
050350001201A
0503500014321
0503500013501
0503500014459
080670001074A
080194548
0200100019655
260304740
030032572
250121137
2501200012347
180110023
180150183
1801700010296
020023494
020020001476A
0200200014562
0200202845274
2802700012305
2802700011237
050250426
19045005A
050303219
0503000012009
0503000012070
1903100010162
1900600011929
280220247
280221103
2802202641739
2804000010781
2801500010168
280320001174A
2802200012718
190090049
050040271
1904800010352
080362148
1605300010749
16069001A
1100100010383
260350443
260190473
08001177A
301860016
3012500010129
3007100010075
21170006A
280210001070A
280411471
2402400010544
2402800013849
0600200010888
141230040
140790021
1412000012632
1412000010405
1412000017332
1412000015942
1201700010299
200550025
06001001A
1605100010053
1701800010265
1702900240358
170060264
120011988
1200100014906
2014500010043
2056000030145
205650048
2010700010038
1200100010477
270040001105A
270120369
0702700010222
071010490
070610084
070890244
3011600010030
3003900431288
2121400010013
200210027
1512200010029
1501300011893
1501300011272
150240111048A
1510800140053
1510900030614
1505700011370
0900400200246
3008700011016
300680046
3011800010355
2804100012200
2801300010182
280130229
240170319
2403500010552
2402800013088
2402800011077
2104800050152
3012300010957
1409600140179
1409800010262
1402300010596
141080059
1408200010046
14040007A
1412000016550
1412000011206
1409701801244
205680016
1702800020276
1702100010082
170220056
1702700010029
1203400470603
270040437
2700400010136
0710800010415
07002005A
2700700010161
0706500010543
300280197
3110200010383
3105000016721
2300500013869
3109600010045
3105000014759
3103800010111
0400100010345
0400301992350
0400301992346
250062725
250062477
2500600015556
250170949
2501101381464
2601800014182
2500100010987
080171360
0801900015442
0801900019036
10001082A
100010872
0300800011782
0300800542507
030032498
030090029
030030003366A
250121090
2501200013415
2501400010538
180140063
1801700011364
260480001219A
2802700010436
050040089
260551406
1801700011468
0200101391359
1900600010278
1904700010232
1904504050365
190450153
1903100011743
1902100011003
190140744
2802200013839
280351065
2803200014299
280320065
0803700014156
0803700014137
260380341
0800100013117
080190001728A
160533917
1605300013495
1605300010471
1605300011126
1400800010208
1102000011692
110080079
1608500010102
141050057
2201401103223
220140001294A
110040050
220060015
1610200011194
1605500010353
150070050
130060016
1306700060435
1101000010043
151020064
1103200150498
110350042
150630079
150050268
151190057
320550032
0100100014043
32051064A
320510620
0100100014359
0100502450590
141090107
211970097
301311092
21208004A
210080015
1305600010200
1305400190102
2115400210460
290310096
2111400012847
2101500010217
2901700010044
1403900014480
320190089
1403900013904
1403900013711
2403500010961
2402800010933
2401600010379
140370017
1412000016620
141200001657A
140110063
170280006037A
161030028
1200100012702
270130050
270060075
1700700010261
1700700010011
0710100372374
0707800010062
2700200731290
070370106
070300035
3017400010320
3020600010082
3003900010468
070030042
30174002A
2115600010817
1505800011170
150600503
1510400010406
1510900250883
1505700011879
0900600010293
3009800010026
280030114
2801700010590
2401100010071
0601000010733
1407000431202
120360001010A
0709700010392
270040441
0705900011370
071000046
140230026
1412000013147
0600900250287
201600016
170070001140A
21051004A
070540056
0710200010040
0705904181652
2039200010044
2012600010052
301080001108A
3003900010646
3010800621361
300730084
0901600010798
300040049
3008700010855
3018800010025
2802100010447
240100017
240200028
280110046
280411448
240210114
2402800012287
2402800013001
240280001254A
301230124
1605201371716
060030029
1404300010283
0601000010860
140500023
180060080
1412002315779
1403900015402
1202900011264
1701800010142
1700700011397
170071170
120210376
270090043
070660023
0702700010311
0710100012694
070610173
0707900010074
0701200010075
2700600440287
2700500010275
2700500010190
200430166
0200400014266
2022700030110
301740157
300490089
3019300010858
300390001010A
0200400013200
0200400013130
0200500010082
3105000012894
1000700010132
0503500011789
1000500012806
080171411
080171407
2500600013422
250171006
2501100011801
2604200010700
2604200010541
260181737
260181741
100390117
250010240103A
0400200011020
0801700010964
0801900013484
0300300013123
1802000880357
0200100010100
0200500010468
2603000013390
020020001316A
0502500011388
190050957
1904400010599
0503200140736
050022786
0500200011824
1903900013536
190140640
10036069A
2803200010845
080373016
080370001770A
260360328
1605300011342
1901900010454
1901800251544
160340086
110270087052A
220141532
161020124
1610200011669
160160054
161070084
1505400370968
140160017
2201100060231
2201100580335
150450244
1100700011099
150180003004A
1510600822182
1409800010506
1409300011315
14093004A
1102000015407
1102000014574
300670015
2111400016498
2111400014608
2111400013597
1503300013905
1509900350974
2117400010251
130320016
130730023
130030090
130350022
301580064
3018900010145
2904300070148
2111400010696
2106500030134
0901100011376
0900300010889
0900300010499
1503100010785
0900700011388
1502000010141
150200001018A
1512100011744
1510400010016
1501300011357
3008700012230
3003800010297
3105000014871
3101300010184
310502061
0200400013412
2300100011204
230020792
310030099
2803800010887
0900600010787
2113200010177
301460010
300310046
280040018
240470040
2804100010882
2201800010124
240280239539A
240130767
301610178
140120041
1409700012115
140060114
1412002434713
1412000016847
210330022
210030001017A
2032700010169
2700400011083
0710100012764
070110010
070190165
2000700010032
204910038
070160040
201460017
204240016
3002800370572
201150010
2103500010101
3017300010107
300060039
320160053
32010069A
1403900012605
1412000014889
141150087
301890041
2115400010206
211141088
2111400015786
2116300010050
210450001017A
210700026
301750050
1301600010050
3008600010063
301540027
2111100010088
1500200050177
1502900010363
1503500090233
15016012A
090100001103A
0900300010446
1503900010919
141080025
140671404
300920018
280040060
2700900010113
270160090
2700401761990
070310117
0706500010416
070770116
0710100011821
070440030
0707800010185
0711700010024
0705200010600
200350018
205500026
2005900010236
3003900211216
3020900010012
2603000015838
0200200010381
0200200010377
020020001063A
0200200014806
050130270
0801900013499
0801900015527
0300800541015
0300300015825
250121194
1903900012398
1900603882683
030030001448A
0501000010029
1902600012046
050271293
1900400010381
190370467
2802200011404
1902900010060
0803700011202
0803700016504
0803700016951
2602300010461
260300001177A
260350369
161100056
160500056
160500094
160600014
160850047
150470130
1500500320145
151060079448A
1508200010110
2201400012795
110040001014A
1600600010467
130640024
1601700010102
1101900010123
1306300010281
1100300010091
110030001066A
110130026
1103500010061
1102700010638
3202000010234
320390001058A
320100001197A
3205100012082
1407800010113
140450080
1403900010435
1403900010897
110200020
140350027
1102000012614
130840116
301700001004A
301600039
2111401943258
2111400012353
211040030
211790065
2114000010516
2111400013489
2104100080113
130560145
2112500020045
150990022089A
090070001401A
0901200011602
0900800010423
1503900011118
0900700013346
0901100010594
0900700011960
0901600011071
1505700010955
170200001009A
3008700011162
3001400150168
2804100011202
2402800011842
2402800012893
240390015
2404200010025
1102000010571
210140012
211090041
301020035
301750169
300660018
301240352
2104900010018
1307900010065
130400022
3001300010067
2100100040423
2113600010049
2110400010223
2111401963239
2111400015023
1509900441559
150330001078A
130130044
1503500280271
1306900010891
150310001008A
0900700014749
1512200011027
1508100191126
1502000010457
0900500011449
300010013
301480034
22002004A
240170338
1203800010636
1605200011129
160100135
2403500010463
1404400010280
160260065
120280292
1412000011009
1202900011527
1202900013453
1510900030760
1510400011974
1510900030559
3002100170124
2804100011560
2405000010347
1505700012504
0901700011219
300040104
300950024
1409600010198
1407000131471
1403000010247
1402300010115
1412000011193
0710800240364
040032789
2700200510945
2018400010662
1701100010565
1702900130428
1200100016796
201020012
3020800010015
2020600010055
0200400016703
0200400015090
0200400010422
0200500010434
3105000014778
3105000012540
2500600011568
2300800010828
2602500010697
2500100010012
0503500010460
1000500012115
1000500011827
030080054102A
0200200016925
0300300013354
0200102688905
2604800011204
0503000013011
0503000012047
2501203041264
25012118A
1801700010224
050080181
2603000014971
2603000015700
050300001262A
1901801051154
1903900014958
2607000010391
110190091
150010201
110030208
1903300010468
0803700017818
2600200010870
2603000012462
0805000010719
050181523
280351008
2802200011828
1403900015597
1510600904329
1510600841803
150670129
320560167
110170059
2201400010892
2201400010549
1409800010385
141010001097A
141240001018A
300230010
1102000014127
210980012
2904400010234
211190013032A
2111400015305
211770075
211770287
2115600010624
1500200150105
0901000011237
0901000010756
150310001086A
1500200150478
1512000410274
1304800010586
0900900110435
1512200010423
2901900010142
2102600010121
3008700012052
301910035
3019100200181
1200100012878
203640054
2700400012151
0710100010518
2700100010543
2700200011163
0711400010037
2055700010031
2004300060664
204260044
2038500010232
2038500010196
2041300010224
301080077
3105000016242
3105000016948
0200400014213
2300800011544
2300700010214
2300500015051
2800900010480
3104500010050
0400800010223
260250413
2500100010205
1001600010324
1000500014003
0801900016883
0801900016629
080310944
0300300013104
2501200010745
1903103131616
1903900014996
020020001280A
2605500010639
020017165
0503200140577
020010001770A
0200201114079
260550001047A
2803200012502
0803700011467
0803700015243
190410046
1900900010496
050201875
050233977
1903100010730
2603000015113
260700211
11038003A
160730050
1605300010753
1605300011361
1606900010630
1606900010221
1610800160645
1103700010761
1101500010073
2201400011138
110030049
1607900010177
1605600020276
1504800010354
151061396
1410100011766
1510602354564
010060047
2119700290237
212080073
130120066
300330021
290500053
2902800010090
2900100010063
2110800010186
210310001009A
211260019
2903300080635
150251042
1502500161112
0900700010464
1505700010688
0901100010217
1510400010586
0900500010900
0901600010622
3019400010022
3008500010329
280170340
2804100010897
220130058
24035004A
0600700010564
0600700011007
1406700011071
160740024
0600900110408
2402800010238
141210281
1412000014925
1205200010565
1200100014713
2015300010083
2700400010827
1702900010517
211570049
1203500011454
0706400010086
0710100371639
070120056
070890001105A
070890259
205700103
2006700010948
3019300010415
200020093
1502500010769
0900600010325
0900700013666
0900700013064
1506000010819
090050001135A
0901000010116
2102600010117
1601400010134
1205800010535
120400278
1701100010974
17018034A
12035062A
12034029A
1202900010637
190140763
220100037
1406700012277
1409700010212
1404400020346
1402300010420
1412000014465
2402800013815
2401600050203
060070032
0710900010215
070370036
0704000010239
200590096
2029800010061
3019300010218
2115600011209
310410001023A
3105000016098
0710100011215
3105000013182
3104100010437
3105000016435
310400181
3104000010355
3108900010159
2602900012029
2601800014163
260330453
2603300010311
100131424
050360449
080320937
030012563
100230992
2800301221381
3013300170370
3110100010206
2500600016338
2500600016342
2500600010220
0400200010732
2501300010691
0801900012999
0801900013060
2601700012507
020023668
0200303401495
2604800012310
0503000012742
320070035
260483130
1902600010552
050030058
1905100010150
0502000701413
2802700011650
1900400010413
080362152
050331267
2804000040531
28014032A
280320001384A
1902100011291
190260904
280220001189A
2803300010503
1104100010213
160532961
110200001292A
0801900016366
1600300010111
140080161
1306400010062
130590024
110290098
110180001022A
1610200011226
1607900010158
160660022
1100900010061
1100500010166
1207300010601
151240061
1611200010224
1505400430741
150420168
0100300010280
3203900010560
1409300010711
3205200010168
1102000012116
130370012
1506000010772
1512100010271
1510400011616
3014800010142
2400700010238
280120202
280300037
0900200010449
3006500140237
1406700281230
140960022
240360121
240260021
240570013
170250128
0700900010385
140770012
140650219
1200100013433
2047700010039
120300178
2003900010411
1703100010089
2108500080122
160450287
140030023
1202900430675
1700700011128
0710100012707
0710600010285
2006700010558
200590039
301730022
300390932
310140035
2700100740628
040100221
3105000014208
3105000011487
2300800011205
3105000016219
1000500013876
0802108581081
2601800010601
2601803341328
2500100010101
0503500013499
0200300011279
1801700012042
140800107
020017076
02001699A
0200200017251
0200200015289
020016970
1901900010420
1903900013381
1903900014479
1903900012947
1900900010509
19017006A
1903800010676
050271147
0803700013302
2606900010456
080400001084A
26070025A
080012481
0800400010275
1104100010196
140330041
1102500010188
1102000010980
160680001007A
150410033
1601200150159
1510600010646
150710066
110320021
1101501260938
1202200010886
1307400010162
130050005024A
290200143
1304800010995
1507000381156
1506000010804
3019300011339
30004002A
0901400010810
1505700012468
3002200010155
2802100010663
280020615
280120749
0601000010818
2201300010096
240370001028A
1412000012492
1409700411259
1409800012254
1206600010109
120170087
205670038
1700300010173
1700700010581
1701400010069
2002500010030
0704601030406
0900700012494
150700001004A
1503100010677
1503100011374
0900700011015
1501300010679
0901600010088
0901600011029
3006500150025
300870001129A
3004400010947
3011800010158
280160396
2403200010226
210480171
0901700010704
1203800010960
0600400010187
203340106
270080402
1408800010158
1200100011013
1202100010592
1409708312045
14006003A
1800600010292
212090047
211560001086A
0710100012425
300610001101A
0704000010116
2018400010408
3010500740164
310060156
3105000017024
3105000013411
3105000012837
2300800010014
2300500013572
2300600690113
2800900011084
280380001011A
2701700010384
3004800730698
3014100010654
2501100012015
2601800012190
250011434
2500600014007
100053128
1000500017313
3202900010348
080550240
2803800010463
3105001114405
1000500011738
2300500010614
0300800012032
2501200012972
2605800010448
0200300010482
2501400010523
2605500010535
2802700011097
190400250
1904800011045
2604800013465
1903300010449
1903900011417
1901800010705
190180001114A
0803700016684
0800100013136
0801900017129
110390060
110020041
1605300012641
2603000011924
1102500010101
1308400010192
15112008A
1607500010394
160660001022A
1600600010645
1511100010059
1506200010118
3201700012926
2111402110959
2902500010173
1409300011298
1102000013364
1102000013097
301240348
1512200010194
2114000270126
0901000011129
150360090
1512000130397
1503300012911
1306100020126
0901200011123
0901700011172
300440001010A
2804100011753
1104300010114
140050013
1412000012990
1204500010344
120780025
1701100090796
1206700010290
2104700010174
120110280
120010001269A
16010014A
0600700011505
0601000010095
3019300010237
3004800010109
300910063
1510900251006
090040335
2114300080170
200810010
1409800011379
1409700411263
1205500010020
240080023
2804100011931
2007900010614
270090081
2700402062429
3009400010188
310850164
0200400017735
2300400010532
0200407236027
0200400015279
230070360
2300500010154
230081169
2800900010404
250080001023A
260181807
2604200011041
260181652
100390102
0503500013164
0400900010061
040020001093A
250060001316A
3103500010054
3105000011608
3105000012517
320290013
100220247
1000500016688
180160585
1801500820802
1801600010335
1903100450266
1902600010213
0200200012886
1902600011315
2803200013017
0803700015084
1904103370192
1904800011558
280140207
1503900121175
1503300010811
1503100011069
1308200010179
130630031
1502500201076
090120001038A
1503100011514
1501300010715
1503300014566
1510900031595
151040001132A
0901400010312
3004400010186
1406700010533
1410000650421
140700577
2000400010045
210470066
1203400010622
270120208
1700700010986
1701200040204
070890001009A
2003800010058
205530028
3019300010222
301420187
2120900010155
201710024
0200400016718
0200400010051
0200300010497
3105000016505
2800300010754
2803800010266
0400300012454
2602500010292
3105000014725
2300500010224
3106200010070
1002000010488
1000500013471
100041069
0300300013299
0502500011299
050250981
190500295
050260033
0503200140350
260304488
2605500171590
0200101147343
260551317
020023386
0503000013045
050271005
2802200011531
0803700014989
2603000013047
2604300010426
260360001046A
0805300010138
0801900018199
080190001735A
160160020
1102000010410
1102000010181
1306300010309
0200500010472
260551270
2605500011143
0200202843032
2605500011834
0502200010373
050241465
2201400010483
2201400583774
160570057
1903900013108
1901900010134
0502700011804
050290035
2802200012741
2802200013400
1605300015773
260304098
1101701610326
2201600010191
080520001150A
0805200011463
2603900010156
22008001A
1306300010084
1102700010708
110440037
1606800010154
1600900010149
1608200010312
2200600010903
1101500671315
1101500010181
151100136
3204400010081
1403900011024
1412400010527
320310134
010011068
240490204
140460088
010030030
1410100010522
1403900012408
2105300010260
3012800010101
130120032
2106500030149
210040069
290390001008A
2111400015199
21115027A
2111400010588
2105300010190
1503500080197
130690044068A
1308300010180
1305100010191
0900300010554
2900500010715
2111400012264
210010090
2109400010121
2114000010183
2104100010062
1102000013400
3013100010060
211700036
2111400014275
1405100010054
1403900011734
1412000015177
1503300011044
1512000410255
1503900031692
150580001133A
150530316
0900500010366
0900500011383
1505700011455
210900033
3003800010070
1202900013063
2108500010300
140970005034A
1409800011241
1409700320833
140630021
1402300010613
2402800010562
1605200011025
1401500010077
0601000011021
1406700010497
300730001021A
2052600010054
0704600010302
071010001147A
2051500010760
2001400010111
2037500010058
2040300010035
2021200010033
3002800370144
2603000013297
080012994
080521073
080521285
1100200011035
1101700010928
1100100010167
1401600010159
130760024074A
2201400011068
1505400381097
1505100170400
1508700170314
120490150
3203900010293
3200500010064
1411800010125
2200600010585
240220056
1610200011118
161020054
1412000012929
1102000013152
210760053
3010200010393
2105400010107
3016000410541
300630069
2115400010329
2117100010067
2903300080705
2111900130457
210120022
2111400015841
2111400013510
130210031
1503600010086
130070047
1304800011512
0901200011956
0900700010892
0901100010310
1512100011053
1505700011169
0900500012042
1409300010143
140930266
160160073
14091005A
1304800010251
1304800013114
1306100020499
3021100010044
2904900010029
290440001022A
0900300011444
150020393
150990043032A
1503300010648
15036018A
1304800011940
1505700011845
1511500060081
1505700011332
0900500011260
1409800012729
151050210
1700600010828
1203000010341
120010001632A
1200100011649
204820185
070690063
070780113
2402800013069
211240033
203050015
2001400010037
2004500010048
2300500014373
2300500011434
2300500015278
230080230
3109600010971
3109600010986
230020650
230041225
2700100740596
2800900010298
0400500070359
2300800010334
2300400010547
310280064
1000500013698
260510625
2500100010370
2500100010385
100390136
3105000014602
3105000014015
0200400010475
070650187
3010800011041
3107900100699
2701700010276
2300500011792
2500200010503
2601800011099
0503500012838
3104800010264
040031511
2500200930217
1002300011454
1000400161529
080670487
2603000014948
2603000015221
080310003129A
080310925
0300800012579
0300300015416
2501200012046
050280001088A
1902600011601
190180001025A
2603000012246
2604300010233
2604300010731
0801900018894
160220047
1605300010700
1900600010935
1900600011276
1900600011562
190430110
050071445
1901300011001
080370001418A
140480063
1602500010087
0803700010613
1508500240324
1507400010142
1102100010244
1605300013688
1507900010064
161020105
1510600924051
0200500011038
230070233
3110200010595
0200418838042
2300800010989
08062064A
080450001030A
0804500150278
080190001176A
1801700010192
2300100010028
1801300010102
2803800010181
2500600013456
2606200010205
250011538
2501000580079
2500800010969
1900600010776
0300200663713
2803500010777
2802200011885
0800500012809
1901700010750
0803700011452
2802700010633
2802700010830
050220481
1902600011546
110320040
2201400013187
1100900100184
2201400010623
0803700016909
1603600010057
1605000700198
110020001008A
160532976
2200800170113
1510600013388
1506700010203
1412000014338
1412000014215
010010001134A
3013100010728
1305600010107
2111400013559
2105300010330
2111400013421
290410054
211400001015A
211140001360A
2111400015536
1505800012037
1308200010287
1306900020923
1308301330443
301310001015A
2904300080186
2111400016318
0900700014058
0900600010024
0900500010050
1505700012434
1510400011071
0900600011094
2402400010224
2402800010312
240420010
120480001090A
140070022
1403900012709
120420198
211120032
1700700751611
1203500010691
1200100013804
200730038
070970119
2031800090263
0707700010169
1200100015463
0703200010114
2111900130349
2111400010677
2120300010096
1503300014636
150580001012A
0900700010731
0900700015249
090120027180A
1503300014689
1512100011922
150330001103A
280370432
240360102
110430082
1204800010350
1409800012095
1409800013214
1409708221935
2002500010064
2700400010899
1412000016546
1412000015497
1200600010331
2100300010150
2025100010027
170070001133A
1205500490891
1700700011378
0707800010448
071160050
3009700010067
3008100020086
240510151
1409700253039
120790022
210030042
170110001071A
1703400010061
1703200060156
1203500010916
301040186
301110049
3003200010113
2013400010069
1200101731723
270030001043A
2018400010573
2003000010079
2057000010194
2006700512060
1403600010344
120460290
070680047
270140001019A
20268001A
2038500010637
2016200010025
301490099
2113200010425
2402802523938
141130001010A
0600200011284
1412000012721
1406700010196
140390001539A
1201700040369
270150055
1205500010285
2007300010146
3010800011003
202210013
0710100010984
071010001204A
070650079
2004300010325
190490364
0805000010579
310500001224A
0705400060094
0200400015902
0200400016402
0200400011416
2300202500468
3105000011773
3105000016702
2300500011152
2300500010883
250060001362A
0801900012700
1801600010443
190260001207A
1902600012722
1904600010292
1904600011040
1903900011900
0502500010483
2605500012620
0200300010976
1902100010611
1904800010210
190070400
250121103
1904800010865
280320205
280320169
0300300012252
1801700011171
0200100019602
2603000010682
0200200018067
0503000012808
1903100450891
2605500012090
0502500011316
190450026
050201945
1903900012773
2803200014119
2803200011519
280370269
190330001042A
0803700010543
0805000010687
260020001089A
260020974
2603000015467
2600200010739
08001298A
080480867
1104600750173
161100107
110230130
110230041
1102000013241
1607000010059
160710037
1610800010467
1102000010637
1103000010366
2201401054876
151120094
2200600010246
1603800010761
1606600010446
1611200010629
0100100010483
1403900011880
1102000014979
1102000010139
300860010
2117400010355
2116400240132
2903300010550
2900200010037
2111400013065
2117900010205
2104100080217
211060008011A
040020001225A
250011627
2500600016287
260181690
2500100014015
050090761
0503500014444
2500100012574
1000500013857
3202200010135
080620531
0503200140435
0501800010987
050020001174A
0500200013106
190320738
2802700011519
0801900017398
0300800012422
1801700010328
0200101391325
260304505
2603000015471
1901900010543
1904800011596
280150030
2803200014890
280370907
1900900010547
1903100012008
1902600010088
1900900010208
2600200010527
2600200011281
0801900012166
260640322
160880114027A
1605300012105
160910010
150970081
1603800010530
1510600792271
150510022035A
1606900010575
1101200010067
150880021035A
1407300010333
1407000010399
110070001018A
2201400012437
301800031
1302300120055
1503300010417
2104300010048
1503300011241
0901300010692
2904400010145
2903700010117
2111400012442
1508100040522
1500200150571
1507000171071
1507000080961
1505800012111
0900600010310
3008500330348
1409100010223
3200900010133
3203900010772
160970052
1601300010141
0100100010106
2403700330345
1303800010039
2116400010274
210400012
2903300010457
211420084
150250146252A
1503300014886
150990461
1301000020254
150020008036A
1510900251025
1503300010065
0901100011357
1506000180382
0900400010180
0900500013055
0901400010331
0901000011792
3013600010029
141000001039A
1510900251203
1510900030648
1512100012367
1505700011328
0900500010987
1411200010066
2801600010466
2402800015296
2405300010086
141000239
204390042
070210036
2701400270221
0708901480418
1404400100223
0600900250291
1206100010282
170180001059A
1700700011132
301120031
2804100012183
1200100012647
203180013
270150021
2055100010108
2055100010131
3002800370125
1100700010705
160920056
1403900010505
1412000010354
3201400010491
320390062
320050011
0100100012390
0100500010247
1407000010929
301020336
0100600010259
2113700040116
2101900010023
2120500010226
150440001004A
0900800010300
1510300010057
0900400010231
0901600011118
090050001174A
3017700010036
3007100010145
3001400010115
2201000010145
2403500011300
1204800010859
240340057
1605201371415
1406300010252
0901300010052
0900500011754
0900500012930
0901000011523
1512100010089
1510400012050
1509500010119
3013800010201
1700700010401
120210338
3002600010135
140200024
2401300011604
1403700010110
1412000014605
1412000011526
1702500010166
3003901421841
3014100010974
0707900010093
070650001051A
0707100010112
2006800010080
2039900010149
200670001012A
301740161
0200400016309
0200500010824
230060128
2500600018071
1001100010332
2300500011909
1801700010436
0200100010115
080450329
0801900015103
250100702
0200200014990
0200200010184
0502400011164
0200400011685
310670043
3105000016100
020050010
2500600014793
1000500015088
0503500012683
2802700012663
2802700012818
050380617
050180001103A
0500200013229
0503000010394
0502700011772
1903800010661
190171015
190460001049A
1903900011737
1902600012154
1904600010610
1904600010856
1901802121737
2603000012443
2603000017209
080190001557A
1608800390208
1104100010177
1100200010465
1605300010594
1605300012800
26039018A
2801800010210
1903300010491
2600200010584
0805000010634
11010001A
1102700010515
1100701090620
1610200010181
160950040019A
1607500010178
1510600664761
1510600722178
15072003A
1403900011679
3105000012822
3105600010016
2300900010365
040030001301A
2500600018796
3105000015776
3105000015441
030080534
0503500013037
0500900010051
1000500012558
1003800010228
0802100010651
0501700250566
0800900010356
1801000350454
0200100010789
2603000018758
0200200010413
030023234
0200200017143
0200200010305
1901800011366
0500600010384
1503300012112
150330001473A
1306900020497
1500200160162
211610037
2900500010306
2111400010126
0901200011388
1503900011137
0900500013178
3010000010079
240200174
2801201701253
2201800010143
2402800015050
2405300010090
140510001004A
1605200011434
1412100010173
200890019
1700700010327
1202800030150
120460318
070090065
020045033
2300800010531
2300500011608
0200400013395
2300800010052
230020720
0400200011088
0400400351877
250150592
2601800014002
0300300013922
1000500014198
0806200410847
2803200013233
2802500010215
2604800012895
190450083
0803700014993
0803700013586
0803700013270
1104200010403
160160016
1605304255114
1102007852313
1510600442765
1407000010384
1403900015084
320480019
140640118
0100100013399
3018900010643
2111400014453
2109400010140
211610022
211560234
1508100011183
1509900281737
1503600080141
0900700013492
1306500010093
150960120
090131281
0900300010357
1503900012262
1503300010031
150330001441A
1501300010734
1510400011315
1503900121334
1503500130248
090111179
0901300010480
0900600010081
1502200010095
0900700014556
1510900010351
0901400010562
300090045
280370998
210670001011A
0901500011303
1510400011936
2118000190263
0600200011354
1408400010252
1409800012201
1401800010115
160120093
2105100010105
1201300010336
070690148
205150154
0708900011007
2000500010023
0502000011112
190390001025A
1903900012097
1903100010995
1904800011172
1903100011921
050060914
2803200014481
080360001139A
2802200010656
2803200011097
2803200012803
0803700010844
0803700013853
1102800601050
2201401074946
110090038
160560011
2200700030101
220040241
1507900010098
1103500010339
1510600844600
320200001061A
0100300010168
1409300010552
1407200010073
1102000012205
1102000011512
3018300010283
2903400010524
290520001001A
2904300110237
1502800010116
1500200150586
130480001310A
1306900080213
2111400013934
2114200010101
0901000011294
280320001377A
0803700016701
0803700014762
0803400010518
1608800010087
1605300013067
1102000011137
1500100010343
2201401073539
110090127
1100900100201
1610700010510
1510600664757
1403900012003
1600600010679
151060090430A
1411100010069
2906000010011
2110400190098
2101900010324
2118600010229
1305400010047
2100400010181
140530025
211930026
1102000012031
1306900010069
1503300013248
1307700010380
