cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
30172,50,30,241
14092,50,40,212
17027,50,45,173
19032,50,45,130
13044,50,29,217
15071,50,32,297
24023,50,38,150
15097,50,42,265
14090,50,34,135
20178,50,40,121
20467,50,36,181
11024,50,35,209
30149,50,24,226
24047,49,42,261
16067,49,34,248
21138,49,35,150
30199,49,36,234
12056,49,31,361
30024,49,29,430
14054,49,41,182
13036,49,32,167
14007,49,39,186
13045,49,33,151
26027,49,45,128
30033,49,29,417
14107,49,40,109
20473,49,1,113
31033,49,30,338
19034,49,42,168
14072,49,39,162
08035,48,40,229
10016,48,34,304
20063,48,30,159
15026,48,30,232
20483,48,35,302
31053,48,36,179
21122,48,34,201
31063,48,41,190
15080,48,33,487
30059,48,35,154
24039,47,14,271
32025,47,34,197
10028,47,35,186
21171,47,26,140
30194,47,29,203
32037,47,30,322
12051,47,25,327
31007,47,34,203
12015,47,34,175
29060,47,35,129
20105,47,26,194
07002,46,30,269
12049,46,37,148
04010,46,26,239
31075,46,32,173
11022,46,36,257
21086,46,24,300
21151,46,38,125
07021,46,21,203
07103,46,24,266
07087,45,27,184
20198,45,29,324
12041,45,23,401
29053,45,36,175
07104,45,28,211
24051,45,43,168
15032,45,37,269
17005,45,32,116
13004,45,32,218
20500,45,19,314
12052,45,23,158
31006,45,28,218
26039,45,40,149
21012,44,31,204
21102,44,29,160
20560,44,24,120
30121,44,27,205
07092,44,23,646
16100,44,33,219
31047,44,23,126
24056,44,33,175
16026,44,20,363
14068,44,31,271
20026,44,28,227
17032,44,28,119
07070,44,16,229
30177,44,20,191
07016,43,24,187
16096,43,26,226
21213,43,25,194
16031,43,27,249
14027,43,29,293
28024,43,32,135
32031,43,32,150
13065,43,28,154
13027,43,32,239
12040,43,31,150
16060,43,31,106
12069,43,22,282
12024,42,15,237
07003,42,24,210
30103,42,16,175
24041,42,24,104
10024,42,30,209
12018,42,31,157
25005,42,34,125
19016,42,40,67
20546,41,30,99
19037,41,27,143
13042,41,29,242
21046,41,30,163
12073,41,25,165
32030,40,26,132
16074,40,28,115
12042,40,31,203
07035,40,32,114
21173,40,32,151
16044,40,28,159
20540,40,28,119
24042,40,27,118
31036,40,24,265
31098,39,32,167
16005,39,30,94
06006,39,28,119
10020,39,33,194
16059,39,27,132
30017,39,18,140
21098,39,26,295
31076,39,24,213
08039,39,26,172
12045,39,25,169
21128,39,27,291
31039,39,27,137
07105,38,21,158
20505,38,25,191
15119,38,27,104
31026,38,30,130
21157,38,34,119
31029,38,23,105
13064,38,25,183
21082,38,28,112
31100,38,20,150
15069,38,30,98
20021,38,25,161
21148,38,27,103
30136,38,30,100
24012,38,32,155
13047,38,25,215
30060,38,27,174
14010,38,31,162
30001,38,24,99
32001,37,26,106
30186,37,28,108
14004,37,25,162
21116,37,20,183
20045,37,28,191
20084,37,28,76
21083,37,17,624
16037,37,32,187
28001,37,22,122
20447,37,17,244
08006,37,28,148
32013,37,28,236
18007,37,28,156
07025,37,21,136
26023,37,35,109
32009,37,27,268
24046,37,26,132
31095,37,26,142
20310,37,22,132
12077,37,28,96
15111,36,28,232
30055,36,25,101
16054,36,28,183
26038,36,30,100
30046,36,29,216
05011,36,29,205
19051,36,33,68
30042,36,17,218
19027,36,30,51
13017,36,25,129
07060,36,24,304
22002,36,20,319
07043,35,24,141
20549,35,25,145
10009,35,21,148
31057,35,23,142
07123,35,25,234
01008,35,31,145
21147,35,18,90
05014,35,26,85
16046,35,22,201
11036,35,29,100
29057,35,25,137
24045,35,31,113
16049,34,22,206
20327,34,21,133
24018,34,24,158
30166,34,16,122
20294,34,26,112
28014,34,27,96
20174,34,26,150
20108,34,24,266
20166,34,22,129
16099,34,24,221
29045,34,28,90
20449,34,14,226
12064,34,27,155
31085,34,19,154
30167,34,25,123
29040,34,25,175
12054,34,21,211
31004,34,23,168
14026,34,27,146
13011,34,22,139
30043,34,25,281
20498,33,21,179
26016,33,26,82
20417,33,28,200
13079,33,14,144
20539,33,25,277
19007,33,30,87
29052,33,15,103
14019,33,21,175
13053,33,23,149
32008,32,30,116
29012,32,25,172
10035,32,26,139
14106,32,19,160
07064,32,13,228
20052,32,19,163
20033,32,23,75
14057,32,20,99
30029,32,15,154
14102,32,27,113
20124,32,27,99
24033,32,21,273
30088,32,22,89
16001,32,21,142
14103,32,22,159
20427,32,16,121
15034,32,23,98
08046,32,24,91
20470,32,12,182
21087,32,18,321
30035,32,25,87
10015,32,27,92
07044,31,16,125
20145,31,23,70
19002,31,23,77
30104,31,13,124
19023,31,29,46
20305,31,19,94
14011,31,15,192
04008,31,24,149
20519,30,20,110
15116,30,25,97
07075,30,18,196
18013,30,20,87
31020,30,24,97
29016,30,20,123
17023,30,22,128
20543,30,12,79
20441,30,16,149
21022,30,20,142
28018,30,22,123
12044,30,20,98
28004,30,25,100
31062,30,22,128
28028,30,28,110
