cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
12044,10,9,23
14122,10,9,18
20325,10,8,19
30080,10,10,39
08016,10,9,20
31023,10,7,22
32013,10,9,30
30062,10,8,30
31067,10,7,63
19003,10,9,20
32006,10,9,34
29022,10,10,20
14028,10,8,18
15077,10,7,24
05011,10,9,36
31061,10,8,22
29030,10,9,40
12004,10,8,19
15041,9,8,12
07122,9,5,16
32035,9,6,39
26020,9,8,30
31062,9,9,19
07006,9,6,24
31025,9,4,16
07011,9,4,19
20102,9,7,26
16109,9,7,19
07005,9,7,15
20310,9,7,19
24034,9,7,27
28042,9,7,23
31063,9,7,15
10031,9,5,21
16026,9,8,15
07049,9,7,33
08006,9,7,22
20143,9,7,18
11006,9,7,13
20103,9,9,18
31021,9,9,25
19001,9,9,18
20447,9,7,22
12026,9,8,15
24006,9,7,19
31066,9,8,16
14040,9,8,33
12042,9,8,31
21193,9,8,16
10037,9,8,23
31047,9,6,17
21046,9,9,16
30190,9,7,10
30007,9,8,20
07104,9,7,37
21079,9,9,23
14080,9,9,21
20462,9,6,10
12062,9,6,16
07041,8,7,34
30122,8,5,21
28010,8,7,13
26014,8,7,14
01008,8,8,29
16039,8,6,20
21089,8,6,23
20232,8,3,17
12054,8,6,19
32018,8,7,13
30084,8,7,15
26072,8,6,39
14061,8,7,14
30154,8,6,22
31007,8,6,23
20500,8,4,14
08007,8,5,19
30067,8,8,21
30043,8,7,20
21062,8,6,12
31074,8,6,34
21009,8,7,9
14042,8,6,20
32004,8,6,18
14012,8,6,20
32003,8,7,14
21158,8,5,15
30197,8,5,26
10027,8,6,18
30139,8,3,12
16013,8,8,27
13049,8,5,14
21182,8,8,14
12071,8,5,19
20441,8,7,43
20387,8,8,20
20166,8,8,23
08018,8,7,16
29047,8,4,17
31075,8,8,17
13079,8,6,17
16057,8,7,18
31105,8,5,18
31044,8,7,18
07044,8,6,38
20549,8,7,20
30106,8,7,19
31097,8,4,10
08044,8,7,17
31057,7,5,16
14117,7,6,15
07036,7,6,10
31029,7,5,19
07123,7,7,16
30166,7,6,16
26034,7,7,11
07001,7,5,22
30176,7,4,15
20210,7,1,10
20131,7,5,14
13004,7,7,21
19040,7,7,16
30012,7,5,28
20333,7,6,14
20247,7,6,10
21127,7,7,13
07100,7,4,10
20171,7,6,10
14081,7,5,16
07070,7,5,15
12002,7,5,24
20279,7,4,23
30203,7,6,19
05001,7,6,32
30127,7,5,27
20185,7,6,18
12016,7,7,12
14019,7,5,14
13068,7,7,18
12008,7,6,12
20207,7,7,19
30088,7,5,15
21120,7,6,10
08012,7,7,17
20520,7,5,20
12020,7,6,18
31037,7,6,10
07071,7,6,34
30212,7,4,12
10017,7,5,23
16027,7,7,25
32002,7,7,14
30168,7,7,14
20153,7,4,14
20277,7,6,18
08061,7,5,25
19035,7,7,12
19051,7,5,23
07091,7,6,30
21002,7,7,25
20064,7,4,21
30027,7,6,22
21113,7,5,20
20560,7,5,12
24041,7,6,22
07111,7,4,46
21212,7,5,18
24038,7,4,16
13043,7,3,35
14062,7,6,9
19030,7,7,12
12013,7,5,27
20414,7,6,19
18019,7,7,15
10009,7,6,37
32046,7,4,17
20135,6,4,13
30119,6,5,19
31011,6,6,14
20271,6,3,42
13080,6,4,18
20339,6,6,12
07116,6,3,31
21039,6,5,8
16048,6,5,13
30167,6,4,25
12065,6,6,15
13078,6,4,23
30180,6,3,12
12060,6,4,21
07114,6,3,29
31054,6,5,13
20075,6,5,12
21016,6,6,14
31106,6,4,9
07093,6,5,24
12070,6,4,14
31036,6,5,21
16021,6,6,13
29055,6,5,14
31095,6,5,24
13071,6,5,11
26045,6,6,20
15066,6,4,13
30202,6,5,7
20070,6,4,8
20531,6,5,10
19036,6,4,16
20406,6,4,12
08057,6,6,10
14060,6,6,18
21057,6,5,15
20072,6,6,16
30104,6,3,23
20417,6,6,14
30063,6,5,17
21137,6,6,22
30165,6,5,14
30096,6,4,7
30031,6,5,34
14106,6,5,20
08067,6,5,22
20134,6,5,25
21070,6,5,11
21031,5,5,10
30200,5,3,23
14089,5,5,9
20369,5,5,9
21084,5,3,8
20472,5,5,15
14071,5,4,9
20105,5,4,13
21087,5,5,17
20554,5,5,8
26059,5,5,15
20380,5,5,8
13034,5,4,8
28023,5,4,12
20265,5,3,27
21213,5,4,12
30005,5,4,8
07060,5,3,7
26013,5,3,17
21078,5,5,11
21072,5,4,22
14034,5,3,14
30002,5,4,7
14010,5,5,23
07025,5,2,6
28028,5,4,9
21184,5,3,13
20141,5,3,16
24044,5,5,15
31009,5,4,15
10029,5,4,7
20449,5,3,8
24004,5,4,16
20013,5,0,12
21059,5,2,13
12069,5,4,21
26051,5,4,14
20459,5,2,9
13047,5,4,9
05013,5,4,13
31046,5,3,7
20108,5,5,7
20513,5,5,15
30017,5,4,15
26067,5,4,14
30179,5,2,14
26069,5,3,13
20523,5,4,7
07018,5,4,11
21075,5,4,22
20205,5,5,7
10002,5,2,7
31018,5,2,8
24026,5,4,15
20009,5,4,7
12005,5,3,20
20076,5,4,7
20421,5,4,17
30056,5,5,9
16101,5,2,19
07047,5,5,20
20456,5,5,6
31084,5,4,11
12024,5,3,6
20519,5,4,12
20158,4,4,5
20312,4,3,7
21105,4,2,11
05005,4,3,16
24039,4,2,17
07042,4,3,16
21147,4,4,28
26021,4,3,19
07073,4,4,13
05015,4,3,10
12041,4,1,10
20037,4,3,7
07064,4,2,25
31083,4,3,11
20297,4,2,5
30078,4,3,16
10025,4,3,8
12043,4,3,12
30209,4,3,20
07056,4,2,10
30184,4,3,15
12079,4,3,20
21202,4,2,9
20345,4,3,7
20356,4,4,6
21007,4,4,3
21210,4,4,11
12036,4,4,10
20208,4,3,11
21086,4,3,18
20301,4,3,4
20363,4,4,6
20020,4,1,4
20050,4,3,8
20249,4,2,7
14011,4,3,10
20437,4,4,13
31024,4,4,7
26049,4,4,7
07084,4,3,10
08014,4,4,12
31082,4,4,9
21217,4,3,14
30147,4,4,18
12037,4,4,12
21195,4,3,27
10011,4,2,16
21021,4,4,5
31035,4,4,16
20176,4,3,5
20066,4,4,12
12076,4,2,6
19043,4,4,12
30185,4,3,15
31087,4,4,18
20499,4,4,5
20031,4,0,7
19028,4,4,12
32021,4,1,9
21160,4,2,12
21192,4,3,9
31001,4,2,12
21037,4,1,16
10014,4,3,20
20398,4,3,5
21081,4,3,7
21168,4,1,12
31090,4,3,11
30037,4,3,8
20426,4,3,4
24031,4,4,10
20307,4,4,16
31055,4,3,8
20275,4,3,4
20509,4,2,13
32028,4,2,7
21130,4,2,9
20533,4,4,6
20078,4,2,9
20112,4,3,7
20180,4,4,5
20498,4,4,9
20308,4,3,10
21093,4,3,11
08063,4,4,12
31078,4,1,7
21167,3,1,9
20242,3,3,9
30019,3,2,13
30008,3,2,5
21012,3,2,17
20188,3,2,7
29046,3,3,16
14056,3,3,12
26010,3,3,4
20424,3,1,4
31070,3,2,4
21049,3,3,6
21178,3,3,15
08022,3,2,15
30177,3,0,6
31042,3,3,6
21029,3,3,5
21088,3,2,8
26037,3,3,8
20088,3,2,7
10003,3,3,9
21032,3,1,4
07082,3,2,6
20266,3,3,10
12010,3,3,15
31068,3,3,6
26050,3,2,6
21023,3,2,13
20537,3,2,10
20029,3,3,4
20049,3,3,5
20182,3,1,4
20254,3,4,11
20394,3,2,3
20219,3,2,5
31015,3,1,6
20197,3,3,5
07066,3,2,19
07026,3,3,20
08015,3,3,12
30156,3,3,7
21196,3,2,3
31065,3,3,9
20326,3,2,5
30079,3,3,6
20058,3,3,6
31088,3,3,9
21103,3,2,9
20497,3,3,6
21033,3,3,4
20272,3,3,7
08030,3,2,12
19024,3,3,7
20237,3,3,5
20300,3,3,7
10019,3,3,8
08020,3,3,10
14076,3,2,4
20280,3,2,3
12074,3,3,11
30029,3,2,11
20386,3,1,7
18005,3,1,14
07039,3,1,9
20382,3,3,2
21204,3,2,11
12019,3,3,13
20193,3,3,6
20248,3,3,7
32015,3,3,5
13020,3,3,6
20484,3,3,9
20268,3,3,8
05008,3,2,13
30153,3,2,7
31077,3,2,25
07115,3,2,10
20303,3,3,4
05026,3,3,13
21201,3,2,10
20244,3,2,9
30187,3,3,11
26046,3,2,4
26001,3,2,9
20502,2,2,3
20038,2,0,4
20368,2,2,4
32043,2,2,4
08064,2,2,8
20299,2,2,2
30057,2,2,8
20052,2,2,11
21100,2,1,9
20226,2,1,5
08058,2,2,14
26060,2,1,6
20118,2,2,4
21097,2,1,6
26068,2,0,19
20548,2,1,6
30098,2,1,3
20222,2,0,4
21200,2,2,4
20200,2,2,2
20110,2,2,4
08049,2,2,5
12080,2,2,14
32058,2,2,9
20370,2,1,2
08026,2,2,9
20225,2,0,2
20196,2,2,2
20069,2,2,3
26024,2,2,2
20286,2,1,6
26028,2,2,8
20428,2,1,3
21050,2,1,10
20445,2,1,2
30162,2,2,4
20253,2,2,3
30171,2,2,6
20516,2,2,9
20360,2,1,7
21139,2,1,3
07063,2,2,12
20384,2,2,4
31104,2,0,21
20353,2,1,2
28031,2,1,4
20132,2,2,3
21056,2,2,4
31043,2,2,7
30198,2,1,5
20366,2,2,5
20349,2,2,7
20101,2,2,3
20433,2,2,2
31103,2,2,5
21080,2,2,4
20034,2,1,4
07050,2,1,6
31069,2,2,15
20095,2,1,6
20284,2,1,3
12009,2,1,3
20470,2,2,3
20352,2,0,2
30064,2,1,9
20089,2,2,3
21027,2,2,2
28026,2,2,2
31045,2,3,9
26015,2,2,8
20452,2,2,7
28008,2,1,10
26032,2,1,6
20192,2,2,5
31017,2,1,5
20096,2,1,2
07067,2,1,2
20416,2,2,3
24019,2,2,5
26011,2,2,8
30159,2,2,18
20415,2,1,4
07088,2,2,2
20453,2,2,7
20393,2,1,5
20269,2,2,6
20486,2,1,6
08056,2,1,4
20130,2,1,8
20206,2,1,4
19015,2,1,5
20438,2,1,4
12025,2,0,14
30042,2,1,7
26057,2,1,6
20019,2,2,5
20507,2,2,4
20543,2,2,5
21014,2,1,8
20012,2,2,11
20508,2,2,5
07117,2,2,5
21187,2,1,4
20090,2,1,14
21068,2,2,6
20358,2,0,10
21018,2,1,5
20314,2,1,2
10006,2,1,8
20367,2,1,5
21190,2,1,2
26007,2,2,3
31030,2,1,6
16007,2,2,10
20156,2,1,6
20379,2,1,2
20080,2,1,3
20221,2,2,3
20493,2,1,2
30041,2,2,2
14031,2,2,5
21162,2,2,5
26061,2,0,3
20015,2,2,6
13026,2,2,15
20152,2,2,2
31034,2,2,5
20274,2,0,2
20051,2,1,3
20337,2,2,8
20123,2,2,5
20569,2,1,7
20343,2,2,4
20460,2,2,3
20194,2,2,3
20511,2,2,2
30076,2,0,4
20489,2,1,5
07045,2,2,10
20104,2,2,3
26031,2,2,7
20534,2,2,4
21141,2,2,7
20170,2,1,5
20563,1,1,2
30170,1,1,8
26006,1,1,9
20405,1,0,3
21042,1,0,6
07121,1,1,4
21198,1,1,4
20477,1,0,1
20252,1,0,2
20532,1,1,1
31049,1,1,5
20285,1,1,5
20461,1,1,1
20215,1,1,3
20003,1,1,1
20149,1,1,1
21028,1,0,1
20517,1,1,6
20119,1,0,2
20468,1,1,3
20240,1,0,2
20144,1,0,1
20048,1,1,1
20175,1,1,2
20566,1,0,1
20260,1,0,4
31060,1,1,1
07033,1,1,2
26063,1,1,2
31008,1,1,4
20346,1,1,3
20429,1,1,4
20086,1,1,3
20133,1,0,3
20053,1,1,3
20035,1,1,3
20229,1,1,1
20402,1,1,2
20116,1,1,3
20246,1,1,1
28034,1,1,9
20163,1,1,1
21135,1,1,1
20062,1,0,4
20167,1,0,2
20457,1,0,2
07053,1,1,7
20098,1,0,3
20282,1,1,1
20336,1,1,1
20220,1,1,1
20263,1,1,4
20481,1,0,2
20164,1,1,2
31005,1,1,2
05016,1,1,5
12063,1,0,4
20209,1,0,1
30107,1,1,1
20492,1,1,1
21107,1,1,8
20473,1,0,1
07085,1,0,11
28006,1,0,5
05029,1,1,6
21077,1,1,2
21011,1,0,1
20434,1,1,2
20126,1,0,3
12081,1,1,5
20446,1,1,4
07007,1,1,8
20137,1,0,1
21101,1,1,6
20496,1,0,1
31072,1,1,3
20290,1,0,3
20450,1,1,3
20330,1,0,5
20328,1,1,2
12072,1,1,10
21206,1,0,9
20082,1,1,2
20501,1,1,3
30110,1,0,7
20491,1,1,1
20311,1,1,1
20558,1,1,2
20276,1,1,1
20017,1,1,4
20407,1,1,6
20487,1,1,2
07022,1,1,5
20344,1,0,3
26062,1,0,6
20120,1,1,1
20109,1,1,3
20161,1,0,0
20432,1,0,1
20173,1,1,1
20085,1,1,10
07029,1,1,19
21215,1,1,4
20235,1,1,3
21061,1,1,8
21095,1,1,0
20186,1,0,2
20302,1,1,7
10010,1,1,11
20011,1,0,1
20111,1,1,3
20562,1,0,2
31064,1,1,3
20128,1,0,4
20435,1,0,2
20404,1,2,2
20187,1,1,1
20292,1,1,1
20396,1,1,2
20114,1,1,1
07024,1,1,5
20147,1,1,2
20466,1,0,3
20061,1,1,3
31099,1,1,6
31071,1,1,2
20036,1,1,6
20024,1,1,2
20544,1,1,2
31081,1,1,4
20555,1,1,10
21005,1,1,1
20239,1,1,1
31086,1,1,2
20007,1,1,1
20201,1,0,2
20381,1,1,2
20264,1,0,2
20455,1,1,2
20202,1,0,1
07038,1,1,11
20365,1,1,1
20351,1,1,2
28020,1,1,3
21146,1,0,6
20097,1,1,2
20378,1,1,7
30103,1,1,8
20480,1,1,2
24002,1,1,10
20412,1,1,1
12031,1,1,2
20309,1,0,4
20217,1,1,2
20503,1,1,1
20228,1,1,1
20243,1,1,13
20567,1,1,2
20392,1,1,4
12078,1,1,2
21145,1,0,6
20341,1,1,3
18009,1,1,7
30113,1,1,2
20420,1,1,1
07076,1,1,13
30020,1,0,5
20400,1,1,2
20490,1,1,2
30146,1,1,7
20281,1,1,2
21036,1,1,4
20410,1,0,2
20425,1,1,2
20055,1,1,8
20159,1,1,3
26054,1,1,2
20504,1,0,1
31010,1,0,4
20092,1,0,3
20046,1,1,4
32027,1,0,3
20233,1,1,4
21159,1,1,6
31073,1,1,1
21092,1,0,5
20357,1,1,1
31012,1,1,5
08008,0,0,71
07112,0,0,13
07028,0,0,13
08042,0,0,12
20530,0,0,9
07110,0,0,9
21150,0,0,8
20136,0,0,8
16081,0,0,8
30163,0,0,6
21096,0,0,6
20213,0,0,5
30195,0,0,5
26064,0,0,5
31092,0,0,5
26009,0,0,4
08046,0,0,4
08047,0,0,4
07010,0,0,4
26040,0,0,4
20113,0,0,4
20071,0,0,3
26005,0,0,3
20146,0,0,3
31094,0,0,3
20183,0,0,3
26065,0,0,3
21055,0,0,3
31022,0,0,3
08043,0,0,3
20148,0,0,3
20474,0,0,3
20347,0,0,3
20155,0,0,3
20442,0,0,3
07118,0,0,3
20060,0,0,3
20081,0,0,3
20388,0,0,2
20529,0,0,2
07090,0,0,2
31016,0,0,2
20027,0,0,2
20273,0,0,2
20547,0,0,2
20195,0,0,2
20340,0,0,2
21030,0,0,2
20129,0,0,2
20561,0,0,2
20431,0,0,2
31031,0,0,2
20261,0,0,2
20411,0,0,2
20230,0,0,1
20391,0,0,1
20204,0,0,1
20189,0,0,1
20138,0,0,1
20168,0,0,1
21123,0,0,1
20047,0,0,1
07119,0,0,1
20564,0,0,1
20001,0,0,1
20255,0,0,1
20422,0,0,1
20510,0,0,1
20203,0,0,1
20443,0,0,1
20181,0,0,1
20117,0,0,1
08041,0,0,1
20022,0,0,1
20476,0,0,1
20238,0,0,1
20004,0,0,1
30137,0,0,1
20538,0,0,1
20056,0,0,1
20315,0,0,1
20485,0,0,1
20065,0,0,1
20458,0,0,1
07098,0,0,1
20256,0,0,1
20306,0,0,1
12047,0,0,1
20216,0,0,1
20074,0,0,1
10030,0,0,1
20323,0,0,1
20040,0,0,1
07113,0,0,1
20296,0,0,1
20335,0,0,1
20125,0,0,1
07120,0,0,1
20245,0,0,1
20541,0,0,1
21133,0,0,1
20140,0,0,1
20522,0,0,1
20154,0,0,1
20212,0,0,1
31014,0,0,1
20320,0,0,1
20444,0,0,1
32041,0,0,1
