cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
15095,875,698,2081
29005,849,699,2500
30105,847,701,1877
14063,846,705,2399
27005,843,590,2788
11014,838,642,2319
19045,837,707,2356
11031,833,662,2518
20385,825,603,1976
16088,822,670,2085
30102,813,627,1984
5002,802,666,1713
11005,798,619,2278
14083,796,660,2574
23011,792,668,1427
16069,786,659,1923
30065,783,617,1767
21174,774,589,1886
15042,773,471,2432
30038,772,642,1597
23009,771,592,1768
24024,769,559,2120
30011,768,686,1408
15018,768,621,1697
7019,762,537,2241
15005,751,538,2094
19038,739,601,1848
13030,734,491,1945
5028,734,594,1753
28021,730,614,1867
16112,724,567,2142
15110,716,572,1620
26002,710,635,1980
23003,707,612,1168
11042,706,549,2672
15014,704,498,1953
17028,688,569,1663
31059,684,518,1920
5010,678,545,1960
16006,677,516,2111
21074,672,518,1679
27008,653,413,2536
30068,651,530,1563
15062,647,520,1478
29010,622,491,1845
11032,620,491,1996
14073,616,498,1917
19012,616,524,1603
27014,613,421,1731
13083,613,494,1297
19004,609,539,1095
11011,608,486,1708
30174,603,445,1762
27012,601,432,1922
14018,598,491,1865
14124,589,464,1970
8050,587,509,1849
14008,586,469,1656
25018,585,396,3057
15053,581,484,1551
11023,579,462,1769
12055,576,446,1586
13063,575,403,1547
16076,573,470,1428
31102,572,460,1745
21071,569,435,1515
6009,561,458,1732
14044,561,431,1791
22017,559,441,1403
20390,558,440,1267
30141,556,429,1512
15092,554,441,1564
11002,553,435,1547
13061,551,463,1248
5017,545,414,1782
19044,545,482,1011
13003,541,393,1259
16075,541,419,1597
29013,541,408,1728
5020,540,428,1406
5033,537,399,1692
13028,537,392,1363
14030,535,464,1263
20079,535,419,1338
11028,534,434,1324
20039,532,403,1289
17004,529,411,1372
11033,528,406,1775
32020,526,410,1367
21106,525,460,889
15091,519,413,1582
16034,517,416,1387
14015,515,417,1521
13013,514,372,1376
15011,509,396,1441
15101,506,369,1362
30085,501,395,1261
14013,498,355,1776
5032,497,406,1363
17020,492,390,1057
17012,489,396,1139
27006,485,291,1617
16066,484,370,1553
11041,482,393,1363
15090,480,346,1444
31101,479,362,1430
29025,478,391,1178
30123,476,364,1175
21154,464,327,1266
28040,464,372,1119
18004,460,386,1208
15059,458,359,1309
15067,455,355,1326
18008,451,395,1226
20043,448,331,1175
7027,448,320,1258
15115,447,324,1256
1011,441,342,1165
15087,439,320,1232
15045,438,313,1285
11021,438,353,1271
21164,436,329,1160
7097,433,317,1178
25015,431,353,1503
21085,431,345,1011
21034,428,357,966
14094,427,372,1120
15009,426,346,1112
30175,424,331,1186
30128,424,342,1074
1003,422,294,1230
23002,422,252,1563
13056,416,318,880
11004,416,317,1234
3002,412,348,1181
11044,410,319,1249
21208,410,301,1076
8011,409,346,1076
22012,406,308,1409
16107,405,323,1208
15088,402,279,1277
29043,400,311,969
30138,398,329,962
16043,395,322,1037
3001,393,331,1082
13008,390,302,1206
11025,386,288,1150
13052,384,289,861
11035,380,291,1123
14085,376,287,1407
11030,374,289,1221
26025,374,320,1079
30183,372,295,906
28025,365,321,820
30003,364,294,933
15048,361,242,1152
21197,359,301,952
22005,359,264,1158
16050,358,275,1113
20413,354,265,941
27003,353,232,1163
11009,353,267,1093
7065,352,238,1482
20318,352,265,892
30030,351,278,825
15019,347,266,847
7059,345,206,1413
27010,342,212,1209
16071,341,264,1179
12066,341,257,997
15100,341,254,922
17024,340,281,758
31096,336,244,961
32042,335,256,931
13041,334,223,1021
26019,334,285,914
15073,332,273,729
30040,332,276,757
30109,330,233,994
20399,329,250,789
17003,328,235,975
14006,327,275,908
15082,327,218,1221
18015,325,262,999
13016,325,249,906
16082,324,253,1411
29044,323,264,872
14022,321,261,702
14082,319,242,913
13084,319,236,816
30026,319,257,639
14035,318,250,1007
11001,315,247,1100
30133,314,241,997
12028,314,209,1105
29018,313,217,1403
32039,313,221,817
8036,312,257,825
4004,312,208,1081
7061,312,196,1008
21053,310,217,892
15074,307,208,983
17031,306,243,785
30045,306,231,791
15085,304,199,940
13029,301,198,858
30160,300,209,958
8045,297,243,744
24011,297,205,787
17030,296,239,779
14050,296,236,878
5022,295,210,1088
30061,295,220,789
29006,295,228,693
14091,294,248,959
15103,294,252,640
1006,294,231,842
20551,291,174,686
11046,291,221,965
7108,290,213,1036
1002,290,220,1046
1007,289,227,864
17002,285,249,538
30014,284,194,743
14066,284,247,876
13023,279,198,724
20515,275,206,694
14009,274,212,703
10032,274,188,1123
8005,273,180,686
22008,272,200,782
21001,271,196,749
5009,271,212,916
32026,271,169,768
30016,270,210,644
15023,270,209,742
24037,269,199,886
22004,269,179,905
16045,263,215,615
11026,263,200,917
7034,261,139,1052
27017,260,170,883
4001,259,177,906
25010,259,205,836
12075,258,176,724
30206,256,202,565
28035,256,221,680
17017,255,210,699
20059,252,168,736
8052,252,209,688
13010,251,180,619
20401,250,115,740
7012,249,183,726
14108,248,184,829
29036,243,192,578
24050,243,180,622
14016,243,201,801
31089,243,193,782
26036,242,217,764
30191,240,183,654
30071,239,176,583
8002,239,168,1375
24021,239,183,725
27016,236,152,808
22007,236,181,628
14046,234,184,841
4009,234,163,760
30181,233,148,769
16012,232,158,722
7017,231,166,779
14078,231,167,703
13075,230,169,552
30115,230,198,550
32024,230,178,670
32055,230,185,639
30204,229,183,663
12057,228,174,663
15084,227,172,597
32005,227,170,694
14121,226,168,674
29041,224,182,551
13050,223,178,503
15047,222,154,643
15065,220,171,615
23010,220,128,833
16038,219,168,672
25009,219,178,681
15044,215,177,468
5004,214,172,626
13067,213,141,643
29031,212,164,646
16055,212,145,675
23007,212,117,750
15040,211,156,706
13054,211,145,651
13081,211,139,640
14119,210,152,696
27007,209,114,1183
12048,207,171,494
14116,206,171,636
20157,206,171,388
31013,206,161,442
32034,206,151,626
15075,205,155,574
30010,205,124,549
15096,205,153,558
13082,205,137,550
32036,204,153,499
21045,203,161,527
14033,202,153,581
14118,198,150,598
26041,198,176,481
30155,197,154,543
16110,197,153,556
12050,197,154,547
21207,197,136,563
26033,197,172,683
7074,197,141,640
14047,196,170,608
21004,195,148,581
7057,195,119,847
5003,195,169,463
21090,194,167,399
14024,194,162,473
12011,194,124,601
15093,194,154,467
17025,193,155,439
30009,193,108,571
29028,192,153,492
30089,191,135,497
16106,191,155,559
20014,191,122,551
20482,190,136,672
7052,189,98,835
14051,189,143,812
28015,188,153,411
15030,187,164,473
14077,186,146,497
15113,186,138,580
30004,186,144,595
5024,185,154,506
21010,185,128,665
10008,184,148,719
10038,184,131,713
31038,184,131,579
30034,184,147,413
30211,183,134,399
29024,183,139,583
19005,181,143,469
16068,181,120,638
29015,180,152,523
20324,178,114,570
20397,177,123,501
27001,177,89,652
20107,176,141,451
25017,175,132,613
30077,172,145,459
31079,172,120,553
16009,172,120,699
31056,171,125,567
30101,171,145,475
30207,170,106,547
32019,170,107,403
15001,169,108,507
24032,169,137,447
28007,169,146,427
12046,169,132,473
21186,168,112,612
11039,168,120,520
23006,168,89,783
15036,166,121,461
14037,165,142,461
11008,165,136,542
21003,165,119,511
12021,164,134,494
12058,164,117,575
21047,164,103,560
7009,163,114,615
12061,163,125,458
22001,163,105,495
14025,162,127,375
15027,161,108,385
29023,160,123,525
29002,160,122,425
30053,159,124,370
21094,159,113,473
30049,159,100,485
30015,159,101,603
13074,159,116,475
21180,158,108,634
14105,158,115,622
10023,158,112,528
32048,158,128,396
30032,158,121,441
14043,158,111,490
8048,157,132,426
20057,157,123,477
6005,155,133,390
11029,155,97,802
8062,155,137,461
12034,155,116,410
21051,155,128,390
20044,154,110,489
31052,154,112,510
7099,153,83,604
7040,153,112,479
29038,153,104,513
28030,153,84,594
7068,153,81,448
15072,152,127,346
21142,152,109,386
16020,151,104,442
20350,151,115,322
15028,151,123,342
20565,151,125,456
21143,151,122,386
29034,151,105,431
15043,150,112,412
18012,150,125,505
21115,150,87,424
5006,150,112,531
30081,149,128,339
14096,149,109,482
29019,149,115,480
30021,149,100,462
11019,149,92,519
19013,148,131,251
15010,148,126,283
11043,148,91,654
30069,148,115,403
16035,148,84,578
17009,147,121,378
15046,147,104,341
24016,147,116,446
14064,146,100,438
8004,146,116,520
16079,146,89,670
3009,146,123,387
30083,146,72,666
21110,145,102,422
25014,145,122,477
14002,145,121,560
5036,144,73,617
6001,144,115,461
18006,143,123,382
27009,143,71,645
32038,142,108,620
30092,142,116,358
15068,142,106,392
20002,142,89,472
13012,142,111,422
16085,141,119,417
24040,139,105,494
8054,137,68,1779
22009,137,90,414
20293,137,110,297
18018,136,113,454
19017,136,112,347
29026,136,107,425
15083,136,113,332
5031,136,106,377
16019,135,96,314
30058,135,76,523
13001,134,79,460
16083,134,93,564
28012,134,102,514
20227,134,103,336
21161,134,99,353
15124,133,72,572
30125,133,84,460
15022,133,105,330
15055,133,104,363
10004,132,98,426
7051,132,101,523
30013,132,107,353
16103,131,112,352
13059,131,81,418
16010,131,78,663
12007,130,97,351
30047,130,89,379
26058,129,113,500
30134,129,100,324
21199,129,95,350
31040,129,95,369
32022,129,109,270
11018,128,105,367
30126,128,96,548
14100,128,95,406
21177,128,85,443
14001,127,111,370
30208,127,100,272
25002,127,95,660
21136,126,92,302
32023,126,103,314
5038,125,98,350
30158,124,86,279
14048,124,102,365
25008,123,104,429
20334,123,84,384
30023,123,54,347
15112,122,90,409
21091,122,93,346
21048,122,87,370
13022,122,85,365
19047,122,111,311
15050,122,96,289
15125,121,101,342
30143,120,87,409
14114,119,101,454
13039,119,90,273
6003,119,103,305
17019,119,87,321
7069,119,76,450
15016,119,88,371
14045,118,91,351
18001,118,102,379
6004,118,99,293
16015,118,74,521
29042,118,97,225
15015,118,98,287
16025,118,98,343
24008,118,99,294
7020,118,61,541
30094,117,93,399
15064,117,80,390
14021,117,97,372
14113,116,76,580
21189,116,68,369
20023,116,94,319
11040,116,69,639
24036,114,79,313
16089,114,86,390
21144,114,61,332
30112,114,78,279
30192,113,88,338
13070,113,85,321
28043,112,95,306
26026,112,88,385
15114,112,76,575
16064,112,79,365
14055,112,86,487
24049,112,83,385
16073,112,87,451
21118,112,86,296
13015,111,60,399
11013,111,77,416
30111,111,62,304
7079,111,82,344
32051,111,81,485
21194,110,80,342
21169,110,68,327
21054,110,71,304
25013,109,78,446
25004,109,85,363
30024,109,47,380
18016,109,98,282
19014,109,92,322
30097,109,92,252
29039,109,83,374
15003,108,74,396
4005,108,78,465
13021,108,81,328
21134,107,76,266
15052,107,79,299
24025,107,79,334
14074,107,89,265
29048,106,81,334
7013,106,66,310
10022,106,78,450
1009,106,70,381
21214,106,81,246
11016,105,82,500
27015,105,61,522
21117,105,86,238
26070,104,101,348
13037,104,59,379
14110,104,78,365
16105,104,85,305
14003,104,80,333
21125,104,86,313
8031,104,89,435
7102,104,72,300
16111,104,69,412
21149,104,72,344
30210,102,60,295
30100,101,73,397
21104,101,77,301
16051,101,89,238
30006,101,64,304
32032,101,67,260
32049,100,74,275
14036,100,88,289
16113,99,81,373
15012,99,69,351
19022,99,74,235
7030,99,46,448
20068,98,70,272
7077,98,51,408
21108,98,75,276
10001,98,80,362
15008,98,79,311
8010,98,82,325
30182,97,73,201
11012,97,69,458
21013,97,76,259
32029,97,83,314
13024,96,71,272
20073,96,51,349
7015,96,54,409
31093,96,80,271
22003,96,62,328
15021,96,67,237
12023,95,52,289
13072,95,82,213
15086,95,52,422
29021,95,80,250
20041,95,57,341
14111,94,63,264
14058,94,72,275
14123,94,67,323
8040,94,75,238
15094,93,71,211
20295,93,51,388
30093,93,70,226
21124,93,75,219
30148,92,66,263
17035,92,66,267
10039,92,70,541
1004,92,65,276
30070,92,41,298
15006,92,70,271
14087,91,74,309
14086,91,69,364
30130,91,62,271
17010,91,74,214
20115,90,62,254
5019,90,71,244
15063,90,63,290
15107,90,67,220
17015,90,61,234
16090,89,51,360
14059,89,72,318
1010,89,52,397
16062,89,77,277
32007,89,53,321
31066,88,49,414
24007,88,68,243
32016,88,60,303
21069,88,67,221
7106,87,53,430
14125,87,75,324
16065,87,69,337
20553,87,73,183
30144,87,63,361
30086,86,54,247
14088,86,72,268
7107,86,54,314
14079,85,61,260
20469,85,54,234
8055,85,64,339
16086,85,68,232
13060,84,53,292
12012,84,63,301
30173,84,46,279
32052,84,60,301
20375,84,62,190
28037,84,64,255
18010,83,58,262
30164,83,59,226
21172,83,52,312
32014,83,58,312
16097,83,46,412
24058,82,58,250
20028,82,56,203
19042,82,72,144
16014,82,56,280
30196,82,62,209
8001,81,71,209
7086,81,57,208
4006,81,45,291
5023,81,55,333
16087,81,59,418
29014,81,56,255
15089,80,67,224
14065,80,52,217
21044,80,51,193
30046,80,26,763
13002,80,54,297
6008,80,54,274
30066,80,47,267
13066,80,58,199
7006,80,31,295
20006,80,59,224
14095,79,72,228
26003,79,69,167
16077,79,63,198
4011,79,53,292
13055,79,47,359
30075,79,52,230
21179,78,45,234
16033,78,51,238
21035,78,59,313
16098,78,58,433
21157,78,52,167
15079,78,54,270
20557,77,53,192
20010,77,61,208
15056,77,49,264
14112,77,64,146
17014,77,56,191
12053,77,58,296
17026,77,62,195
16016,76,65,277
30188,76,30,279
20409,76,69,202
16084,76,54,199
12003,76,55,256
16093,76,56,279
24055,76,53,267
12059,76,50,267
20083,76,65,164
10026,75,25,272
7032,75,49,302
31058,75,49,231
15017,75,58,222
12068,75,56,352
21043,75,50,350
30205,75,54,247
15123,75,51,275
29029,74,55,191
21211,74,54,212
14005,74,61,254
10013,74,60,269
8029,74,48,348
18014,74,56,227
20439,74,47,298
13009,74,58,229
29001,73,56,192
13046,73,55,224
8060,73,52,260
28002,73,58,239
21128,73,40,287
14109,72,57,233
20570,72,51,256
16022,72,52,266
30201,72,59,266
18011,72,60,229
21153,72,46,222
32053,72,50,196
26012,72,55,197
16095,72,54,245
13007,71,49,185
16091,71,54,239
30117,71,48,177
20030,71,50,130
15102,70,49,142
24053,70,48,250
29050,70,50,177
26004,70,59,265
19011,70,63,184
32037,70,43,235
7062,69,40,212
10036,69,39,318
8027,69,51,300
17013,69,57,173
13058,69,49,217
29032,69,54,154
10034,69,41,311
12022,69,41,288
16057,68,32,246
30072,68,44,200
31006,68,47,187
29056,68,53,162
28039,68,51,245
24054,68,42,274
22018,68,43,259
30074,67,50,165
7037,67,39,228
30091,67,54,196
19020,67,53,142
30142,67,41,373
13035,66,50,261
20338,66,49,240
15111,66,44,245
20526,66,29,186
24010,66,39,280
16058,66,46,224
12067,66,52,247
30022,66,43,218
24005,66,50,174
30073,66,46,196
32040,65,36,250
16047,65,42,181
16003,65,55,174
16023,65,56,147
7031,65,42,315
13073,64,35,397
29058,64,49,151
22010,64,31,297
7046,64,46,233
13057,64,47,207
15071,63,37,185
14017,63,52,211
8009,63,58,257
16070,63,45,214
12033,63,43,174
20278,63,33,340
14084,63,46,210
30132,62,46,184
30082,62,49,159
21209,62,38,187
13006,62,42,163
15061,62,35,231
31002,62,49,212
30135,62,48,180
14092,62,48,168
20545,62,40,170
28016,62,51,161
14020,61,49,177
7094,61,41,264
24023,61,44,128
30161,61,45,178
16002,61,42,285
24027,61,45,160
15049,61,46,175
19034,61,44,144
15004,61,43,216
16024,61,42,154
26035,61,53,190
32044,61,50,184
16100,60,41,160
29027,60,48,182
14029,60,47,247
26047,60,55,191
30145,60,48,133
31019,60,46,248
14068,60,43,190
29008,60,46,201
30116,59,51,119
21026,59,50,189
31001,59,39,258
21017,59,44,169
30099,59,42,127
20364,59,29,201
7014,59,28,216
17033,59,49,137
24047,59,39,166
16104,59,49,177
16063,59,35,174
14027,58,33,214
32025,58,48,159
29054,58,33,178
31048,58,43,211
13040,58,24,233
29007,58,43,208
13019,57,40,179
20449,57,26,140
20005,57,42,161
12039,57,41,182
17001,57,46,125
17016,57,41,157
15032,57,42,237
15117,57,40,190
21175,57,44,131
25003,57,37,252
8013,56,50,207
12032,56,32,234
18002,56,41,155
20124,56,34,135
4010,55,37,303
32047,55,41,245
22013,55,41,293
16017,55,36,216
16041,55,37,141
16046,55,33,279
30157,54,38,175
13031,54,30,232
30051,54,31,185
21064,54,25,191
16032,54,42,216
7104,54,29,208
21099,54,40,144
16078,54,45,173
30033,54,32,165
21205,53,40,181
15026,53,37,210
20248,53,20,121
15038,53,38,120
29017,53,39,123
20530,53,23,135
16004,53,39,205
31033,53,36,271
16036,53,42,161
20091,53,48,100
32057,53,42,147
17022,52,32,201
30095,52,24,237
14012,52,35,200
22002,52,28,262
25016,52,42,209
7001,52,39,252
12014,52,45,137
30025,52,36,231
21129,52,36,151
25007,52,45,162
12027,52,29,263
26027,52,46,125
7008,51,27,230
30149,51,41,180
14072,51,37,145
7124,51,37,188
20190,51,28,214
31027,51,41,154
16067,51,37,158
16018,51,26,176
27011,51,41,185
11038,51,40,176
13005,51,32,269
20418,50,34,158
30059,50,38,132
5007,50,32,165
31062,50,33,200
26071,50,40,176
30151,50,30,146
31067,50,25,193
10024,49,32,141
7092,49,18,259
21192,49,24,182
24046,49,35,130
16011,49,41,137
12052,49,28,151
31036,49,30,149
30129,49,37,124
24015,49,40,157
13038,49,33,125
24051,49,42,116
5011,48,31,135
11022,48,34,175
30090,48,34,135
17021,48,37,88
12017,48,37,150
20150,48,28,182
10016,48,33,231
13036,48,26,230
7109,48,41,204
21191,48,37,141
15080,48,36,202
31003,48,28,180
19029,47,39,108
29020,47,37,107
13018,47,26,186
16030,47,31,160
20466,47,19,203
10020,47,35,232
30166,47,26,103
16040,47,36,160
7023,47,28,299
20505,47,36,130
21170,46,28,160
7100,46,9,228
30050,46,27,152
10037,46,28,312
20178,46,36,105
32054,46,33,234
12051,46,23,278
7080,46,21,273
13053,46,27,209
11024,46,33,196
16056,46,33,167
7123,46,18,155
7083,46,23,154
14049,46,30,157
18003,46,34,114
30178,46,41,148
24003,45,29,248
21067,45,36,165
16042,45,36,181
24017,45,38,142
29060,45,34,119
29053,45,38,121
24022,45,35,183
21116,45,23,162
32050,45,38,179
12045,45,31,164
30114,45,38,119
21163,45,31,147
12030,45,26,145
7049,45,25,389
32009,44,33,134
32035,44,30,210
15105,44,24,201
12018,44,26,117
20500,44,18,143
7021,44,17,177
15097,44,32,196
21076,44,33,272
20490,44,0,142
14014,44,32,194
17032,43,25,112
30200,43,14,168
26039,43,35,118
8003,43,35,156
20045,43,28,157
28024,43,35,99
32006,43,33,122
16008,43,31,224
29040,43,35,158
30169,43,23,135
7071,43,24,157
14041,43,31,160
21083,42,35,703
28017,42,27,141
22015,42,28,302
16031,42,25,225
31053,42,34,170
16072,42,34,160
21046,42,29,112
21151,42,37,127
30186,42,31,90
21122,42,30,113
13044,42,27,162
13047,42,20,153
12056,41,22,223
20021,41,33,133
7048,41,22,290
14011,41,26,194
20026,41,27,133
7103,41,24,141
21166,41,32,108
7073,41,13,151
20025,41,34,114
21138,41,33,89
20135,41,28,110
20033,41,25,104
21057,41,20,118
16060,41,30,126
10009,41,37,100
7002,41,24,176
24009,41,27,76
21065,41,33,120
26061,40,26,254
30120,40,27,116
26066,40,34,114
21020,40,25,104
12016,40,24,155
26038,40,36,111
7041,40,17,208
20559,40,27,116
14102,40,34,84
21038,40,28,147
20539,40,25,179
20475,39,13,363
12077,39,30,89
20063,39,26,102
12041,39,14,239
20084,39,31,84
30042,39,14,115
30136,39,31,81
20406,39,22,125
31091,39,34,131
31063,39,30,119
20540,39,27,88
20483,38,32,124
21126,38,28,173
28029,38,23,102
14107,38,32,104
7005,38,22,220
12073,38,27,118
21176,38,27,118
21039,38,21,102
5034,38,26,177
20198,38,23,169
32045,38,28,84
31098,38,28,141
29059,38,28,152
20393,38,14,150
28013,38,30,125
21082,37,24,87
15098,37,24,118
5037,37,31,97
1008,37,26,121
30054,37,31,79
29016,37,33,109
21103,37,19,107
7060,37,20,75
30184,37,17,122
12006,37,30,130
7054,37,23,135
21063,37,28,200
15007,37,19,262
32031,37,25,101
30121,36,23,116
28004,36,27,61
31076,36,25,123
30162,36,10,108
20310,36,22,109
30060,36,27,116
7087,36,27,146
19037,36,28,103
11036,36,29,90
18013,35,30,84
20427,35,23,81
12002,35,23,124
20105,35,24,103
8059,35,30,122
12069,35,20,150
31004,35,25,151
32012,35,21,210
29049,35,24,131
12049,35,27,82
21102,35,25,97
31046,35,17,161
21146,35,9,99
24012,35,24,139
16029,35,19,168
21008,35,20,111
11006,35,17,186
16099,35,21,143
19032,35,27,104
20298,34,29,94
20467,34,25,130
14026,34,24,105
30062,34,18,103
21147,34,13,103
13045,34,24,77
20174,34,17,106
21072,34,23,163
32018,34,14,155
30001,34,21,97
12004,34,23,169
15119,34,20,83
17034,34,29,104
10035,34,28,121
24043,34,25,197
24056,34,23,106
21171,34,21,83
20103,33,17,103
5014,33,26,78
30199,33,25,103
17005,33,27,90
30194,33,22,116
20247,33,17,66
10033,33,27,86
26023,33,32,66
8035,33,30,270
17023,33,25,82
16044,33,28,119
14007,33,30,188
13004,33,20,147
32011,33,27,63
20145,33,22,64
31044,33,27,114
21098,33,24,121
17027,33,24,93
30020,32,18,96
20139,32,10,103
30103,32,19,116
18007,32,26,126
29057,32,24,88
20360,32,14,117
20305,32,21,85
16054,32,21,119
30019,32,18,151
21173,32,26,103
14115,32,26,66
8053,32,30,65
12040,32,25,118
24052,32,25,104
20403,32,21,82
30177,32,12,157
29051,32,22,110
31051,32,22,112
7043,32,16,135
20327,32,22,121
7047,32,18,205
24033,32,24,142
20417,31,15,77
21183,31,20,137
21073,31,22,112
28014,31,27,77
24029,31,17,103
14122,31,24,130
20031,31,17,162
21060,31,23,104
28019,31,26,126
20294,31,28,79
19002,31,22,50
31020,31,26,89
24042,31,23,112
21006,31,18,135
14090,31,27,78
30052,31,19,131
30172,31,17,104
30027,30,18,100
16037,30,24,94
31080,30,16,129
7003,30,20,172
31057,30,19,82
14004,30,21,86
21040,30,24,107
21148,30,23,75
21188,30,16,92
14080,30,18,83
21022,30,21,112
13065,30,22,112
25005,30,24,127
16001,30,23,99
7035,29,17,88
24006,29,15,76
21079,29,15,105
32013,29,17,77
12064,29,22,92
20177,29,16,87
21152,29,16,73
31095,29,23,107
30043,29,12,163
30036,29,25,88
19008,29,25,59
21187,29,7,105
12015,29,21,116
30165,29,12,69
20546,29,23,91
26052,29,25,61
13064,28,22,137
30080,28,20,137
29045,28,20,50
13027,28,14,123
13011,28,16,121
20342,28,22,71
29011,28,24,75
14054,28,23,89
21111,28,18,87
7081,28,20,137
24018,28,19,101
16049,28,16,129
15116,28,26,60
20166,28,14,91
21155,28,20,70
20205,27,15,100
21195,27,15,210
28001,27,19,104
12044,27,20,95
15034,27,17,77
8051,27,18,106
8038,27,23,77
20377,27,16,109
30055,27,18,77
16080,27,20,166
31029,27,21,105
32002,27,17,67
31075,27,15,90
21181,27,22,66
32001,27,21,77
16096,27,19,152
32008,27,20,80
7016,27,14,124
20498,27,7,108
24057,27,23,131
29012,27,20,135
31026,27,26,79
14103,27,14,141
11034,27,22,67
16059,26,20,145
20072,26,16,64
7076,26,10,200
15069,26,23,101
16074,26,21,108
12019,26,18,92
19007,26,22,62
13014,26,18,162
11045,26,16,138
7050,26,12,97
30150,26,24,93
6006,26,20,79
14099,26,21,155
10028,26,22,73
29037,26,18,92
20131,26,13,116
