cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
15060,2085,1838,7739
13051,2068,1872,7184
19018,2025,1860,10699
21119,2023,1847,5129
3003,1901,1745,6834
15025,1866,1648,8570
24035,1866,1700,7845
17011,1824,1585,6860
20067,1807,1540,6917
16102,1750,1547,6306
30039,1715,1515,6703
15099,1710,1500,5976
28009,1697,1536,5721
15122,1631,1451,9952
25001,1591,1467,7078
5018,1517,1403,6819
22016,1489,1281,5888
22011,1487,1313,6034
26055,1447,1344,5265
15070,1403,1226,7467
21156,1386,1215,6269
26043,1355,1231,5172
15024,1345,1187,4875
4003,1334,1159,5001
12029,1330,1193,5869
5025,1326,1148,5246
30028,1317,1206,4558
28003,1308,1130,6869
30131,1298,1162,4040
10007,1285,1165,6850
4002,1273,1112,6642
2005,1265,1182,2824
11027,1237,1106,4603
17006,1211,1046,4899
21140,1207,1098,3824
23004,1165,975,5153
15108,1150,1032,4291
2003,1113,1038,3267
15029,1108,977,5134
13077,1100,986,4217
8017,1088,997,4601
8021,1084,988,4357
32017,1073,942,4115
30044,1047,922,4638
6007,1045,922,3709
7089,1044,884,4739
21041,1009,883,3251
18020,997,887,3411
6002,994,892,3363
11015,982,877,3717
28033,956,822,3426
6010,928,837,2967
15051,927,797,3740
30118,922,811,3762
32056,916,814,3907
15120,914,786,3746
11003,878,745,3617
15118,858,748,3766
26029,827,766,3583
30189,810,703,3369
16108,806,707,3384
14070,801,707,3918
29033,798,718,3065
21019,790,677,2769
17008,770,701,2487
32010,761,667,6653
15002,740,632,3252
19009,733,659,2842
16052,719,615,3356
5002,708,618,1638
21132,704,621,2801
5027,695,632,3565
17018,694,576,3408
13069,693,604,3165
23001,685,582,2520
17029,685,583,2569
7078,684,587,2963
19049,663,606,1492
30108,651,563,3026
24013,641,554,2277
14093,638,559,3755
25018,622,519,3509
9009,618,548,2887
1005,610,537,2254
15110,608,542,1869
13076,602,522,2325
15076,597,520,2781
25011,596,544,3251
12035,594,525,2673
14053,585,509,3087
14023,568,497,2552
12038,556,475,1821
10012,549,491,2817
26042,534,499,3268
15095,531,448,1948
19041,529,472,3806
11037,526,439,3616
19033,512,456,2144
15035,508,431,2014
29005,491,436,2254
8032,481,444,2554
20184,476,414,2044
30102,472,412,2024
15018,472,420,1588
21015,469,409,2319
11014,467,399,2176
26048,463,421,3130
30011,461,415,1232
23009,455,358,1590
5028,454,403,1963
19038,449,397,1802
26002,447,409,1787
31041,445,388,2722
24020,445,393,2108
28021,444,383,1593
7019,439,361,1950
16069,437,391,1637
27002,427,356,3301
14063,426,371,2227
30105,422,368,1922
30038,421,370,1491
27005,420,353,2618
13083,419,372,1261
11031,418,355,2199
30065,414,356,1609
27013,409,363,2742
30124,405,344,2223
17028,404,352,1523
19025,403,360,3055
16112,401,335,1834
19004,398,358,1063
21174,396,350,1406
20385,396,330,1671
15005,390,316,2188
15014,388,320,1859
14030,385,328,1101
11005,385,342,1927
30048,382,336,2003
16088,381,345,1655
21074,379,325,1885
13061,377,334,1216
21071,372,318,1698
24024,365,318,2030
19044,357,334,912
13030,355,310,1750
11002,354,297,1512
19045,354,299,2079
14083,352,300,2153
16076,345,307,1292
12055,344,289,1462
11011,340,295,1533
30068,339,295,1600
15091,339,286,1704
15062,338,290,1425
29010,335,301,1839
8002,333,299,1510
11042,331,287,2498
15042,330,261,2051
26017,328,294,2777
11033,328,284,2074
17020,327,282,1036
23003,326,259,824
20079,325,274,1249
31059,325,289,1498
5010,325,293,1923
27014,323,275,1756
13063,323,274,1595
6009,322,278,1449
23011,321,257,1097
20039,320,264,1249
11032,319,268,1740
11028,318,276,1581
17004,315,261,1284
19010,315,271,2319
16006,313,277,2013
18008,312,283,1045
11023,312,261,1649
17012,311,255,1041
18004,311,269,1149
14124,311,262,2100
16034,308,264,1240
20390,301,263,1069
21106,297,262,796
14015,296,264,1416
15092,292,247,1526
8050,290,273,2022
27007,290,222,1627
16066,288,251,1363
22017,288,254,1213
30141,287,252,1193
29018,286,229,1627
5020,285,256,1480
14073,284,249,1606
14008,284,257,1501
28040,281,237,890
13003,280,252,1393
27012,276,231,1821
14094,272,255,969
29013,269,228,1332
15011,267,236,1836
28025,264,224,768
17002,263,226,707
25015,263,235,1293
16075,262,223,1567
16107,262,231,1145
13013,261,219,1242
5032,258,226,1228
5022,257,206,1336
21085,257,208,1064
13028,257,220,1044
21034,251,224,799
32020,250,222,1366
5017,249,217,1619
15045,249,209,1122
15090,248,216,1633
27008,248,201,2120
15059,246,210,1187
15053,245,217,1383
15088,243,190,1482
14018,242,213,1711
8011,238,217,948
15101,237,204,1185
21208,237,207,1087
30175,236,198,1116
30128,232,198,1084
3002,231,205,894
14013,231,199,1578
30123,229,197,1083
11021,228,204,1021
11035,227,182,1073
13056,224,208,818
11041,223,193,1043
30174,223,197,1853
30085,223,189,1509
13008,220,190,916
20043,218,171,1191
11004,216,183,1302
21164,213,169,1039
29043,212,181,871
15067,211,177,1338
15115,211,188,1192
29025,210,173,1041
19012,210,181,1437
17031,209,182,670
16043,209,176,921
30183,207,176,897
5033,207,183,1480
7027,205,167,987
30138,204,181,750
30040,204,175,693
30003,203,177,781
21197,201,171,1202
31102,201,176,1388
11030,201,166,1264
15073,201,183,771
20413,197,165,867
21154,196,163,1063
11009,194,157,898
3001,193,178,903
31101,191,163,1881
26019,190,172,731
16082,190,169,1406
14044,189,159,1478
30030,188,168,758
7097,188,156,1384
29006,188,162,675
15082,183,156,1095
15087,183,146,1417
13016,183,155,1099
16045,182,148,693
32042,182,162,840
18015,179,159,773
17017,178,149,642
16050,178,146,906
26025,178,164,784
22012,178,139,1404
17024,177,152,674
27006,177,140,1328
20318,176,146,718
15100,176,145,1001
15019,176,149,796
15009,174,157,947
29044,174,156,831
16071,173,145,1216
1011,172,150,1487
11044,172,147,924
11046,172,140,768
17030,170,144,727
14006,169,147,884
14022,169,145,605
15048,169,138,1153
8052,169,150,643
13052,167,143,920
20515,166,142,648
28035,166,149,717
12066,165,148,857
14050,163,139,781
32039,163,148,892
1003,163,143,1111
24011,163,127,905
13041,163,144,921
30160,162,144,1061
15103,162,140,607
30046,162,108,925
13010,162,141,580
7065,161,131,1476
30045,161,144,702
11025,160,138,1129
8036,159,155,595
21053,157,128,1186
30061,157,131,585
8045,156,143,678
15023,156,131,725
14035,156,129,902
26036,156,147,573
15074,154,131,997
4004,154,134,1178
30026,152,131,478
13050,152,136,543
14066,152,133,1004
14085,151,131,1169
30109,149,129,908
11001,149,128,1209
15085,146,127,743
13029,146,122,635
14051,146,117,995
23006,145,89,1081
14091,145,125,868
15030,143,125,462
15084,140,118,474
22007,139,112,751
15040,139,114,774
27003,138,111,1191
30016,137,119,585
30206,135,114,586
25002,135,120,735
20399,133,111,643
28007,132,116,381
27010,132,114,1011
30204,132,109,456
13054,132,105,875
30133,132,115,837
22008,131,112,824
16038,130,111,426
25009,130,113,650
1007,130,117,865
31013,130,117,331
7108,129,109,930
14016,129,109,800
22004,128,107,840
7061,128,108,1393
5009,128,112,800
14078,127,112,673
5024,127,114,494
32005,127,108,666
24037,127,107,1002
10008,126,111,1226
5003,125,109,516
7017,125,118,809
4009,125,111,729
30071,125,97,516
13023,125,107,659
29036,125,114,569
15044,124,113,405
12057,124,105,599
21045,124,105,531
26033,123,107,639
15113,123,99,566
23002,123,103,1318
5004,122,106,489
31096,122,91,894
7012,121,100,522
21001,121,93,700
10032,120,103,1119
29041,118,102,459
15075,118,103,460
15065,118,103,508
29031,117,106,705
24021,117,99,648
15093,117,102,481
12028,117,94,734
11026,117,98,900
28015,116,99,397
13084,116,95,743
30115,115,102,571
14082,115,100,769
15001,114,85,735
12050,114,92,491
19005,114,99,359
17025,113,96,498
1006,113,90,867
30211,113,95,350
8054,112,91,509
14037,111,100,535
14046,111,90,556
16055,110,88,618
31089,110,94,770
32024,110,92,882
19013,110,97,239
29015,109,97,493
30077,109,89,408
15096,109,94,440
30034,109,97,403
12075,109,91,689
17003,109,93,576
26058,108,100,479
32034,108,91,649
12061,108,97,441
25010,107,90,887
25014,107,92,447
29028,107,89,460
12046,106,88,422
14114,106,94,604
32019,106,83,364
11039,105,88,385
12048,105,93,428
13082,104,78,509
13074,103,82,444
27016,103,83,700
21090,103,95,342
32055,102,85,634
13081,102,87,580
14119,102,86,655
14121,102,94,1008
20350,102,86,269
15125,101,91,318
3009,101,89,305
15028,101,84,293
22005,100,91,1302
30155,100,82,536
4001,100,87,711
30014,100,88,619
30101,100,90,471
15047,99,81,682
21004,99,79,527
16068,98,80,585
17009,98,79,314
14116,97,88,638
20157,97,87,377
30010,96,74,512
20482,96,74,461
8005,95,82,871
32051,95,60,605
14024,95,88,598
20059,94,79,220
8062,94,87,582
18006,94,87,344
20014,93,82,417
16110,93,77,419
30013,93,80,327
24050,93,72,436
14043,92,72,500
14108,92,80,983
27017,92,78,1192
14047,91,79,403
16106,91,81,432
7059,91,64,1471
30191,91,80,516
6005,90,82,381
21207,89,77,488
16009,89,76,447
15055,89,84,361
7040,89,73,436
32048,89,78,363
29034,88,63,401
11008,88,79,737
15010,88,73,264
32036,88,77,512
24032,87,78,380
13012,87,72,708
14009,87,75,407
7074,87,70,415
23010,87,67,696
30004,86,72,516
14077,86,76,388
21051,86,69,435
21143,86,72,372
32038,86,71,679
14033,86,76,429
20057,86,69,367
30032,85,70,430
30081,85,70,363
8048,85,78,411
12058,85,68,468
15043,85,73,479
26041,85,77,458
19017,84,76,303
15022,83,76,330
15046,83,66,267
15016,83,71,300
13075,83,69,368
13067,82,71,617
28012,82,70,417
1002,82,74,1230
21180,81,58,584
21094,81,70,372
24016,81,72,406
20107,81,74,335
21186,81,71,714
24008,80,66,307
30207,80,67,444
7034,79,61,908
16103,79,66,296
24040,79,67,297
28043,78,68,343
29002,78,69,296
32022,78,67,252
17026,78,74,259
15083,78,65,229
21003,78,65,585
12007,78,66,290
7009,77,61,531
5006,77,71,455
20044,77,67,380
15052,77,62,358
22001,77,63,400
30181,77,62,781
15027,77,67,393
16012,76,65,584
14025,76,71,355
20401,76,62,449
30053,76,65,394
18001,76,69,337
25017,75,67,482
5031,75,66,375
12021,75,63,505
15072,75,66,421
14059,75,64,285
16019,75,55,372
16085,74,51,372
18012,74,60,463
20293,74,63,237
30158,74,61,271
13072,74,63,207
20397,74,61,453
20324,73,60,509
19047,73,66,264
20227,73,55,403
29024,73,64,551
11019,72,56,464
21115,72,58,448
20551,72,62,653
16083,72,57,685
15068,72,63,286
30089,72,67,392
15015,71,58,251
25008,71,62,520
30094,71,67,479
15112,71,55,342
30092,71,64,327
11018,71,59,368
13039,71,62,241
19014,70,63,235
15050,70,60,259
26070,70,67,226
12011,70,60,630
8031,70,64,471
31079,70,55,457
32029,69,58,279
15114,69,48,404
12034,69,54,364
10038,69,59,974
14058,69,66,204
15036,68,58,403
8010,68,64,272
30134,68,60,277
21125,68,62,189
14048,68,56,346
19022,68,55,199
10004,68,56,469
31056,66,51,601
5038,66,54,422
21136,66,56,301
31052,65,57,390
16020,65,54,423
13024,65,47,290
20002,65,57,567
16051,65,56,204
14055,65,56,395
8055,64,57,342
14001,64,54,309
14074,64,58,261
29026,64,58,293
32023,64,57,299
30047,64,54,388
6003,64,55,188
11012,64,52,380
16105,64,57,249
17019,64,51,277
29039,63,53,335
16073,63,52,430
14118,63,54,414
13022,63,50,284
30069,62,55,354
23007,62,52,558
14036,62,54,290
19042,62,54,111
21110,62,49,444
14064,62,51,510
32026,61,50,759
29042,61,52,223
14087,61,55,685
21177,61,58,476
14045,61,48,526
16065,61,56,279
27001,60,42,490
30049,60,49,510
15006,60,49,279
19011,60,55,165
31038,60,51,607
21199,60,48,311
30097,59,51,211
17015,59,39,235
14002,59,51,563
21118,59,51,277
13059,59,44,347
14105,59,45,567
10001,59,48,295
20565,59,51,354
16079,59,47,937
16111,59,49,289
15107,58,47,242
14096,58,50,347
22009,58,48,258
24025,58,55,268
29021,58,50,213
29019,58,52,467
30112,57,50,329
14113,57,43,337
6001,57,47,261
20553,57,46,181
21108,57,44,338
10022,57,47,458
30208,57,49,237
18018,57,45,286
14003,57,53,261
29038,57,48,306
14021,56,47,343
18016,56,46,217
14112,56,51,134
28002,56,49,223
11013,56,49,371
20068,55,42,255
21149,55,46,292
14100,55,44,321
5019,55,54,183
32049,55,44,269
8001,55,49,235
7069,55,46,343
15064,55,44,419
16095,54,42,188
26026,54,51,382
25013,54,51,449
17010,54,46,177
20334,54,43,428
15003,54,37,318
8004,54,47,908
15089,53,47,251
16113,53,46,321
29023,53,45,427
16077,53,47,160
29048,52,45,292
21054,52,40,258
30009,52,44,475
21104,52,45,308
20409,52,44,157
16025,51,41,287
30143,51,43,464
21069,51,42,218
13021,51,46,352
14086,51,42,386
20375,51,41,172
10023,51,47,460
30192,50,42,241
30015,50,39,476
30164,50,41,220
21048,50,45,301
24036,50,40,305
6004,50,42,221
31093,50,46,394
16086,49,42,193
13070,49,36,307
30126,49,40,478
21010,48,42,449
21161,48,42,238
16035,48,38,450
30144,48,44,329
31040,48,42,298
13002,48,39,357
7102,48,39,255
16062,48,45,299
21134,48,41,252
11029,47,36,466
17014,47,38,195
20557,46,36,136
8040,46,41,211
21172,46,30,343
24053,46,41,169
29001,46,41,190
18010,46,43,230
30086,46,34,289
12012,46,39,248
28037,45,36,225
15021,45,38,247
21047,45,39,387
12022,45,37,279
21128,45,39,163
13009,45,42,233
13058,44,39,182
14109,44,39,252
16016,44,35,296
20006,44,32,269
13005,44,31,158
21142,44,32,358
21091,44,41,181
15094,44,36,174
7052,44,33,635
7051,44,34,382
15063,44,36,359
15102,43,31,151
30093,43,39,194
14088,43,38,230
13066,43,37,231
7068,43,40,282
13001,43,39,413
16014,43,34,199
11016,43,37,227
14029,43,39,286
30148,43,36,301
30182,43,39,209
4011,43,35,390
14017,43,33,291
19020,42,37,116
16104,42,40,150
18014,42,37,245
27009,42,31,414
13037,42,27,352
30021,42,35,215
18002,42,38,164
16084,42,37,219
24058,42,39,269
21194,42,38,365
20010,42,32,168
29032,41,35,272
1009,41,37,423
14095,41,40,265
15124,41,32,523
10039,41,33,470
14125,41,35,270
29029,41,35,187
30196,41,38,286
30130,41,31,204
21117,41,33,273
12053,41,32,299
21169,41,32,341
30058,41,33,322
21124,40,35,185
7057,40,33,663
17013,40,33,157
30205,40,33,177
30100,40,37,243
13057,40,33,238
30145,40,37,99
4005,40,30,373
25004,40,37,420
16070,40,35,158
10016,40,31,224
24049,40,34,488
15086,40,33,445
18011,40,34,209
15012,40,32,496
32007,39,35,475
20115,39,35,267
30132,39,31,146
32025,39,31,394
24005,39,33,143
20083,39,37,127
24054,39,33,219
12033,39,33,261
14110,39,36,301
24051,39,36,99
16033,39,29,237
26035,39,36,173
20073,39,25,274
17035,39,28,221
16064,39,32,356
24007,38,33,264
7106,38,30,312
16017,38,29,219
32016,38,36,261
30023,38,28,425
20030,38,30,138
16091,38,26,229
29020,38,35,110
8013,38,31,188
7015,38,32,439
16098,37,29,465
32044,37,27,138
13007,37,31,257
14005,37,34,367
28016,37,29,170
26004,37,34,389
30135,37,31,198
24022,37,31,134
16003,37,34,174
30125,37,30,292
13035,36,34,328
7109,36,28,178
32032,36,30,219
16093,36,28,319
26012,36,31,161
30129,36,32,103
8035,36,31,121
19034,36,31,140
16022,36,31,226
21044,35,21,182
13019,35,26,114
20023,35,32,200
14084,35,32,133
20091,35,33,102
7079,35,28,347
15017,35,29,169
16058,35,28,202
16087,35,28,290
26047,35,34,363
21017,35,29,148
4006,35,26,257
16047,35,29,251
26071,34,28,189
21211,34,32,193
29014,34,25,184
26003,34,33,99
30082,34,31,171
20005,34,22,170
21013,34,32,233
24015,34,29,144
20028,34,26,172
11043,34,28,401
17001,34,30,123
15004,34,32,133
8027,33,24,167
20338,33,28,164
16041,33,27,194
32014,33,29,340
15080,33,29,153
13055,33,28,234
21043,33,30,285
15071,33,30,149
15038,33,26,127
16023,33,25,142
16090,33,24,321
13006,33,23,177
20469,32,24,233
14079,32,29,243
7107,32,27,262
15079,32,28,314
12067,32,29,179
21144,32,21,149
28030,32,28,227
25016,32,28,173
30173,32,26,279
30091,32,23,216
16067,32,25,124
16011,32,27,663
7046,31,28,533
30073,31,25,199
16015,31,27,452
28039,31,28,133
12059,31,25,238
20439,31,21,302
12068,31,25,195
29016,31,28,87
21175,31,25,119
29007,31,28,208
15056,31,26,314
16089,31,26,208
31002,31,31,152
29050,31,24,162
13015,31,25,268
17021,31,22,84
15026,30,23,189
29027,30,24,142
13044,30,21,113
13065,30,24,88
21189,30,22,358
18003,30,26,122
24023,30,24,154
13046,30,24,153
21026,30,24,140
15032,30,18,330
13038,30,27,233
12017,30,24,242
15111,30,19,426
10020,30,24,107
10013,30,28,199
29060,30,25,85
22010,29,21,155
16010,29,26,462
16078,29,22,147
21179,29,25,192
7099,29,21,685
11038,29,27,130
12015,29,27,93
19029,29,25,126
30161,29,26,170
7037,29,21,212
28024,29,25,193
1010,29,22,228
16056,29,18,145
12014,29,29,164
29049,29,24,244
16040,29,25,264
21191,28,24,239
15123,28,23,303
16097,28,21,666
30117,28,21,305
20298,28,21,77
12023,28,19,147
5023,28,23,232
13073,28,25,378
24010,28,25,251
8060,28,27,266
21166,28,22,91
16024,28,25,98
30201,28,26,461
12039,28,22,198
26016,27,24,93
27015,27,14,593
30157,27,23,248
15069,27,21,104
30116,27,23,110
15007,27,23,283
14092,27,26,107
14123,27,21,255
21035,27,24,190
15008,27,19,322
16042,27,26,197
12003,27,18,141
13032,27,19,170
30099,27,20,139
21153,27,19,216
20295,27,20,160
32052,27,22,233
17016,27,25,138
15119,26,19,74
27011,26,19,189
12030,26,21,285
14065,26,22,204
20570,26,21,390
7048,26,20,128
26027,26,26,95
19032,26,24,84
30178,26,25,137
20545,26,20,216
16002,26,20,208
20124,26,16,101
16004,26,20,133
12073,26,22,163
17033,25,21,117
30114,25,21,221
30075,25,18,233
32040,25,18,247
20021,25,23,128
11040,25,17,644
16036,25,21,143
21122,25,21,141
30151,25,17,128
29008,25,20,137
21065,25,20,129
20539,25,22,128
20364,25,19,225
21151,25,20,96
21067,25,23,136
14107,25,21,83
21129,25,19,146
1004,25,20,285
32047,25,21,384
10036,25,21,340
15049,25,21,191
30022,24,19,180
13031,24,20,228
14068,24,17,124
28013,24,20,102
21214,24,20,203
7020,24,19,630
31003,24,20,149
22018,24,19,249
32050,24,15,216
24055,24,19,283
14090,24,22,105
16060,24,20,98
7086,24,17,183
20025,24,20,97
31058,24,22,157
20084,24,20,69
30059,24,19,120
32009,24,19,425
31048,24,19,164
24046,24,19,103
5037,24,22,100
8029,24,17,288
21008,23,17,117
20145,23,17,60
10024,23,23,103
16100,23,21,113
20087,23,18,90
12027,23,20,201
16008,23,17,144
24042,23,21,78
29058,23,18,132
32054,23,23,198
11022,23,19,150
13018,23,19,270
30006,23,19,244
12018,23,18,98
15105,23,16,218
5007,23,22,200
12049,23,20,116
12077,23,18,73
24001,23,22,97
15061,23,20,252
14111,23,22,338
29051,22,18,120
30083,22,16,618
29012,22,16,145
24047,22,18,121
7087,22,15,140
12056,22,21,162
14020,22,19,204
21185,22,19,80
21063,22,17,180
17027,22,16,91
30142,22,17,164
14041,22,21,92
20178,22,18,78
7008,22,16,291
30074,22,21,105
30080,22,19,132
24027,22,21,92
7032,22,21,193
30070,22,17,492
21173,22,17,79
8053,22,18,53
25007,22,17,171
29053,22,22,120
7124,22,15,87
26023,22,20,59
20190,22,13,151
16030,22,17,147
21163,21,19,122
10035,21,18,159
20418,21,19,119
18013,21,20,85
24003,21,16,217
30121,21,15,91
13042,21,16,139
29059,21,21,155
16001,21,18,98
21098,21,18,172
21038,21,17,132
31019,21,16,235
8025,21,17,83
30051,21,17,169
13045,21,17,71
25003,21,18,231
16032,21,15,177
4010,21,17,170
12052,21,15,115
5012,21,14,59
31026,20,18,110
22003,20,13,336
32045,20,19,95
10018,20,17,64
17022,20,16,141
20483,20,15,206
21205,20,16,168
28014,20,17,86
32031,20,15,105
30111,20,19,152
31033,20,18,205
20041,20,14,220
31091,20,12,231
15097,20,14,298
20427,20,16,98
28004,20,12,60
17005,20,14,99
30188,20,17,259
20305,20,15,55
21148,20,13,88
14102,20,16,81
8009,20,16,206
32053,20,16,225
30136,20,18,92
30036,20,18,78
19002,20,18,64
16080,20,16,118
28019,20,15,139
24017,20,22,120
29017,20,18,118
20342,20,15,80
26039,20,17,107
14052,19,18,48
21157,19,14,74
21076,19,14,191
15116,19,16,131
16049,19,11,87
16094,19,13,65
15078,19,12,70
24056,19,14,211
32057,19,18,185
7031,19,12,307
10034,19,16,224
5036,19,18,525
32011,19,19,58
30066,19,16,356
24052,19,17,122
26066,19,18,88
21064,19,16,94
28017,19,16,178
18007,19,14,94
21040,19,15,92
16072,19,17,94
21138,19,17,81
10021,18,13,78
16028,18,16,53
14069,18,15,72
24009,18,15,76
11036,18,15,68
14014,18,15,102
8024,18,12,63
32037,18,16,437
17032,18,12,75
29054,18,16,95
13060,18,13,174
6008,18,18,160
24012,18,17,182
14007,18,16,92
14054,18,16,131
31053,18,16,103
20045,18,15,143
14099,18,14,127
20150,18,17,145
11024,18,16,184
32008,17,16,68
20327,17,12,93
20505,17,14,119
20546,17,12,52
16063,17,13,280
21170,17,16,142
25005,17,13,117
31067,17,15,214
16099,17,14,141
12044,17,15,77
29045,17,16,61
29056,17,14,122
16061,17,13,76
10028,17,13,65
32033,17,13,61
14049,17,13,463
21176,17,16,85
29011,17,13,45
8003,17,14,214
16054,17,14,80
31027,17,16,120
8051,17,10,85
31004,17,15,149
14026,17,16,141
21099,16,13,195
17034,16,14,82
24018,16,16,94
19037,16,12,51
16005,16,14,60
5014,16,12,85
7094,16,13,133
30072,16,12,118
16074,16,15,76
16037,16,12,105
28029,16,11,158
30120,16,12,171
30052,16,14,229
7021,16,11,139
24045,16,13,76
20403,16,9,82
12040,16,14,154
12051,16,14,197
7013,16,15,315
13027,16,14,155
31076,16,15,372
20177,16,15,110
15117,16,8,224
13036,16,12,103
30055,16,16,65
16031,16,12,473
26038,16,15,60
21102,16,14,90
30149,16,12,131
7002,15,10,254
24057,15,11,129
30169,15,12,151
20525,15,10,52
21126,15,13,121
7054,15,11,98
16046,15,13,99
5021,15,14,79
21188,15,13,76
7081,15,13,153
20042,15,9,160
30060,15,13,76
16109,15,8,41
12064,15,13,94
20174,15,11,53
29022,15,12,76
7030,15,14,321
20526,15,13,125
7003,15,14,182
32035,15,9,242
31006,15,13,87
21060,15,11,106
30035,15,11,57
20467,15,12,133
10015,15,12,103
30210,14,12,203
7016,14,11,101
20278,14,11,250
5011,14,12,130
14027,14,11,247
21109,14,10,49
21022,14,12,81
20166,14,10,82
24033,14,11,126
16027,14,11,73
19016,14,13,40
19023,14,13,35
30001,14,10,75
12045,14,12,216
16029,14,10,164
22013,14,11,284
30194,14,11,108
21209,14,14,116
31020,14,13,55
20559,14,12,117
32006,14,11,85
10037,14,10,321
21181,14,12,66
5015,14,13,24
31074,14,14,150
8059,14,13,194
22015,14,12,190
14072,14,10,133
21152,14,12,55
11045,14,12,146
24030,13,10,65
13064,13,13,146
20447,13,8,99
16059,13,11,77
30199,13,9,120
7035,13,10,60
30033,13,13,159
20540,13,11,66
7071,13,8,99
20077,13,12,67
12006,13,11,79
21171,13,11,87
26022,13,12,146
30084,13,11,33
5034,13,13,159
29040,13,12,130
4008,13,10,115
24029,13,10,164
20550,13,10,51
30090,13,12,130
15098,13,13,100
15034,13,12,56
14115,13,12,51
16044,13,11,95
19051,13,10,41
20033,13,11,84
31032,13,9,87
7055,13,12,34
20063,13,11,135
10033,13,13,180
31080,13,11,113
29004,12,10,79
32001,12,9,128
20198,12,8,270
21079,12,11,63
31100,12,11,55
15077,12,11,152
11010,12,11,81
21082,12,10,83
16057,12,12,184
29035,12,9,41
12042,12,7,125
20103,12,9,58
7077,12,11,231
28001,12,9,87
21155,12,7,76
14103,12,10,123
29009,12,8,105
24043,12,9,436
8039,12,9,133
13017,12,10,57
31085,12,11,76
26072,12,11,71
20568,12,6,90
8028,12,12,30
29057,12,12,76
20026,12,12,199
32013,12,10,50
29052,12,9,56
8016,12,8,55
7091,12,11,53
7104,12,6,289
30024,12,10,514
19008,12,12,52
1008,12,11,113
14042,12,11,115
30200,12,7,137
13062,12,10,141
32012,12,9,149
21203,12,8,65
26052,11,9,111
31051,11,10,97
21137,11,10,44
30186,11,10,44
31098,11,10,101
30027,11,7,127
21073,11,9,71
30152,11,7,61
7062,11,10,233
7072,11,9,42
7092,11,4,401
19050,11,5,21
13043,11,6,56
16013,11,11,39
7049,11,11,491
11034,11,8,81
29003,11,7,64
21066,11,10,39
14038,11,10,29
21025,11,10,40
16092,11,8,52
21020,11,10,108
14081,11,10,40
28018,11,10,72
21046,11,9,109
16018,11,7,107
17023,11,8,172
28011,11,11,82
30054,11,8,46
6006,11,9,97
30119,11,9,104
30150,11,6,66
7103,11,9,119
8038,11,9,168
31095,11,11,128
13053,11,9,112
30062,11,10,133
13014,11,10,149
7005,11,7,278
8044,10,9,34
8067,10,6,76
10009,10,7,159
20549,10,6,43
7043,10,6,112
30031,10,7,96
30106,10,8,116
7014,10,9,388
29030,10,9,125
21183,10,8,72
24038,10,8,40
16026,10,10,156
19027,10,10,29
24014,10,7,60
31063,10,9,141
8006,10,9,61
20143,10,8,51
31028,10,10,93
21006,10,9,79
7023,10,9,326
20333,10,10,33
31039,10,9,85
12065,10,9,33
14104,10,9,82
12054,10,7,102
31023,10,5,32
8034,10,10,55
20475,10,8,105
19007,10,7,49
20279,10,4,37
20277,10,8,72
29037,10,9,98
8018,10,10,75
30050,10,9,84
20294,10,9,64
14032,10,7,145
21116,10,8,175
