cve_mun_full,num_dispositivos
02004,24246
19039,20185
09007,16088
21114,15735
09005,14522
14120,13614
02002,12958
08037,12497
15033,12018
14039,11338
09014,10689
22014,10305
09010,10093
28032,10053
09003,9729
15057,9470
11020,9147
09012,9098
23005,8883
15058,8236
09016,7991
15106,7970
09015,7902
24028,7887
08019,7830
31050,7805
15104,7209
19006,6805
19026,6612
15013,6545
05030,6527
26030,6430
15121,5713
09017,5699
16053,5632
19046,5625
09002,5417
01001,5406
17007,5369
25006,5264
05035,5208
28027,5005
09006,4732
28022,4539
13048,4434
14098,4353
15037,4339
19019,4203
14097,4165
27004,4133
09013,4030
30193,3935
30087,3921
02001,3865
15081,3767
15109,3756
12001,3649
19021,3634
09004,3600
07101,3533
23008,3520
11007,3489
19048,3445
03008,3438
09008,3264
10005,3187
25012,3141
09011,3128
15039,3068
15054,3039
14101,2963
15031,2949
28041,2883
28038,2805
15020,2790
14067,2704
11017,2697
21119,2517
19031,2500
22006,2425
18017,2371
26018,2363
13051,2359
15060,2258
19018,2177
20067,2025
24035,1996
03003,1991
15025,1966
17011,1918
28009,1883
30039,1881
15099,1847
16102,1845
25001,1687
15122,1656
22016,1628
05018,1626
22011,1622
15024,1566
30028,1552
05025,1487
04003,1487
21156,1463
15070,1449
26043,1444
12029,1432
26055,1428
04002,1427
30131,1401
02005,1378
21140,1361
28003,1357
11027,1353
10007,1330
17006,1304
32017,1218
15108,1208
23004,1203
08017,1174
15029,1141
11015,1129
13077,1128
30044,1124
06007,1110
08021,1107
21041,1106
02003,1099
06002,1089
18020,1056
07089,1050
28033,1047
32056,1046
15051,1044
30118,1025
15120,990
06010,972
15118,966
30189,942
11003,927
29033,882
21019,873
26029,839
16108,831
32010,812
14070,812
19009,801
05027,800
23001,788
17018,783
16052,765
19049,752
05002,747
07078,744
17008,742
13069,737
24013,733
09009,726
21132,714
15002,708
30108,707
14093,695
26048,669
17029,666
01005,656
15076,644
12035,643
13076,631
25011,621
14053,600
14023,596
12038,587
25018,579
10012,576
11037,575
15110,569
30011,557
26042,555
23009,551
15095,547
19041,532
20184,530
15035,529
15018,527
19033,525
08032,511
29005,505
21015,499
24020,495
28021,486
23003,486
26002,483
05028,482
30102,473
11014,469
30038,468
19038,463
07019,456
30065,454
13083,453
31041,451
27002,446
27005,443
19004,443
16069,443
14063,434
21174,434
27013,429
30105,429
23011,418
20385,417
15014,405
30124,404
11005,403
11031,403
16112,397
15005,396
19025,394
30068,392
14030,392
14083,390
13061,388
16088,387
21074,387
30048,383
21071,381
17028,377
24024,374
15062,374
19044,372
16076,369
11011,366
11002,365
17004,364
15091,361
11042,359
12055,357
14124,352
11032,351
19045,349
08002,348
11033,346
13030,346
05010,341
11023,337
21106,335
20079,334
29010,333
11028,332
06009,331
18004,329
27014,328
20390,327
16006,326
17020,325
30141,323
16034,322
13063,322
15092,319
17012,319
31059,318
22017,318
26017,317
19010,316
08050,315
18008,311
20039,311
29018,310
14073,308
13003,303
28040,300
14008,299
05020,295
27007,295
29013,292
15042,292
14015,289
28025,286
14094,285
21034,282
16066,281
27012,278
13028,273
15011,272
15090,270
15101,267
16075,267
14018,267
13013,266
30174,266
32020,263
21164,263
15059,262
15053,262
17002,260
05032,259
16107,258
30128,258
05022,257
11041,256
25015,256
27008,255
05017,253
21208,253
11021,252
13041,251
30085,250
30123,247
15088,245
21085,244
03002,243
14013,241
15045,236
30175,231
15067,229
21154,226
29025,225
16043,223
07027,223
13056,223
13008,223
26019,221
31102,220
20043,220
30040,215
29043,215
13052,214
11035,214
08011,214
17031,212
30003,212
11004,212
15115,207
30138,205
30183,205
15073,205
22012,204
30030,202
15019,202
20413,201
29044,200
19012,200
05033,199
17024,199
21197,198
15100,197
18015,195
08052,194
01003,194
27006,194
32042,193
03001,191
15082,191
30046,190
