cve_mun_full,num_dispositivos
02004,41008
09007,33277
21114,29550
19039,28592
15033,25362
14039,24548
08037,23970
14120,23806
09005,22429
11020,20814
02002,20605
15058,19282
22014,19102
09010,17873
15057,17284
23005,16132
28032,15427
09012,14955
09003,14877
31050,14759
24028,14111
08019,13962
19026,13598
05030,13381
15106,13231
09015,13108
09014,13015
19006,12639
15104,12560
01001,11854
09016,11545
15013,11139
16053,11115
26030,10979
05035,10418
14098,10026
14097,9857
25006,9783
19046,9633
09017,9518
15121,9237
09002,8919
30193,8474
27004,8448
09006,8433
28022,8413
19021,8197
12001,8167
17007,8079
15031,8004
15109,7911
14101,7698
28027,7622
09013,7604
02001,7520
30087,7323
15081,7111
13048,6854
23008,6756
15039,6749
19031,6698
19019,6320
15037,6295
19048,6286
10005,6192
11007,6170
07101,6157
09011,6111
03008,6060
09004,5806
19018,5758
28038,5305
28041,5067
25012,5065
09008,5049
11017,5036
14067,4883
15020,4877
15122,4857
15054,4748
15025,4597
24035,4330
15060,4243
26018,4033
18017,3981
13051,3875
21119,3866
22006,3802
20067,3706
17011,3701
25001,3638
28009,3606
30039,3452
15070,3447
03003,3427
10007,3377
05018,3360
16102,3252
04002,3243
22011,3166
21156,3130
28003,3096
12029,3037
22016,3036
15099,2963
05025,2912
30028,2858
15024,2843
23004,2800
30044,2671
17006,2586
26043,2541
15029,2500
32010,2479
04003,2467
30131,2452
11027,2441
26055,2368
15108,2256
32017,2252
07089,2250
13077,2232
21140,2157
32056,2127
15051,2115
08017,2098
06007,2015
21041,2005
11015,1972
18020,1943
19041,1898
28033,1895
02003,1892
15120,1886
30118,1871
26048,1849
02005,1817
06002,1809
14070,1807
05027,1800
15118,1781
11037,1767
30189,1753
14093,1696
15002,1659
16052,1652
06010,1649
16108,1644
26029,1639
11003,1610
25011,1579
21019,1547
09009,1525
17008,1514
19025,1513
17018,1499
21132,1494
08021,1478
30108,1474
13069,1458
14053,1415
29033,1411
23001,1389
07078,1369
19009,1359
12035,1350
27002,1349
10012,1319
26042,1311
08032,1274
15076,1267
24013,1252
31041,1248
14023,1243
01005,1198
13076,1157
17029,1147
27013,1147
26017,1132
19010,1106
15035,1082
19033,1069
21015,1066
20184,1065
20385,1057
30048,1053
24020,1046
05010,1045
19049,1035
12038,1035
11042,1035
27005,1030
14063,1022
16088,1012
30124,996
15110,990
27008,988
19045,981
30105,980
11014,979
29005,972
11031,963
23009,958
24024,958
15095,951
15018,942
11005,938
30102,916
23011,900
30065,885
30038,882
15042,872
16069,871
19038,869
