cve_mun_full,num_dispositivos
02004,22450
19039,17727
09007,14682
21114,13812
09005,12731
14120,12173
02002,11966
08037,11579
15033,11190
14039,10564
22014,9251
28032,8853
11020,8644
09010,8479
15057,8339
09003,8297
09014,8160
09012,7865
15058,7802
23005,7744
08019,7323
31050,7295
24028,6901
09015,6888
15106,6690
15104,6602
19006,6381
26030,6338
09016,6329
05030,5996
19026,5965
15013,5768
15121,5191
19046,5137
16053,5128
01001,5128
09017,5105
25006,5007
09002,4823
05035,4786
17007,4763
28027,4521
28022,4247
09006,4214
14098,3969
30193,3745
14097,3739
27004,3716
02001,3694
13048,3638
09013,3608
15081,3571
30087,3499
15109,3492
12001,3482
15037,3415
19021,3369
19019,3327
07101,3286
19048,3218
11007,3206
10005,3015
25012,2926
14101,2909
03008,2894
15039,2858
09008,2850
09011,2844
15031,2765
23008,2749
09004,2708
28041,2648
15054,2642
28038,2499
11017,2470
15020,2449
19031,2428
14067,2422
26018,2215
18017,2198
22006,2150
15060,2085
13051,2068
19018,2025
21119,2023
03003,1901
15025,1866
24035,1866
17011,1824
20067,1807
16102,1750
30039,1715
15099,1710
28009,1697
15122,1631
25001,1591
05018,1517
22016,1489
22011,1487
26055,1447
15070,1403
21156,1386
26043,1355
15024,1345
04003,1334
12029,1330
05025,1326
30028,1317
28003,1308
30131,1298
10007,1285
04002,1273
02005,1265
11027,1237
17006,1211
21140,1207
23004,1165
15108,1150
02003,1113
15029,1108
13077,1100
08017,1088
08021,1084
32017,1073
30044,1047
06007,1045
07089,1044
21041,1009
18020,997
06002,994
11015,982
28033,956
06010,928
15051,927
30118,922
32056,916
15120,914
11003,878
15118,858
26029,827
30189,810
16108,806
14070,801
29033,798
21019,790
17008,770
32010,761
15002,740
19009,733
16052,719
05002,708
21132,704
05027,695
17018,694
13069,693
23001,685
17029,685
07078,684
19049,663
30108,651
24013,641
14093,638
25018,622
09009,618
01005,610
15110,608
13076,602
15076,597
25011,596
12035,594
14053,585
14023,568
12038,556
10012,549
26042,534
15095,531
19041,529
11037,526
19033,512
15035,508
29005,491
08032,481
20184,476
30102,472
15018,472
21015,469
11014,467
26048,463
30011,461
23009,455
05028,454
19038,449
26002,447
31041,445
24020,445
28021,444
07019,439
16069,437
27002,427
14063,426
30105,422
30038,421
27005,420
13083,419
11031,418
30065,414
27013,409
30124,405
17028,404
19025,403
16112,401
19004,398
21174,396
20385,396
15005,390
15014,388
14030,385
11005,385
30048,382
16088,381
21074,379
13061,377
21071,372
24024,365
19044,357
13030,355
11002,354
19045,354
14083,352
16076,345
12055,344
11011,340
30068,339
15091,339
15062,338
29010,335
08002,333
11042,331
15042,330
26017,328
11033,328
17020,327
23003,326
20079,325
31059,325
05010,325
27014,323
13063,323
06009,322
23011,321
20039,320
11032,319
11028,318
17004,315
19010,315
16006,313
18008,312
11023,312
17012,311
18004,311
14124,311
16034,308
20390,301
21106,297
14015,296
15092,292
08050,290
27007,290
16066,288
22017,288
30141,287
29018,286
05020,285
14073,284
14008,284
28040,281
13003,280
27012,276
14094,272
29013,269
15011,267
28025,264
17002,263
25015,263
16075,262
16107,262
13013,261
05032,258
05022,257
21085,257
13028,257
21034,251
32020,250
05017,249
15045,249
15090,248
27008,248
15059,246
15053,245
15088,243
14018,242
08011,238
15101,237
21208,237
30175,236
30128,232
03002,231
14013,231
30123,229
11021,228
11035,227
13056,224
11041,223
30174,223
30085,223
13008,220
20043,218
11004,216
21164,213
29043,212
15067,211
15115,211
29025,210
19012,210
17031,209
16043,209
30183,207
05033,207
07027,205
30138,204
30040,204
30003,203
21197,201
31102,201
11030,201
15073,201
20413,197
21154,196
11009,194
03001,193
31101,191
26019,190
16082,190
