cve_mun_full,num_dispositivos
02004,35560
09007,29367
19039,25149
21114,24377
15033,22729
08037,21266
14039,20927
09005,20655
14120,19873
11020,18615
02002,17328
15058,17106
22014,15756
15057,14126
09010,13898
28032,12838
31050,12754
08019,12653
09012,12380
23005,11820
24028,11766
09003,11698
05030,11644
19006,11594
15106,11228
19026,11095
26030,10804
15104,10789
09015,10760
01001,10192
09014,9701
16053,9267
25006,9165
15013,9106
05035,8782
14097,8596
14098,8550
15121,8356
09016,8175
19046,8119
09017,8046
09002,7624
28022,7223
15031,7199
30193,7139
14101,7081
09006,7060
15109,7042
17007,6795
19021,6742
19031,6702
12001,6628
09013,6617
15081,6610
28027,6564
27004,6560
02001,6383
15039,6325
30087,5794
11007,5556
09011,5511
10005,5335
19048,5314
13048,5234
19018,5202
07101,5143
28038,4670
11017,4661
15037,4588
15122,4579
09008,4570
25012,4493
15020,4372
28041,4341
03008,4284
23008,4034
15025,3922
09004,3891
15060,3878
19019,3871
24035,3708
26018,3617
15054,3577
25001,3488
14067,3484
18017,3420
13051,3313
22006,3272
15070,3171
20067,3124
03003,3087
17011,3081
30039,3062
10007,3053
28009,3043
28003,2937
16102,2935
21156,2916
05018,2852
21119,2795
22011,2760
04002,2742
15099,2697
22016,2659
12029,2592
15024,2410
17006,2409
26043,2327
26055,2325
15029,2273
30028,2239
11027,2216
05025,2212
30131,2173
04003,2152
15108,2116
23004,2095
30044,2094
32010,2052
32017,1974
08017,1965
13077,1907
07089,1881
21140,1874
19041,1727
08021,1719
15120,1687
11015,1668
06007,1655
21041,1655
15051,1645
30118,1640
02003,1625
28033,1606
32056,1589
15118,1584
02005,1580
06002,1560
26029,1536
16108,1523
18020,1518
14070,1517
05027,1514
30189,1479
14093,1470
13069,1459
15002,1437
17018,1423
06010,1402
09009,1396
11037,1386
21132,1378
11003,1372
30108,1367
21019,1349
19025,1344
25011,1323
16052,1311
17008,1283
19009,1268
14053,1237
10012,1218
29033,1216
01005,1184
15076,1173
17029,1170
12035,1148
08032,1135
07078,1130
31041,1123
27002,1120
26042,1115
24013,1074
14023,1060
27013,1058
19033,1057
26048,1052
21015,1044
14063,1028
13076,1004
19010,992
23001,982
29005,952
24020,939
15035,937
20184,935
27005,932
11014,921
30124,918
19045,917
15095,914
26017,907
12038,906
30105,902
30102,879
15005,854
15110,849
11005,846
30048,841
19049,832
19038,830
05010,821
11031,821
30065,813
26002,808
16112,798
14083,793
11042,791
05028,776
29010,759
16088,758
15042,758
15014,757
20385,757
30038,754
17028,752
16006,749
07019,749
30174,742
21074,735
13030,728
16069,725
25018,721
11033,710
30068,698
24024,697
08050,696
05002,693
28021,692
14008,691
15091,690
14124,689
19012,688
21071,687
30011,674
13063,668
05017,666
11011,662
15018,657
31059,653
27014,653
11028,652
21174,651
27012,651
14073,648
27008,643
11032,636
05020,630
14044,630
15092,630
11002,628
14018,617
11023,614
05033,612
19004,611
06009,607
13083,605
31101,601
17004,599
17012,599
13061,597
13003,597
15011,595
22017,591
23009,588
15053,587
14015,586
20079,578
15062,577
12055,572
15090,569
29013,564
20390,556
31102,554
14030,541
16075,539
15101,535
19044,533
05032,532
15067,530
15087,527
30085,525
32020,524
11004,524
20039,522
13013,522
29025,522
14013,522
16076,521
07097,519
16066,517
30141,516
16034,516
18008,513
17020,508
22012,507
16107,502
30175,500
18004,487
01011,486
08011,485
13028,481
15088,480
25015,479
13016,478
16071,474
30123,471
15059,470
11030,463
20043,458
27006,452
23002,449
15115,447
11041,447
07027,446
21208,441
28040,438
05022,434
14094,429
03001,427
16043,427
21085,427
15045,427
14121,426
11021,426
21106,423
23011,420
21154,419
11025,419
21164,417
11044,417
30160,413
03002,413
16082,412
07065,411
30183,411
30138,409
13056,407
01002,407
08002,406
21034,405
30128,404
11009,402
13008,397
29043,394
11035,393
07059,391
29018,391
12066,390
15009,388
17002,387
26025,384
05009,382
22005,378
32039,378
01003,377
29044,377
30003,376
31096,376
30030,372
21053,366
27003,364
13041,363
21197,360
28025,357
30040,355
11001,353
27010,353
16050,352
14091,349
20413,349
14035,348
14006,346
15019,345
17030,344
15074,344
15100,342
17024,342
14050,340
13054,340
14082,340
15048,339
15082,339
04004,339
25010,338
24011,338
01007,332
08045,332
27007,331
30045,329
29006,326
11026,325
30133,325
15073,325
18015,322
23003,322
24037,322
01006,321
32042,319
21001,319
07061,317
13052,314
10032,314
28035,314
08036,313
22008,313
22007,313
22004,310
14085,310
26019,309
20318,305
30206,303
16045,301
07108,299
13023,299
32024,298
17017,297
15103,296
15085,295
20399,294
15023,293
30014,291
30109,289
30061,289
14119,287
04001,285
17031,284
11046,283
14051,283
07034,282
07017,281
08052,278
30115,278
13084,278
08005,277
20551,277
14022,276
31089,275
27017,274
25009,272
12028,272
08004,271
31038,271
20515,269
13010,268
12075,267
13067,263
13029,259
15113,257
32005,256
21180,255
14066,254
24021,254
29036,253
14016,253
29031,252
30071,252
30026,251
25002,251
26036,250
17003,250
15040,250
26033,249
04009,248
13050,248
12057,247
14108,244
30181,243
17025,243
10038,241
30204,239
32034,238
32026,237
15084,236
27016,231
05024,230
10008,230
30191,229
14116,229
30016,229
16079,229
07012,228
16055,227
15075,226
16012,226
15001,225
14078,222
16083,222
29041,221
15047,221
30004,220
12011,218
15044,216
15065,216
15096,214
21004,212
15093,212
14037,211
12050,211
28015,211
14024,211
30101,210
23010,209
14043,209
29015,208
26004,208
21045,208
14087,207
13081,207
16009,207
14047,206
23006,206
31056,205
13082,204
16106,204
14045,203
30155,203
08062,203
14002,203
21207,202
25017,202
29024,202
20401,202
07009,201
05003,199
13012,199
05004,199
29028,199
07057,197
32055,197
21010,196
21003,196
12048,196
20482,195
21115,195
31013,195
12061,194
20002,194
14046,194
21051,193
30010,192
07052,192
32038,190
15036,190
32036,189
11008,189
21186,189
30032,188
21090,185
16038,185
14033,185
30207,185
24050,184
30211,184
28012,184
15072,183
22001,182
20157,182
21177,181
32019,180
07074,178
05006,178
30081,177
20397,177
15043,176
26041,176
16020,175
19005,175
15030,175
20059,175
12021,174
12046,173
30034,173
30009,173
31093,172
16110,171
30077,171
18012,171
14009,170
16035,170
12058,170
30089,170
15027,169
29026,169
30126,168
20044,168
20565,168
11039,167
23007,167
26058,167
13074,167
21094,166
05036,166
17009,166
29034,165
32048,165
16064,165
31052,164
26026,163
13075,162
14114,162
16085,161
28007,161
24032,161
25008,161
25014,161
30069,160
07099,160
30094,160
21143,160
20014,160
