origen,destino,peso
039,120,4175
120,039,4157
028,105,3810
105,028,3791
098,039,3376
039,098,3375
006,007,2886
007,011,2873
011,007,2864
003,012,2829
012,003,2825
007,006,2820
035,028,2535
005,104,2532
028,035,2522
104,005,2475
014,006,2416
006,014,2398
004,003,2229
006,017,2213
017,006,2213
016,015,2150
015,016,2140
003,004,2139
015,017,2096
017,015,2076
050,013,2038
013,050,2035
101,039,2027
039,101,2012
017,005,1944
005,017,1915
014,015,1833
015,014,1779
003,007,1772
014,010,1765
007,003,1722
010,014,1703
005,058,1626
058,005,1617
014,011,1607
011,014,1582
002,005,1569
039,046,1567
005,002,1564
046,039,1560
057,016,1558
006,005,1533
119,114,1532
114,119,1528
016,057,1522
005,006,1522
010,008,1514
039,026,1510
026,039,1499
039,097,1488
007,058,1479
005,033,1467
097,039,1465
015,005,1463
008,010,1462
005,015,1447
010,016,1445
016,010,1428
033,005,1419
058,007,1397
106,054,1384
054,106,1334
098,097,1321
097,098,1310
033,081,1306
014,003,1306
012,013,1272
013,012,1267
081,033,1265
051,048,1264
026,031,1240
048,051,1233
031,026,1212
003,014,1189
058,033,1172
006,046,1171
046,006,1168
033,058,1163
104,013,1156
026,006,1136
025,039,1130
006,026,1129
120,098,1112
098,120,1097
039,025,1096
013,104,1093
035,007,1088
101,098,1085
098,101,1074
010,018,1073
007,035,1064
122,039,1051
193,028,1039
005,004,1035
058,031,1032
028,193,1031
004,005,1030
030,041,1022
007,014,1021
041,030,1019
109,020,1014
019,039,1009
012,007,1003
039,122,1000
007,012,999
004,010,998
014,007,994
031,058,991
020,109,989
039,019,985
038,009,984
021,046,981
021,039,972
039,021,971
010,004,970
018,010,969
002,010,965
046,021,962
001,004,959
009,038,958
004,002,952
015,002,941
010,002,933
033,002,928
104,002,926
002,004,920
002,033,918
037,020,917
002,104,910
057,104,901
004,001,900
002,015,896
104,057,891
039,006,883
002,016,873
006,039,872
083,048,871
050,041,870
020,037,867
003,010,866
048,083,866
109,121,849
121,109,846
001,005,844
016,014,843
013,121,839
005,001,839
121,013,835
041,050,830
039,018,826
010,003,821
005,007,817
016,002,815
018,039,815
017,007,815
007,005,809
007,017,804
058,006,801
006,015,792
070,007,791
007,070,787
006,041,787
017,056,782
033,104,781
056,017,777
006,058,773
026,046,771
046,026,769
013,003,753
041,006,751
039,048,748
104,033,744
048,039,740
015,006,739
003,013,735
013,004,724
039,020,720
020,039,717
004,013,711
014,016,711
121,024,701
008,012,698
104,121,692
120,097,691
013,007,688
012,010,685
041,114,684
017,058,678
038,003,677
007,013,676
012,008,674
024,121,671
114,041,669
021,006,661
020,033,659
033,020,656
088,053,655
053,088,654
011,012,647
010,012,644
057,002,643
003,038,643
002,057,643
121,104,642
012,011,642
058,017,636
006,021,634
097,120,631
037,004,622
029,031,616
007,015,615
004,037,613
030,006,612
055,020,611
097,101,599
015,007,599
005,014,594
002,008,590
008,002,587
014,005,586
031,029,583
101,097,578
006,030,575
020,055,569
039,007,568
007,039,561
011,006,560
010,005,557
051,106,554
033,032,551
039,031,546
009,003,544
031,039,543
070,039,539
006,011,539
013,011,538
048,018,534
015,114,526
037,057,526
003,009,526
114,015,524
114,109,524
005,010,523
057,037,522
058,070,521
032,033,521
018,006,520
003,041,519
007,009,517
039,070,516
006,018,510
109,114,509
011,013,508
070,058,507
063,066,506
106,051,499
032,030,496
018,048,493
005,013,493
028,039,490
006,004,488
009,007,487
013,060,486
004,006,482
118,106,480
013,005,478
106,118,477
060,013,475
019,004,474
005,003,474
030,027,470
033,007,469
001,003,468
007,033,463
004,019,461
041,003,460
002,003,460
027,030,456
005,011,453
003,005,452
001,011,451
011,001,447
066,063,446
120,020,443
020,120,442
003,002,434
021,041,433
050,101,433
025,122,433
057,013,432
033,010,432
030,032,431
048,108,431
122,025,430
104,109,429
010,033,429
108,048,429
019,048,428
013,057,428
014,012,427
016,004,427
140,114,426
031,070,426
