origen,destino,peso
039,120,41718
120,039,41349
015,016,26452
016,015,26277
012,003,25712
003,012,25151
014,010,22208
010,014,22204
019,039,19839
015,014,19608
039,019,19520
014,015,19214
010,016,18727
016,010,18517
119,114,17393
114,119,17088
006,017,16248
007,006,16021
010,008,15796
017,006,15776
006,007,15563
008,010,15229
016,057,14369
057,016,14292
005,104,14177
104,005,14095
004,010,14071
014,003,13961
010,004,13947
014,006,13736
003,014,13585
039,098,13312
006,014,13266
098,039,13201
012,013,12979
013,012,12967
017,005,12771
005,017,12566
039,026,12003
026,039,11739
035,028,10699
039,046,10438
007,011,10403
003,010,10398
017,015,10360
011,007,10343
028,035,10191
015,017,10094
046,039,9959
010,003,9947
016,014,9428
015,005,9425
106,054,9227
005,015,9019
104,057,8975
057,104,8947
054,106,8855
014,016,8458
104,013,8139
013,104,7964
003,007,7929
005,002,7874
011,014,7744
048,051,7728
014,011,7696
002,005,7659
051,048,7643
046,021,7599
021,046,7529
007,003,7521
050,013,7470
013,050,7438
012,010,7430
058,005,7150
005,058,7077
010,012,6925
046,006,6597
015,002,6502
004,037,6492
006,046,6487
002,015,6317
033,005,6284
037,004,6189
081,033,6109
005,033,6108
033,081,6035
007,058,6026
039,101,5983
101,039,5980
058,007,5977
038,009,5876
002,016,5860
009,038,5847
006,005,5823
109,121,5768
005,006,5768
105,028,5742
028,105,5723
121,109,5719
120,098,5696
058,033,5624
098,120,5617
033,058,5591
028,193,5441
046,026,5437
193,028,5363
026,046,5318
016,002,5314
005,004,5259
057,037,5247
006,015,5246
026,006,5215
007,014,5160
140,119,5149
037,057,5132
006,026,5121
015,006,5098
013,057,5040
057,013,5036
008,012,4972
019,048,4947
119,140,4920
014,007,4888
016,004,4786
048,019,4706
004,005,4670
026,031,4617
012,008,4533
005,008,4494
004,016,4480
008,005,4449
031,026,4391
001,005,4356
098,097,4257
097,098,4251
039,122,4226
121,104,4208
122,039,4186
098,101,4176
005,001,4081
101,098,4059
104,121,4000
097,120,3939
025,039,3866
120,097,3864
121,013,3840
039,025,3833
109,020,3796
020,109,3756
104,002,3753
049,039,3751
013,121,3744
006,058,3727
033,104,3701
001,004,3664
004,001,3652
058,006,3651
039,018,3650
021,006,3628
104,033,3601
018,039,3595
035,007,3595
070,007,3586
007,035,3573
058,031,3536
006,021,3495
002,104,3487
031,058,3478
013,004,3445
004,013,3433
007,070,3431
097,039,3417
039,097,3372
002,010,3361
039,049,3358
010,002,3342
013,007,3308
007,013,3253
051,062,3241
056,017,3211
002,057,3208
017,056,3196
027,030,3051
057,002,3024
076,051,2994
002,004,2980
030,027,2980
011,005,2968
004,002,2928
050,041,2917
005,011,2885
062,051,2884
002,033,2878
041,050,2839
005,014,2819
114,140,2781
007,012,2754
033,002,2740
051,076,2717
007,005,2710
014,005,2700
011,012,2694
114,041,2657
041,114,2630
015,114,2611
003,004,2604
012,007,2602
012,011,2571
070,098,2552
051,106,2538
098,070,2535
114,015,2509
004,003,2501
041,034,2492
140,114,2490
058,017,2487
005,007,2481
024,121,2458
017,007,2448
121,024,2424
017,058,2402
007,017,2381
068,044,2377
007,020,2377
062,004,2376
021,039,2363
048,083,2357
044,068,2351
033,020,2346
008,007,2343
095,121,2342
020,033,2329
010,018,2321
034,041,2320
083,048,2310
006,039,2309
018,010,2289
039,021,2281
020,039,2275
009,012,2259
039,006,2247
118,106,2241
004,006,2239
039,048,2236
039,020,2228
006,004,2225
005,050,2216
048,039,2186
106,051,2181
106,118,2167
041,006,2149
048,018,2131
037,020,2127
007,009,2127
006,041,2119
010,033,2119
050,005,2112
033,010,2083
121,095,2078
012,016,2076
018,048,2075
020,037,2056
015,010,2034
013,060,2020
053,088,2007
088,053,2005
004,062,2001
009,007,1999
011,001,1981
060,013,1979
002,008,1964
018,008,1955
003,013,1939
007,008,1928
013,003,1919
008,002,1905
016,012,1876
001,011,1874
006,030,1873
097,070,1872
020,007,1846
070,097,1846
010,015,1843
065,087,1823
087,065,1822
028,018,1817
044,118,1817
031,006,1811
008,011,1808
018,007,1798
054,076,1792
015,007,1784
030,006,1779
014,017,1779
001,028,1775
003,038,1772
017,014,1765
038,003,1754
029,031,1754
011,008,1748
006,031,1731
156,114,1729
031,029,1727
007,015,1726
118,044,1718
045,079,1716
016,037,1691
114,156,1688
028,001,1681
018,006,1680
120,020,1654
039,028,1653
020,009,1652
140,041,1648
004,019,1643
008,001,1642
008,018,1640
017,035,1637
020,120,1628
001,008,1623
114,058,1605
028,039,1597
037,016,1595
048,108,1589
007,018,1583
006,018,1580
012,004,1577
022,025,1577
019,004,1574
108,048,1572
076,106,1559
106,076,1556
121,005,1549
005,010,1549
058,114,1542
079,045,1540
005,106,1537
032,033,1535
033,032,1530
020,067,1522
041,140,1521
004,012,1520
025,022,1517
067,020,1504
007,033,1496
011,028,1496
005,121,1495
010,005,1495
028,011,1484
033,007,1479
008,004,1474
025,122,1451
058,070,1450
010,013,1444
076,054,1442
035,017,1441
018,028,1440
004,008,1428
013,010,1423
003,002,1415
056,077,1412
077,056,1411
070,058,1408
122,025,1389
122,007,1386
002,003,1381
003,009,1380
006,029,1371
007,122,1368
108,109,1365
106,119,1361
050,101,1358
030,041,1355
390,067,1355
029,006,1340
011,013,1339
067,390,1337
101,050,1335
039,070,1331
109,108,1328
013,011,1327
001,003,1314
119,106,1296
033,006,1294
002,006,1293
070,039,1289
003,001,1287
041,030,1281
014,004,1266
016,071,1261
012,009,1261
114,033,1259
003,005,1257
006,002,1251
011,024,1246
004,014,1241
033,114,1239
006,033,1237
031,020,1233
097,101,1231
009,003,1228
024,011,1226
011,006,1217
020,031,1215
011,122,1213
003,008,1204
006,012,1204
039,007,1192
005,003,1184
101,097,1183
053,033,1179
003,015,1179
025,031,1177
031,025,1175
122,011,1175
108,020,1171
012,006,1171
012,014,1170
033,053,1164
031,070,1162
004,049,1158
008,003,1157
015,003,1153
017,004,1134
038,004,1132
007,039,1130
012,035,1119
020,108,1117
106,067,1114
006,011,1107
114,006,1106
114,005,1099
004,030,1088
004,017,1087
106,005,1085
044,097,1083
019,002,1083
010,001,1083
070,031,1082
002,019,1081
014,012,1078
001,010,1076
001,002,1076
021,041,1073
055,054,1073
033,036,1070
021,028,1067
031,033,1066
033,031,1061
030,004,1060
049,004,1059
004,038,1058
002,001,1057
005,043,1050
036,033,1050
109,010,1047
054,055,1046
026,028,1045
033,017,1045
029,011,1044
035,012,1043
012,017,1042
015,037,1042
017,033,1039
104,109,1038
012,031,1032
007,114,1027
041,021,1024
031,012,1022
052,048,1021
022,051,1019
005,013,1011
037,015,1008
018,027,1006
007,029,1006
029,007,1005
031,005,1005
067,385,1001
051,022,997
013,005,997
027,018,996
010,017,990
010,109,987
109,104,985
043,005,982
097,044,982
006,114,976
385,067,975
005,031,975
011,029,967
033,029,967
031,009,965
048,052,962
010,056,960
028,021,960
007,001,956
028,026,950
017,010,942
021,031,940
071,016,937
092,002,937
029,033,933
017,008,929
001,007,927
114,007,922
085,118,918
004,007,914
032,028,913
056,010,911
027,025,911
009,020,910
122,070,907
033,030,904
017,016,901
031,021,896
108,024,894
018,021,892
067,157,891
015,057,886
157,067,885
008,017,881
017,012,876
020,015,869
021,018,869
005,016,868
104,015,866
118,085,865
025,027,864
007,004,864
032,037,860
015,020,856
039,031,856
025,012,855
009,004,853
016,008,851
004,009,851
009,031,847
057,015,845
030,033,845
008,016,845
006,028,845
025,006,842
046,028,842
009,120,841
031,010,841
067,106,836
006,048,835
028,006,835
002,100,832
006,025,830
031,039,829
048,006,827
028,032,823
070,122,821
015,104,819
013,033,814
037,032,813
024,108,809
013,015,807
010,031,804
011,002,804
002,092,803
033,013,800
016,017,800
005,067,799
028,046,799
087,114,798
055,002,798
033,015,796
020,032,796
025,029,795
015,033,794
012,101,794
015,001,789
002,011,786
114,087,786
013,002,784
029,025,781
001,015,781
010,006,781
101,120,780
120,101,778
138,118,778
067,005,777
052,102,775
001,035,774
017,027,774
033,109,773
001,017,772
010,057,771
120,009,770
015,013,770
018,020,768
025,114,767
009,039,767
068,118,766
015,004,765
118,138,765
002,055,765
027,101,763
102,052,763
023,095,762
109,033,760
011,099,759
114,025,758
045,021,757
001,039,757
193,105,757
027,017,754
099,011,753
118,068,753
100,002,750
057,010,748
074,132,747
105,193,746
021,045,740
035,001,740
038,087,740
014,048,739
016,005,739
020,018,737
012,025,735
124,189,734
055,028,733
002,013,733
013,020,732
028,055,732
101,012,732
006,010,726
017,037,725
095,023,724
053,020,724
034,136,723
018,001,719
007,002,719
005,114,719
017,001,717
066,053,717
101,027,714
009,008,713
024,109,713
020,053,711
054,018,706
008,014,703
087,038,702
193,016,699
175,131,698
039,009,698
059,050,698
042,018,696
018,030,696
035,033,692
001,018,691
033,035,691
020,101,690
099,058,689
053,066,687
030,018,687
004,015,686
014,008,685
007,010,685
101,124,684
037,017,682
032,006,682
189,124,681
030,044,681
014,032,680
075,069,678
131,175,676
029,026,675
001,006,671
018,054,671
014,027,669
006,001,669
021,030,669
026,029,667
021,010,667
031,007,666
002,007,664
039,053,664
029,012,663
024,091,663
101,020,662
030,021,661
008,009,661
010,021,661
016,193,660
010,007,660
018,042,658
033,011,657
058,015,652
007,031,652
099,029,652
011,030,649
039,010,649
039,017,648
071,003,648
131,124,647
048,014,646
010,048,646
081,058,646
109,024,644
023,035,644
003,006,643
032,014,642
028,007,642
020,005,642
058,081,641
017,039,641
005,020,641
050,059,640
048,010,640
390,350,637
015,058,637
015,012,633
124,131,633
007,016,631
002,014,631
027,014,628
021,019,628
029,099,625
058,099,625
030,011,624
098,020,624
035,023,623
124,101,623
005,057,621
008,006,621
011,033,620
076,010,619
041,046,616
106,018,615
053,039,614
019,021,613
046,041,613
003,045,612
069,075,610
350,390,610
032,020,610
001,114,609
006,032,608
005,009,608
020,013,606
029,020,605
009,005,605
001,014,604
057,005,602
069,081,602
114,001,600
014,002,600
091,024,599
180,039,598
030,028,597
020,098,596
013,014,596
026,087,595
016,007,595
055,018,594
087,026,593
050,030,592
044,030,590
012,015,590
010,076,589
048,042,589
075,092,588
007,028,587
037,033,587
101,070,587
033,037,587
019,007,586
008,041,586
012,029,586
014,001,586
028,030,586
103,025,583
009,013,583
018,055,582
025,103,581
010,039,581
018,106,580
041,008,576
132,143,576
045,063,574
070,101,574
023,074,573
002,097,573
003,030,572
030,003,570
109,005,568
035,044,568
100,011,568
037,001,567
044,035,567
039,015,565
017,011,565
017,020,564
019,148,562
007,019,562
132,074,561
039,001,557
009,002,556
015,039,556
020,017,556
014,013,555
134,180,555
012,045,554
092,075,554
014,028,554
006,008,553
013,009,550
011,020,549
182,087,546
005,012,546
011,017,546
087,182,545
114,020,545
012,005,545
020,011,543
004,035,543
012,002,542
005,109,542
079,063,541
056,020,541
021,001,540
002,012,539
063,035,539
033,099,538
030,050,538
028,014,536
121,085,536
102,067,535
013,016,534
058,012,533
081,069,533
045,076,533
020,012,532
034,114,532
002,009,531
014,106,531
076,045,531
061,016,529
087,058,529
035,063,528
035,004,528
006,003,528
040,022,527
073,018,524
018,073,524
005,118,520
011,015,520
016,011,519
016,013,519
085,068,518
058,087,517
099,033,516
114,034,516
002,029,515
042,033,515
027,035,514
020,114,514
001,021,514
001,016,514
009,035,514
033,042,513
014,039,512
054,003,510
108,043,510
001,037,510
136,034,510
067,102,509
148,019,508
042,106,508
029,030,507
003,019,505
043,108,505
045,012,504
039,005,504
005,039,504
071,053,504
029,075,503
033,057,503
019,003,502
020,004,501
085,121,500
058,020,499
050,008,499
012,020,499
087,106,498
009,011,497
060,121,497
039,051,496
035,027,495
011,009,494
020,056,494
110,007,493
029,002,492
009,042,492
067,107,491
068,085,490
107,067,490
109,015,490
121,060,489
067,051,489
039,014,488
053,071,488
008,050,488
032,041,486
020,058,486
189,131,484
106,087,484
106,010,484
016,001,484
015,109,483
106,014,481
053,120,480
041,032,480
015,011,479
136,023,479
051,039,478
011,100,478
016,003,475
118,005,474
104,016,473
022,040,473
011,016,472
050,039,471
017,009,471
081,118,469
017,019,469
016,061,468
012,058,467
131,189,464
035,009,463
004,020,463
012,039,463
039,029,463
012,033,463
044,014,462
026,020,461
099,031,461
001,019,460
001,012,460
009,017,459
058,029,458
042,048,458
033,012,457
030,115,457
057,033,455
012,001,455
118,081,454
062,106,454
097,002,453
010,037,452
003,016,452
111,114,451
115,030,449
054,051,448
014,044,448
007,120,448
019,017,447
106,042,446
120,053,446
102,087,445
118,101,445
011,018,443
037,010,443
005,038,443
031,017,443
016,134,443
002,050,443
031,099,442
004,050,441
106,062,441
003,039,440
030,002,440
005,041,438
101,118,438
019,001,437
019,114,437
010,106,437
010,020,436
039,012,436
020,028,435
029,058,435
030,029,435
020,010,434
050,017,434
073,053,434
062,021,433
019,101,433
084,081,432
063,045,432
120,007,432
016,006,431
039,050,431
038,005,430
047,017,429
055,035,428
087,390,427
070,029,427
069,023,426
020,029,425
048,005,424
013,041,424
006,016,424
067,001,424
017,047,423
013,006,423
021,062,422
087,102,422
067,293,421
016,104,421
041,005,421
039,180,421
081,005,421
050,067,420
050,002,420
057,012,419
005,081,418
044,050,418
003,054,418
050,004,417
031,002,417
028,020,417
042,005,416
101,019,416
005,102,416
109,013,416
115,051,415
121,057,415
012,106,415
390,087,415
004,057,413
014,057,413
039,003,412
051,115,412
018,011,411
024,053,410
143,132,410
020,026,410
033,044,409
023,069,409
067,050,408
293,067,408
134,016,408
066,030,407
024,028,406
025,007,406
102,005,405
110,053,404
081,084,404
039,044,404
083,061,404
010,114,404
018,002,404
106,012,403
012,057,401
069,048,401
018,012,401
035,055,401
059,108,401
057,014,401
013,035,401
044,033,400
044,007,399
027,039,399
017,031,398
063,076,398
148,106,398
003,050,397
053,073,396
143,134,396
048,069,396
081,120,396
002,017,396
013,109,395
039,037,395
017,003,395
007,044,394
005,048,394
002,018,391
053,024,391
140,034,391
003,017,390
037,039,389
039,027,389
065,004,389
132,019,388
120,081,388
053,110,388
004,065,387
119,002,386
027,044,386
033,087,385
057,004,385
007,025,385
050,053,385
193,114,385
121,020,384
012,018,383
072,073,383
002,031,383
017,041,382
106,115,382
058,121,382
002,037,382
083,120,381
008,013,381
024,095,381
019,022,381
039,030,380
063,079,380
034,140,379
033,016,379
028,010,379
030,039,379
076,063,378
017,050,378
115,106,378
108,059,378
133,038,378
051,054,377
114,019,377
031,048,377
037,002,377
004,039,377
041,013,377
124,001,376
006,013,375
001,009,374
106,114,374
039,004,374
017,026,373
013,018,373
006,020,372
077,057,372
022,019,372
071,045,372
002,030,371
121,058,371
087,033,371
010,028,370
001,067,370
022,038,369
045,003,369
036,024,368
061,017,368
001,124,368
050,003,368
399,067,367
037,012,367
114,010,367
045,039,367
053,050,367
095,024,367
042,013,366
003,071,364
013,008,364
009,001,363
106,148,363
003,041,363
051,017,362
020,121,362
044,039,361
074,023,361
180,134,361
033,121,361
057,121,361
037,005,361
038,133,361
023,001,360
109,002,360
061,072,360
017,021,360
040,131,359
078,101,359
048,031,359
031,114,359
017,002,359
044,045,359
018,013,358
028,024,358
024,020,358
114,193,358
070,012,358
029,070,357
131,040,357
101,078,357
091,095,357
020,006,357
031,041,357
042,009,357
030,066,356
050,044,356
041,031,356
041,003,355
012,037,355
032,044,355
011,004,354
114,106,354
067,087,354
041,026,353
050,102,353
038,001,352
121,033,352
120,083,352
044,027,351
035,039,351
032,051,351
045,071,351
108,006,350
002,039,350
033,003,350
021,017,349
002,109,349
028,008,348
053,109,348
114,031,348
017,051,348
038,033,348
095,091,347
019,132,347
016,033,346
031,028,346
140,090,346
001,093,346
102,189,345
045,044,344
121,014,344
092,033,343
097,020,343
042,027,342
033,038,342
008,028,342
073,072,342
090,072,341
006,108,341
027,037,341
108,121,341
023,091,341
003,033,341
005,037,340
026,017,340
058,002,340
093,001,340
009,052,340
002,058,340
062,019,340
005,042,339
033,092,339
001,038,339
099,005,339
004,011,339
072,061,338
039,002,338
067,399,337
006,019,336
001,023,336
154,114,336
037,027,335
087,067,335
091,023,335
043,002,334
051,032,334
020,097,333
035,013,333
028,015,333
069,051,332
026,041,332
004,027,332
038,022,331
097,009,331
015,028,331
040,032,331
028,031,330
022,083,330
036,017,329
114,002,328
014,033,327
075,029,326
012,070,326
093,099,326
120,059,325
082,075,324
023,121,324
065,016,324
094,005,324
044,059,324
123,038,324
032,005,323
024,036,323
090,140,323
025,011,322
039,035,321
017,036,321
002,043,321
020,024,320
046,031,320
001,053,319
083,022,319
099,093,319
058,003,319
189,102,319
108,053,319
019,006,318
102,050,318
087,007,318
053,108,318
114,154,317
003,028,317
005,099,317
059,120,316
028,131,316
015,089,316
018,005,316
041,017,316
035,006,315
053,001,314
104,010,314
058,035,314
031,046,314
007,087,314
033,039,313
051,069,312
039,033,312
014,121,311
019,062,311
040,113,310
004,118,310
070,048,310
005,032,310
032,040,310
009,097,309
011,037,309
109,053,309
006,050,309
033,014,309
001,029,308
035,058,308
121,023,308
031,015,307
061,083,307
020,014,307
033,024,307
041,048,307
110,115,306
044,101,306
115,110,306
037,011,306
114,132,306
032,019,306
055,083,305
016,065,304
083,102,304
042,040,304
050,006,303
003,058,302
028,003,302
019,032,301
005,018,301
044,032,300
108,039,300
121,108,300
026,021,300
002,119,300
024,033,300
015,031,299
004,033,299
029,003,299
048,075,299
073,106,298
003,031,298
005,094,298
011,010,297
011,025,297
089,015,297
131,028,297
010,035,297
024,015,297
025,041,297
021,033,297
032,039,297
011,039,296
118,004,296
053,004,296
106,015,296
038,123,296
029,039,296
123,063,296
014,020,295
044,011,295
057,077,295
089,102,295
107,083,295
109,087,295
082,002,294
010,104,294
048,041,294
043,028,294
004,053,293
075,048,293
115,118,293
003,029,293
033,021,292
063,066,292
007,032,292
016,053,292
013,030,291
132,114,291
081,002,291
037,106,291
002,082,291
059,044,290
044,114,290
009,006,290
027,042,290
031,003,290
002,081,289
054,174,289
013,036,289
102,089,288
002,077,288
039,114,288
042,047,288
026,048,288
027,004,287
106,073,287
008,093,287
114,017,287
015,106,286
022,053,286
002,114,286
033,051,286
101,044,286
021,040,286
094,068,285
174,054,285
039,108,285
013,042,285
063,023,285
156,161,285
038,039,284
010,011,284
041,025,284
008,020,283
106,037,283
027,007,283
019,037,283
087,109,282
026,019,282
053,016,282
017,061,281
134,065,281
019,026,281
040,021,281
046,018,280
008,026,280
102,083,280
092,081,280
009,028,280
021,026,279
019,106,279
039,045,279
293,227,279
109,044,278
047,042,278
006,035,278
026,001,278
041,039,278
067,074,277
119,125,277
001,077,276
006,077,276
072,090,276
120,035,276
023,136,276
111,093,276
077,001,276
069,084,276
114,044,275
011,044,275
161,156,275
160,131,275
001,026,275
020,008,275
039,041,274
063,123,274
045,006,273
026,008,273
156,149,273
083,055,273
031,018,272
048,082,272
017,114,272
052,002,271
075,068,271
028,009,271
083,107,270
048,070,270
030,013,270
011,003,270
077,016,269
037,019,269
018,046,269
007,027,269
113,040,269
052,001,268
043,033,268
006,009,268
040,055,268
052,063,268
003,011,268
093,008,268
068,075,267
044,109,267
077,006,267
015,030,266
048,053,266
003,037,266
024,001,266
029,044,265
120,010,265
026,005,265
088,106,265
033,022,265
059,033,264
028,043,264
051,057,264
090,106,264
010,120,264
032,110,263
079,066,263
058,014,263
010,009,263
028,050,262
066,063,262
026,033,262
125,119,261
015,024,261
051,033,261
032,007,261
036,013,261
106,090,260
033,059,260
118,115,260
050,028,260
099,028,260
014,058,260
401,318,259
016,058,259
046,032,259
053,010,259
001,033,259
037,003,259
084,069,259
051,067,259
029,028,259
131,160,258
057,051,258
038,048,258
016,077,258
043,101,257
101,043,256
085,014,256
104,007,256
035,010,256
048,026,256
006,052,256
058,016,256
024,002,256
101,106,256
010,053,255
055,050,255
030,084,255
086,110,255
053,022,255
035,022,255
001,030,254
227,293,254
030,015,254
009,026,253
025,017,253
052,006,252
032,046,252
002,052,252
109,114,252
040,042,252
063,052,252
039,038,252
066,079,251
039,011,251
138,115,251
033,004,251
063,095,251
048,038,251
026,009,251
007,104,250
018,003,250
110,032,250
077,048,250
125,106,249
106,101,249
018,031,249
039,124,249
106,002,249
044,029,249
104,037,248
149,156,248
101,053,248
046,073,248
065,134,248
073,046,248
050,055,248
114,039,248
081,092,248
033,026,248
031,057,248
034,025,247
046,019,247
028,099,247
082,123,247
039,032,247
108,029,247
097,004,247
001,052,247
318,401,247
018,033,247
001,048,246
123,008,246
022,033,246
033,070,245
093,111,245
010,052,245
009,094,245
044,085,245
060,015,245
002,024,245
085,044,244
025,020,244
005,024,244
019,175,244
003,048,244
017,025,244
013,031,244
021,048,244
020,025,243
021,055,243
009,025,243
154,115,243
028,029,243
012,021,243
102,111,242
033,018,242
024,005,242
008,019,242
024,019,242
041,002,242
111,102,242
046,001,241
035,120,241
106,008,241
108,010,241
114,074,241
174,181,241
077,002,241
206,039,241
057,053,241
019,046,241
051,010,240
030,055,240
056,057,240
020,042,240
081,003,240
183,189,239
124,039,239
048,004,239
039,206,239
019,005,239
054,044,238
020,001,238
115,138,238
014,021,238
024,087,238
020,021,238
030,001,238
055,021,238
118,114,237
013,106,237
013,032,237
009,010,237
006,045,237
053,101,237
053,048,236
014,030,236
004,089,236
015,121,236
018,026,235
003,081,235
008,039,235
039,056,235
052,009,235
022,035,235
007,108,235
037,028,235
007,111,235
050,037,235
061,101,235
175,019,235
039,008,234
024,010,234
074,114,234
056,039,234
033,001,233
106,125,233
029,032,233
106,088,233
076,015,233
010,024,233
032,003,233
106,016,233
024,012,233
001,020,232
070,033,232
037,104,232
102,045,232
005,096,231
118,164,231
042,020,231
124,123,231
041,040,231
004,097,231
014,119,231
094,009,231
110,086,230
019,008,230
057,031,230
032,026,229
012,024,229
017,048,229
013,037,229
023,079,229
026,018,229
087,024,229
031,035,229
010,051,229
048,021,229
083,009,228
057,007,228
017,120,228
045,055,228
033,009,227
005,026,227
031,013,227
052,010,227
208,053,227
022,007,227
108,007,227
053,057,227
021,020,226
016,106,226
183,102,226
021,014,226
054,017,226
104,060,226
189,175,226
045,102,225
030,014,225
053,035,225
035,052,225
121,015,225
074,067,225
001,046,225
023,033,225
175,189,225
046,017,225
101,061,224
019,018,224
001,164,224
051,004,224
037,013,224
061,012,224
029,108,224
010,108,223
035,005,223
189,183,223
031,004,222
008,106,222
015,076,222
009,014,222
028,002,222
048,077,222
017,028,221
002,106,221
515,079,221
164,001,221
009,083,221
025,009,220
007,065,220
067,115,220
008,123,220
120,006,220
007,057,220
106,019,220
032,013,220
002,028,220
054,023,219
004,031,219
031,019,219
057,056,219
023,010,219
050,001,219
164,118,219
031,030,219
001,024,219
023,054,219
096,005,219
035,019,218
028,037,218
074,010,218
018,014,218
083,089,218
045,046,218
014,009,218
106,013,218
034,003,218
056,032,218
194,128,218
005,027,218
083,189,217
014,029,217
016,021,217
