origen,destino,peso
120,039,66168
039,120,66114
016,015,35657
015,016,35606
012,003,34582
003,012,33825
014,010,32972
010,014,32783
010,016,28200
016,010,27950
019,039,27064
039,019,26984
015,014,23922
014,015,23469
010,008,22790
008,010,21941
010,004,21940
004,010,21932
057,016,21084
016,057,20990
119,114,20742
114,119,20330
006,017,18500
007,006,18030
006,007,17644
014,003,17636
039,046,17519
046,039,17276
003,014,17190
017,006,17131
017,005,15605
005,017,15143
003,010,14792
014,006,14710
039,026,14291
026,039,14233
010,003,14114
006,014,14052
039,098,12781
012,013,12763
098,039,12729
013,012,12661
005,104,12516
104,005,12181
003,007,12002
017,015,11771
007,003,11500
057,104,11442
016,014,11407
106,054,11364
015,017,11355
104,057,11175
015,005,10924
054,106,10798
014,016,10571
005,015,10443
048,051,9745
051,048,9665
007,011,9383
046,021,9327
021,046,9286
011,007,9283
013,104,8748
002,015,8702
104,013,8672
012,010,8653
005,002,8606
015,002,8550
010,012,8537
002,005,8208
109,121,8093
048,019,8039
019,048,8018
121,109,7945
098,120,7838
120,098,7826
002,016,7782
015,109,7716
011,014,7654
109,015,7651
193,028,7583
028,193,7581
014,011,7514
004,037,7426
028,035,7368
035,028,7364
037,004,7151
016,002,7053
016,004,6853
004,016,6538
007,014,6455
037,057,6332
046,006,6304
014,007,6281
006,046,6233
057,037,6083
038,009,6032
009,038,6026
046,026,5923
057,013,5882
013,057,5801
007,058,5735
026,046,5691
015,006,5678
006,015,5663
058,007,5640
005,058,5513
008,012,5509
140,119,5405
058,005,5302
104,002,5128
076,051,4995
119,140,4910
005,050,4850
050,005,4794
051,076,4755
033,081,4710
012,008,4646
081,033,4642
002,104,4610
104,121,4375
121,104,4364
039,018,4114
039,101,4058
018,039,4054
101,039,4026
033,104,3916
098,097,3890
097,098,3883
104,033,3851
005,033,3843
013,050,3818
050,013,3802
001,004,3740
026,006,3728
109,020,3707
033,005,3674
004,001,3673
020,109,3658
056,017,3651
070,007,3650
006,026,3636
007,070,3620
017,056,3614
006,005,3606
005,006,3604
021,006,3507
120,097,3463
028,105,3448
105,028,3447
097,120,3425
006,021,3406
005,001,3393
026,031,3385
031,026,3367
001,005,3362
010,002,3356
058,033,3344
114,140,3303
002,010,3296
033,058,3263
002,057,3209
062,051,3130
098,101,3055
121,024,3053
006,058,3037
058,006,3031
101,098,3028
051,062,2998
057,002,2987
024,121,2947
058,017,2870
017,058,2860
005,004,2857
004,005,2819
051,106,2803
140,114,2791
070,098,2768
098,070,2758
005,011,2728
041,034,2722
011,005,2713
004,013,2690
034,041,2686
013,004,2661
007,013,2656
013,007,2636
