origen,destino,peso
120,039,5786
039,120,5756
039,098,5150
098,039,4993
105,028,4586
028,105,4586
006,007,4504
007,006,4466
005,104,4211
104,005,4086
011,007,3981
007,011,3979
028,035,3462
014,006,3462
035,028,3445
006,014,3412
101,039,3211
039,101,3162
015,017,3144
017,015,3136
006,017,2994
016,015,2972
010,014,2963
015,016,2917
017,006,2906
014,010,2882
012,003,2849
003,012,2816
050,013,2767
013,050,2744
014,015,2566
015,014,2558
015,005,2530
017,005,2482
002,005,2477
005,015,2467
097,039,2462
005,002,2434
005,017,2395
014,011,2394
039,097,2392
011,014,2388
039,046,2367
046,039,2283
007,058,2278
058,007,2259
006,005,2227
016,010,2201
005,006,2195
010,016,2178
003,007,2165
039,026,2146
007,003,2127
026,039,2064
058,033,2063
033,058,2046
016,057,1976
033,081,1967
081,033,1965
005,033,1930
057,016,1921
014,003,1897
098,097,1892
046,006,1889
005,058,1884
010,008,1872
104,013,1862
097,098,1855
003,014,1849
006,046,1835
106,054,1831
033,005,1830
026,031,1823
058,005,1819
010,018,1812
030,027,1811
008,010,1792
114,119,1778
031,026,1777
013,104,1755
027,030,1741
119,114,1738
054,106,1724
018,010,1696
035,007,1688
007,035,1681
051,048,1678
098,120,1665
012,013,1660
120,098,1653
048,051,1652
013,012,1651
058,031,1646
005,004,1631
031,058,1618
004,005,1594
026,006,1588
006,026,1579
039,122,1561
122,039,1545
098,101,1530
193,028,1518
009,038,1516
101,098,1515
038,009,1506
028,193,1497
014,007,1464
039,025,1455
020,109,1446
007,014,1437
025,039,1436
004,010,1427
019,039,1427
010,004,1423
109,020,1408
039,019,1398
002,016,1393
104,002,1387
002,104,1355
039,020,1344
004,002,1324
016,002,1323
013,121,1313
046,021,1312
121,013,1310
002,010,1307
050,041,1305
006,039,1291
010,002,1286
015,002,1284
041,050,1281
021,046,1278
002,004,1267
020,039,1267
007,033,1266
039,006,1263
001,004,1261
046,026,1248
005,007,1245
007,005,1242
037,020,1237
030,041,1229
033,007,1226
020,037,1224
017,007,1220
002,015,1219
026,046,1214
041,030,1213
121,109,1207
057,104,1207
004,001,1196
039,021,1184
033,104,1182
104,033,1174
007,017,1172
109,121,1171
003,010,1164
021,039,1158
104,057,1149
014,005,1146
005,014,1142
012,007,1140
039,048,1139
001,005,1127
010,003,1111
097,101,1110
005,001,1110
007,012,1108
048,039,1107
114,041,1100
007,070,1099
006,015,1087
015,006,1086
016,014,1078
039,018,1061
041,114,1060
008,012,1052
004,013,1049
101,097,1041
003,004,1039
038,003,1038
021,006,1038
012,008,1030
007,015,1025
070,007,1020
004,003,1016
015,007,1016
006,058,999
018,039,999
003,038,998
012,010,997
006,021,996
041,006,996
014,016,996
010,012,995
013,007,977
013,004,976
006,041,975
050,005,962
007,013,959
104,121,956
017,058,954
056,017,946
121,104,938
114,015,935
053,088,935
058,017,934
033,020,931
083,048,929
015,114,924
088,053,924
048,083,923
017,056,922
058,006,914
002,033,907
033,002,906
121,024,905
010,005,896
120,020,895
002,057,891
024,121,882
020,033,879
005,050,879
120,097,873
005,010,866
032,033,861
057,002,853
037,004,847
006,018,846
039,007,841
097,120,837
004,037,836
007,020,835
048,019,835
018,006,830
011,001,826
006,004,819
019,048,819
002,008,818
033,032,817
020,007,814
008,002,810
007,039,807
050,101,807
004,006,806
020,120,804
001,011,800
003,005,789
002,006,777
029,031,773
057,013,772
008,005,771
039,031,767
114,033,767
012,011,763
033,114,762
005,013,761
005,008,759
005,003,759
031,029,753
013,057,752
057,037,742
101,050,742
031,039,737
011,012,730
037,057,729
006,002,728
005,011,711
013,005,711
001,028,707
011,005,706
051,106,705
033,017,705
019,004,705
118,106,698
122,025,698
028,001,696
106,039,696
039,106,691
013,060,690
106,118,680
031,033,677
032,037,675
011,006,672
070,039,671
006,011,670
025,122,668
003,013,664
039,070,663
006,030,655
033,031,654
106,051,650
037,032,646
004,019,645
018,048,642
004,017,640
060,013,639
048,018,638
014,012,636
007,009,636
012,014,634
009,007,631
017,033,627
013,003,626
031,020,626
010,015,624
156,114,623
070,058,616
033,010,614
020,031,612
009,003,610
114,156,608
058,070,604
030,006,604
012,017,603
010,033,601
015,010,597
041,003,593
098,070,589
005,016,587
003,009,585
104,109,579
025,022,577
003,041,575
011,024,574
017,014,574
010,013,574
028,032,572
003,002,571
002,003,569
017,035,567
031,070,567
065,087,564
014,017,563
015,033,562
070,098,560
024,011,557
070,031,557
008,004,557
004,008,557
007,010,556
030,003,556
033,015,556
121,005,556
017,012,556
109,104,554
017,004,551
087,065,549
025,031,549
022,025,547
021,041,547
013,010,546
035,017,545
114,058,543
031,006,542
041,021,542
109,033,541
033,012,540
048,108,537
108,020,537
012,033,536
003,030,535
108,048,534
033,109,533
068,044,532
058,114,531
016,017,530
016,004,530
013,011,529
016,012,526
010,007,523
004,016,523
140,114,522
081,058,521
013,033,521
006,031,521
011,013,520
016,005,520
020,108,518
031,025,517
012,016,517
035,012,516
007,016,514
033,013,513
076,051,512
007,018,512
114,140,511
032,028,511
016,007,509
012,035,508
017,016,507
044,068,507
005,121,504
390,067,503
121,095,500
058,081,496
067,390,494
025,114,494
114,025,488
051,076,487
018,007,484
101,120,481
007,001,481
120,101,481
095,121,480
005,012,478
025,006,475
031,021,471
003,033,471
031,007,471
067,020,468
006,025,468
001,002,466
035,001,463
087,106,462
002,001,459
033,003,459
011,002,458
119,140,458
021,010,455
106,087,454
002,011,452
066,063,451
105,193,449
015,003,449
020,067,449
021,031,445
031,012,445
032,051,444
001,035,443
004,014,442
193,105,441
007,031,440
014,004,439
051,032,437
114,109,437
108,109,437
034,041,436
004,007,436
109,114,435
001,007,435
063,066,433
140,119,433
033,037,431
010,001,429
004,012,429
014,032,429
008,007,428
041,034,428
058,003,425
006,012,424
008,017,424
017,008,423
007,004,422
013,058,420
109,108,416
003,015,416
007,122,415
018,042,415
010,021,415
104,007,415
032,014,413
106,005,412
106,076,411
097,070,411
015,058,411
007,029,410
003,008,409
027,025,408
003,058,408
037,033,407
067,106,406
016,013,405
020,098,405
114,007,403
007,114,403
070,097,401
021,028,400
012,031,400
020,101,399
058,015,399
039,053,397
039,010,397
010,006,397
101,020,397
122,007,396
002,007,395
006,008,395
005,020,395
007,008,394
106,067,393
012,006,393
007,104,393
098,020,393
006,010,392
