origen,destino,peso
012,003,37441
003,012,36509
015,016,34342
016,015,34173
014,010,33184
010,014,33092
010,016,28335
016,010,28175
120,039,27720
039,120,27703
019,039,26076
039,019,26030
015,014,23901
014,015,23638
010,008,23460
004,010,23133
010,004,22987
008,010,22598
119,114,20847
057,016,20584
016,057,20389
114,119,20288
006,017,19451
007,006,19026
006,007,18770
017,006,18031
014,003,17565
003,014,16971
014,006,15821
003,010,15444
017,005,15427
006,014,15090
005,017,15056
010,003,14586
039,046,14520
046,039,14309
013,012,14003
012,013,13982
005,104,13747
098,039,13728
039,098,13703
039,026,13695
026,039,13606
104,005,13599
017,015,12427
015,017,11802
057,104,11291
104,057,11160
015,005,11034
016,014,10978
003,007,10948
106,054,10765
007,011,10623
005,015,10540
011,007,10502
054,106,10230
007,003,10193
014,016,10184
005,002,9349
046,021,9314
021,046,9249
051,048,9029
048,051,9017
002,005,8998
013,104,8944
104,013,8926
012,010,8751
019,048,8698
048,019,8689
010,012,8681
035,028,8564
028,035,8513
002,015,8252
098,120,8166
109,121,8141
015,002,8072
121,109,8010
120,098,7989
011,014,7919
014,011,7811
004,037,7779
002,016,7613
037,004,7575
193,028,7195
028,193,7195
016,004,7025
016,002,6983
004,016,6619
005,058,6587
037,057,6531
058,005,6391
007,014,6372
046,006,6363
057,037,6316
013,057,6304
057,013,6293
006,046,6179
014,007,6144
038,009,6133
009,038,6132
007,058,5961
058,007,5831
046,026,5813
026,046,5774
008,012,5733
015,006,5582
140,119,5446
006,015,5389
104,002,5317
039,101,5195
076,051,5188
101,039,5168
081,033,5085
033,081,5077
012,008,4918
119,140,4916
002,104,4855
051,076,4854
058,033,4761
097,098,4677
050,013,4632
013,050,4615
121,104,4613
033,058,4559
098,097,4544
104,121,4530
005,033,4100
033,104,4073
033,005,4071
026,006,4060
006,026,4053
031,026,3963
104,033,3951
006,005,3941
028,105,3929
105,028,3925
070,007,3922
026,031,3919
120,097,3898
005,006,3894
098,101,3879
007,070,3867
101,098,3770
109,020,3768
002,057,3734
020,109,3728
097,120,3678
001,005,3669
005,001,3648
006,021,3643
021,006,3638
057,002,3547
018,039,3522
010,002,3519
039,018,3508
002,010,3449
013,004,3444
114,140,3431
004,013,3392
062,051,3315
007,013,3314
051,062,3292
121,024,3256
035,007,3246
058,006,3223
006,058,3223
007,035,3204
013,007,3187
017,058,3171
058,017,3157
024,121,3110
030,027,3005
140,114,2951
027,030,2946
058,031,2933
004,005,2927
005,004,2921
070,098,2890
031,058,2874
056,017,2856
041,034,2854
098,070,2853
005,011,2829
017,056,2824
034,041,2813
039,025,2812
114,041,2792
051,106,2784
011,005,2777
122,039,2769
013,121,2718
025,039,2714
121,013,2712
039,097,2695
039,122,2691
041,114,2642
097,039,2588
050,041,2486
041,050,2475
033,020,2471
007,012,2457
020,033,2453
012,007,2451
118,106,2423
015,114,2406
106,118,2405
054,076,2384
002,033,2358
114,015,2352
016,037,2322
037,016,2321
003,038,2312
010,018,2300
033,002,2276
106,051,2267
048,083,2257
083,048,2248
038,003,2237
