origen,destino,peso
012,003,16811
003,012,15639
120,039,13983
039,120,13957
006,017,12966
010,014,12942
015,016,12827
014,010,12816
007,006,12775
016,015,12579
017,006,12493
006,007,12397
119,114,11463
114,119,11125
017,005,10423
010,016,10303
015,014,10239
012,013,10235
013,012,10174
016,010,10048
014,015,9906
005,017,9759
098,039,9710
104,005,9657
039,098,9644
014,006,9626
005,104,9452
006,014,9440
010,008,8980
011,007,8916
008,010,8711
007,011,8496
039,019,8240
016,057,8199
004,010,8101
019,039,8042
057,016,8017
010,004,7929
003,014,7813
017,015,7774
014,003,7588
015,017,7528
035,028,7128
051,048,7122
048,051,7057
026,039,6837
039,026,6696
005,015,6591
028,035,6412
015,005,6405
106,054,6291
104,057,5920
054,106,5874
014,011,5871
003,010,5867
003,007,5840
057,104,5704
007,003,5699
104,013,5673
011,014,5592
013,104,5533
039,046,5484
016,014,5415
010,003,5401
046,039,5225
014,016,5184
005,002,5121
013,050,4993
050,013,4986
028,193,4968
021,046,4958
002,005,4942
046,021,4886
193,028,4720
005,058,4716
058,005,4689
031,026,4607
012,010,4486
009,038,4467
038,009,4461
101,039,4436
026,031,4397
039,101,4386
081,033,4335
015,002,4270
058,007,4256
007,058,4189
046,006,4188
002,016,4181
121,109,4173
006,046,4169
109,121,4088
002,015,4065
033,081,4049
120,098,3953
004,037,3943
007,014,3911
033,058,3866
039,025,3860
058,033,3826
025,039,3813
098,120,3767
010,012,3697
014,007,3685
016,002,3647
006,015,3608
037,004,3566
009,012,3462
140,119,3424
046,026,3422
026,046,3397
012,008,3392
008,012,3376
018,008,3370
098,101,3339
033,005,3326
119,140,3299
015,006,3292
101,098,3222
005,004,3207
013,057,3190
005,033,3170
097,098,3125
021,006,3122
057,013,3122
121,104,3111
098,097,3099
006,021,3045
001,005,3041
004,005,2964
070,007,2917
006,026,2907
026,006,2904
057,037,2900
033,104,2898
109,020,2863
051,062,2861
007,070,2842
020,109,2839
005,001,2829
035,007,2820
006,005,2804
007,035,2783
039,122,2764
005,006,2760
097,120,2720
037,057,2712
104,002,2665
105,028,2648
007,020,2641
028,105,2640
048,019,2620
008,018,2608
002,010,2586
104,121,2575
016,004,2558
019,048,2551
007,013,2542
010,002,2542
122,039,2537
008,007,2535
007,009,2505
013,007,2502
011,005,2484
004,016,2481
104,033,2459
076,051,2439
097,039,2437
045,079,2431
020,009,2426
004,013,2417
002,104,2415
120,097,2397
039,097,2376
005,011,2373
048,083,2350
018,010,2339
010,018,2319
051,076,2280
007,012,2266
121,013,2255
015,114,2251
013,004,2248
095,121,2243
050,041,2238
007,005,2221
083,048,2208
058,031,2207
039,018,2204
018,039,2199
062,004,2192
041,050,2184
002,033,2162
031,058,2155
097,070,2152
041,034,2140
070,098,2136
002,057,2117
012,007,2115
030,027,2113
070,097,2094
007,017,2089
017,007,2074
011,012,2059
057,002,2051
079,045,2040
114,041,2033
098,070,2011
013,121,2004
028,018,1975
006,058,1964
065,087,1960
004,006,1948
018,048,1947
058,017,1940
005,106,1928
056,017,1928
062,051,1921
027,030,1899
058,006,1890
017,058,1875
005,007,1872
034,041,1871
049,039,1868
017,056,1865
114,140,1856
020,033,1834
008,011,1824
041,114,1819
087,065,1819
114,015,1793
006,004,1789
048,018,1787
005,014,1786
033,002,1767
106,051,1762
033,020,1752
007,008,1748
020,037,1743
051,106,1738
018,007,1737
009,007,1737
121,024,1733
052,048,1725
024,121,1721
016,071,1718
014,005,1717
018,006,1705
012,011,1702
037,020,1690
044,068,1689
017,035,1687
039,048,1675
012,016,1675
118,106,1675
048,039,1659
003,038,1654
013,003,1651
038,003,1643
140,114,1640
068,044,1591
010,033,1588
106,118,1584
053,088,1582
020,007,1554
048,052,1552
006,039,1549
039,006,1542
004,001,1521
013,060,1521
021,039,1507
060,013,1504
033,010,1503
039,021,1500
001,004,1498
088,053,1482
003,013,1467
077,056,1425
033,032,1415
003,004,1415
054,076,1414
121,095,1408
011,008,1407
032,033,1401
006,018,1399
012,017,1395
048,108,1393
001,039,1392
004,003,1384
122,007,1383
020,039,1373
108,048,1373
024,011,1369
056,077,1366
006,030,1366
003,009,1356
140,041,1351
017,014,1343
106,067,1334
039,020,1330
041,006,1327
008,001,1327
011,024,1320
014,017,1313
029,031,1277
114,005,1274
050,101,1272
039,049,1266
004,019,1264
006,041,1264
030,006,1242
009,003,1241
004,017,1235
002,004,1233
016,012,1224
035,017,1219
029,011,1215
001,008,1211
031,029,1211
007,018,1208
041,140,1205
019,004,1200
008,002,1199
025,122,1195
016,037,1188
050,005,1185
022,025,1182
101,050,1181
013,010,1180
390,067,1180
007,033,1178
017,004,1178
067,020,1174
029,075,1171
004,002,1168
011,029,1161
106,076,1160
025,012,1149
033,007,1142
005,050,1137
076,106,1135
011,001,1134
076,054,1129
067,390,1127
005,003,1124
010,013,1117
003,005,1117
004,062,1113
039,029,1111
058,070,1109
013,011,1109
030,041,1109
020,067,1094
070,058,1094
037,016,1092
001,011,1088
097,101,1087
002,008,1084
025,022,1081
009,120,1079
027,018,1073
008,005,1072
011,013,1071
005,008,1065
106,119,1058
028,011,1057
011,028,1050
007,122,1039
036,033,1037
041,030,1035
101,097,1034
005,043,1034
122,025,1032
033,036,1031
015,007,1027
108,109,1022
074,132,1020
011,122,1015
071,016,1015
031,070,1008
033,029,1006
012,009,1003
007,015,1002
029,033,1001
021,041,1001
067,385,995
004,008,986
385,067,977
109,108,969
070,031,962
122,011,961
