origen,destino,peso
039,120,4561
120,039,4490
039,098,4350
098,039,4279
007,006,4271
006,007,4231
005,104,4200
104,005,3975
007,011,3869
011,007,3817
015,017,3387
014,006,3382
006,014,3340
017,015,3311
028,035,3240
035,028,3199
006,017,3194
017,006,3090
101,039,3071
015,016,3060
039,101,2998
016,015,2995
015,014,2913
017,005,2888
012,003,2868
003,012,2848
005,017,2828
014,015,2822
010,014,2720
014,010,2666
015,005,2544
005,015,2424
039,097,2276
002,005,2273
005,002,2257
097,039,2235
104,013,2173
006,005,2158
003,007,2156
014,011,2155
011,014,2154
013,104,2146
007,058,2144
005,006,2138
058,033,2118
039,026,2105
007,003,2103
058,007,2084
026,039,2074
105,028,2068
028,105,2063
033,058,1982
039,046,1981
016,010,1971
010,016,1967
046,039,1936
016,057,1923
005,033,1914
010,008,1883
119,114,1870
005,058,1849
098,097,1847
057,016,1846
114,119,1843
014,003,1841
008,010,1825
058,005,1812
033,005,1809
030,027,1804
013,050,1803
097,098,1789
050,013,1777
003,014,1735
027,030,1721
004,005,1698
012,013,1680
005,004,1647
013,012,1640
009,038,1630
038,009,1629
006,046,1622
046,006,1618
030,041,1614
010,018,1613
004,002,1607
007,014,1590
002,004,1586
106,054,1582
014,007,1573
054,106,1562
048,051,1544
007,035,1529
018,010,1517
098,101,1516
035,007,1516
101,098,1491
051,048,1490
058,031,1477
017,007,1464
033,081,1464
026,031,1464
007,017,1451
031,058,1441
031,026,1433
081,033,1420
041,030,1419
001,004,1404
006,026,1384
026,006,1384
104,033,1384
019,039,1365
033,104,1353
016,014,1347
010,004,1327
004,010,1319
002,016,1318
004,001,1312
039,019,1308
098,120,1297
120,098,1291
028,193,1275
039,122,1272
193,028,1267
016,002,1240
015,002,1238
003,010,1238
007,012,1237
039,025,1236
014,016,1233
121,013,1231
012,007,1228
013,121,1227
122,039,1224
020,039,1220
002,104,1213
041,050,1205
039,020,1203
002,015,1200
033,007,1200
050,041,1199
007,033,1193
109,121,1193
025,039,1192
010,003,1188
104,002,1186
005,007,1171
010,002,1168
037,020,1159
021,046,1155
046,021,1154
007,005,1151
121,109,1150
109,020,1145
097,101,1144
101,097,1139
002,010,1133
020,109,1132
015,006,1117
057,104,1098
006,015,1094
005,001,1084
013,007,1083
020,037,1077
046,026,1073
006,039,1069
007,013,1068
026,046,1056
001,005,1055
104,057,1046
039,006,1030
012,010,1021
007,070,1020
006,041,1016
003,004,1011
004,003,1008
039,018,1007
058,017,1004
002,057,1001
010,012,1001
018,039,991
070,007,988
007,015,987
008,012,987
041,006,982
057,002,981
015,007,981
008,002,971
017,058,969
014,005,957
114,041,948
017,056,947
033,017,947
056,017,945
083,048,945
041,114,942
012,008,937
004,013,935
048,083,935
002,008,920
039,021,915
012,011,907
005,014,906
008,005,904
011,012,896
003,038,890
101,050,887
104,121,886
004,037,884
013,004,880
021,039,879
002,033,878
120,020,878
021,006,876
020,120,872
037,004,872
121,104,862
005,013,861
033,002,861
006,021,858
028,032,855
017,033,854
039,048,850
038,003,849
050,101,849
013,005,844
114,015,838
005,008,836
008,004,827
120,097,823
048,039,822
051,106,819
114,033,815
006,058,805
033,114,804
018,006,803
097,120,797
004,008,791
058,006,781
070,058,776
015,114,767
005,050,766
020,007,760
013,003,753
028,001,752
058,070,747
033,020,747
006,018,747
050,005,747
020,033,743
012,017,741
033,013,737
005,010,736
106,051,735
011,006,718
004,006,717
024,121,713
121,024,713
010,005,711
006,004,709
057,013,709
001,028,707
013,010,707
003,013,707
032,028,704
031,039,702
014,017,695
007,020,694
013,033,691
013,057,688
032,033,683
006,011,679
010,015,678
053,088,668
029,031,668
057,037,667
037,057,666
031,033,666
019,048,665
