origen,destino,peso
028,105,5187
105,028,5177
120,039,4248
039,120,4210
039,098,3591
098,039,3537
007,006,3043
006,007,3037
012,003,2991
003,012,2962
007,011,2808
011,007,2803
005,104,2735
104,005,2706
028,035,2655
035,028,2650
014,006,2605
006,014,2537
004,003,2524
006,005,2415
005,006,2396
003,004,2363
015,016,2318
016,015,2287
017,006,2253
015,017,2249
006,017,2227
017,015,2186
039,101,2157
101,039,2151
013,050,2047
050,013,2038
017,005,2011
005,017,1935
014,015,1881
015,014,1875
003,007,1814
007,003,1795
039,046,1789
046,039,1773
014,010,1763
010,014,1717
039,097,1715
005,002,1702
002,005,1683
005,058,1682
097,039,1674
058,005,1656
014,011,1655
011,014,1629
114,119,1594
119,114,1590
039,026,1582
015,005,1545
033,005,1532
005,015,1527
026,039,1522
005,033,1510
016,057,1504
033,081,1500
007,058,1499
016,010,1496
057,016,1477
010,016,1467
081,033,1466
058,007,1457
098,097,1451
010,008,1445
106,054,1418
097,098,1413
104,013,1405
046,006,1405
008,010,1402
054,106,1397
013,104,1380
006,046,1354
031,026,1306
026,031,1295
014,003,1289
048,051,1270
051,048,1267
003,014,1248
058,033,1224
012,013,1220
033,058,1196
035,007,1185
120,098,1183
007,012,1177
013,012,1172
058,031,1172
083,048,1160
048,083,1150
012,007,1149
098,120,1147
007,035,1140
038,009,1137
006,026,1126
009,038,1121
018,010,1115
014,007,1112
026,006,1110
098,101,1109
101,098,1106
039,122,1094
031,058,1084
122,039,1077
007,014,1068
019,039,1057
002,010,1057
004,002,1045
028,193,1036
046,021,1036
025,039,1036
002,004,1030
039,025,1025
193,028,1019
005,001,1019
004,010,1018
001,004,1014
005,004,1013
010,004,1008
010,018,1005
109,020,1005
039,019,995
020,109,980
021,046,977
004,005,975
001,005,975
004,001,964
010,002,954
002,104,949
104,002,939
039,021,935
021,039,932
003,010,931
002,033,927
010,003,919
033,002,903
030,041,891
104,057,888
002,015,874
057,104,871
039,018,868
015,002,861
011,012,861
012,011,861
007,017,855
104,033,855
006,039,853
033,104,851
007,070,848
017,007,848
002,016,847
015,006,846
018,039,842
050,041,840
039,006,837
016,002,833
006,015,831
041,030,830
005,007,829
007,005,823
041,050,819
013,007,814
016,014,806
070,007,796
048,039,796
026,046,793
020,037,791
039,048,786
121,013,786
046,026,779
020,039,775
039,020,775
109,121,774
017,056,769
037,020,764
013,121,764
056,017,755
121,109,752
010,012,751
007,013,751
008,012,747
041,006,738
005,014,733
014,016,732
006,041,729
120,097,726
038,003,714
004,013,713
003,038,708
012,008,705
007,015,703
002,008,697
007,009,696
097,120,696
015,007,689
014,005,688
029,031,687
012,010,686
008,002,686
031,029,683
114,041,680
121,104,674
006,058,672
101,097,670
021,006,670
097,101,669
006,021,669
121,024,666
013,003,666
039,031,660
104,121,654
041,114,653
013,004,652
031,039,647
058,017,647
024,121,639
017,058,629
057,002,628
009,007,626
032,033,624
030,006,618
002,057,611
058,006,609
003,013,609
063,066,602
033,032,600
037,004,596
006,030,593
108,048,593
048,108,592
007,039,585
114,015,584
106,118,579
037,057,577
039,007,573
015,114,572
013,011,572
053,088,571
004,037,571
051,106,566
032,030,562
118,106,561
003,005,559
057,037,554
020,033,551
005,003,549
007,020,548
011,013,546
033,020,543
004,019,538
058,070,533
030,027,531
106,051,530
088,053,530
005,010,525
011,006,523
019,004,523
013,060,522
070,058,519
003,009,518
009,003,514
010,033,512
060,013,510
033,010,509
033,007,508
010,005,507
027,030,506
020,007,504
039,070,501
001,003,501
018,006,500
048,018,499
003,001,498
057,013,497
070,039,494
109,114,493
007,033,493
030,032,492
002,003,490
013,057,485
006,011,483
008,003,482
019,048,480
006,018,473
013,005,473
003,002,472
005,013,472
122,025,472
003,008,471
066,063,471
098,070,469
048,019,469
002,006,469
015,010,468
114,109,462
041,003,460
032,037,459
050,101,459
014,017,457
109,033,455
003,041,455
010,015,455
025,122,455
018,048,452
120,020,451
114,033,449
001,011,448
017,014,444
104,109,443
020,120,443
005,011,443
028,039,439
101,050,439
059,006,439
006,002,439
006,059,437
033,114,436
011,005,431
070,098,429
037,032,427
058,003,426
031,033,426
028,021,426
010,013,425
101,120,424
070,031,423
011,001,423
004,008,421
003,058,420
013,033,419
013,010,418
033,109,418
051,076,417
076,106,413
033,031,411
004,006,411
076,051,410
006,004,409
031,070,408
039,028,407
017,010,406
114,140,405
021,028,404
035,017,404
109,104,402
017,033,401
156,114,399
120,101,397
005,050,397
010,017,391
033,017,391
017,035,390
033,015,389
106,076,389
050,005,389
013,041,388
008,004,386
016,004,386
108,109,385
087,065,385
004,016,383
062,021,381
015,033,380
021,062,380
041,013,379
140,114,376
005,106,376
121,095,374
109,108,374
017,008,373
010,007,373
033,013,372
021,041,371
007,002,370
007,010,370
016,007,370
008,005,369
015,003,368
014,012,367
121,005,366
065,087,366
095,121,365
008,017,364
005,008,363
114,025,361
114,156,360
003,015,360
031,025,359
041,021,358
106,005,357
014,004,355
025,031,354
012,014,352
031,006,351
018,007,350
030,003,349
005,043,349
005,121,347
035,012,345
012,035,345
031,020,344
006,031,344
004,014,344
007,018,343
005,016,342
007,008,342
042,033,342
067,390,341
053,039,341
039,053,341
002,007,339
390,067,338
023,085,337
003,030,336
016,005,329
021,031,326
008,007,325
002,001,324
007,122,324
403,115,324
140,119,323
025,114,318
007,031,318
104,007,317
007,016,317
122,007,314
031,021,310
029,007,310
043,005,310
007,104,309
015,058,309
085,023,307
034,041,307
119,140,307
115,403,307
070,097,307
005,012,307
025,022,304
001,002,304
025,006,304
012,017,304
020,108,303
011,029,301
007,001,301
006,025,301
039,036,300
022,025,300
114,005,297
105,193,297
029,011,296
007,029,296
020,031,294
012,006,294
003,031,293
013,030,292
016,017,292
007,004,292
031,003,291
067,385,290
031,007,290
108,020,288
017,016,287
012,058,287
106,115,287
008,011,286
004,007,285
097,070,285
077,056,283
067,020,282
041,034,282
006,012,282
081,058,282
082,097,281
001,006,281
002,039,279
005,114,279
004,030,279
097,082,279
007,057,278
002,013,278
068,044,277
025,009,276
193,105,276
015,020,276
041,140,276
056,077,276
006,010,275
020,067,275
385,067,274
058,081,274
