origen,destino,peso
032,030,820
046,026,819
104,033,814
002,057,813
104,057,809
006,039,808
122,025,795
057,002,791
039,048,786
033,104,785
041,114,785
114,041,780
002,016,777
030,032,774
056,017,774
057,037,773
017,056,771
006,058,769
028,032,769
048,039,766
027,030,764
025,122,757
033,007,756
030,027,756
037,032,752
053,088,751
037,057,750
037,004,749
007,033,748
002,001,748
109,121,744
016,002,742
032,037,741
039,007,738
001,002,737
003,002,733
058,006,728
088,053,726
007,015,721
013,005,720
004,037,719
002,003,718
068,075,716
007,039,715
005,013,712
118,106,712
106,118,710
015,006,701
031,039,700
005,010,699
041,030,697
030,041,696
121,109,693
015,007,693
006,004,692
038,003,690
075,068,689
007,009,686
022,051,685
033,114,685
003,038,685
010,005,684
120,097,682
004,006,681
032,028,676
006,015,674
097,120,674
114,033,672
005,121,672
050,101,665
006,011,660
033,048,657
011,006,657
002,008,657
035,017,656
121,005,653
048,033,652
033,010,652
032,033,652
009,007,650
109,033,649
039,031,646
010,033,646
017,035,645
008,002,641
101,050,641
020,033,639
033,109,639
010,003,636
033,020,626
004,017,626
006,031,622
066,063,622
009,003,620
011,002,620
033,032,618
029,031,617
057,013,615
019,048,613
031,029,610
030,066,608
003,010,607
011,100,605
100,011,599
013,057,598
033,017,597
002,050,595
003,009,595
012,010,594
005,011,593
011,005,592
028,018,590
050,002,587
048,019,587
002,011,587
017,033,584
114,015,579
033,013,576
001,011,575
017,058,574
013,033,574
018,028,574
018,006,572
010,012,571
121,085,569
121,024,568
031,006,566
006,018,566
058,017,562
003,013,562
114,156,561
070,039,558
024,121,558
002,006,557
087,106,556
004,015,554
039,070,553
051,022,553
013,003,550
012,035,549
035,012,548
015,114,548
016,014,547
050,005,544
106,087,544
017,004,542
101,120,542
006,002,539
156,114,537
016,012,536
121,104,533
011,001,532
041,021,530
012,016,530
008,004,525
120,101,522
050,004,521
033,031,520
007,002,518
005,050,518
014,016,516
013,010,513
063,066,510
011,012,509
017,014,508
020,098,507
021,041,506
025,022,504
031,021,504
002,007,504
012,011,503
039,053,502
039,028,501
009,004,501
098,020,501
028,021,500
014,017,498
053,039,497
008,016,496
007,008,495
020,097,495
104,121,495
085,121,494
010,031,494
008,007,493
037,005,492
070,058,491
016,008,491
017,012,489
030,006,488
021,031,488
028,039,485
010,013,483
031,033,482
031,010,481
004,009,478
010,007,477
097,020,476
004,008,475
018,007,470
013,060,468
005,031,468
015,004,467
106,005,466
004,050,466
124,189,465
006,030,463
060,013,463
048,018,461
013,058,461
058,070,460
005,037,459
007,018,459
006,010,458
007,104,455
007,010,454
003,001,454
189,124,454
021,028,454
031,005,453
015,010,451
022,025,446
007,029,446
020,011,444
115,106,444
001,003,444
051,106,443
018,048,443
001,010,442
010,006,442
012,017,441
005,106,440
014,012,438
100,077,437
010,001,434
058,013,433
002,119,432
077,100,429
012,058,428
011,020,426
106,051,425
097,009,425
030,003,425
003,008,424
006,025,424
119,002,424
106,115,423
065,087,422
104,007,421
063,030,420
029,007,420
006,001,419
020,056,418
106,028,416
092,075,416
114,025,412
087,065,410
008,003,409
012,014,409
021,010,408
025,114,408
029,011,407
108,109,406
109,108,405
058,012,405
003,030,403
025,006,403
004,007,402
010,021,400
007,004,399
017,061,398
037,002,396
075,092,396
010,015,395
001,006,395
098,070,394
140,114,394
011,008,394
002,100,394
114,140,393
011,029,393
120,042,391
068,044,391
070,031,391
019,018,389
005,114,387
028,106,385
018,106,384
025,007,384
050,092,384
037,017,384
031,070,384
114,005,383
044,068,383
056,077,382
058,114,381
100,002,380
017,037,380
061,017,378
119,140,377
070,098,376
073,106,376
025,031,375
028,007,374
042,120,374
008,011,374
114,058,373
106,018,373
077,056,373
017,039,372
010,017,372
140,119,372
007,028,371
041,031,371
031,041,370
020,101,370
004,012,370
044,039,370
101,020,368
031,020,368
002,037,368
007,025,367
027,025,366
030,002,365
005,020,365
100,046,365
013,002,365
018,011,364
092,050,362
114,007,362
007,044,362
007,114,362
058,081,362
020,108,361
018,030,361
006,012,361
011,018,361
016,001,360
030,063,360
002,013,359
039,017,359
002,030,359
012,015,359
020,005,358
031,025,358
044,007,357
039,044,356
007,120,355
001,016,355
034,091,355
018,019,355
014,004,354
016,017,350
043,033,350
005,016,350
071,046,349
010,020,348
094,005,348
108,048,347
115,051,346
030,018,346
108,020,345
001,007,344
017,016,344
015,033,343
033,043,343
007,001,342
081,058,342
012,004,341
006,033,341
002,058,340
046,071,340
051,115,340
020,031,339
017,008,339
002,012,338
035,019,338
020,067,337
024,011,337
015,012,337
007,031,336
048,108,336
025,027,336
017,010,334
062,021,334
046,100,334
004,014,333
120,007,333
012,006,332
013,041,332
009,097,331
106,073,330
033,006,330
008,017,329
018,020,329
008,018,329
019,035,329
021,062,328
017,011,327
043,032,326
012,025,325
052,048,325
020,010,325
016,005,325
025,012,324
033,121,324
033,042,324
020,018,323
104,109,321
018,008,321
042,039,320
005,094,320
011,017,319
067,020,318
091,034,318
033,015,318
012,002,317
016,033,316
037,039,316
109,104,316
012,005,314
007,026,314
007,122,312
121,033,311
033,016,311
070,097,310
064,060,310
005,039,309
058,002,309
018,013,308
037,019,308
390,067,307
039,003,307
002,039,306
020,004,306
077,046,306
005,043,306
039,037,305
031,007,305
005,012,305
039,042,304
056,020,303
118,044,303
060,064,302
007,057,302
039,005,302
048,052,302
067,390,301
029,025,301
006,003,300
106,035,300
013,018,298
028,001,297
109,010,297
106,076,297
095,121,297
018,001,297
003,039,297
016,013,296
025,029,296
057,007,296
108,006,296
012,057,296
035,106,295
121,095,295
035,001,295
043,005,295
106,114,294
004,020,294
001,035,294
026,007,293
039,106,293
007,032,292
032,043,292
010,039,291
033,036,291
058,015,291
036,033,291
051,076,290
001,018,290
046,018,289
033,035,287
039,002,287
015,058,287
048,031,287
011,024,286
041,013,286
087,028,286
106,039,286
019,037,285
097,070,285
007,016,284
106,048,284
028,087,283
012,033,283
076,051,283
020,053,283
044,118,283
193,105,282
018,046,282
035,033,282
002,114,282
057,012,282
101,012,282
030,033,280
048,106,279
032,007,279
001,028,279
003,031,279
010,109,278
114,106,278
097,044,277
053,020,277
028,043,277
048,026,276
046,077,276
082,106,276
031,048,275
033,024,274
020,008,274
003,006,274
033,030,273
026,048,272
017,020,271
076,106,271
009,002,271
024,033,270
011,003,270
001,033,270
061,008,269
006,108,269
118,138,269
021,026,269
003,058,269
006,048,269
012,020,268
008,061,268
037,033,267
013,016,267
008,020,267
033,012,267
058,003,266
014,058,266
106,082,266
003,011,265
035,039,265
030,012,264
106,067,263
003,034,263
004,016,263
033,037,263
048,006,262
016,106,262
011,033,262
122,007,262
103,025,261
043,028,260
105,193,260
016,004,260
012,101,260
040,032,259
016,007,259
037,011,259
026,021,259
028,055,258
067,106,258
039,035,257
114,002,257
002,009,257
114,031,256
030,004,256
008,015,256
002,029,256
018,031,256
004,030,256
009,012,255
138,118,254
011,016,254
031,003,254
034,041,253
032,040,253
031,114,253
020,012,253
033,011,253
031,018,253
011,037,252
050,008,252
041,034,252
041,003,252
015,008,251
025,103,251
058,121,251
019,021,250
007,106,250
068,085,249
106,016,249
008,001,249
017,009,249
193,114,248
014,002,248
039,051,248
067,385,248
018,090,248
012,009,248
042,033,248
011,122,247
039,010,246
002,017,246
009,005,246
008,080,246
121,058,246
005,009,246
031,104,246
054,055,245
021,019,245
015,013,245
104,031,245
004,033,245
090,018,244
044,097,244
017,002,244
054,076,244
034,003,244
385,067,243
001,008,242
033,001,242
081,005,242
055,054,241
058,014,241
033,029,241
002,014,240
008,050,240
012,030,240
019,032,240
106,042,240
029,033,240
114,193,239
028,020,239
032,042,239
005,081,238
003,041,238
120,009,238
002,092,238
042,106,238
031,017,237
122,011,237
032,046,237
066,053,236
039,001,235
003,015,235
020,017,235
051,039,235
008,013,235
092,004,235
001,026,233
033,004,233
032,041,233
055,002,233
097,082,233
010,058,232
055,028,232
082,097,232
046,032,232
018,012,232
021,048,231
013,015,231
043,040,231
009,120,231
106,007,231
009,017,230
011,030,230
037,007,230
058,010,229
001,039,229
029,002,229
076,054,229
012,018,228
014,013,228
002,055,228
023,091,227
032,019,227
091,023,227
030,011,227
015,003,227
019,002,227
028,011,227
042,048,226
085,068,226
114,010,226
041,032,226
053,066,226
040,043,225
030,055,225
118,085,225
085,118,224
026,001,224
019,017,224
037,012,223
024,108,223
046,041,223
010,114,223
108,024,222
054,003,222
021,045,222
070,029,221
099,011,221
002,019,221
057,010,220
143,132,219
001,067,219
055,030,219
013,014,219
030,031,219
132,143,219
031,012,219
007,037,219
057,015,219
015,057,218
014,001,218
004,018,218
025,020,218
001,014,218
061,012,217
013,008,217
087,039,216
001,013,216
122,070,215
020,114,215
092,002,215
001,053,215
028,046,215
011,099,215
048,042,214
026,042,214
012,001,214
018,004,213
114,020,213
029,006,213
093,125,212
048,054,212
053,120,212
017,019,212
009,035,211
011,028,211
004,039,211
039,087,211
057,039,211
015,039,211
010,057,211
001,017,210
118,005,210
004,092,209
031,015,209
012,031,209
003,081,209
039,014,209
013,006,208
017,031,208
023,054,207
046,028,207
016,011,207
039,057,207
041,046,207
053,001,207
014,039,207
028,048,206
039,015,205
003,054,205
012,037,205
006,029,205
058,020,204
063,076,204
035,009,204
030,001,203
015,104,203
115,067,203
045,021,203
020,025,203
101,027,202
124,039,202
054,048,202
001,012,202
041,026,202
005,118,202
054,023,202
038,087,201
048,028,201
027,101,201
006,013,201
017,001,201
015,031,201
024,109,200
001,030,200
031,002,200
031,009,200
026,017,200
120,053,200
020,028,199
036,039,198
087,038,198
081,003,198
114,081,198
029,070,198
109,024,198
120,017,198
033,014,197
039,050,197
016,006,197
031,001,197
048,021,196
035,087,196
020,058,196
009,031,195
067,001,195
013,001,195
004,011,195
099,031,194
100,005,194
081,069,194
044,101,194
009,052,194
001,031,194
114,109,194
013,114,194
037,001,194
035,006,194
050,039,194
037,003,194
031,030,193
039,124,193
108,033,193
021,001,192
026,041,192
009,011,192
067,115,192
033,026,192
106,033,191
019,005,191
003,037,191
025,011,191
026,033,191
033,108,191
006,016,190
042,026,190
048,011,189
002,031,189
014,033,189
011,048,189
005,100,189
030,020,189
017,120,189
039,012,188
006,035,188
070,122,188
008,014,187
101,044,187
037,015,187
011,004,187
029,001,187
005,019,187
017,097,187
031,099,186
058,099,186
006,032,186
085,087,186
014,048,186
104,015,186
058,104,185
001,021,185
087,035,185
016,037,185
014,032,185
089,049,185
026,008,185
012,026,185
026,032,185
030,039,184
010,035,184
013,037,184
012,039,184
081,100,184
014,008,184
073,018,184
015,001,184
099,033,184
018,042,184
140,041,183
041,039,183
011,009,183
033,099,183
039,041,183
032,014,182
087,085,182
109,114,182
039,030,182
037,031,182
003,017,182
081,114,182
079,059,182
076,063,182
087,114,182
032,006,182
069,081,181
011,015,181
025,046,181
015,011,181
017,026,181
014,106,180
048,005,180
001,015,179
033,106,179
048,014,179
008,123,179
051,067,178
039,004,178
114,013,178
039,036,178
099,110,178
018,021,177
114,087,177
120,109,177
006,008,177
050,030,177
001,029,177
018,002,177
001,037,176
014,036,176
024,005,176
037,016,175
024,091,175
020,030,175
008,006,175
022,041,175
099,041,175
109,120,174
038,133,174
018,073,174
114,017,174
057,109,174
031,046,173
110,099,173
050,059,173
046,025,173
106,014,173
099,058,172
031,011,172
059,079,172
021,018,172
091,024,172
006,114,172
081,007,172
019,132,172
039,013,171
005,048,171
023,036,171
017,003,171
059,044,171
032,026,171
061,101,171
100,081,170
014,049,170
013,019,170
005,038,169
024,053,169
031,037,168
026,012,168
016,193,168
005,024,168
002,018,168
015,097,168
028,026,168
011,025,168
046,031,167
035,010,167
013,030,167
099,106,167
041,022,167
003,033,166
030,015,166
011,031,166
132,019,166
030,013,166
020,006,166
114,006,166
044,030,166
005,092,166
002,024,165
017,027,165
030,050,165
030,028,165
097,015,165
045,006,165
040,022,165
101,061,165
104,117,164
083,049,164
053,110,164
017,114,164
048,001,164
109,057,164
002,109,164
117,104,164
029,058,163
005,109,163
020,026,163
040,096,163
106,058,163
049,089,163
109,007,162
018,029,162
149,156,162
015,030,162
022,040,162
044,059,162
083,039,161
009,013,161
043,108,161
027,017,161
037,038,161
047,063,161
062,051,161
058,057,161
002,043,161
067,051,161
109,002,160
033,003,160
019,083,160
010,037,160
013,039,160
007,109,160
133,038,159
035,053,159
059,050,159
036,014,159
053,024,159
125,093,159
042,018,159
030,044,159
029,018,159
097,017,159
041,140,158
057,005,158
026,020,158
039,083,158
104,058,158
002,027,158
037,010,158
110,053,158
011,081,158
013,035,157
106,098,157
193,016,157
015,020,157
040,107,157
053,035,157
038,037,157
020,055,156
016,041,156
080,008,156
058,106,156
403,115,156
057,058,155
098,106,155
005,035,155
039,049,155
099,029,154
044,033,154
109,005,154
057,003,153
003,018,153
009,039,153
006,019,153
081,011,153
010,108,153
108,043,153
013,081,153
045,039,152
039,032,152
012,024,152
096,040,152
087,026,152
036,023,152
020,016,151
081,031,151
031,081,151
051,033,151
076,090,151
033,051,151
033,044,151
021,042,151
052,009,151
039,024,151
005,026,151
070,033,151
024,002,151
040,033,150
038,005,150
029,099,150
041,016,150
005,057,150
083,009,150
047,066,150
006,045,149
157,067,149
108,007,149
022,007,149
024,039,149
007,108,149
048,017,149
066,123,149
067,157,149
011,039,149
004,038,148
067,039,148
015,037,148
058,029,148
039,045,148
074,030,148
063,047,148
052,005,147
053,016,147
032,060,147
067,363,147
051,032,147
017,048,147
003,050,147
065,059,147
048,047,147
115,403,147
001,048,147
009,001,147
040,131,147
037,022,147
156,149,146
017,013,146
031,019,146
037,013,146
016,058,146
363,067,146
039,009,145
033,050,145
016,061,145
030,074,145
123,066,145
028,030,145
013,009,144
028,014,144
002,081,144
061,016,144
106,062,144
010,030,144
026,087,143
097,083,143
013,092,143
005,052,143
026,005,143
039,022,143
016,020,143
001,042,142
003,032,142
030,010,142
028,058,142
031,076,142
039,067,142
013,109,142
006,020,142
057,014,141
014,028,141
193,033,141
060,032,141
041,019,141
003,057,141
108,010,141
034,114,141
038,123,141
081,037,141
047,048,141
093,099,140
041,099,140
032,051,140
031,035,140
032,039,139
050,035,139
016,039,139
043,002,139
065,017,139
081,002,139
019,006,139
038,039,139
022,035,139
024,017,139
058,016,139
104,020,138
076,031,138
027,002,138
019,013,138
013,017,137
034,006,137
016,053,137
039,114,137
030,021,137
131,040,137
025,002,137
085,044,137
009,083,137
044,014,136
049,083,136
022,044,136
318,401,136
039,108,136
058,109,136
013,020,136
033,070,136
055,083,136
033,092,136
083,019,136
109,058,136
021,030,136
010,048,135
059,065,135
033,039,135
042,047,135
009,082,135
035,005,135
017,024,135
053,038,135
049,039,135
107,040,135
101,108,135
051,062,135
021,033,135
044,022,134
123,038,134
033,193,134
014,121,134
036,016,134
038,053,134
082,009,134
081,013,134
026,028,134
041,018,134
016,077,134
099,093,133
042,001,133
058,193,133
122,058,133
028,120,133
048,077,133
121,108,133
035,013,133
102,211,133
016,114,133
019,031,133
014,044,133
092,013,133
058,008,133
114,016,133
020,024,133
055,020,132
019,041,132
042,015,132
037,081,132
040,042,132
081,118,132
053,022,132
001,009,132
050,033,132
077,016,132
184,193,132
031,013,132
021,008,132
090,076,132
024,012,132
001,124,131
022,006,131
043,071,131
120,059,131
063,081,131
038,004,131
020,015,131
035,027,131
053,060,131
007,022,131
033,120,131
024,020,130
011,058,130
015,042,130
015,026,130
114,048,130
058,039,130
001,114,130
014,092,130
079,087,130
014,057,130
001,019,130
008,021,130
039,016,130
035,011,130
074,048,130
065,005,130
033,040,130
010,028,130
039,058,130
118,081,130
035,037,130
092,005,130
075,181,130
001,024,130
062,106,130
018,027,129
035,022,129
114,039,129
053,098,129
175,131,129
211,102,129
085,001,129
014,029,129
018,041,129
059,120,129
401,318,129
024,001,129
025,024,128
108,053,128
039,038,128
029,039,128
161,156,128
108,101,128
193,058,128
075,066,128
009,041,128
087,079,127
018,033,127
050,003,127
048,074,127
070,101,127
014,020,127
081,063,127
114,001,127
022,037,127
083,097,127
016,003,127
120,033,127
048,114,126
013,031,126
109,013,126
102,019,126
092,033,126
009,025,126
040,003,126
066,006,126
041,009,125
033,028,125
108,039,125
021,014,125
003,016,125
022,039,125
033,021,125
007,081,125
027,035,125
001,085,125
029,008,125
124,074,125
070,114,125
037,035,125
035,031,124
046,048,124
121,060,124
006,034,124
008,029,124
005,041,124
124,001,124
003,029,124
121,007,124
029,003,123
008,058,123
058,028,123
022,032,123
058,122,123
100,033,123
007,193,123
047,017,123
020,002,123
020,014,123
048,010,123
010,011,123
048,007,123
037,047,123
028,033,123
055,025,122
047,042,122
074,124,122
028,010,122
010,087,122
011,035,122
003,020,122
027,018,122
005,030,122
020,032,122
032,003,122
098,053,122
074,114,122
118,068,122
089,015,122
013,032,122
181,075,122
004,057,122
020,013,122
022,053,122
121,010,122
114,034,122
027,032,121
081,122,121
087,010,121
193,020,121
008,009,121
039,011,121
008,026,121
102,124,121
007,121,121
030,026,121
122,081,121
047,037,120
024,023,120
156,161,120
044,193,120
019,102,120
018,003,120
060,053,120
002,054,120
083,051,120
023,074,120
101,043,120
124,102,120
011,010,120
101,019,120
020,104,120
023,001,120
193,007,120
026,030,120
002,028,119
035,050,119
026,035,119
067,399,119
015,089,119
039,033,119
066,075,119
108,012,119
025,009,119
028,006,119
064,053,119
022,020,118
068,118,118
028,002,118
053,108,118
006,066,118
001,023,118
014,021,118
002,020,118
017,047,118
037,026,117
051,037,117
193,044,117
092,014,117
017,032,117
057,004,117
009,010,117
026,018,117
033,018,117
019,001,117
005,193,117
095,023,117
007,101,117
121,014,117
057,033,117
012,061,117
002,121,117
067,029,116
039,029,116
006,022,116
029,004,116
066,047,116
439,324,116
002,025,116
174,054,116
029,044,116
005,018,115
060,033,115
024,025,115
077,048,115
050,102,115
139,330,115
032,020,115
193,184,115
025,018,115
193,005,115
020,022,115
051,083,114
002,174,114
047,030,114
027,042,114
042,027,114
028,005,114
048,046,114
033,057,114
033,059,114
054,174,114
019,026,113
008,031,113
031,008,113
037,067,113
010,009,113
055,056,113
050,001,113
121,002,113
016,036,113
022,083,113
012,108,113
026,050,113
108,121,113
019,022,113
006,028,112
077,086,112
016,126,112
019,101,112
070,012,112
032,022,112
051,021,112
077,051,112
020,193,112
081,006,112
083,098,112
044,085,112
024,003,112
113,099,112
069,023,112
032,017,112
016,065,112
007,098,112
028,044,112
020,003,112
006,081,112
041,025,112
027,007,112
022,019,112
032,013,111
083,022,111
079,515,111
018,025,111
098,007,111
443,247,111
050,026,111
032,025,111
131,175,111
081,020,111
054,002,111
043,515,111
161,177,111
023,041,111
207,186,111
101,070,111
021,032,111
033,067,111
023,095,110
074,023,110
058,004,110
101,007,110
098,083,110
023,024,110
018,047,110
010,121,110
051,077,110
114,070,110
114,019,110
097,007,110
035,026,110
032,021,110
120,028,110
098,102,109
126,016,109
057,031,109
070,020,109
003,019,109
109,095,109
067,037,109
069,075,109
018,026,109
035,002,109
030,022,109
044,120,109
019,024,109
083,055,109
043,101,109
015,076,109
005,054,108
031,057,108
119,106,108
120,083,108
029,045,108
006,009,108
060,121,108
026,037,108
106,099,108
024,019,108
012,120,108
033,100,108
025,041,108
007,097,107
324,439,107
027,037,107
037,051,107
001,050,107
399,067,107
004,121,107
515,043,107
066,050,107
120,081,106
020,121,106
026,015,106
032,027,106
002,099,106
515,079,106
044,109,106
017,022,106
059,033,106
016,104,106
081,010,106
101,118,106
047,018,106
074,014,106
044,028,105
021,035,105
029,010,105
106,037,105
045,079,105
247,443,105
004,101,105
058,027,105
087,067,105
063,045,105
027,005,105
099,002,105
002,060,105
012,070,105
114,074,105
030,025,105
053,064,105
097,004,105
102,050,104
071,053,104
022,018,104
005,032,104
021,009,104
004,097,104
044,029,104
022,038,104
005,065,104
076,015,104
024,031,104
009,021,104
005,028,104
120,044,104
067,033,104
046,017,103
114,028,103
105,013,103
081,120,103
001,106,103
060,002,103
095,109,103
079,045,103
027,058,103
054,033,103
033,060,103
019,003,103
032,044,103
008,028,102
002,065,102
121,020,102
042,040,102
006,070,102
004,058,102
019,114,102
106,001,102
109,106,102
017,065,102
020,070,102
102,098,102
041,005,102
051,007,102
058,011,102
025,032,102
033,009,102
022,016,102
118,101,102
009,008,102
049,014,102
010,029,101
067,120,101
024,095,101
126,044,101
069,003,101
106,002,101
045,063,101
013,105,101
019,012,101
003,024,101
030,005,101
037,027,101
086,010,101
023,069,101
035,055,101
012,019,101
050,053,100
012,021,100
037,106,100
037,006,100
109,017,100
109,044,100
095,091,100
029,012,100
107,067,100
029,067,100
037,008,99
007,019,99
050,066,99
007,048,99
021,012,99
007,053,99
110,007,99
029,020,99
038,022,99
065,016,99
060,005,99
120,031,99
067,087,98
078,114,98
017,101,98
041,023,98
048,120,98
014,030,98
186,207,98
035,021,98
058,051,98
053,002,98
027,014,98
009,006,98
083,120,98
025,120,98
003,048,98
042,021,98
017,109,97
032,009,97
022,030,97
018,005,97
038,007,97
115,030,97
032,005,97
002,106,97
023,121,97
005,060,97
016,018,97
028,114,97
093,053,97
114,014,96
007,060,96
131,124,96
038,030,96
015,059,96
104,114,96
060,057,96
053,071,96
007,051,96
032,018,96
003,028,96
014,114,96
048,058,96
022,017,96
046,001,96
104,016,96
044,126,96
045,055,96
054,005,95
079,033,95
007,038,95
105,004,95
109,031,95
020,044,95
012,029,95
044,098,95
124,160,95
044,186,95
055,045,95
044,032,95
054,051,95
101,124,95
029,014,94
095,024,94
109,060,94
039,102,94
117,021,94
067,107,94
106,109,94
052,041,94
058,048,94
014,037,94
124,101,94
006,037,94
050,037,94
003,045,94
083,160,94
053,013,94
055,035,94
020,029,94
102,089,94
041,052,94
054,114,94
113,071,94
015,032,94
095,042,94
004,105,94
038,002,94
053,101,93
097,006,93
004,029,93
108,065,93
189,102,93
055,021,93
032,015,93
005,021,93
010,120,93
079,023,93
089,054,93
030,029,93
110,032,93
160,124,93
048,057,93
037,050,93
075,069,93
106,090,93
049,102,93
030,034,93
048,003,93
044,114,93
106,119,93
001,038,93
050,007,93
330,139,93
060,007,93
121,004,93
041,040,92
050,090,92
001,046,92
066,068,92
101,114,92
071,113,92
042,012,92
035,048,92
017,046,92
120,025,92
003,069,92
024,007,92
029,081,92
025,005,92
003,040,92
068,066,92
024,010,92
031,120,92
017,104,92
009,033,92
120,012,92
014,085,92
016,022,92
031,109,92
018,037,92
031,024,92
021,051,92
012,027,91
032,069,91
039,206,91
005,051,91
030,038,91
011,104,91
018,032,91
114,078,91
114,004,91
045,029,91
046,010,91
006,097,91
183,189,91
006,051,91
120,048,91
051,001,91
033,054,91
014,023,91
010,081,91
007,046,91
031,038,91
030,014,91
018,016,91
051,058,91
012,114,90
051,005,90
001,051,90
004,065,90
063,101,90
104,081,90
015,141,90
023,079,90
124,131,90
019,076,90
004,027,90
019,090,90
021,005,90
024,035,90
006,106,90
044,020,90
035,023,90
101,053,90
028,008,90
101,017,90
051,054,90
007,036,90
008,039,90
010,076,90
017,070,90
018,054,89
141,015,89
114,104,89
070,120,89
026,019,89
002,053,89
010,086,89
002,038,89
001,045,89
042,081,89
118,114,89
106,088,89
120,070,89
090,050,89
106,104,89
114,044,89
039,104,89
045,012,89
070,006,89
108,059,89
037,058,89
106,004,89
050,017,88
121,114,88
031,043,88
013,122,88
102,049,88
010,019,88
030,115,88
089,102,88
101,004,88
011,121,88
023,035,88
029,030,88
012,045,88
069,032,88
041,014,88
017,041,88
124,097,88
045,043,88
082,101,87
028,003,87
003,070,87
031,193,87
114,101,87
091,116,87
099,030,87
069,120,87
293,067,87
059,015,87
067,293,87
008,082,87
101,102,87
014,052,87
059,108,87
114,121,87
090,019,87
017,025,86
121,011,86
055,023,86
120,067,86
059,007,86
001,073,86
040,041,86
014,102,86
006,120,86
034,030,86
057,048,86
008,037,86
098,044,86
120,014,86
053,093,86
104,004,86
081,042,86
021,055,86
104,017,86
046,019,86
028,050,86
045,001,86
036,017,86
174,002,86
037,014,86
026,051,86
114,118,86
048,023,85
065,002,85
065,102,85
033,022,85
048,030,85
039,082,85
021,040,85
101,106,85
054,089,85
121,057,85
102,189,85
183,102,85
052,014,85
016,134,85
014,041,85
088,106,85
011,114,85
024,058,85
039,008,85
069,001,85
102,183,85
041,101,85
014,027,85
053,114,85
057,070,85
099,070,85
027,004,85
102,101,85
053,050,85
189,183,85
045,003,84
090,106,84
065,004,84
033,079,84
054,018,84
046,007,84
059,087,84
083,101,84
042,020,84
041,067,84
193,031,84
082,039,84
017,036,84
018,022,84
028,067,84
118,164,84
064,032,84
120,006,84
102,039,84
008,048,84
036,007,83
005,025,83
121,023,83
017,030,83
009,028,83
082,008,83
104,106,83
070,003,83
010,104,83
041,017,83
048,041,83
004,089,83
071,043,83
048,060,83
114,054,83
390,350,83
065,108,83
004,041,83
048,035,83
004,118,83
076,010,83
067,041,83
043,013,83
037,025,83
118,004,83
096,011,83
041,020,83
074,132,83
118,115,82
017,018,82
102,014,82
123,050,82
017,081,82
097,002,82
202,433,82
115,118,82
011,096,82
050,023,82
033,025,82
040,113,82
107,021,82
003,104,82
032,110,82
009,032,82
073,001,82
001,020,82
114,060,82
010,023,82
007,027,82
004,106,82
020,035,82
027,044,81
160,083,81
114,053,81
104,011,81
020,106,81
091,095,81
164,118,81
029,005,81
023,048,81
013,043,81
106,019,81
001,069,81
020,001,81
