origen,destino,peso
003,012,29811
012,003,29247
015,016,26035
016,015,25997
014,010,23871
010,014,23590
039,120,23536
120,039,23302
015,014,20534
014,015,20526
006,017,20500
017,006,19875
007,006,18663
006,007,18464
039,019,18360
019,039,18290
010,016,18205
016,010,18191
119,114,17029
114,119,16747
017,005,16235
014,003,15867
010,008,15785
005,017,15744
016,057,15437
057,016,15242
012,013,15228
013,012,15144
005,104,14993
014,006,14962
008,010,14826
003,014,14716
039,098,14352
104,005,14244
006,014,13870
098,039,13836
026,039,12940
039,026,12838
010,004,12181
004,010,12131
017,015,12119
039,046,12049
015,017,12045
046,039,11841
007,011,11790
011,007,11332
015,005,11237
003,010,10937
010,003,10568
057,104,10555
005,015,10287
106,054,10087
104,057,9968
003,007,9830
054,106,9810
016,014,9511
046,021,9440
028,035,9428
021,046,9277
007,003,9067
035,028,8985
048,051,8737
013,104,8681
104,013,8663
014,016,8657
051,048,8598
005,002,8290
014,011,8135
011,014,8022
002,005,7858
121,109,7613
109,121,7610
193,028,7558
002,015,7508
028,193,7415
050,013,7354
015,002,7261
013,050,7246
005,058,7005
010,012,6875
046,006,6794
009,038,6767
006,046,6748
038,009,6721
120,098,6675
098,120,6664
058,005,6517
002,016,6491
012,010,6393
046,026,6366
007,058,6208
058,007,6143
026,046,6133
033,081,6080
016,002,5981
015,006,5976
101,039,5810
039,101,5806
006,015,5715
007,014,5681
081,033,5673
014,007,5670
026,031,5498
031,026,5487
140,119,5436
013,057,5173
057,013,5173
119,140,5163
058,033,5124
008,012,5122
037,004,5066
004,037,4934
104,121,4904
033,058,4740
019,048,4632
098,101,4581
098,097,4543
007,070,4541
006,021,4524
021,006,4488
097,098,4458
101,098,4422
104,033,4397
121,104,4386
026,006,4365
005,033,4330
006,026,4319
048,019,4282
037,057,4257
070,007,4246
104,002,4239
039,025,4194
057,037,4180
004,005,4175
033,005,4164
076,051,4098
012,008,4046
005,001,4044
120,097,4016
020,109,4001
109,020,3979
025,039,3979
005,004,3908
051,076,3874
001,005,3858
033,104,3847
062,051,3836
002,104,3814
006,005,3692
007,035,3682
039,018,3586
097,120,3567
035,007,3545
018,039,3530
005,006,3488
010,002,3465
002,010,3447
122,039,3389
039,049,3384
007,013,3380
016,004,3369
028,105,3359
013,007,3340
105,028,3338
006,058,3303
012,009,3253
002,057,3175
011,005,3157
058,017,3124
058,006,3088
005,011,3073
121,095,3058
004,016,3050
017,058,3047
013,121,3029
057,002,3025
051,062,3020
050,041,3014
041,050,3011
058,031,2974
098,070,2968
