origen,destino,peso
012,003,10435
003,012,10159
007,006,9615
006,007,9351
015,016,8070
014,010,8052
006,017,8024
010,014,8009
016,015,7982
017,006,7793
005,104,7741
104,005,7677
039,120,7511
120,039,7466
007,011,7239
011,007,7201
017,005,7045
014,006,6830
005,017,6684
006,014,6633
039,098,6612
098,039,6500
035,028,6458
028,035,6390
015,014,6239
012,013,6237
013,012,6218
014,015,6130
119,114,5967
114,119,5722
017,015,5720
016,010,5717
015,017,5700
010,016,5683
010,008,5469
057,016,5418
016,057,5404
008,010,5236
014,003,5050
003,014,4935
004,010,4861
005,015,4851
015,005,4787
106,054,4766
010,004,4757
003,007,4583
050,013,4569
013,050,4551
058,005,4543
026,039,4533
005,058,4530
054,106,4527
039,026,4461
007,003,4347
019,039,4342
039,019,4316
013,104,4276
104,013,4271
005,002,4195
058,007,4160
007,058,4158
104,057,4045
002,005,4020
057,104,4009
039,101,3970
101,039,3966
014,011,3946
011,014,3939
051,048,3918
048,051,3886
081,033,3884
033,081,3860
039,046,3836
046,039,3693
058,033,3653
033,058,3572
003,010,3544
010,003,3298
015,002,3293
046,006,3269
002,015,3228
016,014,3214
109,121,3192
006,046,3191
033,005,3170
121,109,3142
005,033,3131
038,009,3074
009,038,3032
014,007,2976
007,014,2952
046,021,2893
021,046,2885
014,016,2881
002,016,2848
033,104,2713
098,101,2702
020,109,2651
008,012,2650
101,098,2643
012,010,2614
026,031,2610
058,031,2610
109,020,2606
016,002,2578
031,026,2560
104,033,2540
004,037,2539
026,006,2531
012,008,2499
070,007,2495
097,039,2493
031,058,2492
037,004,2479
007,070,2476
006,026,2475
025,039,2475
097,098,2475
039,097,2472
120,098,2458
010,012,2439
028,193,2426
098,097,2425
005,004,2411
193,028,2400
098,120,2392
039,025,2376
004,005,2334
006,005,2320
104,002,2317
046,026,2307
121,104,2287
005,006,2283
057,013,2282
015,006,2256
039,122,2246
007,013,2240
122,039,2238
026,046,2238
013,007,2217
104,121,2211
013,057,2201
006,015,2196
002,104,2189
021,006,2175
006,021,2137
048,083,2096
083,048,2089
006,058,2080
035,007,2001
007,035,1994
002,057,1962
140,119,1959
057,002,1924
058,006,1916
121,013,1890
119,140,1879
037,057,1875
001,005,1852
013,121,1839
002,010,1834
057,037,1834
039,018,1809
018,039,1799
005,001,1788
010,002,1777
010,018,1771
012,007,1724
058,017,1720
033,020,1719
041,050,1712
050,041,1699
020,033,1683
007,012,1680
017,058,1664
028,105,1642
002,033,1639
007,017,1635
033,002,1630
105,028,1627
018,010,1612
121,024,1612
076,051,1592
017,007,1587
004,013,1565
039,006,1554
050,005,1541
013,004,1533
002,004,1529
007,005,1526
024,121,1524
037,020,1520
006,039,1519
005,050,1516
041,006,1510
013,060,1496
005,007,1493
060,013,1492
004,002,1490
048,019,1489
051,076,1487
019,048,1483
006,041,1472
114,041,1467
020,037,1458
021,039,1453
114,015,1421
015,114,1420
118,106,1415
030,027,1414
039,021,1410
051,062,1400
038,003,1395
007,020,1390
016,004,1389
041,114,1380
106,118,1375
003,038,1370
027,030,1357
004,006,1347
004,016,1343
006,004,1340
062,051,1333
051,106,1320
097,120,1314
095,121,1291
003,004,1288
041,034,1280
098,070,1279
120,097,1278
004,003,1264
048,039,1261
033,007,1260
070,098,1253
039,020,1247
020,039,1244
011,005,1243
058,070,1237
007,033,1227
039,048,1227
070,058,1226
029,031,1212
031,029,1203
034,041,1203
005,014,1202
114,140,1197
008,007,1196
020,007,1190
004,001,1188
106,051,1177
007,009,1176
056,017,1174
014,005,1174
013,003,1168
025,122,1163
054,076,1162
009,003,1154
017,056,1152
001,004,1149
121,095,1148
068,044,1146
044,068,1145
018,006,1144
003,009,1131
122,025,1123
005,011,1123
018,048,1112
010,033,1107
033,010,1100
048,018,1092
003,013,1087
006,018,1081
140,114,1071
012,011,1070
004,007,1063
049,039,1058
087,065,1054
009,007,1050
008,002,1050
011,012,1046
019,004,1043
065,087,1038
001,039,1034
004,019,1034
097,101,1023
002,008,1022
070,097,1019
022,025,1017
108,048,1014
007,008,1005
018,008,1002
009,012,1002
048,108,1000
097,070,997
033,032,993
076,054,991
053,088,976
025,022,965
101,097,960
008,011,957
011,013,952
062,004,947
013,011,944
039,049,941
032,033,939
007,004,938
088,053,930
011,024,925
011,122,924
017,035,924
106,076,913
018,007,909
031,039,908
008,018,892
039,001,892
010,013,892
006,030,892
031,070,888
035,017,883
122,011,882
076,106,881
020,108,881
030,006,879
039,031,879
122,007,875
007,015,875
108,109,870
007,018,869
077,056,867
007,122,864
056,077,861
011,001,858
021,041,856
108,020,855
070,031,853
015,007,851
017,014,848
013,010,842
006,031,842
041,021,836
005,010,833
024,011,832
001,011,831
109,108,825
028,018,822
010,005,819
067,390,818
039,007,818
390,067,817
014,017,814
058,114,813
011,008,811
114,033,810
121,005,802
028,011,801
033,114,800
120,020,800
004,062,799
109,104,797
114,058,797
011,028,796
005,043,787
012,016,787
007,039,784
004,017,782
140,041,777
039,070,770
070,039,769
104,109,767
020,120,763
005,121,762
008,005,762
011,029,761
043,005,760
031,006,759
003,005,759
005,003,753
029,011,744
024,108,741
101,050,740
006,002,740
031,025,737
041,140,737
045,079,736
005,008,733
025,031,728
005,106,724
079,045,723
002,006,719
050,101,719
020,009,716
017,004,715
108,024,715
018,028,713
016,012,713
037,016,696
002,007,694
012,017,689
016,037,689
033,013,688
007,002,687
006,011,687
013,033,686
017,033,681
011,006,679
033,017,678
031,021,675
025,006,665
030,041,658
033,031,658
031,033,657
114,007,657
021,031,655
010,015,655
006,025,649
025,012,649
007,114,639
013,005,631
122,070,630
015,010,623
005,013,615
011,002,609
106,067,608
106,005,608
012,009,606
067,385,601
020,067,601
025,114,597
017,012,597
012,025,594
024,109,589
030,004,587
114,025,585
067,106,584
041,030,583
006,012,583
109,024,583
021,010,579
032,028,572
067,020,568
028,039,565
028,032,565
101,120,565
385,067,564
005,016,563
029,006,561
036,033,560
010,021,556
006,029,555
004,030,555
030,033,552
055,054,552
011,099,552
002,029,550
033,029,549
024,091,549
012,006,547
008,001,544
033,030,543
099,011,543
066,063,543
005,031,540
070,122,540
081,058,539
019,002,537
012,035,537
001,008,535
120,101,534
033,036,534
029,033,533
087,026,532
035,012,531
054,055,531
031,012,529
058,081,528
031,005,527
002,019,526
012,031,525
063,066,524
012,004,522
039,028,520
156,114,517
004,008,517
157,067,514
114,156,512
067,157,512
004,012,512
008,004,511
091,024,509
052,048,509
029,002,508
106,119,506
002,003,502
003,002,501
016,005,500
001,010,496
010,001,494
003,041,493
032,037,492
020,018,492
010,039,492
001,002,487
119,106,487
008,003,486
029,099,484
018,020,484
037,032,483
026,087,481
109,033,480
003,008,480
002,001,480
031,010,479
014,012,477
099,029,476
002,100,476
012,014,475
058,012,473
017,016,471
008,016,469
092,002,468
044,097,467
048,052,466
085,118,466
118,085,464
039,010,464
015,037,463
016,017,462
010,031,462
038,004,461
017,008,460
033,003,459
031,007,458
001,003,458
002,011,457
016,008,456
007,031,454
029,007,454
008,017,454
193,105,453
100,002,451
008,006,450
033,109,450
037,015,450
011,033,449
012,058,447
007,010,445
099,058,444
002,092,443
004,038,443
012,005,442
097,044,442
001,017,441
114,005,440
015,033,440
087,106,439
003,033,438
054,018,436
007,029,436
033,011,435
058,003,435
027,018,435
033,015,433
005,012,433
007,001,432
016,071,430
101,027,429
106,087,427
031,020,425
012,101,421
087,039,420
017,046,419
031,009,418
010,006,418
105,193,418
003,015,417
003,058,417
193,016,417
016,001,417
001,007,416
002,013,416
010,007,415
009,020,415
055,002,415
009,031,415
003,001,414
027,101,414
011,030,414
055,028,412
005,118,410
025,029,409
006,008,408
001,018,408
013,002,407
021,028,407
011,018,405
041,003,405
016,193,403
014,004,403
017,001,403
004,049,402
018,011,401
030,011,400
029,025,400
106,039,399
020,031,398
039,087,398
053,024,397
028,055,397
069,081,397
071,016,396
028,021,396
024,053,394
018,027,394
018,054,392
015,003,391
101,012,391
018,021,390
011,009,389
006,010,387
044,014,387
001,016,387
002,055,387
054,003,383
003,054,382
073,018,381
014,044,381
046,017,381
037,017,380
019,018,379
013,058,379
040,049,378
040,022,377
087,038,377
017,039,376
027,017,376
118,005,376
021,018,375
021,045,375
042,048,375
006,033,375
007,016,375
018,001,375
051,022,374
041,013,374
033,042,373
043,108,372
009,011,372
108,043,372
013,041,370
014,032,370
038,087,369
016,007,369
001,006,368
032,014,368
020,030,368
018,019,368
048,042,367
030,039,366
049,004,365
053,020,365
029,026,365
109,010,365
033,099,363
033,006,363
009,013,362
097,009,361
017,061,361
022,040,361
017,037,360
017,027,360
030,002,359
131,175,359
039,051,358
003,006,358
045,021,357
023,095,357
049,040,357
100,011,356
118,138,356
058,099,355
008,014,355
012,033,355
048,014,354
081,069,354
022,051,354
114,012,353
028,030,353
018,073,352
011,020,351
051,039,351
120,009,351
014,048,351
058,013,350
009,120,350
012,114,350
004,014,349
175,131,349
020,101,349
030,028,348
048,006,348
074,132,348
039,106,347
020,098,347
390,350,346
030,018,346
014,008,345
006,001,345
042,033,345
098,020,345
002,012,344
104,015,344
106,018,344
010,109,343
061,046,343
005,114,342
006,003,342
027,014,341
138,118,340
099,033,338
081,120,338
070,029,338
026,029,338
004,009,337
020,053,336
006,013,336
033,012,335
013,006,335
095,023,334
029,020,334
010,057,333
031,003,333
099,031,333
011,100,332
005,020,332
011,025,331
013,009,331
023,035,331
020,005,331
003,031,330
031,099,330
039,017,329
025,007,329
009,002,328
075,069,328
132,143,327
020,011,327
030,115,327
006,048,327
015,001,326
101,020,326
005,039,325
039,044,325
005,038,325
053,039,325
023,069,325
039,030,324
051,115,324
044,039,324
350,390,324
030,020,324
014,027,322
014,002,322
017,047,322
039,053,321
003,030,321
021,030,320
115,030,319
115,051,319
003,039,319
013,016,318
057,010,317
049,083,317
015,058,316
012,045,316
058,015,316
050,002,314
029,070,314
010,048,314
001,015,314
016,013,314
031,017,313
056,055,313
132,074,313
120,081,312
058,121,312
018,030,312
007,025,311
031,114,310
014,039,310
002,050,310
017,011,309
035,023,308
002,009,308
055,018,308
039,003,307
012,002,307
009,033,306
037,039,306
038,005,306
030,044,305
009,004,305
044,007,305
069,023,303
016,061,303
124,101,302
057,012,302
020,012,302
101,124,301
009,097,301
118,044,301
007,120,300
003,019,299
039,005,299
018,055,299
012,057,299
002,014,298
044,118,298
017,050,297
039,029,297
035,039,296
076,045,295
020,004,295
083,049,295
002,030,294
005,057,294
031,041,294
070,051,294
047,017,293
006,016,293
015,104,293
048,010,293
045,076,293
057,005,292
020,032,292
061,017,292
001,026,292
114,031,292
004,020,291
025,011,291
035,004,291
026,001,291
110,007,290
004,035,290
013,114,290
001,021,288
106,016,288
050,039,288
004,050,287
121,085,287
120,007,286
018,106,285
039,014,283
033,014,283
007,044,282
044,030,282
121,058,282
005,081,282
050,004,281
050,017,281
109,013,281
031,081,280
016,006,279
034,136,279
011,017,279
017,031,278
095,024,278
058,029,277
114,013,277
012,018,277
015,039,277
039,050,276
061,016,275
002,037,275
041,031,274
