origen,destino,peso
012,003,22720
003,012,21645
015,016,21021
006,017,20678
016,015,20610
120,039,20316
039,120,20287
017,006,19480
010,014,19022
014,010,19013
019,039,18085
039,019,17805
015,014,17069
014,015,16680
007,006,16577
010,016,16239
016,010,16005
006,007,15891
119,114,14534
114,119,14192
017,005,13849
005,017,13302
016,057,13139
057,016,13052
039,098,12874
098,039,12719
010,008,12702
014,006,12379
014,003,12252
008,010,12097
003,014,11897
004,010,11819
006,014,11792
010,004,11588
012,013,11569
005,104,11549
104,005,11496
013,012,11424
039,026,11021
026,039,10611
017,015,10154
015,017,9962
011,007,9792
007,011,9646
015,005,9409
039,046,9105
005,015,9024
003,010,8934
035,028,8788
046,039,8531
104,057,8525
016,014,8473
010,003,8419
028,035,8266
003,007,8197
057,104,8182
014,016,7656
007,003,7604
106,054,7318
014,011,7275
005,002,7137
046,021,7123
011,014,7097
051,048,7034
048,051,7014
104,013,6997
054,106,6978
021,046,6885
013,104,6856
101,039,6682
039,101,6671
002,005,6622
012,010,6210
046,006,5918
015,002,5896
002,015,5777
005,058,5738
006,046,5722
004,037,5670
010,012,5650
058,005,5641
009,038,5628
038,009,5627
007,058,5556
058,007,5535
019,048,5490
120,098,5440
098,120,5429
037,004,5373
081,033,5322
121,109,5313
048,019,5281
109,121,5267
033,081,5254
002,016,5151
006,015,5105
046,026,5061
015,006,5058
026,046,5024
058,033,4951
033,058,4942
007,014,4868
028,193,4850
193,028,4796
098,101,4792
101,098,4686
140,119,4601
014,007,4580
098,097,4573
016,002,4550
097,098,4538
006,005,4459
119,140,4434
057,037,4423
026,031,4409
005,006,4402
057,013,4392
037,057,4325
013,057,4290
121,104,4184
008,012,4173
005,004,4162
031,026,4156
006,026,4128
026,006,4118
005,033,4105
039,025,4052
033,005,4022
025,039,4011
104,121,3840
016,004,3820
035,007,3804
012,008,3781
097,039,3754
039,097,3752
070,007,3692
013,050,3681
097,120,3668
050,013,3663
001,005,3646
021,006,3628
007,035,3612
039,122,3603
004,005,3597
039,018,3582
104,002,3572
058,031,3568
004,016,3551
018,039,3544
007,070,3527
033,104,3514
031,058,3502
120,097,3485
122,039,3456
020,109,3437
006,021,3429
002,104,3406
109,020,3406
049,039,3376
005,001,3370
104,033,3222
007,013,3164
051,062,3127
039,049,3069
013,007,3008
002,057,2971
010,002,2934
057,002,2892
076,051,2876
002,010,2840
009,012,2831
007,020,2799
017,007,2775
007,012,2751
030,027,2731
121,013,2704
011,005,2699
013,121,2675
007,017,2656
027,030,2652
012,007,2651
005,011,2614
062,051,2594
051,076,2566
095,121,2533
114,140,2532
006,058,2511
002,033,2508
007,009,2481
070,098,2476
018,010,2472
010,018,2458
015,114,2454
098,070,2437
020,037,2415
058,017,2410
114,041,2405
037,020,2400
058,006,2399
004,013,2385
018,008,2369
017,058,2351
062,004,2343
041,034,2341
033,020,2340
013,004,2334
020,033,2315
005,014,2310
050,041,2310
039,021,2304
041,114,2298
021,039,2290
033,002,2260
007,005,2259
039,048,2259
114,015,2258
140,114,2247
121,024,2246
041,050,2242
008,007,2240
048,039,2197
034,041,2193
048,018,2178
024,121,2156
056,017,2141
011,012,2138
018,048,2137
001,004,2135
014,005,2123
013,003,2120
002,004,2091
004,001,2084
017,056,2078
051,106,2052
048,083,2037
083,048,2029
010,033,1995
020,009,1983
005,007,1982
009,007,1979
106,118,1970
003,013,1958
008,018,1955
004,002,1952
004,006,1937
033,010,1932
118,106,1931
121,095,1917
012,011,1917
028,018,1907
006,039,1896
106,051,1895
039,006,1892
020,007,1864
006,004,1836
053,088,1835
004,062,1831
020,039,1825
006,041,1817
088,053,1803
070,097,1802
041,006,1801
008,011,1795
038,003,1790
017,035,1782
045,079,1777
039,020,1772
097,070,1769
018,007,1762
003,004,1754
013,060,1751
018,006,1747
003,038,1719
054,076,1716
004,003,1693
068,044,1687
022,025,1677
044,068,1672
060,013,1670
033,007,1668
007,033,1667
017,014,1665
011,008,1644
014,017,1640
007,008,1640
105,028,1639
065,087,1632
087,065,1626
028,105,1621
015,010,1620
006,018,1614
077,056,1607
012,016,1590
056,077,1589
097,101,1578
050,005,1566
016,037,1562
101,097,1562
025,022,1528
011,001,1516
029,031,1515
008,002,1490
025,122,1488
001,011,1473
079,045,1472
033,114,1453
002,008,1450
035,017,1449
031,029,1448
016,071,1444
010,015,1425
140,041,1420
122,007,1417
032,033,1408
114,033,1401
005,050,1400
010,013,1396
070,058,1394
106,076,1389
122,025,1387
101,050,1378
033,032,1371
076,106,1370
013,010,1362
011,013,1361
030,006,1356
012,017,1355
048,108,1351
058,114,1351
037,016,1350
006,030,1349
076,054,1345
016,012,1342
106,119,1341
108,048,1338
007,122,1334
005,106,1328
050,101,1327
007,018,1322
058,070,1316
114,058,1315
013,011,1315
031,070,1314
003,009,1300
008,005,1294
011,122,1293
015,007,1291
031,025,1286
020,067,1275
004,030,1270
041,140,1269
067,020,1263
390,067,1261
003,005,1248
008,001,1245
067,390,1238
005,003,1230
025,031,1226
019,004,1217
007,015,1216
004,019,1215
119,106,1214
011,024,1211
030,004,1210
070,031,1206
122,011,1205
027,018,1205
020,120,1194
001,008,1190
005,008,1184
007,114,1182
109,108,1169
024,011,1166
018,028,1162
108,109,1155
003,008,1153
120,020,1151
039,007,1151
009,003,1149
109,104,1148
012,009,1138
039,070,1131
028,011,1130
104,109,1119
108,020,1109
007,039,1106
021,041,1104
011,028,1102
018,027,1101
017,016,1100
005,043,1092
070,039,1086
011,006,1086
006,011,1084
008,003,1083
101,120,1079
041,021,1078
114,007,1071
017,033,1069
002,003,1060
020,108,1058
120,101,1057
033,031,1056
033,017,1047
012,014,1039
003,002,1039
031,009,1038
106,067,1033
001,039,1033
044,097,1017
002,006,1013
014,012,1011
033,036,1011
006,012,1010
017,004,1010
038,004,1008
004,049,1007
031,033,1006
017,012,1006
036,033,1003
055,054,996
004,017,994
009,120,994
001,035,994
114,005,992
012,035,990
006,002,985
029,033,984
029,011,981
043,005,981
054,055,977
033,029,974
024,108,971
032,037,961
035,001,960
025,012,958
108,024,958
052,048,953
015,037,950
037,015,949
097,044,948
004,038,943
071,016,943
017,027,933
049,004,933
005,010,932
037,032,931
005,016,929
005,121,929
030,041,925
121,005,924
012,004,918
010,005,914
011,029,910
041,030,909
009,031,904
122,070,898
004,012,897
004,008,895
031,006,894
006,029,893
016,017,892
007,004,890
003,015,889
033,042,888
006,031,885
008,016,880
124,101,877
193,105,869
067,385,868
035,012,866
003,006,863
015,003,863
074,132,862
013,005,859
114,156,858
009,020,856
120,009,854
048,052,853
012,006,853
017,008,852
004,007,852
020,032,850
039,010,850
021,010,848
001,017,848
008,017,846
059,050,846
156,114,844
105,193,838
023,095,835
385,067,834
029,075,831
002,007,830
016,005,828
106,005,824
001,003,817
010,001,814
029,006,813
007,001,809
031,039,809
028,001,807
027,017,805
008,004,794
026,041,794
101,124,792
024,109,789
018,021,788
001,028,786
010,021,785
039,031,784
006,010,784
048,006,780
003,045,779
031,021,777
016,008,777
001,010,776
008,020,776
010,039,775
109,024,773
050,059,771
010,017,770
034,136,770
012,045,770
021,031,767
